Date,Close,High,Low,Open,Volume
2019-12-30,1476.416748046875,1485.2529644877864,1430.014734938642,1460.1446568956653,7124029
2020-01-06,1440.106201171875,1469.463628614938,1389.6964956339127,1463.0900052996712,16773537
2020-01-13,1305.8734130859375,1530.6410499103058,1271.8806747777292,1448.3631049803212,53414908
2020-01-20,1270.963134765625,1320.9866539973577,1262.802982323375,1320.9866539973577,22509572
2020-01-27,1169.564208984375,1267.0037760054574,1154.2094902563292,1266.5209239566748,33314441
2020-02-03,1254.2564697265625,1299.8859861775761,1174.3444594340467,1180.0903513891747,28169735
2020-02-10,1135.6678466796875,1264.9756293299222,1131.0324205601348,1259.277952440742,34410248
2020-02-17,1141.6552734375,1167.5361889650994,1070.4346002065852,1135.6679555194019,51136273
2020-02-24,1066.185546875,1148.704906407052,1047.8371709004443,1129.8736784331659,36234891
2020-03-02,979.9965209960938,1097.9572429029508,882.4604056913718,1091.2456464785728,41472332
2020-03-09,776.1846313476562,936.6846564859337,532.1994791737147,917.4188488712578,64080350
2020-03-16,425.247802734375,732.6797062647018,361.945881831925,721.3809566018352,168260118
2020-03-23,397.0009460449219,520.0799111456431,227.4715949016192,382.7568111210024,173300744
2020-03-30,302.4585266113281,413.0316426625018,299.56141440038033,357.31050601689304,124811826
2020-04-06,381.83941650390625,426.26180757702826,302.4585527471159,302.4585527471159,134744321
2020-04-13,458.1783142089844,462.4756796980273,358.51764100252797,374.69318440129524,109258359
2020-04-20,369.7680358886719,464.5035991056572,366.96750033295166,463.0550431832903,113813789
2020-04-27,452.0943298339844,474.98152683385064,373.727454719221,380.68053543260885,161392358
2020-05-04,425.247802734375,461.31685645865673,394.4901215151937,428.77261677538803,109101031
2020-05-11,404.3403015136719,463.5379485744931,402.7951691242337,434.5668267885873,96750493
2020-05-18,326.7459716796875,404.3402981025155,318.6823369564482,404.1471455038593,137413668
2020-05-25,380.1494140625,391.8827130139184,326.7459889815674,326.7459889815674,134406984
2020-06-01,407.8651428222656,436.73969024676717,387.29562729059353,388.5027574460572,131788735
2020-06-08,510.3263854980469,529.6887425106474,428.7726557424384,439.3954017180394,262142887
2020-06-15,467.0627746582031,506.994644453647,440.65076204818985,506.994644453647,203443872
2020-06-22,475.6575012207031,512.2577069983429,445.18955130887605,473.2432411810671,188167082
2020-06-29,470.49102783203125,490.57766040676324,455.81231439368554,465.46935495287374,96148997
2020-07-06,520.755859375,557.6940357701669,475.56092592693886,480.9205711057023,202418638
2020-07-13,502.9386901855469,535.9657826335053,473.43644132626304,530.8475626237638,96517139
2020-07-20,504.3389587402344,523.073641578958,482.8520428341162,506.94637155991853,91028739
2020-07-27,505.7874755859375,545.3813400232137,487.6805253859636,504.6286189847601,91325390
2020-08-03,491.5433654785156,504.0492448168889,466.6764859872155,504.0492448168889,83238374
2020-08-10,489.8051452636719,512.2577662283811,482.99691348212485,494.44051328736043,51182854
2020-08-17,495.93731689453125,511.8231607476251,485.26629863336154,492.5090792099789,43132461
2020-08-24,642.8209838867188,665.3701519620832,498.30333586710447,500.23474414565914,164663526
2020-08-31,595.0185546875,687.5812613013846,568.5099675863077,680.8213331706125,160976065
2020-09-07,589.4174194335938,606.2689662109638,568.4616895520896,600.185042731111,71588446
2020-09-14,592.1697387695312,619.0162997307864,579.4224334453539,595.9359492217873,60401004
2020-09-21,497.1927490234375,596.2257549613636,468.36650424608393,591.8800863652658,102317407
2020-09-28,571.8900146484375,576.573656242009,498.44822515767737,504.9667282297905,114362220
2020-10-05,601.681884765625,616.6020238339327,571.6967863894881,572.8556430151434,127748587
2020-10-12,587.4378051757812,610.8078566987215,573.000516774522,606.6553407656718,64253010
2020-10-19,587.29296875,625.5831007385044,578.9878781707024,586.7135109280581,79222971
2020-10-26,565.6129150390625,611.5804075878481,551.4170526824987,595.8394422155897,80705765
2020-11-02,713.3173828125,721.3809887620619,569.7654395844933,569.7654395844933,139614252
2020-11-09,744.0267333984375,840.1625644762801,709.8407847843666,720.4635298524576,196470408
2020-11-16,783.18603515625,816.889132255764,742.1918837964976,742.1918837964976,95586149
2020-11-23,828.2361450195312,850.6887653466396,803.9486633254904,807.3286276758078,110411189
2020-11-30,882.3155517578125,888.4477490577011,828.2361235543002,828.2361235543002,52037958
2020-12-07,892.069091796875,920.7987864988582,873.9621413544486,883.6191815904093,54121700
2020-12-14,874.1553344726562,915.4874568103116,857.1106340892491,895.2076713746402,48335366
2020-12-21,823.5524291992188,874.9278981411402,785.7451497605774,874.1553466640534,62714926
2020-12-28,869.278564453125,891.0551800010356,823.7455928095753,825.6770009990469,48707182
2021-01-04,907.5686645507812,942.5271633400947,852.716685685762,878.7906953273424,51660095
2021-01-11,932.7736206054688,949.2871372597787,875.4590464851217,910.5624261426254,50781395
2021-01-18,862.6633911132812,933.835789327108,859.4765796288792,926.1101571506687,43565143
2021-01-25,817.0822143554688,881.0601108960789,761.9405338949636,874.9279134459277,60735219
2021-02-01,989.9432373046875,1047.7889357685792,826.6426995556716,829.5398118204696,126810209
2021-02-08,992.1644287109375,1023.1635071439172,969.1806236810359,1000.5177928604163,42680855
2021-02-15,1029.3441162109375,1058.8946407480748,991.005589267519,1009.0643282896337,60328695
2021-02-22,1026.4951171875,1081.1057307302997,983.0867654162081,1028.426525371029,48370283
2021-03-01,1004.2357177734375,1077.725776251074,990.2812227897266,1038.1319081271545,37026229
2021-03-08,987.5773315429688,1023.6463564701322,970.5326304268707,1017.8521318108674,35006170
2021-03-15,977.1959838867188,1013.8927389927356,947.4522510156908,992.5507023631014,30529904
2021-03-22,920.0745849609375,977.1476739228194,896.9942333017144,971.4983284919477,37757320
2021-03-29,959.2338256835938,962.8069424741341,917.4188519061458,920.0745380564005,18217878
2021-04-05,891.9725952148438,955.0330597193962,885.9852181429084,951.2185168229446,32789964
2021-04-12,833.3543090820312,859.4765914495048,812.1570937180152,853.6823672374857,29654951
2021-04-19,820.8484497070312,835.1408579841387,783.1859914263557,801.4860951229098,34203214
2021-04-26,902.8850708007812,925.9653636996079,822.2487774936145,827.6084235238543,39521253
2021-05-03,894.43505859375,934.5117746836041,868.1678979464787,897.1390180114334,39454901
2021-05-10,860.2974243164062,924.1787704257272,857.6417381944932,906.7960976277511,22063800
2021-05-17,981.1553955078125,985.0182120255598,866.3331509410133,866.3331509410133,42917125
2021-05-24,984.390380859375,990.3294842294158,948.7076640516275,983.9558611987496,22758190
