Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'CROMPTON.NS')","('High', 'CROMPTON.NS')","('Low', 'CROMPTON.NS')","('Open', 'CROMPTON.NS')","('Volume', 'CROMPTON.NS')","('Date', '')","('Close', 'CROMPTON.NS')","('High', 'CROMPTON.NS')","('Low', 'CROMPTON.NS')","('Open', 'CROMPTON.NS')","('Volume', 'CROMPTON.NS')"
2021-03-01,386.06195068359375,404.2999877929688,409.0,382.1000061035156,388.0,9442208.0,,,,,,,,,,,,
2021-03-08,391.7435302734375,410.25,421.25,401.25,411.5,5829501.0,,,,,,,,,,,,
2021-03-15,379.6164245605469,397.5499877929688,412.9500122070313,370.0,412.9500122070313,7724301.0,,,,,,,,,,,,
2021-03-22,366.0570373535156,383.3500061035156,401.25,358.04998779296875,401.25,9929235.0,,,,,,,,,,,,
2021-03-29,375.5104064941406,393.25,399.0,375.6000061035156,383.3500061035156,4637285.0,,,,,,,,,,,,
2021-04-05,374.31683349609375,392.0,405.0,364.25,391.25,7858958.0,,,,,,,,,,,,
2021-04-12,369.1126098632813,386.5499877929688,394.6499938964844,363.3999938964844,385.8999938964844,5860504.0,,,,,,,,,,,,
2021-04-19,338.65167236328125,354.6499938964844,380.9500122070313,350.3500061035156,379.0,7336371.0,,,,,,,,,,,,
2021-04-26,367.5371398925781,384.8999938964844,408.3999938964844,353.0,355.70001220703125,9320882.0,,,,,,,,,,,,
2021-05-03,362.9058532714844,380.0499877929688,390.0,369.0499877929688,384.0,5018120.0,,,,,,,,,,,,
2021-05-10,347.5799560546875,364.0,386.6000061035156,361.3500061035156,383.9500122070313,4056413.0,,,,,,,,,,,,
2021-05-17,370.9269409179688,388.4500122070313,397.75,362.2000122070313,367.1000061035156,7817693.0,,,,,,,,,,,,
2021-05-24,376.2742919921875,394.0499877929688,407.0,392.0499877929688,396.0,10104882.0,,,,,,,,,,,,
2021-05-31,382.003662109375,400.0499877929688,418.0,393.1000061035156,398.0,6719069.0,,,,,,,,,,,,
2021-06-07,410.6026611328125,430.0,443.5,400.5,401.0,10138907.0,,,,,,,,,,,,
2021-06-14,402.1995544433594,421.2000122070313,432.5,415.2000122070313,429.0,6700229.0,,,,,,,,,,,,
2021-06-21,391.9822387695313,410.5,421.2999877929688,408.6499938964844,419.3999938964844,3852327.0,,,,,,,,,,,,
2021-06-28,426.740234375,446.8999938964844,448.9500122070313,411.25,414.8999938964844,7430770.0,,,,,,,,,,,,
2021-07-05,419.57855224609375,439.3999938964844,467.3500061035156,429.0,447.2999877929688,12598581.0,,,,,,,,,,,,
2021-07-12,450.9310607910156,466.9500122070313,496.7000122070313,441.5499877929688,443.8999938964844,8888482.0,,,,,,,,,,,,
2021-07-19,443.1571960449219,458.8999938964844,484.8999938964844,438.1000061035156,462.3999938964844,10728304.0,,,,,,,,,,,,
2021-07-26,470.3897705078125,487.1000061035156,488.0,453.3500061035156,458.0,6409321.0,,,,,,,,,,,,
2021-08-02,445.33001708984375,461.1499938964844,498.8500061035156,454.7000122070313,487.0,5982391.0,,,,,,,,,,,,
2021-08-09,457.5460510253906,473.7999877929688,477.75,443.0,461.1499938964844,5444611.0,,,,,,,,,,,,
2021-08-16,431.6171875,446.9500122070313,478.0,443.5,473.7999877929688,3996090.0,,,,,,,,,,,,
2021-08-23,444.1229248046875,459.8999938964844,467.0,432.7000122070313,446.0,5237442.0,,,,,,,,,,,,
2021-08-30,456.6286315917969,472.8500061035156,494.8999938964844,462.25,464.8500061035156,5615310.0,,,,,,,,,,,,
2021-09-06,475.3148193359375,492.2000122070313,496.3999938964844,467.7999877929688,473.0,4765774.0,,,,,,,,,,,,
2021-09-13,469.4241027832031,486.1000061035156,512.7999877929688,480.0,492.2000122070313,6897816.0,,,,,,,,,,,,
2021-09-20,462.2779846191406,478.7000122070313,493.0,464.0,483.5,7518491.0,,,,,,,,,,,,
2021-09-27,472.0314331054688,488.7999877929688,503.0,461.0,481.5,7765539.0,,,,,,,,,,,,
2021-10-04,463.24365234375,479.7000122070313,496.0,472.4500122070313,492.3999938964844,4688219.0,,,,,,,,,,,,
2021-10-11,458.318603515625,474.6000061035156,490.0,473.0,482.9500122070313,4495319.0,,,,,,,,,,,,
2021-10-18,452.0415954589844,468.1000061035156,477.6000061035156,439.0,476.1499938964844,10149643.0,,,,,,,,,,,,
2021-10-25,449.62738037109375,465.6000061035156,485.0,435.1000061035156,473.6000061035156,13207927.0,,,,,,,,,,,,
2021-11-01,457.3529357910156,473.6000061035156,493.2000122070313,465.0,470.6000061035156,4332574.0,,,,,,,,,,,,
2021-11-08,450.2550659179688,466.25,479.5499877929688,452.5,474.0,7946454.0,,,,,,,,,,,,
2021-11-15,435.8179016113281,451.2999877929688,477.9500122070313,447.0,466.9500122070313,4976375.0,,,,,,,,,,,,
2021-11-22,422.394775390625,437.3999938964844,457.6000061035156,432.5,451.7000122070313,7747165.0,,,,,,,,,,,,
2021-11-29,413.0758361816406,427.75,462.1499938964844,417.2000122070313,439.1000061035156,10073953.0,,,,,,,,,,,,
2021-12-06,420.89794921875,435.8500061035156,440.5,423.7000122070313,427.75,7177572.0,,,,,,,,,,,,
2021-12-13,403.5154724121094,417.8500061035156,444.5,412.1000061035156,439.0,9780190.0,,,,,,,,,,,,
2021-12-20,416.4075012207031,431.2000122070313,434.0,402.5,414.1000061035156,7416716.0,,,,,,,,,,,,
2021-12-27,422.4430541992188,437.4500122070313,440.0499877929688,419.1499938964844,428.6499938964844,3023819.0,,,,,,,,,,,,
2022-01-03,429.5409240722656,444.7999877929688,450.0,433.75,436.0499877929688,4045498.0,,,,,,,,,,,,
2022-01-10,431.3274536132813,446.6499938964844,451.9500122070313,438.4500122070313,442.0499877929688,6177950.0,,,,,,,,,,,,
2022-01-17,405.6400146484375,420.0499877929688,451.75,416.2999877929688,443.7000122070313,7861858.0,,,,,,,,,,,,
2022-01-24,400.6183776855469,414.8500061035156,425.6000061035156,397.1499938964844,420.0,5599077.0,,,,,,,,,,,,
2022-01-31,398.8318176269531,413.0,427.8999938964844,405.7000122070313,417.8999938964844,11347429.0,,,,,,,,,,,,
2022-02-07,371.9855346679688,385.2000122070313,414.6499938964844,382.6499938964844,414.0,5911738.0,,,,,,,,,,,,
2022-02-14,377.8762512207031,391.2999877929688,401.8500061035156,354.3999938964844,383.0,15953044.0,,,,,,,,,,,,
2022-02-21,403.0325927734375,417.3500061035156,423.6000061035156,370.5499877929688,389.1499938964844,22933996.0,,,,,,,,,,,,
2022-02-28,375.6069030761719,388.9500122070313,431.4500122070313,383.5,415.0,10236223.0,,,,,,,,,,,,
2022-03-07,389.8508911132813,403.7000122070313,404.6499938964844,372.3500061035156,384.0,7753577.0,,,,,,,,,,,,
2022-03-14,377.1037292480469,390.5,412.1499938964844,384.75,405.0,8301312.0,,,,,,,,,,,,
2022-03-21,361.7008972167969,374.5499877929688,397.5,366.5499877929688,394.1000061035156,9665806.0,,,,,,,,,,,,
2022-03-28,360.10748291015625,372.8999938964844,382.9500122070313,363.1000061035156,377.7999877929688,8315220.0,,,,,,,,,,,,
2022-04-04,362.8597412109375,375.75,388.4500122070313,372.0499877929688,376.8999938964844,9540619.0,,,,,,,,,,,,
2022-04-11,364.9359436035156,377.8999938964844,384.4500122070313,372.0,375.75,5005488.0,,,,,,,,,,,,
2022-04-18,366.2396545410156,379.25,386.8999938964844,369.0499877929688,378.8500061035156,9372153.0,,,,,,,,,,,,
2022-04-25,371.5992431640625,384.7999877929688,386.0,365.6000061035156,378.0,7141748.0,,,,,,,,,,,,
2022-05-02,352.4784851074219,365.0,385.2000122070313,355.5,382.3999938964844,3955813.0,,,,,,,,,,,,
2022-05-09,340.89019775390625,353.0,364.75,337.0,360.3999938964844,10426239.0,,,,,,,,,,,,
2022-05-16,330.5572204589844,342.29998779296875,361.1000061035156,332.70001220703125,348.0,5053101.0,,,,,,,,,,,,
2022-05-23,316.5063781738281,327.75,346.6000061035156,323.5,343.70001220703125,3835554.0,,,,,,,,,,,,
2022-05-30,351.89910888671875,364.3999938964844,378.6000061035156,330.5,330.5,13271691.0,,,,,,,,,,,,
2022-06-06,329.0121154785156,340.70001220703125,368.3999938964844,339.6000061035156,364.2999877929688,3927470.0,,,,,,,,,,,,
2022-06-13,312.450439453125,323.54998779296875,337.0,312.0,337.0,9701193.0,,,,,,,,,,,,
2022-06-20,332.4886169433594,344.29998779296875,346.5,321.5,324.1000061035156,9384575.0,,,,,,,,,,,,
2022-06-27,337.84820556640625,349.8500061035156,351.1000061035156,337.1000061035156,348.0,4841408.0,,,,,,,,,,,,
2022-07-04,354.2167053222656,366.7999877929688,373.1000061035156,344.0,348.0,9327890.0,,,,,,,,,,,,
2022-07-11,382.29388427734375,393.1499938964844,396.0,362.3500061035156,364.8999938964844,12226242.0,,,,,,,,,,,,
2022-07-18,366.638427734375,377.0499877929688,405.7999877929688,353.3500061035156,395.1000061035156,15336707.0,,,,,,,,,,,,
2022-07-25,383.5093383789063,394.3999938964844,396.2000122070313,363.25,377.0499877929688,10343709.0,,,,,,,,,,,,
2022-08-01,363.5268249511719,373.8500061035156,405.0,369.25,396.0499877929688,36531641.0,,,,,,,,,,,,
2022-08-08,375.3412780761719,386.0,388.1000061035156,368.2000122070313,374.8999938964844,11815812.0,,,,,,,,,,,,
2022-08-15,385.0165710449219,395.9500122070313,403.25,382.25,386.0,7177618.0,,,,,,,,,,,,
2022-08-22,402.95709228515625,414.3999938964844,425.0,383.6000061035156,396.0,15310840.0,,,,,,,,,,,,
2022-08-29,384.33587646484375,395.25,414.3500061035156,393.1000061035156,403.75,7450916.0,,,,,,,,,,,,
2022-09-05,405.6311645507813,417.1499938964844,424.0,387.3500061035156,397.4500122070313,14205624.0,,,,,,,,,,,,
2022-09-12,388.419921875,399.4500122070313,429.0,393.9500122070313,417.2999877929688,17423591.0,,,,,,,,,,,,
2022-09-19,390.7049865722656,401.7999877929688,424.6000061035156,391.0499877929688,402.0,11968054.0,,,,,,,,,,,,
2022-09-26,400.5260925292969,411.8999938964844,417.6000061035156,391.0499877929688,399.1000061035156,8390545.0,,,,,,,,,,,,
2022-10-03,386.8641052246094,397.8500061035156,413.0,395.7000122070313,412.6499938964844,5197426.0,,,,,,,,,,,,
2022-10-10,370.965576171875,381.5,397.1000061035156,375.4500122070313,395.7000122070313,5440001.0,,,,,,,,,,,,
2022-10-17,363.2350769042969,373.5499877929688,390.2000122070313,372.0,382.4500122070313,7138413.0,,,,,,,,,,,,
2022-10-24,343.7387084960937,353.5,381.8999938964844,352.29998779296875,376.6499938964844,5775793.0,,,,,,,,,,,,
2022-10-31,352.29571533203125,362.2999877929688,366.4500122070313,350.6000061035156,354.8999938964844,6838083.0,,,,,,,,,,,,
2022-11-07,345.4403686523437,355.25,368.2999877929688,352.6499938964844,363.6499938964844,6551992.0,,,,,,,,,,,,
2022-11-14,355.99078369140625,366.1000061035156,376.2999877929688,354.75,357.0,4992764.0,,,,,,,,,,,,
2022-11-21,355.1156616210937,365.2000122070313,371.7999877929688,361.7000122070313,365.5,2818808.0,,,,,,,,,,,,
2022-11-28,358.0814208984375,368.25,376.5,357.1499938964844,365.2000122070313,6508502.0,,,,,,,,,,,,
2022-12-05,345.0028381347656,354.79998779296875,374.7999877929688,347.1499938964844,371.1499938964844,6808123.0,,,,,,,,,,,,
2022-12-12,337.32098388671875,346.8999938964844,359.3999938964844,345.79998779296875,354.95001220703125,4240035.0,,,,,,,,,,,,
2022-12-19,331.48663330078125,340.8999938964844,357.5,338.25,348.1000061035156,4250405.0,,,,,,,,,,,,
2022-12-26,327.1595764160156,336.45001220703125,346.70001220703125,333.1000061035156,341.75,4566178.0,,,,,,,,,,,,
2023-01-02,328.326416015625,337.6499938964844,348.8999938964844,334.29998779296875,338.0,4445930.0,,,,,,,,,,,,
2023-01-09,327.98602294921875,337.29998779296875,345.79998779296875,333.0,340.3500061035156,4102035.0,,,,,,,,,,,,
2023-01-16,314.32403564453125,323.25,339.8500061035156,320.0,337.8999938964844,6854175.0,,,,,,,,,,,,
2023-01-23,311.2610168457031,320.1000061035156,341.0,316.1000061035156,323.04998779296875,8344436.0,,,,,,,,,,,,
2023-01-30,296.72381591796875,305.1499938964844,339.0,295.1499938964844,321.0,14177091.0,,,,,,,,,,,,
2023-02-06,309.17041015625,317.95001220703125,328.3500061035156,303.04998779296875,305.1499938964844,12679062.0,,,,,,,,,,,,
2023-02-13,289.5767517089844,297.79998779296875,319.3999938964844,296.1499938964844,316.04998779296875,8550662.0,,,,,,,,,,,,
2023-02-20,290.6464233398437,298.8999938964844,303.0,291.3500061035156,298.8999938964844,6654589.0,,,,,,,,,,,,
2023-02-27,302.4609069824219,311.04998779296875,315.75,293.5,300.1000061035156,7870446.0,,,,,,,,,,,,
2023-03-06,289.430908203125,297.6499938964844,316.95001220703125,294.54998779296875,312.70001220703125,5492840.0,,,,,,,,,,,,
2023-03-13,279.2208557128906,287.1499938964844,298.45001220703125,285.3999938964844,297.95001220703125,7964692.0,,,,,,,,,,,,
2023-03-20,285.6386108398437,293.75,297.29998779296875,278.0,287.1499938964844,17031815.0,,,,,,,,,,,,
2023-03-27,284.9093322753906,293.0,302.45001220703125,287.95001220703125,297.95001220703125,7515054.0,,,,,,,,,,,,
2023-04-03,288.8961181640625,297.1000061035156,302.8500061035156,292.3999938964844,293.1499938964844,7874589.0,,,,,,,,,,,,
2023-04-10,287.2430725097656,295.3999938964844,300.8500061035156,292.29998779296875,296.54998779296875,3177994.0,,,,,,,,,,,,
2023-04-17,286.5137634277344,294.6499938964844,297.3999938964844,287.5,295.6000061035156,10888138.0,,,,,,,,,,,,
2023-04-24,247.8614044189453,254.8999938964844,296.5,251.0,296.0,64698384.0,,,,,,,,,,,,
2023-05-01,248.78515625,255.8500061035156,262.25,253.6999969482422,254.8999938964844,19602532.0,,,,,,,,,,,,
2023-05-08,247.9586334228516,255.0,261.54998779296875,253.9499969482422,257.54998779296875,12502033.0,,,,,,,,,,,,
2023-05-15,247.47244262695312,254.5,257.54998779296875,252.1000061035156,254.5,9042862.0,,,,,,,,,,,,
2023-05-22,264.3433532714844,271.8500061035156,278.70001220703125,256.20001220703125,256.20001220703125,49437017.0,,,,,,,,,,,,
2023-05-29,265.218505859375,272.75,277.25,271.1499938964844,273.5,9708729.0,,,,,,,,,,,,
2023-06-05,267.6494445800781,275.25,285.95001220703125,272.5,274.1499938964844,11836571.0,,,,,,,,,,,,
2023-06-12,284.4231262207031,292.5,297.75,273.6000061035156,276.95001220703125,15624099.0,,,,,,,,,,,,
2023-06-19,281.3114929199219,289.29998779296875,296.6499938964844,281.45001220703125,294.25,10015816.0,,,,,,,,,,,,
2023-06-26,281.5545654296875,289.54998779296875,292.8999938964844,285.70001220703125,288.79998779296875,7684556.0,,,,,,,,,,,,
2023-07-03,278.10260009765625,286.0,292.54998779296875,281.54998779296875,292.54998779296875,10917747.0,,,,,,,,,,,,
2023-07-10,290.3487854003906,292.3999938964844,301.3999938964844,286.0,286.3999938964844,10973973.0,,,,,,,,,,,,
2023-07-17,288.8096618652344,290.8500061035156,298.6499938964844,287.8500061035156,293.8999938964844,13727725.0,,,,,,,,,,,,
2023-07-24,291.39141845703125,293.45001220703125,294.95001220703125,286.5,290.8500061035156,11075484.0,,,,,,,,,,,,
2023-07-31,295.0654602050781,297.1499938964844,300.45001220703125,285.6000061035156,295.6000061035156,12653277.0,,,,,,,,,,,,
2023-08-07,293.4766845703125,295.54998779296875,309.3500061035156,293.25,299.0,19254994.0,,,,,,,,,,,,
2023-08-14,288.7599792480469,290.79998779296875,302.75,281.1499938964844,295.0,19421041.0,,,,,,,,,,,,
2023-08-21,299.0373840332031,301.1499938964844,316.3500061035156,289.8500061035156,290.3999938964844,21282826.0,,,,,,,,,,,,
2023-08-28,300.924072265625,303.04998779296875,305.6000061035156,297.3500061035156,301.5,8877115.0,,,,,,,,,,,,
2023-09-04,313.9818420410156,316.20001220703125,319.5,299.75,304.79998779296875,12622024.0,,,,,,,,,,,,
2023-09-11,304.84637451171875,307.0,319.5,299.25,318.3500061035156,10065124.0,,,,,,,,,,,,
2023-09-18,293.9731750488281,296.04998779296875,309.5,295.1499938964844,307.5,7505097.0,,,,,,,,,,,,
2023-09-25,307.6763610839844,309.8500061035156,316.95001220703125,291.8500061035156,296.5,16078650.0,,,,,,,,,,,,
2023-10-02,298.7891540527344,300.8999938964844,311.1499938964844,299.1499938964844,309.8500061035156,5424706.0,,,,,,,,,,,,
2023-10-09,298.0940856933594,300.20001220703125,303.79998779296875,294.20001220703125,299.0,5792013.0,,,,,,,,,,,,
2023-10-16,283.59649658203125,285.6000061035156,304.79998779296875,281.75,301.45001220703125,13604266.0,,,,,,,,,,,,
2023-10-23,282.8020935058594,284.79998779296875,290.5,277.8999938964844,285.8999938964844,9985496.0,,,,,,,,,,,,
2023-10-30,284.539794921875,286.54998779296875,290.3500061035156,275.29998779296875,285.1000061035156,10533355.0,,,,,,,,,,,,
2023-11-06,280.2699890136719,282.25,289.04998779296875,279.1499938964844,284.79998779296875,6166378.0,,,,,,,,,,,,
2023-11-13,286.0789489746094,288.1000061035156,288.70001220703125,278.25,283.45001220703125,7488263.0,,,,,,,,,,,,
2023-11-20,281.8091125488281,283.79998779296875,293.54998779296875,282.95001220703125,288.1000061035156,5913001.0,,,,,,,,,,,,
2023-11-27,287.8663024902344,289.8999938964844,290.54998779296875,280.29998779296875,283.79998779296875,8174491.0,,,,,,,,,,,,
2023-12-04,297.3493347167969,299.45001220703125,305.8999938964844,289.8999938964844,294.0,10878376.0,,,,,,,,,,,,
2023-12-11,286.8236999511719,288.8500061035156,302.5,287.54998779296875,299.0,9528988.0,,,,,,,,,,,,
2023-12-18,299.6828308105469,301.79998779296875,307.79998779296875,287.1499938964844,288.8500061035156,17863314.0,,,,,,,,,,,,
2023-12-25,308.718994140625,310.8999938964844,314.5,296.1000061035156,301.79998779296875,12778163.0,,,,,,,,,,,,
2024-01-01,314.2300720214844,316.45001220703125,323.0,306.3500061035156,313.5,12300760.0,,,,,,,,,,,,
2024-01-08,322.7200927734375,325.0,326.8999938964844,311.1000061035156,318.6499938964844,15781618.0,,,,,,,,,,,,
2024-01-15,309.1658630371094,311.3500061035156,327.95001220703125,306.6000061035156,325.5,8395695.0,,,,,,,,,,,,
2024-01-22,302.9596862792969,305.1000061035156,315.70001220703125,299.1499938964844,311.3500061035156,7841086.0,,,,,,,,,,,,
2024-01-29,302.3638916015625,304.5,307.45001220703125,293.6000061035156,305.29998779296875,12288779.0,,,,,,,,,,,,
2024-02-05,284.93701171875,286.95001220703125,309.8999938964844,284.6000061035156,304.5,12363030.0,,,,,,,,,,,,
2024-02-12,282.8020935058594,284.79998779296875,291.54998779296875,277.1000061035156,288.6000061035156,10752989.0,,,,,,,,,,,,
2024-02-19,291.2424621582031,293.29998779296875,297.0,285.45001220703125,286.6499938964844,16140345.0,,,,,,,,,,,,
2024-02-26,293.67529296875,295.75,297.0,286.29998779296875,292.95001220703125,17824860.0,,,,,,,,,,,,
2024-03-04,288.6110534667969,290.6499938964844,302.8500061035156,288.3500061035156,301.75,8621906.0,,,,,,,,,,,,
2024-03-11,273.5673522949219,275.5,293.1499938964844,274.3500061035156,291.8999938964844,12821087.0,,,,,,,,,,,,
2024-03-18,267.4604797363281,269.3500061035156,278.25,261.25,277.45001220703125,26162794.0,,,,,,,,,,,,
2024-03-25,265.6234436035156,267.5,272.70001220703125,263.5,269.3500061035156,13595923.0,,,,,,,,,,,,
2024-04-01,279.0783996582031,281.04998779296875,285.25,268.95001220703125,272.0,22220568.0,,,,,,,,,,,,
2024-04-08,296.85284423828125,298.95001220703125,301.0,282.20001220703125,282.5,21503880.0,,,,,,,,,,,,
2024-04-15,294.9661560058594,297.04998779296875,300.6499938964844,287.45001220703125,296.0,26077742.0,,,,,,,,,,,,
2024-04-22,311.3007507324219,313.5,317.3500061035156,298.1000061035156,300.0,24589861.0,,,,,,,,,,,,
2024-04-29,323.1669311523437,325.45001220703125,331.45001220703125,312.0,315.0,15270424.0,,,,,,,,,,,,
