Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'VGUARD.NS')","('High', 'VGUARD.NS')","('Low', 'VGUARD.NS')","('Open', 'VGUARD.NS')","('Volume', 'VGUARD.NS')","('Date', '')","('Close', 'VGUARD.NS')","('High', 'VGUARD.NS')","('Low', 'VGUARD.NS')","('Open', 'VGUARD.NS')","('Volume', 'VGUARD.NS')"
2020-11-23,181.69366455078125,184.9499969482422,186.0,175.60000610351562,180.0,5433189.0,,,,,,,,,,,,
2020-11-30,186.4582672119141,189.8000030517578,196.0,183.6999969482422,184.9499969482422,3816558.0,,,,,,,,,,,,
2020-12-07,183.5602264404297,186.8500061035156,193.0,182.6999969482422,190.0,3349769.0,,,,,,,,,,,,
2020-12-14,189.60194396972656,193.0,199.8500061035156,186.0,188.0,4933784.0,,,,,,,,,,,,
2020-12-21,185.03379821777344,188.3500061035156,196.3500061035156,177.9499969482422,193.0,2276280.0,,,,,,,,,,,,
2020-12-28,183.95318603515625,187.25,192.6000061035156,185.3000030517578,189.8999938964844,1531238.0,,,,,,,,,,,,
2021-01-04,210.77252197265625,214.5500030517578,220.3999938964844,187.5,188.0,8912594.0,,,,,,,,,,,,
2021-01-11,216.42127990722656,220.3000030517578,223.1999969482422,208.1999969482422,215.0,4584472.0,,,,,,,,,,,,
2021-01-18,227.7679443359375,231.8500061035156,242.0,212.1499938964844,220.0500030517578,9310183.0,,,,,,,,,,,,
2021-01-25,226.7364196777344,230.8000030517578,239.3999938964844,216.8500061035156,233.0500030517578,4917864.0,,,,,,,,,,,,
2021-02-01,236.8550567626953,241.1000061035156,255.0,223.1000061035156,233.5,9342192.0,,,,,,,,,,,,
2021-02-08,221.0385284423828,225.0,245.3500061035156,222.25,244.3999938964844,2779130.0,,,,,,,,,,,,
2021-02-15,229.9783172607422,234.1000061035156,236.8999938964844,219.0,227.6999969482422,6829993.0,,,,,,,,,,,,
2021-02-22,221.13677978515625,225.1000061035156,236.5,221.1000061035156,234.8999938964844,3116307.0,,,,,,,,,,,,
2021-03-01,221.18589782714844,225.1499938964844,229.1499938964844,217.5500030517578,226.8999938964844,4932126.0,,,,,,,,,,,,
2021-03-08,225.7049102783203,229.75,231.0,221.6499938964844,227.0,2412277.0,,,,,,,,,,,,
2021-03-15,225.0663452148437,229.1000061035156,243.0,224.0,232.0,4676108.0,,,,,,,,,,,,
2021-03-22,226.2943420410156,230.3500061035156,239.3999938964844,228.6000061035156,230.8999938964844,2736373.0,,,,,,,,,,,,
2021-03-29,243.19151306152344,247.5500030517578,262.0,230.3500061035156,230.3500061035156,6003453.0,,,,,,,,,,,,
2021-04-05,236.265625,240.5,252.0,238.1000061035156,249.1000061035156,4972792.0,,,,,,,,,,,,
2021-04-12,231.30453491210932,235.4499969482422,238.8999938964844,221.1499938964844,238.8500061035156,2285687.0,,,,,,,,,,,,
2021-04-19,220.64556884765625,224.6000061035156,233.0,220.3000030517578,232.6000061035156,2305837.0,,,,,,,,,,,,
2021-04-26,219.17198181152344,223.1000061035156,229.8000030517578,222.0,223.3999938964844,1190065.0,,,,,,,,,,,,
2021-05-03,219.07374572753903,223.0,230.0,219.0,223.4499969482422,2476570.0,,,,,,,,,,,,
2021-05-10,217.8457489013672,221.75,227.8000030517578,221.1000061035156,223.0,1594943.0,,,,,,,,,,,,
2021-05-17,233.61317443847656,237.8000030517578,246.5,220.0500030517578,222.8500061035156,6819339.0,,,,,,,,,,,,
2021-05-24,265.0989074707031,269.8500061035156,274.8999938964844,236.25,239.25,15381256.0,,,,,,,,,,,,
2021-05-31,255.8643798828125,260.45001220703125,285.0,258.29998779296875,285.0,15406122.0,,,,,,,,,,,,
2021-06-07,261.8078308105469,266.5,270.5,259.25,264.0,7255126.0,,,,,,,,,,,,
2021-06-14,259.8921813964844,264.54998779296875,274.8999938964844,251.25,269.5,7335428.0,,,,,,,,,,,,
2021-06-21,265.7374267578125,270.5,276.8500061035156,258.1000061035156,261.0,4505588.0,,,,,,,,,,,,
2021-06-28,260.2360534667969,264.8999938964844,275.5,257.5,272.25,4017834.0,,,,,,,,,,,,
2021-07-05,253.40838623046875,257.95001220703125,267.8500061035156,257.04998779296875,267.0,2340641.0,,,,,,,,,,,,
2021-07-12,254.3416748046875,258.8999938964844,266.0,257.0,259.95001220703125,2191470.0,,,,,,,,,,,,
2021-07-19,245.89309692382807,250.3000030517578,265.3999938964844,248.5,262.8500061035156,6087016.0,,,,,,,,,,,,
2021-07-26,244.6159820556641,249.0,257.0,246.25,252.5,5134326.0,,,,,,,,,,,,
2021-08-02,245.837158203125,249.0500030517578,255.1000061035156,245.0500030517578,250.8999938964844,6339007.0,,,,,,,,,,,,
2021-08-09,233.44903564453125,236.5,251.0,230.3000030517578,250.5,3282763.0,,,,,,,,,,,,
2021-08-16,237.24937438964844,240.3500061035156,249.8000030517578,231.25,237.0,2610240.0,,,,,,,,,,,,
2021-08-23,237.24937438964844,240.3500061035156,243.25,232.3000030517578,242.3000030517578,3296761.0,,,,,,,,,,,,
2021-08-30,246.87359619140625,250.1000061035156,253.8000030517578,238.6999969482422,240.3999938964844,4552224.0,,,,,,,,,,,,
2021-09-06,258.4720153808594,261.8500061035156,265.54998779296875,250.1000061035156,250.1000061035156,6157258.0,,,,,,,,,,,,
2021-09-13,256.25103759765625,259.6000061035156,264.79998779296875,249.1000061035156,261.8500061035156,7141678.0,,,,,,,,,,,,
2021-09-20,254.2274780273437,257.54998779296875,262.0,249.1000061035156,254.6000061035156,3188802.0,,,,,,,,,,,,
2021-09-27,256.3497619628906,259.70001220703125,263.95001220703125,253.0,257.54998779296875,2037600.0,,,,,,,,,,,,
2021-10-04,260.9891052246094,264.3999938964844,274.79998779296875,250.1999969482422,259.70001220703125,5599443.0,,,,,,,,,,,,
2021-10-11,259.5084533691406,262.8999938964844,270.0,260.0,264.95001220703125,1884297.0,,,,,,,,,,,,
2021-10-18,245.59036254882807,248.8000030517578,265.95001220703125,245.1499938964844,264.95001220703125,2618173.0,,,,,,,,,,,,
2021-10-25,253.5858764648437,256.8999938964844,263.95001220703125,241.0500030517578,249.8999938964844,3462613.0,,,,,,,,,,,,
2021-11-01,258.6201171875,262.0,263.8999938964844,252.6000061035156,257.95001220703125,1318005.0,,,,,,,,,,,,
2021-11-08,249.73617553710932,253.0,263.5,250.0,260.75,1571538.0,,,,,,,,,,,,
2021-11-15,246.5281219482422,249.75,255.1000061035156,245.0,253.0,919208.0,,,,,,,,,,,,
2021-11-22,231.82034301757807,234.8500061035156,252.0,222.0,249.8999938964844,4027005.0,,,,,,,,,,,,
2021-11-29,233.350341796875,236.3999938964844,249.0,224.0,228.0,2600869.0,,,,,,,,,,,,
2021-12-06,235.1271209716797,238.1999969482422,243.8999938964844,232.1000061035156,237.8999938964844,1149143.0,,,,,,,,,,,,
2021-12-13,224.7132110595703,227.6499938964844,240.0,226.6499938964844,239.5,2006098.0,,,,,,,,,,,,
2021-12-20,219.8270721435547,222.6999969482422,228.6999969482422,221.0,228.0,1119423.0,,,,,,,,,,,,
2021-12-27,218.7906036376953,221.6499938964844,227.6999969482422,219.6499938964844,223.8999938964844,1295278.0,,,,,,,,,,,,
2022-01-03,216.9151306152344,219.75,225.6999969482422,219.0,223.25,1630162.0,,,,,,,,,,,,
2022-01-10,223.7754669189453,226.6999969482422,228.75,220.1000061035156,220.8500061035156,2478101.0,,,,,,,,,,,,
2022-01-17,218.5932006835937,221.4499969482422,227.8999938964844,217.5,226.9499969482422,2442558.0,,,,,,,,,,,,
2022-01-24,212.423828125,215.1999969482422,222.6000061035156,210.6999969482422,222.6000061035156,1668620.0,,,,,,,,,,,,
2022-01-31,211.9796295166016,214.75,219.8000030517578,212.0,216.3500061035156,1552887.0,,,,,,,,,,,,
2022-02-07,214.003173828125,216.8000030517578,225.5,216.1000061035156,220.0,1872451.0,,,,,,,,,,,,
2022-02-14,207.93251037597656,210.6499938964844,218.3500061035156,206.0500030517578,214.8000030517578,1790992.0,,,,,,,,,,,,
2022-02-21,185.08116149902344,187.5,210.8000030517578,181.0,209.5,2843490.0,,,,,,,,,,,,
2022-02-28,206.3038024902344,209.0,210.8500061035156,188.0,191.4499969482422,3212631.0,,,,,,,,,,,,
2022-03-07,212.47317504882807,215.25,217.1499938964844,200.8000030517578,205.0,1162309.0,,,,,,,,,,,,
2022-03-14,217.16189575195312,220.0,222.0,211.3000030517578,215.0,1048577.0,,,,,,,,,,,,
2022-03-21,215.18771362304688,218.0,223.5500030517578,212.1499938964844,219.0,3388727.0,,,,,,,,,,,,
2022-03-28,216.4215850830078,219.25,220.6499938964844,212.6999969482422,218.0,2973573.0,,,,,,,,,,,,
2022-04-04,219.8270721435547,222.6999969482422,227.8000030517578,219.75,219.75,2361332.0,,,,,,,,,,,,
2022-04-11,216.0760803222656,218.8999938964844,225.5,218.0,222.6499938964844,1669770.0,,,,,,,,,,,,
2022-04-18,214.10189819335932,216.8999938964844,223.0,215.1499938964844,217.0,2581139.0,,,,,,,,,,,,
2022-04-25,208.9196319580078,211.6499938964844,216.3999938964844,209.9499969482422,215.0,1128688.0,,,,,,,,,,,,
2022-05-02,204.1815490722656,206.8500061035156,212.8000030517578,205.3000030517578,210.0,562845.0,,,,,,,,,,,,
2022-05-09,202.3554077148437,205.0,210.3500061035156,195.1499938964844,207.1999969482422,1184138.0,,,,,,,,,,,,
2022-05-16,221.99868774414065,224.8999938964844,231.3999938964844,202.25,205.0,3653369.0,,,,,,,,,,,,
2022-05-23,227.4770965576172,230.4499969482422,235.5,217.5,225.8500061035156,2939970.0,,,,,,,,,,,,
2022-05-30,230.93194580078125,233.9499969482422,238.75,227.3500061035156,230.3999938964844,4428884.0,,,,,,,,,,,,
2022-06-06,227.4770965576172,230.4499969482422,239.3999938964844,226.1999969482422,235.0,1712283.0,,,,,,,,,,,,
2022-06-13,207.5376892089844,210.25,227.0,207.0500030517578,227.0,1163951.0,,,,,,,,,,,,
2022-06-20,215.38511657714844,218.1999969482422,223.3500061035156,204.0,210.1499938964844,921892.0,,,,,,,,,,,,
2022-06-27,215.63189697265625,218.4499969482422,228.0,213.5500030517578,219.4499969482422,1561932.0,,,,,,,,,,,,
2022-07-04,224.31837463378903,227.25,229.75,217.25,217.8999938964844,927418.0,,,,,,,,,,,,
2022-07-11,222.88706970214844,225.8000030517578,230.1999969482422,220.0,228.8500061035156,927199.0,,,,,,,,,,,,
2022-07-18,224.0716094970703,227.0,232.9499969482422,221.6000061035156,226.9499969482422,1303084.0,,,,,,,,,,,,
2022-07-25,224.5803680419922,226.1999969482422,238.8999938964844,223.0500030517578,227.8999938964844,2560494.0,,,,,,,,,,,,
2022-08-01,233.8137664794922,235.5,247.0,228.1499938964844,229.6999969482422,2840658.0,,,,,,,,,,,,
2022-08-08,247.7631683349609,249.5500030517578,252.0,234.8000030517578,236.0,1245020.0,,,,,,,,,,,,
2022-08-15,237.5369110107422,239.25,253.3999938964844,238.6499938964844,249.5500030517578,1013862.0,,,,,,,,,,,,
2022-08-22,232.8209381103516,234.5,238.6499938964844,224.9499969482422,237.0,882803.0,,,,,,,,,,,,
2022-08-29,242.2032623291016,243.9499969482422,249.0,225.1999969482422,230.0,1983999.0,,,,,,,,,,,,
2022-09-05,237.58657836914065,239.3000030517578,248.0,235.0500030517578,247.8999938964844,1210815.0,,,,,,,,,,,,
2022-09-12,233.5655670166016,235.25,247.9499969482422,233.0,241.6000061035156,1781265.0,,,,,,,,,,,,
2022-09-19,246.57177734375,248.3500061035156,254.9499969482422,235.8500061035156,239.8999938964844,3404220.0,,,,,,,,,,,,
2022-09-26,241.1111602783203,242.8500061035156,248.3500061035156,229.0,248.3500061035156,1916155.0,,,,,,,,,,,,
2022-10-03,248.7063751220703,250.5,254.0,238.3000030517578,242.0,1331360.0,,,,,,,,,,,,
2022-10-10,242.6500396728516,244.3999938964844,255.0,240.5500030517578,248.6999969482422,1666723.0,,,,,,,,,,,,
2022-10-17,250.84097290039065,252.6499938964844,258.0,243.1000061035156,243.1000061035156,2061179.0,,,,,,,,,,,,
2022-10-24,251.1884613037109,253.0,261.75,243.1000061035156,251.1999969482422,2058036.0,,,,,,,,,,,,
2022-10-31,253.1741485595703,255.0,268.70001220703125,251.3999938964844,253.0,4017220.0,,,,,,,,,,,,
2022-11-07,262.8047180175781,264.70001220703125,268.29998779296875,248.6999969482422,257.6000061035156,2021222.0,,,,,,,,,,,,
2022-11-14,253.9684295654297,255.8000030517578,267.29998779296875,253.0500030517578,266.04998779296875,672194.0,,,,,,,,,,,,
2022-11-21,250.1459808349609,251.9499969482422,256.8999938964844,248.75,255.1000061035156,408858.0,,,,,,,,,,,,
2022-11-28,250.5927581787109,252.3999938964844,259.0,249.1999969482422,251.0,759762.0,,,,,,,,,,,,
2022-12-05,258.1383361816406,260.0,269.0,248.0,253.8999938964844,2016394.0,,,,,,,,,,,,
2022-12-12,266.82568359375,268.75,273.0,254.0,258.0,3268154.0,,,,,,,,,,,,
2022-12-19,258.8333740234375,260.70001220703125,274.8999938964844,257.0,272.45001220703125,2573097.0,,,,,,,,,,,,
2022-12-26,259.5283203125,261.3999938964844,267.5,257.29998779296875,257.54998779296875,769049.0,,,,,,,,,,,,
2023-01-02,257.54266357421875,259.3999938964844,268.0,258.3500061035156,262.8999938964844,979029.0,,,,,,,,,,,,
2023-01-09,256.40087890625,258.25,262.0,250.3000030517578,259.95001220703125,546848.0,,,,,,,,,,,,
2023-01-16,250.1459808349609,251.9499969482422,259.04998779296875,248.25,258.54998779296875,538502.0,,,,,,,,,,,,
2023-01-23,243.54360961914065,245.3000030517578,255.0,241.3000030517578,251.1499938964844,300548.0,,,,,,,,,,,,
2023-01-30,244.28823852539065,246.0500030517578,250.0,229.0500030517578,246.0,1278626.0,,,,,,,,,,,,
2023-02-06,247.11782836914065,248.8999938964844,249.8999938964844,241.0500030517578,247.25,885510.0,,,,,,,,,,,,
2023-02-13,247.9120941162109,249.6999969482422,250.5,241.0,248.9499969482422,439827.0,,,,,,,,,,,,
2023-02-20,241.85577392578125,243.6000061035156,258.79998779296875,237.3000030517578,250.0,1881226.0,,,,,,,,,,,,
2023-02-27,246.27392578125,248.0500030517578,249.5,240.3999938964844,244.6000061035156,518487.0,,,,,,,,,,,,
2023-03-06,245.3803558349609,247.1499938964844,249.8500061035156,243.8000030517578,246.6499938964844,241342.0,,,,,,,,,,,,
2023-03-13,244.0400238037109,245.8000030517578,249.5,240.1000061035156,245.5,355881.0,,,,,,,,,,,,
2023-03-20,246.27392578125,248.0500030517578,260.0,243.1499938964844,249.0,411014.0,,,,,,,,,,,,
2023-03-27,248.2595977783203,250.0500030517578,252.3000030517578,237.5,246.0,426202.0,,,,,,,,,,,,
2023-04-03,249.64956665039065,251.4499969482422,255.5500030517578,250.1000061035156,251.3999938964844,245654.0,,,,,,,,,,,,
2023-04-10,254.1669921875,256.0,257.5,250.0,250.0500030517578,372275.0,,,,,,,,,,,,
2023-04-17,256.10302734375,257.95001220703125,264.45001220703125,253.0,256.29998779296875,484933.0,,,,,,,,,,,,
2023-04-24,252.9755859375,254.8000030517578,259.6000061035156,251.5500030517578,257.95001220703125,499399.0,,,,,,,,,,,,
2023-05-01,247.26675415039065,249.0500030517578,256.29998779296875,243.3000030517578,254.8000030517578,802277.0,,,,,,,,,,,,
2023-05-08,248.2099609375,250.0,251.0,243.3500061035156,249.5,527596.0,,,,,,,,,,,,
2023-05-15,249.55029296875,251.3500061035156,255.75,247.6000061035156,250.0,522687.0,,,,,,,,,,,,
2023-05-22,248.3588714599609,250.1499938964844,252.0,246.0,250.5,300306.0,,,,,,,,,,,,
2023-05-29,250.54312133789065,252.3500061035156,255.0,239.0,250.4499969482422,1159107.0,,,,,,,,,,,,
2023-06-05,255.060546875,256.8999938964844,263.1000061035156,249.5,253.75,952530.0,,,,,,,,,,,,
2023-06-12,252.92593383789065,254.75,258.79998779296875,250.8999938964844,256.8999938964844,569723.0,,,,,,,,,,,,
2023-06-19,263.1521911621094,265.04998779296875,272.5,252.1999969482422,255.3999938964844,2111058.0,,,,,,,,,,,,
2023-06-26,280.47723388671875,282.5,290.8500061035156,260.29998779296875,264.8999938964844,4759280.0,,,,,,,,,,,,
2023-07-03,285.3918151855469,287.45001220703125,290.0,277.29998779296875,284.0,2487026.0,,,,,,,,,,,,
2023-07-10,281.51971435546875,283.54998779296875,296.95001220703125,279.8500061035156,291.8999938964844,1515314.0,,,,,,,,,,,,
2023-07-17,281.7679138183594,283.79998779296875,295.04998779296875,282.95001220703125,283.0,965568.0,,,,,,,,,,,,
2023-07-24,284.0514831542969,286.1000061035156,287.5,278.3999938964844,284.0,998164.0,,,,,,,,,,,,
2023-07-31,282.6118469238281,284.6499938964844,287.5,276.25,287.0,692582.0,,,,,,,,,,,,
2023-08-07,301.67437744140625,303.8500061035156,335.0,281.95001220703125,284.95001220703125,9753468.0,,,,,,,,,,,,
2023-08-14,304.4046936035156,306.6000061035156,319.95001220703125,296.0,305.45001220703125,3774718.0,,,,,,,,,,,,
2023-08-21,312.1623840332031,313.1000061035156,320.0,306.1499938964844,306.79998779296875,1822831.0,,,,,,,,,,,,
2023-08-28,313.00982666015625,313.95001220703125,325.0,309.70001220703125,314.6499938964844,2004948.0,,,,,,,,,,,,
2023-09-04,315.0038452148437,315.95001220703125,319.95001220703125,308.54998779296875,315.0,1329841.0,,,,,,,,,,,,
2023-09-11,310.26806640625,311.20001220703125,318.45001220703125,300.6499938964844,316.0,1424444.0,,,,,,,,,,,,
2023-09-18,301.0457763671875,301.95001220703125,314.8999938964844,301.0,311.20001220703125,1199745.0,,,,,,,,,,,,
2023-09-25,306.3797302246094,307.29998779296875,311.75,302.0,304.6000061035156,742393.0,,,,,,,,,,,,
2023-10-02,290.9261474609375,291.79998779296875,308.0,289.29998779296875,307.29998779296875,1212233.0,,,,,,,,,,,,
2023-10-09,299.0018920898437,299.8999938964844,302.95001220703125,281.0,291.79998779296875,1846421.0,,,,,,,,,,,,
2023-10-16,307.5761413574219,308.5,313.5,284.0,299.79998779296875,2009995.0,,,,,,,,,,,,
2023-10-23,306.18035888671875,307.1000061035156,310.04998779296875,290.75,310.04998779296875,542063.0,,,,,,,,,,,,
2023-10-30,295.11358642578125,296.0,308.8500061035156,294.70001220703125,307.1000061035156,1395737.0,,,,,,,,,,,,
2023-11-06,287.1375427246094,288.0,298.6499938964844,283.1000061035156,298.5,981829.0,,,,,,,,,,,,
2023-11-13,290.82647705078125,291.70001220703125,298.3999938964844,287.1000061035156,291.70001220703125,782190.0,,,,,,,,,,,,
2023-11-20,286.240234375,287.1000061035156,294.8999938964844,285.1499938964844,291.70001220703125,658175.0,,,,,,,,,,,,
2023-11-27,296.0108947753906,296.8999938964844,304.3999938964844,287.1000061035156,287.1000061035156,1641345.0,,,,,,,,,,,,
2023-12-04,298.4535522460937,299.3500061035156,305.29998779296875,296.1000061035156,301.3500061035156,1503264.0,,,,,,,,,,,,
2023-12-11,292.0228576660156,292.8999938964844,301.79998779296875,292.29998779296875,300.29998779296875,672841.0,,,,,,,,,,,,
2023-12-18,292.3219909667969,293.20001220703125,306.0,284.0,292.3999938964844,2808880.0,,,,,,,,,,,,
2023-12-25,291.4745178222656,292.3500061035156,294.8999938964844,283.3500061035156,293.20001220703125,1449570.0,,,,,,,,,,,,
2024-01-01,293.0697326660156,293.95001220703125,297.0,287.8500061035156,293.29998779296875,1420070.0,,,,,,,,,,,,
2024-01-08,293.2192687988281,294.1000061035156,297.8500061035156,289.75,294.79998779296875,1392433.0,,,,,,,,,,,,
2024-01-15,290.3279724121094,291.20001220703125,296.20001220703125,289.5,295.20001220703125,1011715.0,,,,,,,,,,,,
2024-01-22,292.4715270996094,293.3500061035156,297.0,285.79998779296875,291.20001220703125,769337.0,,,,,,,,,,,,
2024-01-29,309.1214904785156,310.04998779296875,316.0,288.95001220703125,295.6000061035156,5033938.0,,,,,,,,,,,,
2024-02-05,310.46746826171875,311.3999938964844,322.0,304.1000061035156,314.95001220703125,3864100.0,,,,,,,,,,,,
2024-02-12,310.2182006835937,311.1499938964844,321.8999938964844,301.95001220703125,314.45001220703125,2680889.0,,,,,,,,,,,,
2024-02-19,310.0188293457031,310.95001220703125,323.45001220703125,306.45001220703125,312.75,2084239.0,,,,,,,,,,,,
2024-02-26,336.8382568359375,337.8500061035156,344.3999938964844,308.79998779296875,310.0,11812273.0,,,,,,,,,,,,
2024-03-04,343.4184875488281,344.45001220703125,350.3500061035156,332.0,346.45001220703125,3637579.0,,,,,,,,,,,,
2024-03-11,318.89215087890625,319.8500061035156,352.0,303.1000061035156,349.0,2641751.0,,,,,,,,,,,,
2024-03-18,320.9360046386719,321.8999938964844,325.8500061035156,315.3999938964844,324.0,743268.0,,,,,,,,,,,,
2024-03-25,330.35772705078125,331.3500061035156,337.0,319.04998779296875,321.8999938964844,1040550.0,,,,,,,,,,,,
2024-04-01,339.97882080078125,341.0,344.79998779296875,331.3999938964844,331.3999938964844,1359091.0,,,,,,,,,,,,
2024-04-08,345.7614440917969,346.79998779296875,353.79998779296875,340.0,344.79998779296875,2215428.0,,,,,,,,,,,,
2024-04-15,338.9818115234375,340.0,349.0,331.0,341.5,1353650.0,,,,,,,,,,,,
2024-04-22,341.524169921875,342.54998779296875,349.79998779296875,337.70001220703125,341.0,1329401.0,,,,,,,,,,,,
2024-04-29,346.060546875,347.1000061035156,353.75,341.3999938964844,344.0,1077213.0,,,,,,,,,,,,
2024-05-06,353.6378173828125,354.70001220703125,364.7000122070313,337.5,347.29998779296875,6602364.0,,,,,,,,,,,,
2024-05-13,366.598876953125,367.7000122070313,378.9500122070313,349.6499938964844,354.6000061035156,5229706.0,,,,,,,,,,,,
2024-05-20,367.2469177246094,368.3500061035156,393.75,365.0,369.5,6155517.0,,,,,,,,,,,,
2024-05-27,369.290771484375,370.3999938964844,390.7999877929688,367.1000061035156,370.0,2953390.0,,,,,,,,,,,,
