Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'GLENMARK.NS')","('High', 'GLENMARK.NS')","('Low', 'GLENMARK.NS')","('Open', 'GLENMARK.NS')","('Volume', 'GLENMARK.NS')","('Date', '')","('Close', 'GLENMARK.NS')","('High', 'GLENMARK.NS')","('Low', 'GLENMARK.NS')","('Open', 'GLENMARK.NS')","('Volume', 'GLENMARK.NS')"
2020-11-23,464.1373596191406,471.3999938964844,489.3999938964844,460.3999938964844,482.0,11655918.0,,,,,,,,,,,,
2020-11-30,495.4967041015625,503.25,504.7000122070313,471.3999938964844,471.3999938964844,10051401.0,,,,,,,,,,,,
2020-12-07,519.225341796875,527.3499755859375,549.0,502.0,505.75,19927417.0,,,,,,,,,,,,
2020-12-14,508.29638671875,516.25,535.0,506.5499877929688,531.0,8084873.0,,,,,,,,,,,,
2020-12-21,488.5552978515625,496.2000122070313,531.75,464.6499938964844,516.5,11988010.0,,,,,,,,,,,,
2020-12-28,494.856689453125,502.6000061035156,507.5,491.2999877929688,500.0,8489508.0,,,,,,,,,,,,
2021-01-04,509.6748352050781,517.6500244140625,525.5999755859375,503.0,504.2999877929688,10318868.0,,,,,,,,,,,,
2021-01-11,504.2103271484375,512.0999755859375,532.0,505.1499938964844,519.0999755859375,10469195.0,,,,,,,,,,,,
2021-01-18,487.521484375,495.1499938964844,512.0999755859375,484.0,512.0999755859375,7958176.0,,,,,,,,,,,,
2021-01-25,464.2850646972656,471.5499877929688,501.4500122070313,469.8999938964844,499.6499938964844,7254897.0,,,,,,,,,,,,
2021-02-01,495.4474487304688,503.2000122070313,511.5,464.1000061035156,473.4500122070313,10327819.0,,,,,,,,,,,,
2021-02-08,496.3335876464844,504.1000061035156,513.25,492.2999877929688,507.0,7623198.0,,,,,,,,,,,,
2021-02-15,474.82025146484375,482.25,511.6000061035156,478.1499938964844,510.0,10649550.0,,,,,,,,,,,,
2021-02-22,459.0174865722656,466.2000122070313,485.7999877929688,449.6000061035156,484.1000061035156,7311220.0,,,,,,,,,,,,
2021-03-01,460.7405395507813,467.9500122070313,482.3500061035156,461.7999877929688,468.7000122070313,6233115.0,,,,,,,,,,,,
2021-03-08,471.3741455078125,478.75,492.9500122070313,466.7999877929688,471.25,7851072.0,,,,,,,,,,,,
2021-03-15,451.2884521484375,458.3500061035156,478.9500122070313,443.0,477.0,8339469.0,,,,,,,,,,,,
2021-03-22,443.6086120605469,450.5499877929688,471.0,442.0499877929688,459.0,6144768.0,,,,,,,,,,,,
2021-03-29,475.8047790527344,483.25,488.0,450.5499877929688,450.5499877929688,4299573.0,,,,,,,,,,,,
2021-04-05,521.489990234375,529.6500244140625,534.2999877929688,473.2000122070313,480.9500122070313,17414717.0,,,,,,,,,,,,
2021-04-12,563.0889892578125,571.9000244140625,578.0,484.8500061035156,532.0,33902348.0,,,,,,,,,,,,
2021-04-19,550.6339721679688,559.25,590.0,538.4500122070312,570.0,28980822.0,,,,,,,,,,,,
2021-04-26,567.91357421875,576.7999877929688,583.9500122070312,543.2000122070312,563.9000244140625,18302808.0,,,,,,,,,,,,
2021-05-03,582.3870239257812,591.5,602.7000122070312,554.0,577.0,25872332.0,,,,,,,,,,,,
2021-05-10,598.92822265625,608.2999877929688,640.0,601.5999755859375,605.0,29119861.0,,,,,,,,,,,,
2021-05-17,597.8944702148438,607.25,623.7000122070312,599.0,612.5499877929688,10506631.0,,,,,,,,,,,,
2021-05-24,598.239013671875,607.5999755859375,619.25,597.0999755859375,610.0,9944107.0,,,,,,,,,,,,
2021-05-31,604.9342651367188,614.4000244140625,625.9000244140625,578.25,593.0,14262375.0,,,,,,,,,,,,
2021-06-07,642.8411254882812,652.9000244140625,657.9000244140625,595.0,614.4500122070312,18693395.0,,,,,,,,,,,,
2021-06-14,630.5337524414062,640.4000244140625,658.2000122070312,626.0,658.2000122070312,10913963.0,,,,,,,,,,,,
2021-06-21,636.4412841796875,646.4000244140625,650.0,626.0,638.0,5935678.0,,,,,,,,,,,,
2021-06-28,652.4901123046875,662.7000122070312,672.0,644.25,649.4000244140625,8579100.0,,,,,,,,,,,,
2021-07-05,655.050048828125,665.2999877929688,667.8499755859375,645.0999755859375,665.0,6514719.0,,,,,,,,,,,,
2021-07-12,676.4649658203125,687.0499877929688,690.0,652.2000122070312,670.0,13967345.0,,,,,,,,,,,,
2021-07-19,639.8873901367188,649.9000244140625,690.9500122070312,645.0,676.0,8978595.0,,,,,,,,,,,,
2021-07-26,598.09130859375,607.4500122070312,650.0499877929688,581.7999877929688,650.0499877929688,17695148.0,,,,,,,,,,,,
2021-08-02,587.2608032226562,596.4500122070312,616.0,583.0,614.9000244140625,8916662.0,,,,,,,,,,,,
2021-08-09,554.572265625,563.25,597.9000244140625,560.0,597.2999877929688,6840621.0,,,,,,,,,,,,
2021-08-16,531.4343872070312,539.75,583.0,535.0,570.2000122070312,9785726.0,,,,,,,,,,,,
2021-08-23,508.6409606933594,516.5999755859375,547.9000244140625,511.0499877929688,545.0,7238954.0,,,,,,,,,,,,
2021-08-30,525.5267333984375,533.75,544.0,514.6500244140625,516.7000122070312,6682942.0,,,,,,,,,,,,
2021-09-06,516.4685668945312,524.5499877929688,539.4500122070312,518.2999877929688,533.0,3994926.0,,,,,,,,,,,,
2021-09-13,513.275146484375,518.8499755859375,539.5,517.0999755859375,526.9000244140625,5742906.0,,,,,,,,,,,,
2021-09-20,502.6406555175781,508.1000061035156,518.8499755859375,489.1499938964844,518.8499755859375,6416078.0,,,,,,,,,,,,
2021-09-27,507.6364135742188,513.1500244140625,518.6500244140625,491.4500122070313,511.0,7368617.0,,,,,,,,,,,,
2021-10-04,521.4364624023438,527.0999755859375,529.25,503.4500122070313,514.0,6574021.0,,,,,,,,,,,,
2021-10-11,519.1612548828125,524.7999877929688,539.0,523.2999877929688,529.9500122070312,4981697.0,,,,,,,,,,,,
2021-10-18,487.8512878417969,493.1499938964844,528.4000244140625,488.3500061035156,525.0,5288058.0,,,,,,,,,,,,
2021-10-25,498.4858093261719,503.8999938964844,517.5999755859375,477.1000061035156,496.0,6373797.0,,,,,,,,,,,,
2021-11-01,517.7763061523438,523.4000244140625,525.0,502.1499938964844,503.9500122070313,2982780.0,,,,,,,,,,,,
2021-11-08,518.1719970703125,523.7999877929688,532.25,512.7000122070312,525.0,4286266.0,,,,,,,,,,,,
2021-11-15,477.4146728515625,482.6000061035156,543.5,480.8500061035156,523.9500122070312,8494612.0,,,,,,,,,,,,
2021-11-22,526.4817504882812,532.2000122070312,551.7999877929688,457.0,485.1000061035156,18284764.0,,,,,,,,,,,,
2021-11-29,493.6878967285156,499.0499877929688,541.9000244140625,497.0,540.5,8367638.0,,,,,,,,,,,,
2021-12-06,520.1505126953125,525.7999877929688,532.0,489.1499938964844,498.0,5673940.0,,,,,,,,,,,,
2021-12-13,477.4641418457031,482.6499938964844,542.7000122070312,478.2000122070313,532.5,8214410.0,,,,,,,,,,,,
2021-12-20,490.0771179199219,495.3999938964844,508.5,472.5,480.0,6144209.0,,,,,,,,,,,,
2021-12-27,522.8709716796875,528.5499877929688,531.25,492.5,492.5,5362824.0,,,,,,,,,,,,
2022-01-03,505.1632690429688,510.6499938964844,531.2000122070312,508.8999938964844,530.0,3645578.0,,,,,,,,,,,,
2022-01-10,510.4557800292969,516.0,528.7000122070312,508.2000122070313,510.6499938964844,4164754.0,,,,,,,,,,,,
2022-01-17,477.7608947753906,482.9500122070313,521.5,481.2999877929688,516.0,5247063.0,,,,,,,,,,,,
2022-01-24,482.3609313964844,487.6000061035156,496.6499938964844,465.3999938964844,482.2999877929688,4878631.0,,,,,,,,,,,,
2022-01-31,485.7243957519531,491.0,505.5,484.0,491.8999938964844,2246168.0,,,,,,,,,,,,
2022-02-07,484.2405395507813,489.5,505.0,482.1000061035156,488.2999877929688,3922716.0,,,,,,,,,,,,
2022-02-14,465.246826171875,470.2999877929688,495.0,468.0499877929688,483.0,3381915.0,,,,,,,,,,,,
2022-02-21,447.1929016113281,452.0499877929688,472.2000122070313,423.0,470.2999877929688,5066590.0,,,,,,,,,,,,
2022-02-28,422.3131408691406,426.8999938964844,456.6499938964844,425.0499877929688,445.0,2855440.0,,,,,,,,,,,,
2022-03-07,448.429443359375,453.2999877929688,456.75,414.1000061035156,420.0,5273118.0,,,,,,,,,,,,
2022-03-14,439.0810241699219,443.8500061035156,460.0,439.1000061035156,454.7000122070313,3749070.0,,,,,,,,,,,,
2022-03-21,452.6337890625,457.5499877929688,469.7000122070313,444.5,446.0,6001899.0,,,,,,,,,,,,
2022-03-28,447.4896545410156,452.3500061035156,462.7999877929688,438.5499877929688,457.5499877929688,4064264.0,,,,,,,,,,,,
2022-04-04,474.001708984375,479.1499938964844,484.5,450.8500061035156,452.0,4464523.0,,,,,,,,,,,,
2022-04-11,472.6662292480469,477.7999877929688,487.5499877929688,468.3999938964844,480.0,1665090.0,,,,,,,,,,,,
2022-04-18,438.78424072265625,443.5499877929688,478.5499877929688,442.2000122070313,477.7999877929688,2338009.0,,,,,,,,,,,,
2022-04-25,434.82720947265625,439.5499877929688,453.3999938964844,425.5,440.25,4372017.0,,,,,,,,,,,,
2022-05-02,406.336669921875,410.75,440.8999938964844,405.1000061035156,439.0,2455947.0,,,,,,,,,,,,
2022-05-09,389.6182861328125,393.8500061035156,423.75,386.2000122070313,410.0,3041523.0,,,,,,,,,,,,
2022-05-16,403.12158203125,407.5,409.7999877929688,386.3500061035156,397.7999877929688,2719414.0,,,,,,,,,,,,
2022-05-23,393.6247253417969,397.8999938964844,406.8999938964844,378.0499877929688,397.0,3252295.0,,,,,,,,,,,,
2022-05-30,384.96875,389.1499938964844,411.0,382.75,388.2999877929688,5760814.0,,,,,,,,,,,,
2022-06-06,384.2762756347656,388.4500122070313,401.8999938964844,375.0,390.8999938964844,5771073.0,,,,,,,,,,,,
2022-06-13,358.7039794921875,362.6000061035156,388.2000122070313,358.0,382.0,2925239.0,,,,,,,,,,,,
2022-06-20,380.0224609375,384.1499938964844,385.75,348.5,363.3500061035156,6103961.0,,,,,,,,,,,,
2022-06-27,389.8655700683594,394.1000061035156,396.0,379.1000061035156,385.2999877929688,2234176.0,,,,,,,,,,,,
2022-07-04,383.3364562988281,387.5,401.0,378.0,394.1000061035156,2813201.0,,,,,,,,,,,,
2022-07-11,376.4116516113281,380.5,398.9500122070313,378.2000122070313,386.8999938964844,5840996.0,,,,,,,,,,,,
2022-07-18,370.4761352539063,374.5,387.75,372.1000061035156,383.5,3891169.0,,,,,,,,,,,,
2022-07-25,376.7579345703125,380.8500061035156,384.0,360.4500122070313,372.5499877929688,4778618.0,,,,,,,,,,,,
2022-08-01,374.1858520507813,378.25,384.1000061035156,366.5,383.0,4597353.0,,,,,,,,,,,,
2022-08-08,384.6224670410156,388.7999877929688,396.0,369.0,378.5,8738852.0,,,,,,,,,,,,
2022-08-15,382.1988220214844,386.3500061035156,408.0,384.5499877929688,388.7999877929688,5769846.0,,,,,,,,,,,,
2022-08-22,373.5923156738281,377.6499938964844,385.9500122070313,366.6000061035156,385.8999938964844,4950001.0,,,,,,,,,,,,
2022-08-29,365.6782531738281,369.6499938964844,377.4500122070313,361.3999938964844,368.0,3495034.0,,,,,,,,,,,,
2022-09-05,384.7709045410156,388.9500122070313,392.0,367.4500122070313,371.0,4597719.0,,,,,,,,,,,,
2022-09-12,367.95355224609375,371.9500122070313,396.6000061035156,370.5,388.9500122070313,4590221.0,,,,,,,,,,,,
2022-09-19,383.0285339355469,384.7000122070313,389.5,366.5499877929688,373.8500061035156,3844914.0,,,,,,,,,,,,
2022-09-26,386.9613342285156,388.6499938964844,395.0,363.6499938964844,383.0,6786052.0,,,,,,,,,,,,
2022-10-03,396.3204956054688,398.0499877929688,409.4500122070313,389.25,389.5499877929688,6186288.0,,,,,,,,,,,,
2022-10-10,389.1517639160156,390.8500061035156,399.3500061035156,376.8999938964844,397.0,4792943.0,,,,,,,,,,,,
2022-10-17,396.4698486328125,398.2000122070313,403.0,386.0499877929688,387.5,2827986.0,,,,,,,,,,,,
2022-10-24,397.9633483886719,399.7000122070313,407.6499938964844,378.1499938964844,400.0,3807015.0,,,,,,,,,,,,
2022-10-31,419.5192565917969,421.3500061035156,426.9500122070313,398.1000061035156,399.7000122070313,7357500.0,,,,,,,,,,,,
2022-11-07,411.8029174804688,413.6000061035156,431.1499938964844,410.0,421.3500061035156,3797569.0,,,,,,,,,,,,
2022-11-14,408.0692443847656,409.8500061035156,437.0,407.2999877929688,416.0,8127575.0,,,,,,,,,,,,
2022-11-21,424.4975280761719,426.3500061035156,428.5,401.1499938964844,409.8500061035156,4086992.0,,,,,,,,,,,,
2022-11-28,433.0601806640625,434.9500122070313,444.0,423.5,425.5499877929688,4266264.0,,,,,,,,,,,,
2022-12-05,435.1012573242188,437.0,444.6499938964844,420.2000122070313,434.9500122070313,4413260.0,,,,,,,,,,,,
2022-12-12,415.9846801757813,417.7999877929688,445.1499938964844,415.2000122070313,428.2000122070313,6754818.0,,,,,,,,,,,,
2022-12-19,427.2853698730469,429.1499938964844,451.0,406.8999938964844,421.1000061035156,13046387.0,,,,,,,,,,,,
2022-12-26,422.30706787109375,424.1499938964844,432.0,415.5499877929688,432.0,3863284.0,,,,,,,,,,,,
2023-01-02,421.1620788574219,423.0,440.1499938964844,418.0,423.2999877929688,3580777.0,,,,,,,,,,,,
2023-01-09,418.324462890625,420.1499938964844,433.25,414.5499877929688,426.0,1961199.0,,,,,,,,,,,,
2023-01-16,416.084228515625,417.8999938964844,425.8999938964844,414.5,419.1000061035156,1822285.0,,,,,,,,,,,,
2023-01-23,379.593505859375,381.25,421.7999877929688,379.75,411.0,2463076.0,,,,,,,,,,,,
2023-01-30,384.1236877441406,385.7999877929688,394.5,369.0499877929688,383.1499938964844,3472896.0,,,,,,,,,,,,
2023-02-06,398.6602783203125,400.3999938964844,403.3999938964844,386.25,388.0,2498969.0,,,,,,,,,,,,
2023-02-13,434.0558471679688,435.9500122070313,444.7000122070313,404.2999877929688,414.7000122070313,14277958.0,,,,,,,,,,,,
2023-02-20,436.6445007324219,438.5499877929688,453.7999877929688,428.0499877929688,433.5499877929688,5848907.0,,,,,,,,,,,,
2023-02-27,414.64056396484375,416.4500122070313,440.8999938964844,414.25,436.0,3198800.0,,,,,,,,,,,,
2023-03-06,426.78753662109375,428.6499938964844,430.7999877929688,415.75,419.0,4274056.0,,,,,,,,,,,,
2023-03-13,438.9345397949219,440.8500061035156,441.7999877929688,414.25,430.7999877929688,4592967.0,,,,,,,,,,,,
2023-03-20,423.8503723144531,425.7000122070313,446.25,423.9500122070313,441.0,4771319.0,,,,,,,,,,,,
2023-03-27,462.680908203125,464.7000122070313,468.0,424.0,424.0,6658270.0,,,,,,,,,,,,
2023-04-03,480.00531005859375,482.1000061035156,489.0,464.7000122070313,467.4500122070313,4843078.0,,,,,,,,,,,,
2023-04-10,488.119873046875,490.25,495.4500122070313,480.6499938964844,484.4500122070313,2571677.0,,,,,,,,,,,,
2023-04-17,509.3771362304688,511.6000061035156,517.4000244140625,487.5,488.0499877929688,8339326.0,,,,,,,,,,,,
2023-04-24,561.0018920898438,563.4500122070312,568.75,507.3999938964844,511.1499938964844,11475296.0,,,,,,,,,,,,
2023-05-01,548.60595703125,551.0,563.4500122070312,536.25,563.4500122070312,4250242.0,,,,,,,,,,,,
2023-05-08,610.2867431640625,612.9500122070312,615.3499755859375,551.0,551.0499877929688,11978943.0,,,,,,,,,,,,
2023-05-15,621.5874633789062,624.2999877929688,629.8499755859375,599.4000244140625,616.0,8885171.0,,,,,,,,,,,,
2023-05-22,588.8304443359375,591.4000244140625,625.7999877929688,581.0,588.0,12256449.0,,,,,,,,,,,,
2023-05-29,611.4815673828125,614.1500244140625,615.3499755859375,589.3499755859375,591.4000244140625,3940779.0,,,,,,,,,,,,
2023-06-05,633.2864379882812,636.0499877929688,682.25,608.75,609.7999877929688,10850445.0,,,,,,,,,,,,
2023-06-12,639.6586303710938,642.4500122070312,652.8499755859375,633.3499755859375,647.0,3508752.0,,,,,,,,,,,,
2023-06-19,630.2496948242188,633.0,654.5,621.7999877929688,642.4000244140625,4039934.0,,,,,,,,,,,,
2023-06-26,673.0628051757812,676.0,684.8499755859375,628.0,630.0,5676319.0,,,,,,,,,,,,
2023-07-03,686.2553100585938,689.25,693.7999877929688,647.6500244140625,676.0,6692802.0,,,,,,,,,,,,
2023-07-10,699.0493774414062,702.0999755859375,704.9000244140625,661.0,691.9000244140625,5420965.0,,,,,,,,,,,,
2023-07-17,749.877685546875,753.1500244140625,755.0,695.0,702.5,6562486.0,,,,,,,,,,,,
2023-07-24,795.2794799804688,798.75,832.9000244140625,754.0,754.0,8092174.0,,,,,,,,,,,,
2023-07-31,800.05859375,803.5499877929688,824.4500122070312,771.0,806.0,5938924.0,,,,,,,,,,,,
2023-08-07,797.8681640625,801.3499755859375,836.9000244140625,792.2999877929688,807.75,4237627.0,,,,,,,,,,,,
2023-08-14,762.8709716796875,766.2000122070312,815.0,763.1500244140625,815.0,3462319.0,,,,,,,,,,,,
2023-08-21,736.2371826171875,739.4500122070312,782.25,737.3499755859375,765.0,3965598.0,,,,,,,,,,,,
2023-08-28,753.7606201171875,757.0499877929688,777.0,738.6500244140625,744.2000122070312,4316545.0,,,,,,,,,,,,
2023-09-04,773.474609375,776.8499755859375,805.0,755.0,756.0,5751229.0,,,,,,,,,,,,
2023-09-11,852.778564453125,856.5,873.0,779.0499877929688,779.0499877929688,10727078.0,,,,,,,,,,,,
2023-09-18,799.3118286132812,802.7999877929688,880.0,775.0,857.0,12602077.0,,,,,,,,,,,,
2023-09-25,854.2764282226562,855.5,861.7000122070312,760.0,802.7999877929688,14705947.0,,,,,,,,,,,,
2023-10-02,792.4649047851562,793.5999755859375,859.9000244140625,785.5,855.5,4658436.0,,,,,,,,,,,,
2023-10-09,797.2081298828125,798.3499755859375,809.4500122070312,778.7999877929688,790.0,4107164.0,,,,,,,,,,,,
2023-10-16,780.0327758789062,781.1500244140625,815.0,775.5999755859375,798.2999877929688,2468210.0,,,,,,,,,,,,
2023-10-23,742.0870971679688,743.1500244140625,791.1500244140625,731.5,780.0,2654515.0,,,,,,,,,,,,
2023-10-30,745.5321044921875,746.5999755859375,761.8499755859375,734.5999755859375,739.5999755859375,2106613.0,,,,,,,,,,,,
2023-11-06,776.7374267578125,777.8499755859375,793.7999877929688,749.0,752.4000244140625,4099272.0,,,,,,,,,,,,
2023-11-13,774.8402099609375,775.9500122070312,783.4000244140625,722.0999755859375,757.0,9315730.0,,,,,,,,,,,,
2023-11-20,785.7745361328125,786.9000244140625,799.7999877929688,761.0,775.9500122070312,6179423.0,,,,,,,,,,,,
2023-11-27,791.4663696289062,792.5999755859375,798.0,764.5,786.9000244140625,3358499.0,,,,,,,,,,,,
2023-12-04,794.8115844726562,795.9500122070312,827.0,772.4000244140625,798.9500122070312,9254676.0,,,,,,,,,,,,
2023-12-11,822.8214721679688,824.0,834.9000244140625,790.4000244140625,800.0,6791591.0,,,,,,,,,,,,
2023-12-18,838.0995483398438,839.2999877929688,850.0,773.2000122070312,825.0,7461895.0,,,,,,,,,,,,
2023-12-25,852.7286376953125,853.9500122070312,859.0,828.9000244140625,839.2999877929688,3026292.0,,,,,,,,,,,,
2024-01-01,891.4232177734375,892.7000122070312,913.5499877929688,848.0,854.0,7339701.0,,,,,,,,,,,,
2024-01-08,867.7071533203125,868.9500122070312,898.4000244140625,865.6500244140625,893.0,4326506.0,,,,,,,,,,,,
2024-01-15,877.892578125,879.1500244140625,916.3499755859376,847.5499877929688,869.0499877929688,6444676.0,,,,,,,,,,,,
2024-01-22,889.825439453125,891.0999755859375,913.5,853.0499877929688,879.1500244140625,2793384.0,,,,,,,,,,,,
2024-01-29,884.4332275390625,885.7000122070312,922.7000122070312,865.0,893.5,5150953.0,,,,,,,,,,,,
2024-02-05,841.8941040039062,843.0999755859375,897.5999755859375,829.7000122070312,886.0,4410885.0,,,,,,,,,,,,
2024-02-12,871.00244140625,872.25,891.0,771.0,843.0999755859375,17023134.0,,,,,,,,,,,,
2024-02-19,898.8125610351562,900.0999755859375,921.5999755859376,853.0,875.0,8309829.0,,,,,,,,,,,,
2024-02-26,918.9837036132812,920.2999877929688,942.0,898.4500122070312,907.0,6567222.0,,,,,,,,,,,,
2024-03-04,953.8837280273438,955.25,964.2999877929688,903.1500244140624,925.0499877929688,5072404.0,,,,,,,,,,,,
2024-03-11,925.1748657226562,926.5,974.0,883.0,958.0,7457763.0,,,,,,,,,,,,
2024-03-18,949.6398315429688,951.0,954.5,908.3499755859376,924.6500244140624,3852585.0,,,,,,,,,,,,
2024-03-25,957.0791625976562,958.4500122070312,969.4000244140624,936.0,950.0,1956371.0,,,,,,,,,,,,
2024-04-01,1015.9448852539062,1017.4000244140624,1019.0,959.0499877929688,959.0499877929688,3474885.0,,,,,,,,,,,,
2024-04-08,1050.295654296875,1051.800048828125,1070.0,1017.4000244140624,1017.4000244140624,3981090.0,,,,,,,,,,,,
2024-04-15,1024.9320068359375,1026.4000244140625,1063.949951171875,1020.1500244140624,1031.0,2914636.0,,,,,,,,,,,,
2024-04-22,1077.80615234375,1079.3499755859375,1096.0,1017.5,1030.0,3717923.0,,,,,,,,,,,,
2024-04-29,1051.7935791015625,1053.300048828125,1098.0,1045.300048828125,1090.0,2564424.0,,,,,,,,,,,,
2024-05-06,1022.4854736328124,1023.9500122070312,1062.300048828125,995.0499877929688,1057.800048828125,2079933.0,,,,,,,,,,,,
2024-05-13,1040.958984375,1042.449951171875,1048.0,985.2000122070312,1025.0,2708689.0,,,,,,,,,,,,
2024-05-20,1034.5181884765625,1036.0,1053.0,1000.0,1019.5499877929688,1993834.0,,,,,,,,,,,,
2024-05-27,1158.6903076171875,1160.3499755859375,1183.9000244140625,1031.25,1031.25,15394947.0,,,,,,,,,,,,
