Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'SAIL.NS')","('High', 'SAIL.NS')","('Low', 'SAIL.NS')","('Open', 'SAIL.NS')","('Volume', 'SAIL.NS')","('Date', '')","('Close', 'SAIL.NS')","('High', 'SAIL.NS')","('Low', 'SAIL.NS')","('Open', 'SAIL.NS')","('Volume', 'SAIL.NS')"
2020-04-27,27.376371383666992,31.850000381469727,32.25,26.299999237060547,27.350000381469727,107136764.0,,,,,,,,,,,,
2020-05-04,24.41095542907715,28.39999961853028,29.700000762939453,27.350000381469727,29.549999237060547,71765667.0,,,,,,,,,,,,
2020-05-11,25.22751808166504,29.350000381469727,30.200000762939453,27.25,28.549999237060547,96493891.0,,,,,,,,,,,,
2020-05-18,23.46546173095703,27.299999237060547,29.600000381469727,26.549999237060547,29.5,116337766.0,,,,,,,,,,,,
2020-05-25,25.915151596069336,30.14999961853028,30.799999237060547,27.299999237060547,27.299999237060547,130445856.0,,,,,,,,,,,,
2020-06-01,28.708660125732425,33.400001525878906,33.79999923706055,30.049999237060547,30.700000762939453,166637298.0,,,,,,,,,,,,
2020-06-08,26.087060928344727,30.350000381469727,35.099998474121094,28.350000381469727,34.349998474121094,151004169.0,,,,,,,,,,,,
2020-06-15,25.915151596069336,30.14999961853028,31.14999961853028,28.64999961853028,29.950000762939453,137516562.0,,,,,,,,,,,,
2020-06-22,26.21599006652832,30.5,33.45000076293945,30.100000381469727,30.14999961853028,177840930.0,,,,,,,,,,,,
2020-06-29,26.516830444335938,30.850000381469727,32.400001525878906,29.200000762939453,30.64999961853028,164333776.0,,,,,,,,,,,,
2020-07-06,31.71705436706543,36.900001525878906,37.650001525878906,30.89999961853028,31.350000381469727,447443806.0,,,,,,,,,,,,
2020-07-13,30.42773628234864,35.400001525878906,38.70000076293945,32.099998474121094,38.70000076293945,248719713.0,,,,,,,,,,,,
2020-07-20,29.52522087097168,34.349998474121094,36.650001525878906,33.650001525878906,35.400001525878906,129215620.0,,,,,,,,,,,,
2020-07-27,29.224384307861328,34.0,36.45000076293945,33.54999923706055,34.349998474121094,134679973.0,,,,,,,,,,,,
2020-08-03,32.404685974121094,37.70000076293945,38.25,33.599998474121094,33.79999923706055,204525190.0,,,,,,,,,,,,
2020-08-10,33.393157958984375,38.84999847412109,40.79999923706055,37.150001525878906,38.0,153480866.0,,,,,,,,,,,,
2020-08-17,36.48750686645508,42.45000076293945,44.75,38.84999847412109,39.09999847412109,139918894.0,,,,,,,,,,,,
2020-08-24,35.19819259643555,40.95000076293945,43.70000076293945,40.20000076293945,43.0,284222198.0,,,,,,,,,,,,
2020-08-31,34.811397552490234,40.5,42.25,38.09999847412109,41.400001525878906,185605043.0,,,,,,,,,,,,
2020-09-07,33.436134338378906,38.900001525878906,41.34999847412109,37.25,40.650001525878906,183312417.0,,,,,,,,,,,,
2020-09-14,32.53361129760742,37.84999847412109,40.20000076293945,37.59999847412109,39.34999847412109,133948248.0,,,,,,,,,,,,
2020-09-21,29.52522087097168,34.349998474121094,38.150001525878906,32.650001525878906,38.0,130157085.0,,,,,,,,,,,,
2020-09-28,29.353321075439453,34.150001525878906,36.400001525878906,33.599998474121094,34.650001525878906,98974382.0,,,,,,,,,,,,
2020-10-05,29.1814022064209,33.95000076293945,35.849998474121094,33.29999923706055,34.25,126249370.0,,,,,,,,,,,,
2020-10-12,29.0954532623291,33.849998474121094,34.5,32.650001525878906,34.400001525878906,75586180.0,,,,,,,,,,,,
2020-10-19,31.41620826721192,36.54999923706055,37.0,34.099998474121094,34.20000076293945,108421252.0,,,,,,,,,,,,
2020-10-26,29.52522087097168,34.349998474121094,36.54999923706055,33.150001525878906,36.54999923706055,93564519.0,,,,,,,,,,,,
2020-11-02,32.619571685791016,37.95000076293945,39.400001525878906,34.0,34.5,163882231.0,,,,,,,,,,,,
2020-11-09,34.08078384399414,39.650001525878906,40.20000076293945,37.20000076293945,38.45000076293945,142897668.0,,,,,,,,,,,,
2020-11-16,35.32712173461914,41.09999847412109,41.400001525878906,39.150001525878906,39.150001525878906,81458018.0,,,,,,,,,,,,
2020-11-23,41.64474868774414,48.45000076293945,49.70000076293945,40.79999923706055,41.400001525878906,255955044.0,,,,,,,,,,,,
2020-11-30,47.18878555297852,54.900001525878906,56.150001525878906,47.900001525878906,48.45000076293945,227914933.0,,,,,,,,,,,,
2020-12-07,49.63847351074219,57.75,59.70000076293945,53.0,55.25,276709682.0,,,,,,,,,,,,
2020-12-14,49.68144607543945,57.79999923706055,60.900001525878906,56.34999847412109,58.04999923706055,271068026.0,,,,,,,,,,,,
2020-12-21,51.78732681274414,60.25,62.59999847412109,53.650001525878906,57.09999847412109,207896719.0,,,,,,,,,,,,
2020-12-28,64.03578186035156,74.5,75.75,60.59999847412109,61.0,368073041.0,,,,,,,,,,,,
2021-01-04,66.22761535644531,77.05000305175781,80.30000305175781,75.19999694824219,75.5,294075492.0,,,,,,,,,,,,
2021-01-11,60.29677963256836,70.1500015258789,77.80000305175781,66.6500015258789,77.0999984741211,732210816.0,,,,,,,,,,,,
2021-01-18,50.0252685546875,58.20000076293945,69.9000015258789,56.0,69.9000015258789,350339185.0,,,,,,,,,,,,
2021-01-25,49.552520751953125,57.650001525878906,60.20000076293945,55.29999923706055,59.5,400944160.0,,,,,,,,,,,,
2021-02-01,55.913124084472656,65.05000305175781,65.9000015258789,57.59999847412109,58.54999923706055,392335351.0,,,,,,,,,,,,
2021-02-08,56.5443229675293,64.75,69.75,64.4000015258789,65.80000305175781,288023814.0,,,,,,,,,,,,
2021-02-15,57.02462768554688,65.30000305175781,68.5,62.400001525878906,65.5,207219842.0,,,,,,,,,,,,
2021-02-22,66.84892272949219,76.55000305175781,77.5,65.05000305175781,65.25,482995818.0,,,,,,,,,,,,
2021-03-01,62.96286392211914,72.0999984741211,81.5,69.4000015258789,77.5,334122163.0,,,,,,,,,,,,
2021-03-08,63.61781311035156,72.8499984741211,75.75,69.69999694824219,73.0999984741211,172561963.0,,,,,,,,,,,,
2021-03-15,64.1854476928711,73.5,78.30000305175781,67.0999984741211,72.94999694824219,246006655.0,,,,,,,,,,,,
2021-03-22,67.02357482910156,76.75,77.5,67.5999984741211,73.0,257116700.0,,,,,,,,,,,,
2021-03-29,73.22380828857422,83.8499984741211,84.4000015258789,76.75,76.75,208790527.0,,,,,,,,,,,,
2021-04-05,82.39315795898438,94.3499984741211,98.5,83.55000305175781,86.5,526722028.0,,,,,,,,,,,,
2021-04-12,79.99164581298828,91.5999984741211,95.3499984741211,83.44999694824219,91.9000015258789,320803604.0,,,,,,,,,,,,
2021-04-19,81.30156707763672,93.0999984741211,96.6999969482422,85.3499984741211,87.25,225908178.0,,,,,,,,,,,,
2021-04-26,104.35592651367188,119.5,121.3499984741211,94.8499984741211,95.0500030517578,654599810.0,,,,,,,,,,,,
2021-05-03,125.96939849853516,144.25,145.85000610351562,116.4499969482422,119.1999969482422,733551436.0,,,,,,,,,,,,
2021-05-10,111.03646087646484,127.1500015258789,151.3000030517578,123.1999969482422,150.4499969482422,474814909.0,,,,,,,,,,,,
2021-05-17,106.5391082763672,122.0,136.1999969482422,121.0,128.0,282220269.0,,,,,,,,,,,,
2021-05-24,105.57850646972656,120.9000015258789,128.3000030517578,117.0999984741211,122.3000030517578,398281053.0,,,,,,,,,,,,
2021-05-31,107.32505798339844,122.9000015258789,127.6999969482422,119.6500015258789,121.25,301411675.0,,,,,,,,,,,,
2021-06-07,117.93531036376952,135.0500030517578,135.6999969482422,120.0999984741211,125.1999969482422,389038596.0,,,,,,,,,,,,
2021-06-14,108.28565216064452,124.0,139.75,119.5500030517578,136.0,382525774.0,,,,,,,,,,,,
2021-06-21,114.70419311523438,131.35000610351562,132.0,120.1500015258789,120.9000015258789,280107466.0,,,,,,,,,,,,
2021-06-28,108.59130096435548,124.3499984741211,134.25,124.0,133.25,193896830.0,,,,,,,,,,,,
2021-07-05,109.2025909423828,125.0500030517578,129.6999969482422,121.75,125.0,229945655.0,,,,,,,,,,,,
2021-07-12,111.08011627197266,127.1999969482422,128.4499969482422,124.0999984741211,126.3499984741211,136499294.0,,,,,,,,,,,,
2021-07-19,110.5124969482422,126.5500030517578,131.0,120.8000030517578,125.9000015258789,245280591.0,,,,,,,,,,,,
2021-07-26,124.0481948852539,142.0500030517578,145.89999389648438,126.5500030517578,127.25,414009640.0,,,,,,,,,,,,
2021-08-02,123.13127136230467,141.0,144.3000030517578,133.6999969482422,143.5,278387681.0,,,,,,,,,,,,
2021-08-09,116.97469329833984,133.9499969482422,143.89999389648438,123.5500030517578,142.0,334562964.0,,,,,,,,,,,,
2021-08-16,103.91929626464844,119.0,136.35000610351562,116.0999984741211,135.0,170045823.0,,,,,,,,,,,,
2021-08-23,103.26434326171876,118.25,122.9000015258789,112.5500030517578,122.0,287855940.0,,,,,,,,,,,,
2021-08-30,106.93207550048828,122.4499969482422,125.0,118.3000030517578,118.8499984741211,173412775.0,,,,,,,,,,,,
2021-09-06,106.71376037597656,122.1999969482422,123.4000015258789,119.1500015258789,123.0,118134884.0,,,,,,,,,,,,
2021-09-13,100.55719757080078,115.1500015258789,123.4000015258789,114.3499984741211,123.25,165776124.0,,,,,,,,,,,,
2021-09-20,94.44429779052734,108.1500015258789,113.5999984741211,105.0,111.0,264393828.0,,,,,,,,,,,,
2021-09-27,101.84355926513672,114.8000030517578,117.9499969482422,107.5,108.4499969482422,238292038.0,,,,,,,,,,,,
2021-10-04,103.70654296875,116.9000015258789,122.0,114.0,115.8000030517578,227050582.0,,,,,,,,,,,,
2021-10-11,110.18265533447266,124.1999969482422,125.8000030517578,115.3499984741211,117.5,181559846.0,,,,,,,,,,,,
2021-10-18,103.35169219970705,116.5,131.8000030517578,115.1500015258789,125.9000015258789,260916157.0,,,,,,,,,,,,
2021-10-25,102.10968780517578,115.0999984741211,121.5999984741211,112.8000030517578,117.3000030517578,201859142.0,,,,,,,,,,,,
2021-11-01,109.33987426757812,123.25,130.3000030517578,121.0999984741211,123.0,298512294.0,,,,,,,,,,,,
2021-11-08,104.23883056640624,117.5,125.0,115.5500030517578,125.0,221205280.0,,,,,,,,,,,,
2021-11-15,101.27887725830078,110.5,118.4499969482422,110.0,118.0,83392933.0,,,,,,,,,,,,
2021-11-22,95.0005111694336,103.6500015258789,113.5,103.0999984741211,111.0999984741211,202049320.0,,,,,,,,,,,,
2021-11-29,95.3212890625,104.0,106.1999969482422,99.25,103.6999969482422,207530914.0,,,,,,,,,,,,
2021-12-06,102.88284301757812,112.25,112.75,102.25,104.3000030517578,210141932.0,,,,,,,,,,,,
2021-12-13,102.97449493408205,112.3499984741211,123.4499969482422,110.4000015258789,123.4499969482422,210180952.0,,,,,,,,,,,,
2021-12-20,99.72074127197266,108.8000030517578,114.6500015258789,104.5,109.8000030517578,162626724.0,,,,,,,,,,,,
2021-12-27,98.2542495727539,107.1999969482422,109.4000015258789,104.9000015258789,107.8000030517578,99011900.0,,,,,,,,,,,,
2022-01-03,102.65370178222656,112.0,113.6500015258789,107.0500030517578,107.6999969482422,142340460.0,,,,,,,,,,,,
2022-01-10,99.1707992553711,108.1999969482422,112.5999984741211,104.25,112.5500030517578,230324561.0,,,,,,,,,,,,
2022-01-17,93.9923095703125,102.5500030517578,108.5,101.5999984741211,107.0,195413740.0,,,,,,,,,,,,
2022-01-24,89.31787872314453,97.4499969482422,102.25,94.1500015258789,101.5,170204052.0,,,,,,,,,,,,
2022-01-31,96.32950592041016,105.0999984741211,106.6999969482422,97.5500030517578,99.1999969482422,224289357.0,,,,,,,,,,,,
2022-02-07,93.2590560913086,101.75,106.75,99.5,104.4499969482422,232850861.0,,,,,,,,,,,,
2022-02-14,88.76795196533203,96.8499984741211,100.3499984741211,94.3000030517578,100.0,128615115.0,,,,,,,,,,,,
2022-02-21,83.9560546875,91.5999984741211,97.9000015258789,84.3499984741211,96.5,196136003.0,,,,,,,,,,,,
2022-02-28,89.4095458984375,97.5500030517578,102.5,90.1999969482422,91.0,197617683.0,,,,,,,,,,,,
2022-03-07,91.33429718017578,99.6500015258789,101.8499984741211,93.5,97.5999984741211,194499571.0,,,,,,,,,,,,
2022-03-14,89.91364288330078,98.0999984741211,101.3499984741211,93.8499984741211,100.8000030517578,172530643.0,,,,,,,,,,,,
2022-03-21,94.49639892578124,103.0999984741211,105.1500015258789,98.25,98.9000015258789,259290198.0,,,,,,,,,,,,
2022-03-28,93.62567138671876,102.1500015258789,102.5,97.0500030517578,101.8000030517578,160631538.0,,,,,,,,,,,,
2022-04-04,104.17147064208984,110.9000015258789,112.1999969482422,102.8499984741211,103.0,268347839.0,,,,,,,,,,,,
2022-04-11,100.0384292602539,106.5,112.3499984741211,105.8000030517578,110.9499969482422,75632739.0,,,,,,,,,,,,
2022-04-18,95.24786376953124,101.4000015258789,108.0,100.6999969482422,106.0,128643772.0,,,,,,,,,,,,
2022-04-25,90.8799819946289,96.75,100.0999984741211,95.5,99.5,142848045.0,,,,,,,,,,,,
2022-05-02,84.44558715820312,89.9000015258789,98.4000015258789,89.05000305175781,95.9499969482422,126377361.0,,,,,,,,,,,,
2022-05-09,74.81747436523438,79.6500015258789,89.9000015258789,79.19999694824219,89.9000015258789,168849729.0,,,,,,,,,,,,
2022-05-16,77.9642333984375,83.0,86.44999694824219,78.8499984741211,80.0,167906403.0,,,,,,,,,,,,
2022-05-23,69.69812774658203,74.19999694824219,76.69999694824219,69.5,76.69999694824219,330377416.0,,,,,,,,,,,,
2022-05-30,71.06017303466797,75.6500015258789,77.4000015258789,73.80000305175781,75.0,151918736.0,,,,,,,,,,,,
2022-06-06,68.85274505615234,73.30000305175781,76.4000015258789,72.5999984741211,75.44999694824219,118256404.0,,,,,,,,,,,,
2022-06-13,64.2969970703125,68.44999694824219,73.4000015258789,66.25,72.0,192247144.0,,,,,,,,,,,,
2022-06-20,63.87430191040039,68.0,69.4000015258789,63.59999847412109,68.5999984741211,197942315.0,,,,,,,,,,,,
2022-06-27,65.6590347290039,69.9000015258789,71.4000015258789,67.8499984741211,69.30000305175781,137245758.0,,,,,,,,,,,,
2022-07-04,67.25588989257812,71.5999984741211,73.80000305175781,67.5,69.19999694824219,148409821.0,,,,,,,,,,,,
2022-07-11,65.14240264892578,69.3499984741211,73.9000015258789,68.55000305175781,70.5,178136927.0,,,,,,,,,,,,
2022-07-18,70.73139953613281,75.30000305175781,76.30000305175781,69.6500015258789,69.8499984741211,186019662.0,,,,,,,,,,,,
2022-07-25,72.46915435791016,77.1500015258789,77.44999694824219,73.55000305175781,75.25,135988579.0,,,,,,,,,,,,
2022-08-01,75.12171936035156,77.5999984741211,78.5999984741211,75.44999694824219,77.8499984741211,105111158.0,,,,,,,,,,,,
2022-08-08,78.99397277832031,81.5999984741211,82.19999694824219,76.8499984741211,77.75,127597097.0,,,,,,,,,,,,
2022-08-15,79.1391830444336,81.75,84.05000305175781,80.19999694824219,81.5999984741211,92048695.0,,,,,,,,,,,,
2022-08-22,79.09077453613281,81.69999694824219,82.9000015258789,77.0,81.19999694824219,96675578.0,,,,,,,,,,,,
2022-08-29,76.67061614990234,79.19999694824219,81.8499984741211,78.44999694824219,79.0,86403615.0,,,,,,,,,,,,
2022-09-05,79.52641296386719,82.1500015258789,83.0999984741211,79.5,79.69999694824219,89126559.0,,,,,,,,,,,,
2022-09-12,78.07431030273438,80.6500015258789,85.0,79.5999984741211,82.69999694824219,90457881.0,,,,,,,,,,,,
2022-09-19,75.65415954589844,78.1500015258789,81.55000305175781,77.80000305175781,80.6500015258789,65326983.0,,,,,,,,,,,,
2022-09-26,74.29886627197266,76.75,77.30000305175781,73.19999694824219,77.0,95936481.0,,,,,,,,,,,,
2022-10-03,78.46154022216797,81.05000305175781,82.69999694824219,75.55000305175781,76.5,63679982.0,,,,,,,,,,,,
2022-10-10,75.41213989257812,77.9000015258789,82.5,77.5,79.9000015258789,66241396.0,,,,,,,,,,,,
2022-10-17,75.36373138427734,77.8499984741211,79.9000015258789,76.25,77.69999694824219,57334312.0,,,,,,,,,,,,
2022-10-24,76.42859649658203,78.94999694824219,82.9000015258789,77.5,79.0,77507419.0,,,,,,,,,,,,
2022-10-31,81.41412353515625,84.0999984741211,84.4000015258789,77.9000015258789,79.3499984741211,90628542.0,,,,,,,,,,,,
2022-11-07,82.76942443847656,85.5,87.5999984741211,83.55000305175781,84.8499984741211,110435534.0,,,,,,,,,,,,
2022-11-14,78.07431030273438,80.6500015258789,88.0,79.8499984741211,85.5999984741211,106125456.0,,,,,,,,,,,,
2022-11-21,80.68807983398438,83.3499984741211,84.3499984741211,80.8499984741211,82.25,76694986.0,,,,,,,,,,,,
2022-11-28,83.97949981689453,86.75,87.44999694824219,81.80000305175781,82.5,101071729.0,,,,,,,,,,,,
2022-12-05,81.84976196289062,84.55000305175781,88.6500015258789,83.69999694824219,87.19999694824219,77234256.0,,,,,,,,,,,,
2022-12-12,79.9620361328125,82.5999984741211,85.75,82.0,84.5,54581178.0,,,,,,,,,,,,
2022-12-19,72.3143310546875,74.69999694824219,83.6500015258789,74.3499984741211,83.0,72150214.0,,,,,,,,,,,,
2022-12-26,80.01043701171875,82.6500015258789,84.44999694824219,73.75,75.0,101143000.0,,,,,,,,,,,,
2023-01-02,83.1566390991211,85.9000015258789,89.69999694824219,83.05000305175781,83.30000305175781,188913977.0,,,,,,,,,,,,
2023-01-09,86.01243591308594,88.8499984741211,89.5999984741211,86.19999694824219,87.0,92985683.0,,,,,,,,,,,,
2023-01-16,88.57779693603516,91.5,93.9000015258789,86.05000305175781,89.25,155259461.0,,,,,,,,,,,,
2023-01-23,85.33479309082031,88.1500015258789,93.4000015258789,86.30000305175781,91.9499969482422,91766638.0,,,,,,,,,,,,
2023-01-30,83.20504760742188,85.94999694824219,92.4000015258789,85.4000015258789,88.1500015258789,109911838.0,,,,,,,,,,,,
2023-02-06,81.84976196289062,84.55000305175781,86.69999694824219,81.44999694824219,86.4000015258789,73081585.0,,,,,,,,,,,,
2023-02-13,83.39866638183594,86.1500015258789,87.6500015258789,82.05000305175781,84.5,74773988.0,,,,,,,,,,,,
2023-02-20,80.30085754394531,82.94999694824219,87.5999984741211,82.75,86.0,90009540.0,,,,,,,,,,,,
2023-02-27,84.99596405029297,87.80000305175781,88.0999984741211,81.0999984741211,82.69999694824219,72963726.0,,,,,,,,,,,,
2023-03-06,85.286376953125,88.0999984741211,89.0,85.75,87.69999694824219,48604665.0,,,,,,,,,,,,
2023-03-13,85.8188247680664,88.6500015258789,89.3499984741211,84.05000305175781,88.3499984741211,85565908.0,,,,,,,,,,,,
2023-03-20,79.72001647949219,82.3499984741211,88.6500015258789,82.0,88.6500015258789,81870120.0,,,,,,,,,,,,
2023-03-27,81.00237274169922,82.69999694824219,84.30000305175781,77.5999984741211,82.0999984741211,56992082.0,,,,,,,,,,,,
2023-04-03,80.41468811035156,82.0999984741211,84.3499984741211,81.30000305175781,83.8499984741211,24776188.0,,,,,,,,,,,,
2023-04-10,79.87598419189453,81.55000305175781,83.4000015258789,81.1500015258789,82.5,51387565.0,,,,,,,,,,,,
2023-04-17,79.92495727539062,81.5999984741211,84.1500015258789,80.75,81.8499984741211,49158237.0,,,,,,,,,,,,
2023-04-24,81.10032653808594,82.80000305175781,82.9000015258789,80.8499984741211,81.19999694824219,46053067.0,,,,,,,,,,,,
2023-05-01,81.00237274169922,82.69999694824219,86.5999984741211,82.5,82.80000305175781,65405391.0,,,,,,,,,,,,
2023-05-08,81.3451919555664,83.05000305175781,85.1500015258789,82.44999694824219,83.3499984741211,62158595.0,,,,,,,,,,,,
2023-05-15,80.46366882324219,82.1500015258789,84.94999694824219,80.94999694824219,83.05000305175781,50291790.0,,,,,,,,,,,,
2023-05-22,80.41468811035156,82.0999984741211,83.1500015258789,80.44999694824219,82.1500015258789,60428850.0,,,,,,,,,,,,
2023-05-29,81.88390350341797,83.5999984741211,84.8499984741211,81.80000305175781,82.4000015258789,80226682.0,,,,,,,,,,,,
2023-06-05,81.1982650756836,82.9000015258789,85.80000305175781,82.4000015258789,83.9000015258789,71926296.0,,,,,,,,,,,,
2023-06-12,83.40208435058594,85.1500015258789,85.75,83.0,83.44999694824219,68805442.0,,,,,,,,,,,,
2023-06-19,82.66748809814453,84.4000015258789,87.05000305175781,83.80000305175781,85.5999984741211,70007300.0,,,,,,,,,,,,
2023-06-26,83.7448959350586,85.5,86.05000305175781,83.4000015258789,84.0999984741211,42351038.0,,,,,,,,,,,,
2023-07-03,85.01821899414062,86.80000305175781,88.69999694824219,85.5999984741211,85.9000015258789,68732625.0,,,,,,,,,,,,
2023-07-10,89.37686157226562,91.25,91.75,86.9000015258789,87.0,94437970.0,,,,,,,,,,,,
2023-07-17,88.29944610595703,90.1500015258789,92.4499969482422,89.0999984741211,91.5999984741211,55108954.0,,,,,,,,,,,,
2023-07-24,90.7970962524414,92.6999969482422,93.4000015258789,89.19999694824219,90.25,61556512.0,,,,,,,,,,,,
2023-07-31,92.0704116821289,94.0,96.1500015258789,92.0,93.1999969482422,69485808.0,,,,,,,,,,,,
2023-08-07,89.22994995117188,91.0999984741211,94.5,90.3499984741211,94.5,62490349.0,,,,,,,,,,,,
2023-08-14,82.6185073852539,84.3499984741211,91.0500030517578,83.9000015258789,91.0,73099049.0,,,,,,,,,,,,
2023-08-21,83.89181518554688,85.6500015258789,88.44999694824219,84.0,84.4000015258789,60441723.0,,,,,,,,,,,,
2023-08-28,94.95985412597656,96.9499969482422,97.5,85.80000305175781,86.0,107869626.0,,,,,,,,,,,,
2023-09-04,96.8698272705078,98.9000015258789,103.6500015258789,97.4499969482422,97.75,162745306.0,,,,,,,,,,,,
2023-09-11,94.37217712402344,96.3499984741211,102.0500030517578,93.0999984741211,99.5,120772519.0,,,,,,,,,,,,
2023-09-18,91.28683471679688,93.1999969482422,97.9499969482422,92.9000015258789,96.3499984741211,60475054.0,,,,,,,,,,,,
2023-09-25,92.40027618408205,93.8499984741211,94.8000030517578,91.25,93.5,54257453.0,,,,,,,,,,,,
2023-10-02,87.47750854492188,88.8499984741211,94.0,88.5,93.8499984741211,55244561.0,,,,,,,,,,,,
2023-10-09,87.52674102783203,88.9000015258789,90.4499969482422,86.0,88.0,64761154.0,,,,,,,,,,,,
2023-10-16,85.5576400756836,86.9000015258789,90.5999984741211,86.55000305175781,89.0,56176478.0,,,,,,,,,,,,
2023-10-23,82.6531982421875,83.94999694824219,86.8499984741211,81.80000305175781,86.69999694824219,50264651.0,,,,,,,,,,,,
2023-10-30,83.58853149414062,84.9000015258789,85.8499984741211,82.5999984741211,84.44999694824219,46419410.0,,,,,,,,,,,,
2023-11-06,86.73909759521484,88.0999984741211,88.6500015258789,84.4000015258789,86.0,77354537.0,,,,,,,,,,,,
2023-11-13,87.92056274414062,89.30000305175781,89.75,87.55000305175781,89.30000305175781,61228983.0,,,,,,,,,,,,
2023-11-20,87.82210540771484,89.19999694824219,91.5,88.1500015258789,89.69999694824219,77989927.0,,,,,,,,,,,,
2023-11-27,91.71109008789062,93.1500015258789,94.1999969482422,89.19999694824219,89.19999694824219,96782843.0,,,,,,,,,,,,
2023-12-04,96.58462524414062,98.0999984741211,101.0999984741211,93.4000015258789,94.9499969482422,187832941.0,,,,,,,,,,,,
2023-12-11,109.72840881347656,111.4499969482422,113.3499984741211,97.75,98.0999984741211,360545977.0,,,,,,,,,,,,
2023-12-18,111.0083236694336,112.75,117.1500015258789,102.1500015258789,112.0,264016267.0,,,,,,,,,,,,
2023-12-25,121.73995208740234,123.6500015258789,125.75,111.3000030517578,112.75,303175065.0,,,,,,,,,,,,
2024-01-01,115.14344024658205,116.9499969482422,126.9000015258789,115.6999969482422,123.6500015258789,150927637.0,,,,,,,,,,,,
2024-01-08,113.12511444091795,114.9000015258789,117.5999984741211,112.1999969482422,117.0999984741211,95851318.0,,,,,,,,,,,,
2024-01-15,112.33746337890624,114.0999984741211,119.9499969482422,107.5,116.0,193111776.0,,,,,,,,,,,,
2024-01-22,117.26023864746094,119.0999984741211,119.9499969482422,108.0,114.0999984741211,129132162.0,,,,,,,,,,,,
2024-01-29,126.31812286376952,128.3000030517578,129.64999389648438,118.0,120.5,267375726.0,,,,,,,,,,,,
2024-02-05,131.58547973632812,133.64999389648438,150.0,129.4499969482422,130.0,440819746.0,,,,,,,,,,,,
2024-02-12,125.4812469482422,127.4499969482422,136.0,116.0,134.25,257988161.0,,,,,,,,,,,,
2024-02-19,126.02275848388672,128.0,134.1999969482422,125.6500015258789,128.60000610351562,226170753.0,,,,,,,,,,,,
2024-02-26,131.9741668701172,133.0,135.75,120.4499969482422,128.0,253062698.0,,,,,,,,,,,,
2024-03-04,137.87826538085938,138.9499969482422,145.0,133.0,138.1999969482422,298569149.0,,,,,,,,,,,,
2024-03-11,120.76131439208984,121.6999969482422,140.60000610351562,117.3499984741211,139.75,196927128.0,,,,,,,,,,,,
2024-03-18,128.99729919433594,130.0,132.10000610351562,120.0500030517578,122.0,199149733.0,,,,,,,,,,,,
2024-03-25,133.2145233154297,134.25,136.6999969482422,128.35000610351562,130.0,94197255.0,,,,,,,,,,,,
2024-04-01,145.0723419189453,146.1999969482422,153.3000030517578,135.60000610351562,135.60000610351562,306043542.0,,,,,,,,,,,,
