Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'NMDC.NS')","('High', 'NMDC.NS')","('Low', 'NMDC.NS')","('Open', 'NMDC.NS')","('Volume', 'NMDC.NS')","('Date', '')","('Close', 'NMDC.NS')","('High', 'NMDC.NS')","('Low', 'NMDC.NS')","('Open', 'NMDC.NS')","('Volume', 'NMDC.NS')"
2020-12-07,13.880331039428713,28.401338577270508,29.144359588623047,26.697513580322266,27.65831756591797,194945328.0,,,,,,,,,,,,
2020-12-14,14.48763370513916,29.64397621154785,30.950668334960938,28.824092864990234,28.824092864990234,332172654.0,,,,,,,,,,,,
2020-12-21,14.193371772766112,29.04187393188477,30.310134887695312,27.440534591674805,29.61835670471192,205544731.0,,,,,,,,,,,,
2020-12-28,14.569024085998535,29.810516357421875,30.19483757019043,28.87533569335937,29.25965690612793,170107823.0,,,,,,,,,,,,
2021-01-04,15.714760780334473,32.154876708984375,33.17973327636719,30.10516357421875,30.24608039855957,311798385.0,,,,,,,,,,,,
2021-01-11,15.245196342468262,31.194072723388672,33.43594741821289,31.01472282409668,32.334224700927734,172242636.0,,,,,,,,,,,,
2021-01-18,14.011807441711426,28.67036247253418,31.36061286926269,28.491012573242188,31.270936965942383,167691842.0,,,,,,,,,,,,
2021-01-25,13.172853469848633,26.9537296295166,28.977819442749023,26.710325241088867,28.939388275146484,114452629.0,,,,,,,,,,,,
2021-02-01,14.53145980834961,29.733652114868164,30.2332706451416,26.556596755981445,27.197132110595703,221351422.0,,,,,,,,,,,,
2021-02-08,14.074414253234863,28.79846954345703,31.655258178710938,28.43977165222168,29.72084045410156,264712609.0,,,,,,,,,,,,
2021-02-15,14.76937198638916,30.220458984375,31.61682510375977,28.5806884765625,28.824092864990234,266107787.0,,,,,,,,,,,,
2021-02-22,15.902583122253418,32.5391960144043,33.66653823852539,30.079540252685547,30.489484786987305,314961786.0,,,,,,,,,,,,
2021-03-01,16.64137077331543,34.05086135864258,35.76749420166016,32.71854782104492,33.12849044799805,298595952.0,,,,,,,,,,,,
2021-03-08,16.791629791259766,34.35831832885742,35.8443603515625,32.923519134521484,35.25506591796875,239366314.0,,,,,,,,,,,,
2021-03-15,16.697717666625977,34.16615676879883,35.22944641113281,32.46233367919922,34.64015197753906,219216774.0,,,,,,,,,,,,
2021-03-22,15.8712797164917,32.47514343261719,34.07648086547852,31.25812530517578,32.70573425292969,216053464.0,,,,,,,,,,,,
2021-03-29,22.430967330932617,35.47285079956055,35.665008544921875,32.47514343261719,32.47514343261719,169791240.0,,,,,,,,,,,,
2021-04-05,23.532665252685547,37.21510314941406,37.4585075378418,34.85793685913086,35.613765716552734,241786440.0,,,,,,,,,,,,
2021-04-12,23.08712577819824,36.51051712036133,37.2279167175293,34.11491394042969,36.38240814208984,160927755.0,,,,,,,,,,,,
2021-04-19,22.46337127685547,35.52409362792969,36.65143585205078,34.8835563659668,35.48566055297852,97242011.0,,,,,,,,,,,,
2021-04-26,25.23382377624512,39.90535354614258,40.66118621826172,35.677818298339844,35.93403625488281,244111570.0,,,,,,,,,,,,
2021-05-03,29.93225479125977,47.33556365966797,49.39808654785156,38.76520156860352,38.94454956054688,435664758.0,,,,,,,,,,,,
2021-05-10,30.09427070617676,47.59177780151367,54.62485885620117,46.810325622558594,48.68069076538086,793560470.0,,,,,,,,,,,,
2021-05-17,28.54702949523925,45.14493179321289,49.84646224975586,44.85028839111328,47.71988677978516,455031447.0,,,,,,,,,,,,
2021-05-24,29.04117584228516,45.926387786865234,47.860801696777344,43.94072723388672,44.32504653930664,296492134.0,,,,,,,,,,,,
2021-05-31,31.31748390197754,49.52619552612305,49.69273376464844,45.51644515991211,46.11854553222656,228215802.0,,,,,,,,,,,,
2021-06-07,29.794544219970703,47.11778259277344,50.01300048828125,45.19617462158203,50.01300048828125,434677459.0,,,,,,,,,,,,
2021-06-14,28.871057510375977,45.65736389160156,47.963287353515625,43.966346740722656,47.11778259277344,297550874.0,,,,,,,,,,,,
2021-06-21,28.79814910888672,45.54206466674805,48.42447662353516,44.5300178527832,44.83747482299805,380289097.0,,,,,,,,,,,,
2021-06-28,29.6406307220459,46.8743782043457,47.88642501831055,45.81108856201172,45.9391975402832,328691921.0,,,,,,,,,,,,
2021-07-05,27.14559936523437,42.92868041992188,47.23307800292969,42.44187545776367,47.130592346191406,767443337.0,,,,,,,,,,,,
2021-07-12,28.95206642150879,45.78546905517578,46.05449295043945,42.33938980102539,43.043975830078125,569877694.0,,,,,,,,,,,,
2021-07-19,28.109588623046875,44.453155517578125,45.926387786865234,43.62046051025391,45.32428359985352,350172117.0,,,,,,,,,,,,
2021-07-26,29.357097625732425,46.426002502441406,47.783939361572266,43.90229415893555,44.47877883911133,425055808.0,,,,,,,,,,,,
2021-08-02,28.895357131958008,45.69579315185547,47.20745849609375,44.69655990600586,46.72064971923828,243649190.0,,,,,,,,,,,,
2021-08-09,27.826061248779297,44.00477981567383,45.964820861816406,42.77495193481445,45.964820861816406,239153201.0,,,,,,,,,,,,
2021-08-16,24.464252471923828,38.68833541870117,44.95277404785156,38.50898742675781,43.812618255615234,239453201.0,,,,,,,,,,,,
2021-08-23,24.658668518066406,38.995792388916016,40.45621490478516,37.21510314941406,39.0982780456543,451837830.0,,,,,,,,,,,,
2021-08-30,25.04750633239746,39.6107063293457,40.16156768798828,38.43212127685547,39.45697784423828,225142403.0,,,,,,,,,,,,
2021-09-06,24.626266479492188,38.94454956054688,39.94378662109375,38.6755256652832,39.45697784423828,115996411.0,,,,,,,,,,,,
2021-09-13,23.880998611450195,37.76596450805664,39.636329650878906,37.42007827758789,38.94454956054688,190810994.0,,,,,,,,,,,,
2021-09-20,22.68208694458008,35.86997985839844,37.59942626953125,34.21739959716797,36.68986511230469,309702130.0,,,,,,,,,,,,
2021-09-27,23.27344512939453,36.8051643371582,38.02217864990234,35.51128005981445,36.11338424682617,238005897.0,,,,,,,,,,,,
2021-10-04,23.58937263488769,37.304779052734375,38.31682586669922,36.587379455566406,37.09980773925781,230426658.0,,,,,,,,,,,,
2021-10-11,24.87738990783692,39.34168243408203,39.713191986083984,37.407264709472656,37.50975036621094,271370123.0,,,,,,,,,,,,
2021-10-18,23.08712577819824,36.51051712036133,40.89177703857422,36.12619400024414,39.866920471191406,294873605.0,,,,,,,,,,,,
2021-10-25,23.19243431091309,36.67705535888672,37.09980773925781,34.10210418701172,36.63862228393555,367624942.0,,,,,,,,,,,,
2021-11-01,23.06282424926757,36.47208404541016,37.57380676269531,36.12619400024414,36.89483642578125,133471980.0,,,,,,,,,,,,
2021-11-08,23.17623519897461,36.65143585205078,38.04780197143555,36.29273223876953,36.89483642578125,175864198.0,,,,,,,,,,,,
2021-11-15,22.00162124633789,34.793880462646484,36.88202667236328,34.665775299072266,36.84359359741211,108325816.0,,,,,,,,,,,,
2021-11-22,22.0178279876709,34.81950378417969,37.08699798583984,34.11491394042969,34.96042251586914,237724644.0,,,,,,,,,,,,
2021-11-29,23.646072387695312,37.39445495605469,37.79158782958984,33.51280975341797,34.845123291015625,328192510.0,,,,,,,,,,,,
2021-12-06,23.96200561523437,37.894073486328125,38.03499221801758,36.254302978515625,37.15105056762695,271372449.0,,,,,,,,,,,,
2021-12-13,21.863910675048828,34.57609939575195,38.45774459838867,34.38393783569336,38.27839279174805,206629038.0,,,,,,,,,,,,
2021-12-20,28.20842742919922,33.973995208740234,35.10133743286133,32.02676773071289,34.25583267211914,130361699.0,,,,,,,,,,,,
2021-12-27,28.35733985900879,34.15334701538086,34.4351806640625,33.256595611572266,33.9483757019043,112011945.0,,,,,,,,,,,,
2022-01-03,29.49547004699707,35.52409362792969,35.80592727661133,34.23020935058594,34.4351806640625,84797616.0,,,,,,,,,,,,
2022-01-10,31.04841995239257,37.39445495605469,37.63785934448242,34.87074661254883,35.88279342651367,153620621.0,,,,,,,,,,,,
2022-01-17,29.72947120666504,35.80592727661133,37.50975036621094,35.46003723144531,37.50975036621094,102623322.0,,,,,,,,,,,,
2022-01-24,29.378461837768555,35.383174896240234,36.16462707519531,34.025238037109375,35.80592727661133,124280557.0,,,,,,,,,,,,
2022-01-31,32.633277893066406,39.30324935913086,39.8284912109375,35.383174896240234,35.94684600830078,303434338.0,,,,,,,,,,,,
2022-02-07,33.64376449584961,40.520267486572266,41.35296249389648,38.52179718017578,39.43135833740234,293787595.0,,,,,,,,,,,,
2022-02-14,30.240034103393555,36.420841217041016,40.30248641967773,36.2671127319336,39.96940612792969,246629487.0,,,,,,,,,,,,
2022-02-21,31.53489875793457,36.12619400024414,37.07418823242188,34.28145217895508,36.12619400024414,193118813.0,,,,,,,,,,,,
2022-02-28,33.12282943725586,37.94531631469727,40.07189178466797,35.716251373291016,36.1005744934082,181531991.0,,,,,,,,,,,,
2022-03-07,35.180423736572266,40.30248641967773,40.48183441162109,37.56099319458008,37.57380676269531,232913735.0,,,,,,,,,,,,
2022-03-14,33.8385124206543,38.76520156860352,40.84053421020508,37.59942626953125,40.30248641967773,177908537.0,,,,,,,,,,,,
2022-03-21,35.146873474121094,40.26405334472656,41.19923400878906,38.175907135009766,39.008602142333984,207076517.0,,,,,,,,,,,,
2022-03-28,37.24919891357422,42.67246627807617,42.77495193481445,39.95659637451172,40.48183441162109,232463427.0,,,,,,,,,,,,
2022-04-04,39.01605224609375,44.69655990600586,44.83747482299805,42.78776168823242,42.979923248291016,229202124.0,,,,,,,,,,,,
2022-04-11,37.48403930664063,42.94149017333984,44.92715072631836,42.83900451660156,44.70936965942383,92233712.0,,,,,,,,,,,,
2022-04-18,37.32748031616211,42.76214218139648,44.517208099365234,42.45468521118164,43.043975830078125,147339180.0,,,,,,,,,,,,
2022-04-25,35.929656982421875,41.16080474853516,42.19847106933594,40.32810592651367,41.76290512084961,125933044.0,,,,,,,,,,,,
2022-05-02,34.0957145690918,39.05984878540039,41.50669097900391,38.63709259033203,40.7380485534668,85273866.0,,,,,,,,,,,,
2022-05-09,30.43900680541992,34.87074661254883,38.63709259033203,34.678585052490234,38.56023025512695,146229885.0,,,,,,,,,,,,
2022-05-16,32.75380325317383,37.522560119628906,37.62504959106445,34.845123291015625,35.35755157470703,107951712.0,,,,,,,,,,,,
2022-05-23,27.945289611816406,32.01395797729492,35.05009460449219,30.540727615356445,35.05009460449219,281679159.0,,,,,,,,,,,,
2022-05-30,28.370229721069336,32.50076675415039,33.21816635131836,31.52715110778809,32.282981872558594,143073370.0,,,,,,,,,,,,
2022-06-06,26.72638893127441,30.61759185791016,32.20611953735352,30.24608039855957,31.75774383544922,180669244.0,,,,,,,,,,,,
2022-06-13,24.288583755493164,27.824857711791992,30.29732322692871,27.22275352478028,30.29732322692871,140154331.0,,,,,,,,,,,,
2022-06-20,24.05374526977539,27.555831909179688,27.94015312194824,26.01854705810547,27.90172004699707,161918543.0,,,,,,,,,,,,
2022-06-27,24.52341651916504,28.093881607055664,28.70879554748535,27.248374938964844,28.02982711791992,149394808.0,,,,,,,,,,,,
2022-07-04,24.36685943603516,27.914531707763672,28.52944564819336,26.530975341796875,27.466157913208008,190526599.0,,,,,,,,,,,,
2022-07-11,22.34281349182129,25.595792770385746,28.362905502319336,25.51892852783203,27.607074737548828,319568774.0,,,,,,,,,,,,
2022-07-18,23.270967483520508,26.659082412719727,27.05621337890625,25.749521255493164,25.749521255493164,148177272.0,,,,,,,,,,,,
2022-07-25,24.10966110229492,27.6198844909668,28.004207611083984,26.36443519592285,26.77437973022461,155365048.0,,,,,,,,,,,,
2022-08-01,24.80298042297364,28.41414833068848,28.79846954345703,26.710325241088867,27.86328887939453,767020764.0,,,,,,,,,,,,
2022-08-08,26.14488983154297,29.95143318176269,30.27170181274414,28.695985794067383,28.76003837585449,328566382.0,,,,,,,,,,,,
2022-08-15,25.94360542297364,29.72084045410156,30.24608039855957,29.45181655883789,29.95143318176269,221089049.0,,,,,,,,,,,,
2022-08-22,27.49798583984375,31.50152969360352,32.02676773071289,28.619121551513672,29.31089973449707,405059806.0,,,,,,,,,,,,
2022-08-29,27.2855167388916,31.25812530517578,32.0908203125,30.630401611328125,30.630401611328125,138328636.0,,,,,,,,,,,,
2022-09-05,27.721635818481445,31.75774383544922,32.06520080566406,31.04034423828125,31.24531555175781,125077588.0,,,,,,,,,,,,
2022-09-12,27.99001884460449,32.06520080566406,33.0516242980957,31.655258178710938,32.00114822387695,232025395.0,,,,,,,,,,,,
2022-09-19,28.605064392089844,32.76979064941406,33.99961853027344,31.898662567138672,32.218929290771484,161708125.0,,,,,,,,,,,,
2022-09-26,28.571514129638672,32.73135757446289,33.038814544677734,30.8994255065918,32.23173904418945,134152263.0,,,,,,,,,,,,
2022-10-03,30.15944099426269,34.550479888916016,34.742637634277344,32.03957748413086,32.71854782104492,88893503.0,,,,,,,,,,,,
2022-10-10,29.600313186645508,33.909942626953125,35.216636657714844,32.282981872558594,34.26864242553711,183967902.0,,,,,,,,,,,,
2022-10-17,29.15300750732422,33.39751434326172,35.03728485107422,33.0516242980957,33.961185455322266,173330129.0,,,,,,,,,,,,
2022-10-24,29.3734073638916,33.650001525878906,36.34999847412109,30.75,33.9483757019043,284331615.0,,,,,,,,,,,,
2022-10-31,32.50132751464844,37.23333358764648,37.633331298828125,32.86666488647461,33.93333435058594,261171981.0,,,,,,,,,,,,
2022-11-07,33.08327102661133,37.900001525878906,38.31666564941406,37.26666641235352,37.650001525878906,69203007.0,,,,,,,,,,,,
2022-11-14,32.32674789428711,37.03333282470703,38.33333206176758,34.83333206176758,38.06666564941406,168010170.0,,,,,,,,,,,,
2022-11-21,34.421730041503906,39.43333435058594,39.900001525878906,37.34999847412109,37.83333206176758,150141834.0,,,,,,,,,,,,
2022-11-28,34.88728713989258,39.96666717529297,40.5,38.81666564941406,39.28333282470703,106118886.0,,,,,,,,,,,,
2022-12-05,35.54196548461914,40.71666717529297,41.96666717529297,39.78333282470703,40.29999923706055,101919912.0,,,,,,,,,,,,
2022-12-12,35.94932556152344,41.18333435058594,42.25,40.0,40.59999847412109,77012532.0,,,,,,,,,,,,
2022-12-19,32.45768737792969,37.18333435058594,41.46666717529297,37.06666564941406,41.26666641235352,94936725.0,,,,,,,,,,,,
2022-12-26,35.803836822509766,41.01666641235352,41.23333358764648,37.20000076293945,37.25,129313245.0,,,,,,,,,,,,
2023-01-02,35.44012451171875,40.59999847412109,42.51666641235352,40.06666564941406,41.400001525878906,121254483.0,,,,,,,,,,,,
2023-01-09,38.14614486694336,43.70000076293945,43.93333435058594,40.84999847412109,40.98333358764648,140342361.0,,,,,,,,,,,,
2023-01-16,37.0841064453125,42.48333358764648,43.633331298828125,41.71666717529297,43.29999923706055,102365460.0,,,,,,,,,,,,
2023-01-23,35.774742126464844,40.98333358764648,43.08333206176758,40.26666641235352,42.59999847412109,65459982.0,,,,,,,,,,,,
2023-01-30,34.5235710144043,39.54999923706055,41.95000076293945,38.83333206176758,41.18333435058594,94579548.0,,,,,,,,,,,,
2023-02-06,34.56721878051758,39.59999847412109,40.66666412353516,38.58333206176758,39.54999923706055,51796296.0,,,,,,,,,,,,
2023-02-13,35.26554870605469,40.400001525878906,41.25,38.04999923706055,39.650001525878906,121425063.0,,,,,,,,,,,,
2023-02-20,32.588623046875,37.33333206176758,40.98333358764648,37.18333435058594,40.71666717529297,185254701.0,,,,,,,,,,,,
2023-02-27,34.103111267089844,37.81666564941406,38.5,36.68333435058594,37.48333358764648,162733212.0,,,,,,,,,,,,
2023-03-06,34.418739318847656,38.16666412353516,38.58333206176758,37.150001525878906,37.91666412353516,106487475.0,,,,,,,,,,,,
2023-03-13,34.584068298339844,38.34999847412109,39.36666488647461,37.53333282470703,38.33333206176758,142771533.0,,,,,,,,,,,,
2023-03-20,32.570045471191406,36.11666488647461,38.31666564941406,36.0,37.66666412353516,116459883.0,,,,,,,,,,,,
2023-03-27,33.5319709777832,37.18333435058594,37.41666412353516,35.21666717529297,36.16666412353516,84399654.0,,,,,,,,,,,,
2023-04-03,33.36663818359375,37.0,37.71666717529297,36.33333206176758,37.33333206176758,63768843.0,,,,,,,,,,,,
2023-04-10,33.45682144165039,37.09999847412109,38.20000076293945,36.73333358764648,37.01666641235352,59325861.0,,,,,,,,,,,,
2023-04-17,33.02095031738281,36.61666488647461,38.20000076293945,35.883331298828125,37.06666564941406,100055439.0,,,,,,,,,,,,
2023-04-24,32.61513900756836,36.16666412353516,36.81666564941406,35.983333587646484,36.61666488647461,69528057.0,,,,,,,,,,,,
2023-05-01,32.53998947143555,36.08333206176758,37.26666641235352,36.0,36.16666412353516,91406721.0,,,,,,,,,,,,
2023-05-08,32.074058532714844,35.56666564941406,36.70000076293945,35.51666641235352,36.33333206176758,97961568.0,,,,,,,,,,,,
2023-05-15,31.75842666625977,35.21666717529297,35.983333587646484,34.58333206176758,35.68333435058594,113364033.0,,,,,,,,,,,,
2023-05-22,32.013938903808594,35.5,35.71666717529297,34.61666488647461,35.21666717529297,132515295.0,,,,,,,,,,,,
2023-05-29,32.73537826538086,36.29999923706055,36.43333435058594,35.11666488647461,35.66666412353516,129347361.0,,,,,,,,,,,,
2023-06-05,32.329566955566406,35.849998474121094,36.83333206176758,35.53333282470703,36.66666412353516,96797460.0,,,,,,,,,,,,
2023-06-12,32.16423416137695,35.66666412353516,36.76666641235352,35.599998474121094,35.983333587646484,102767184.0,,,,,,,,,,,,
2023-06-19,31.47285842895508,34.900001525878906,36.06666564941406,34.79999923706055,35.733333587646484,108068313.0,,,,,,,,,,,,
2023-06-26,31.45782470703125,34.883331298828125,35.29999923706055,34.599998474121094,34.93333435058594,106626438.0,,,,,,,,,,,,
2023-07-03,32.13417434692383,35.633331298828125,36.01666641235352,35.233333587646484,35.33333206176758,98657196.0,,,,,,,,,,,,
2023-07-10,33.96783828735352,37.66666412353516,37.83333206176758,35.46666717529297,35.71666717529297,192743148.0,,,,,,,,,,,,
2023-07-17,33.36663818359375,37.0,38.21666717529297,36.75,38.0,100391709.0,,,,,,,,,,,,
2023-07-24,33.83256912231445,37.51666641235352,37.84999847412109,36.78333282470703,36.98333358764648,93142134.0,,,,,,,,,,,,
2023-07-31,34.042991638183594,37.75,39.56666564941406,37.400001525878906,37.70000076293945,191926740.0,,,,,,,,,,,,
2023-08-07,34.19328689575195,37.91666412353516,38.21666717529297,36.96666717529297,37.91666412353516,123804279.0,,,,,,,,,,,,
2023-08-14,34.644187927246094,38.41666412353516,39.71666717529297,37.59999847412109,38.33333206176758,207572634.0,,,,,,,,,,,,
2023-08-21,35.891685485839844,39.79999923706055,41.36666488647461,38.45000076293945,38.66666412353516,205091763.0,,,,,,,,,,,,
2023-08-28,39.22834777832031,43.5,43.633331298828125,39.86666488647461,40.23333358764648,259470042.0,,,,,,,,,,,,
2023-09-04,45.98798751831055,47.46666717529297,48.53333282470703,44.33333206176758,44.36666488647461,350822988.0,,,,,,,,,,,,
2023-09-11,48.41010665893555,49.96666717529297,51.41666412353516,45.21666717529297,47.66666412353516,353708913.0,,,,,,,,,,,,
2023-09-18,46.24634552001953,47.73333358764648,50.51666641235352,47.03333282470703,49.96666717529297,138309510.0,,,,,,,,,,,,
2023-09-25,47.78035354614258,49.31666564941406,49.650001525878906,47.133331298828125,47.73333358764648,164754051.0,,,,,,,,,,,,
2023-10-02,47.08601379394531,48.59999847412109,49.98333358764648,47.883331298828125,49.31666564941406,125691912.0,,,,,,,,,,,,
2023-10-09,51.63959884643555,53.29999923706055,54.70000076293945,46.883331298828125,48.0,430152738.0,,,,,,,,,,,,
2023-10-16,51.04214477539063,52.68333435058594,55.84999847412109,52.03333282470703,53.79999923706055,264676962.0,,,,,,,,,,,,
2023-10-23,49.863380432128906,51.46666717529297,52.93333435058594,49.73333358764648,52.66666412353516,164555313.0,,,,,,,,,,,,
2023-10-30,51.49427795410156,53.150001525878906,53.75,50.83333206176758,51.46666717529297,117040944.0,,,,,,,,,,,,
2023-11-06,54.4815559387207,56.23333358764648,56.53333282470703,53.150001525878906,53.54999923706055,182914191.0,,,,,,,,,,,,
2023-11-13,54.546146392822266,56.29999923706055,59.26666641235352,55.58333206176758,57.650001525878906,222693198.0,,,,,,,,,,,,
2023-11-20,55.9348258972168,57.73333358764648,59.11666488647461,55.71666717529297,56.93333435058594,214549248.0,,,,,,,,,,,,
2023-11-27,58.792930603027344,60.68333435058594,61.56666564941406,57.73333358764648,57.73333358764648,197466549.0,,,,,,,,,,,,
2023-12-04,59.29349899291992,61.20000076293945,63.0,60.23333358764648,61.76666641235352,141637725.0,,,,,,,,,,,,
2023-12-11,62.95896911621094,64.98332977294922,65.93333435058594,60.5,61.33333206176758,196517691.0,,,,,,,,,,,,
2023-12-18,63.10430145263672,65.13333129882812,66.21666717529297,59.96666717529297,64.98332977294922,213301302.0,,,,,,,,,,,,
2023-12-25,67.70632934570312,69.88333129882812,70.88333129882812,64.94999694824219,65.13333129882812,273415620.0,,,,,,,,,,,,
2024-01-01,71.92081451416016,74.23332977294922,75.76666259765625,69.75,70.30000305175781,308583372.0,,,,,,,,,,,,
