Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'HINDCOPPER.NS')","('High', 'HINDCOPPER.NS')","('Low', 'HINDCOPPER.NS')","('Open', 'HINDCOPPER.NS')","('Volume', 'HINDCOPPER.NS')","('Date', '')","('Close', 'HINDCOPPER.NS')","('High', 'HINDCOPPER.NS')","('Low', 'HINDCOPPER.NS')","('Open', 'HINDCOPPER.NS')","('Volume', 'HINDCOPPER.NS')"
2020-10-12,31.35855293273925,32.04999923706055,34.900001525878906,31.299999237060547,32.900001525878906,1443425.0,,,,,,,,,,,,
2020-10-19,33.90245819091797,34.650001525878906,37.29999923706055,31.950000762939453,32.150001525878906,10647106.0,,,,,,,,,,,,
2020-10-26,32.239131927490234,32.95000076293945,35.04999923706055,32.79999923706055,34.650001525878906,2009101.0,,,,,,,,,,,,
2020-11-02,33.511085510253906,34.25,34.95000076293945,32.150001525878906,33.0,2155199.0,,,,,,,,,,,,
2020-11-09,33.85353088378906,34.599998474121094,35.900001525878906,34.25,34.5,4514522.0,,,,,,,,,,,,
2020-11-16,36.15283966064453,36.95000076293945,38.79999923706055,34.45000076293945,34.45000076293945,9136849.0,,,,,,,,,,,,
2020-11-23,40.55575180053711,41.45000076293945,42.0,36.29999923706055,37.0,14448008.0,,,,,,,,,,,,
2020-11-30,43.58887481689453,44.54999923706055,45.09999847412109,40.650001525878906,41.45000076293945,10958101.0,,,,,,,,,,,,
2020-12-07,43.34426498413086,44.29999923706055,47.900001525878906,42.25,44.29999923706055,14600393.0,,,,,,,,,,,,
2020-12-14,62.47249221801758,63.84999847412109,67.44999694824219,44.54999923706055,45.0,81661340.0,,,,,,,,,,,,
2020-12-21,59.096927642822266,60.400001525878906,64.0,52.29999923706055,63.900001525878906,20835260.0,,,,,,,,,,,,
2020-12-28,60.760250091552734,62.09999847412109,63.84999847412109,60.150001525878906,60.79999923706055,15135478.0,,,,,,,,,,,,
2021-01-04,66.09266662597656,67.55000305175781,69.6500015258789,59.400001525878906,62.95000076293945,30535983.0,,,,,,,,,,,,
2021-01-11,62.32573318481445,63.70000076293945,69.5,62.25,67.8499984741211,20677065.0,,,,,,,,,,,,
2021-01-18,55.86811828613281,57.09999847412109,64.0999984741211,56.54999923706055,64.0,9345694.0,,,,,,,,,,,,
2021-01-25,58.852317810058594,60.150001525878906,61.34999847412109,53.59999847412109,57.75,15901040.0,,,,,,,,,,,,
2021-02-01,69.4682388305664,71.0,76.19999694824219,58.0,60.650001525878906,23080674.0,,,,,,,,,,,,
2021-02-08,71.18048858642578,72.75,78.8499984741211,69.0999984741211,71.6500015258789,23491034.0,,,,,,,,,,,,
2021-02-15,84.095703125,85.94999694824219,91.3000030517578,72.80000305175781,73.4000015258789,32589018.0,,,,,,,,,,,,
2021-02-22,146.6171112060547,149.85000610351562,154.5500030517578,88.80000305175781,88.80000305175781,123295985.0,,,,,,,,,,,,
2021-03-01,139.03433227539062,142.10000610351562,165.14999389648438,128.9499969482422,157.0,55126057.0,,,,,,,,,,,,
2021-03-08,130.6687774658203,133.5500030517578,147.89999389648438,130.0,147.89999389648438,19705369.0,,,,,,,,,,,,
2021-03-15,123.1349105834961,125.8499984741211,137.8000030517578,114.0,135.0,16794824.0,,,,,,,,,,,,
2021-03-22,120.59099578857422,123.25,130.60000610351562,119.0,127.0,14726388.0,,,,,,,,,,,,
2021-03-29,122.84136962890624,125.5500030517578,127.1999969482422,118.8000030517578,123.25,6051333.0,,,,,,,,,,,,
2021-04-05,140.69764709472656,143.8000030517578,149.39999389648438,126.0,128.39999389648438,33413428.0,,,,,,,,,,,,
2021-04-12,145.7365264892578,148.9499969482422,150.9499969482422,130.1999969482422,138.10000610351562,21654599.0,,,,,,,,,,,,
2021-04-19,135.31629943847656,138.3000030517578,148.3000030517578,135.60000610351562,146.5,26059344.0,,,,,,,,,,,,
2021-04-26,151.4603271484375,154.8000030517578,165.0,137.5,141.39999389648438,54600373.0,,,,,,,,,,,,
2021-05-03,168.24032592773438,171.9499969482422,171.9499969482422,150.60000610351562,155.0,42334694.0,,,,,,,,,,,,
2021-05-10,167.3108367919922,171.0,196.75,165.0,185.0,59200711.0,,,,,,,,,,,,
2021-05-17,165.35397338867188,169.0,186.6000061035156,166.35000610351562,173.6999969482422,33343032.0,,,,,,,,,,,,
2021-05-24,170.29502868652344,174.0500030517578,184.0,166.3000030517578,170.0,35856343.0,,,,,,,,,,,,
2021-05-31,155.56973266601562,159.0,175.75,158.0,175.60000610351562,33005125.0,,,,,,,,,,,,
2021-06-07,165.69644165039062,169.35000610351562,171.6999969482422,157.0500030517578,161.60000610351562,33335749.0,,,,,,,,,,,,
2021-06-14,141.0400848388672,144.14999389648438,172.6999969482422,141.35000610351562,170.5,38450999.0,,,,,,,,,,,,
2021-06-21,150.9221954345703,154.25,156.64999389648438,135.9499969482422,140.0500030517578,24573510.0,,,,,,,,,,,,
2021-06-28,137.7623748779297,140.8000030517578,151.89999389648438,140.39999389648438,146.1999969482422,15885605.0,,,,,,,,,,,,
2021-07-05,142.85018920898438,146.0,150.8000030517578,142.0500030517578,142.0500030517578,20567319.0,,,,,,,,,,,,
2021-07-12,139.32785034179688,142.39999389648438,148.64999389648438,142.0,147.14999389648438,7915871.0,,,,,,,,,,,,
2021-07-19,141.23577880859375,144.35000610351562,147.39999389648438,136.25,140.10000610351562,15366910.0,,,,,,,,,,,,
2021-07-26,150.38406372070312,153.6999969482422,158.6999969482422,146.14999389648438,147.5,41826493.0,,,,,,,,,,,,
2021-08-02,141.28469848632812,144.39999389648438,157.35000610351562,141.35000610351562,155.64999389648438,18603574.0,,,,,,,,,,,,
2021-08-09,129.44573974609375,132.3000030517578,142.0,123.5999984741211,140.0,20707650.0,,,,,,,,,,,,
2021-08-16,117.16649627685548,119.75,137.1999969482422,119.0,132.3000030517578,15159075.0,,,,,,,,,,,,
2021-08-23,113.20387268066406,115.6999969482422,124.0,109.25,122.5999984741211,19827301.0,,,,,,,,,,,,
2021-08-30,116.53053283691406,119.0999984741211,122.4000015258789,116.25,116.9499969482422,12192540.0,,,,,,,,,,,,
2021-09-06,113.39956665039062,115.9000015258789,120.9000015258789,115.1999969482422,120.0,6618410.0,,,,,,,,,,,,
2021-09-13,114.2801513671875,116.8000030517578,129.75,116.5999984741211,118.9000015258789,38078485.0,,,,,,,,,,,,
2021-09-20,108.17532348632812,110.25,115.1999969482422,108.1999969482422,115.0,20933366.0,,,,,,,,,,,,
2021-09-27,107.7828369140625,109.8499984741211,114.8000030517578,109.0,111.0999984741211,14962623.0,,,,,,,,,,,,
2021-10-04,124.61012268066406,127.0,133.6999969482422,110.5999984741211,110.8499984741211,88198947.0,,,,,,,,,,,,
2021-10-11,129.8594512939453,132.35000610351562,137.9499969482422,124.8000030517578,127.8000030517578,28089294.0,,,,,,,,,,,,
2021-10-18,127.2102508544922,129.64999389648438,159.39999389648438,127.5,138.10000610351562,87993035.0,,,,,,,,,,,,
2021-10-25,124.5610580444336,126.9499969482422,138.5500030517578,124.3000030517578,130.75,30146707.0,,,,,,,,,,,,
2021-11-01,127.8970947265625,130.35000610351562,132.75,126.4000015258789,128.0,11726246.0,,,,,,,,,,,,
2021-11-08,124.70823669433594,127.0999984741211,135.9499969482422,126.0999984741211,131.5,16970004.0,,,,,,,,,,,,
2021-11-15,115.68136596679688,117.9000015258789,128.60000610351562,116.9499969482422,128.0,8487972.0,,,,,,,,,,,,
2021-11-22,113.5718231201172,115.75,121.6500015258789,113.0500030517578,118.4000015258789,11521191.0,,,,,,,,,,,,
2021-11-29,115.33795166015624,117.5500030517578,119.3499984741211,108.3000030517578,114.0,13241014.0,,,,,,,,,,,,
2021-12-06,128.4367218017578,130.89999389648438,132.64999389648438,113.8000030517578,118.5,30305611.0,,,,,,,,,,,,
2021-12-13,116.61348724365234,118.8499984741211,133.0,118.0500030517578,132.0,18317780.0,,,,,,,,,,,,
2021-12-20,115.43606567382812,117.6500015258789,121.8499984741211,110.25,116.8000030517578,13265516.0,,,,,,,,,,,,
2021-12-27,122.3533935546875,124.6999969482422,129.0,115.5,117.0500030517578,22707098.0,,,,,,,,,,,,
2022-01-03,129.0745086669922,131.5500030517578,137.25,123.3499984741211,124.6999969482422,43931141.0,,,,,,,,,,,,
2022-01-10,134.07850646972656,136.64999389648438,140.5,129.14999389648438,131.9499969482422,33334013.0,,,,,,,,,,,,
2022-01-17,128.7801513671875,131.25,141.60000610351562,126.5999984741211,137.0,28569910.0,,,,,,,,,,,,
2022-01-24,121.47034454345705,123.8000030517578,130.60000610351562,116.8000030517578,129.60000610351562,22510527.0,,,,,,,,,,,,
2022-01-31,135.1087646484375,137.6999969482422,138.5,122.5,125.3000030517578,37277717.0,,,,,,,,,,,,
2022-02-07,136.23712158203125,138.85000610351562,146.35000610351562,134.14999389648438,137.60000610351562,54553149.0,,,,,,,,,,,,
2022-02-14,120.8325653076172,123.1500015258789,134.8000030517578,122.3000030517578,133.85000610351562,33108099.0,,,,,,,,,,,,
2022-02-21,111.41322326660156,113.5500030517578,123.1500015258789,105.0,123.1500015258789,42968779.0,,,,,,,,,,,,
2022-02-28,118.7230224609375,121.0,126.75,111.8499984741211,113.5500030517578,37439847.0,,,,,,,,,,,,
2022-03-07,121.3722152709961,123.6999969482422,133.9499969482422,119.0,120.5,45782665.0,,,,,,,,,,,,
2022-03-14,115.28888702392578,117.5,124.8000030517578,112.1500015258789,123.5,23128440.0,,,,,,,,,,,,
2022-03-21,113.3755874633789,115.5500030517578,121.0,115.0500030517578,119.4000015258789,22362512.0,,,,,,,,,,,,
2022-03-28,114.50394439697266,116.6999969482422,117.0,110.8499984741211,115.5,26575422.0,,,,,,,,,,,,
2022-04-04,120.29291534423828,122.5999984741211,125.8499984741211,116.25,117.8499984741211,29655502.0,,,,,,,,,,,,
2022-04-11,118.91925811767578,121.1999969482422,125.8000030517578,118.5999984741211,123.3499984741211,12643249.0,,,,,,,,,,,,
2022-04-18,114.7982940673828,117.0,129.5,116.5999984741211,122.0,35689065.0,,,,,,,,,,,,
2022-04-25,111.1679229736328,113.3000030517578,116.4000015258789,111.5999984741211,115.0,16451084.0,,,,,,,,,,,,
2022-05-02,102.63164520263672,104.5999984741211,113.9499969482422,101.9000015258789,111.9000015258789,13263162.0,,,,,,,,,,,,
2022-05-09,90.41593170166016,92.1500015258789,102.8000030517578,91.3000030517578,102.8000030517578,37770335.0,,,,,,,,,,,,
2022-05-16,99.88433074951172,101.8000030517578,104.8000030517578,88.69999694824219,91.8000030517578,36148440.0,,,,,,,,,,,,
2022-05-23,96.10678100585938,97.9499969482422,100.0,91.0500030517578,100.0,22496478.0,,,,,,,,,,,,
2022-05-30,104.93741607666016,106.9499969482422,108.9499969482422,98.3000030517578,99.0,24667012.0,,,,,,,,,,,,
2022-06-06,99.88433074951172,101.8000030517578,106.5999984741211,100.1500015258789,106.5,12679527.0,,,,,,,,,,,,
2022-06-13,91.3480453491211,93.0999984741211,100.0,89.0,100.0,13819416.0,,,,,,,,,,,,
2022-06-20,83.6457748413086,85.25,92.8000030517578,81.19999694824219,92.5999984741211,41132516.0,,,,,,,,,,,,
2022-06-27,86.68743133544922,88.3499984741211,90.75,85.6500015258789,88.0,19942282.0,,,,,,,,,,,,
2022-07-04,88.45355987548828,90.1500015258789,93.0,83.30000305175781,87.5,22334292.0,,,,,,,,,,,,
2022-07-11,86.00060272216797,87.6500015258789,92.4000015258789,86.5999984741211,89.9000015258789,18559576.0,,,,,,,,,,,,
2022-07-18,93.94818115234376,95.75,97.0,88.4000015258789,88.8499984741211,20125786.0,,,,,,,,,,,,
2022-07-25,101.1108169555664,103.0500030517578,103.5,94.5,96.0,22746683.0,,,,,,,,,,,,
2022-08-01,102.19010925292967,104.1500015258789,106.0500030517578,102.0,103.5500030517578,13518084.0,,,,,,,,,,,,
2022-08-08,110.72638702392578,112.8499984741211,114.5999984741211,103.5500030517578,104.6500015258789,26342483.0,,,,,,,,,,,,
2022-08-15,110.8245086669922,112.9499969482422,117.8000030517578,109.6500015258789,112.8499984741211,16017554.0,,,,,,,,,,,,
2022-08-22,115.68136596679688,117.9000015258789,119.4000015258789,108.9000015258789,112.5,19168293.0,,,,,,,,,,,,
2022-08-29,113.1793441772461,115.3499984741211,121.6999969482422,112.0500030517578,114.0,16654334.0,,,,,,,,,,,,
2022-09-05,117.05501556396484,119.3000030517578,121.6999969482422,115.4000015258789,115.9499969482422,16334853.0,,,,,,,,,,,,
2022-09-12,114.99453735351562,117.1999969482422,123.6500015258789,115.8499984741211,120.3499984741211,17277486.0,,,,,,,,,,,,
2022-09-19,111.51133728027344,113.6500015258789,118.9499969482422,112.6999969482422,117.5999984741211,13919442.0,,,,,,,,,,,,
2022-09-26,106.00669860839844,106.9499969482422,111.8499984741211,100.1999969482422,111.4000015258789,18482091.0,,,,,,,,,,,,
2022-10-03,110.3183364868164,111.3000030517578,111.75,103.6500015258789,107.0999984741211,7465706.0,,,,,,,,,,,,
2022-10-10,107.24567413330078,108.1999969482422,111.6999969482422,106.5500030517578,109.0,7400589.0,,,,,,,,,,,,
2022-10-17,103.42963409423828,104.3499984741211,109.0999984741211,103.5999984741211,108.0,9615901.0,,,,,,,,,,,,
2022-10-24,103.82611083984376,104.75,109.0,103.8000030517578,104.5500030517578,8534751.0,,,,,,,,,,,,
2022-10-31,106.99788665771484,107.9499969482422,108.1999969482422,102.3499984741211,105.0,13669129.0,,,,,,,,,,,,
2022-11-07,112.6476058959961,113.6500015258789,115.1500015258789,102.25,109.0999984741211,15713399.0,,,,,,,,,,,,
2022-11-14,108.6333236694336,109.5999984741211,120.1999969482422,109.25,111.5,24526789.0,,,,,,,,,,,,
2022-11-21,113.5892333984375,114.5999984741211,115.6999969482422,108.0,110.0,11645639.0,,,,,,,,,,,,
2022-11-28,117.603515625,118.6500015258789,121.3000030517578,112.8000030517578,114.0,23458521.0,,,,,,,,,,,,
2022-12-05,115.32379913330078,116.3499984741211,122.5,115.0,119.6500015258789,14109287.0,,,,,,,,,,,,
2022-12-12,110.12010192871094,111.0999984741211,118.6999969482422,110.4000015258789,115.5,14362998.0,,,,,,,,,,,,
2022-12-19,99.11800384521484,100.0,113.1999969482422,99.4000015258789,111.5500030517578,11623955.0,,,,,,,,,,,,
2022-12-26,108.6333236694336,109.5999984741211,112.0999984741211,99.3000030517578,101.9000015258789,17523743.0,,,,,,,,,,,,
2023-01-02,114.87776947021484,115.9000015258789,119.4499969482422,109.5500030517578,109.5999984741211,29430666.0,,,,,,,,,,,,
2023-01-09,125.78074645996094,126.9000015258789,127.3000030517578,117.8000030517578,118.0,48613474.0,,,,,,,,,,,,
2023-01-16,128.90296936035156,130.0500030517578,132.35000610351562,125.3499984741211,128.4499969482422,31498620.0,,,,,,,,,,,,
2023-01-23,122.36116790771484,123.4499969482422,131.0500030517578,121.9499969482422,131.0,15818148.0,,,,,,,,,,,,
2023-01-30,106.55184936523438,107.5,124.4499969482422,106.0500030517578,123.0,21520578.0,,,,,,,,,,,,
2023-02-06,106.15538024902344,107.0999984741211,109.25,103.25,107.0,15456839.0,,,,,,,,,,,,
2023-02-13,105.1146469116211,106.0500030517578,109.4000015258789,104.8499984741211,107.0,11378793.0,,,,,,,,,,,,
2023-02-20,99.11800384521484,100.0,106.5999984741211,99.5,106.5,16213790.0,,,,,,,,,,,,
2023-02-27,102.09153747558594,103.0,103.6999969482422,95.5500030517578,100.0,19228930.0,,,,,,,,,,,,
2023-03-06,99.81182861328124,100.6999969482422,104.3000030517578,99.25,103.4000015258789,9370705.0,,,,,,,,,,,,
2023-03-13,99.31623840332033,100.1999969482422,102.1999969482422,93.8499984741211,101.0,14297340.0,,,,,,,,,,,,
2023-03-20,95.4506378173828,96.3000030517578,100.5,96.0,99.5,10616380.0,,,,,,,,,,,,
2023-03-27,97.48255157470705,98.3499984741211,100.0999984741211,94.1500015258789,97.0,11575352.0,,,,,,,,,,,,
2023-04-03,98.12682342529295,99.0,99.8000030517578,96.9000015258789,99.6999969482422,5233044.0,,,,,,,,,,,,
2023-04-10,99.66315460205078,100.5500030517578,101.8499984741211,98.75,99.6500015258789,8328068.0,,,,,,,,,,,,
2023-04-17,97.63123321533205,98.5,103.8000030517578,98.1999969482422,100.5500030517578,12756161.0,,,,,,,,,,,,
2023-04-24,100.50565338134766,101.4000015258789,102.0,97.5999984741211,99.0,10557857.0,,,,,,,,,,,,
2023-05-01,103.72698974609376,104.6500015258789,108.4499969482422,101.4000015258789,101.4000015258789,20539721.0,,,,,,,,,,,,
2023-05-08,101.19947814941406,102.0999984741211,108.6999969482422,102.0,105.1999969482422,13718880.0,,,,,,,,,,,,
2023-05-15,100.70389556884766,101.5999984741211,105.5500030517578,100.5,102.4499969482422,13382080.0,,,,,,,,,,,,
2023-05-22,105.95714569091795,106.9000015258789,107.0999984741211,101.0500030517578,103.8000030517578,18312134.0,,,,,,,,,,,,
2023-05-29,112.79629516601562,113.8000030517578,114.75,106.0999984741211,107.0,33924161.0,,,,,,,,,,,,
2023-06-05,111.75554656982422,112.75,116.1500015258789,112.4000015258789,114.0,15821262.0,,,,,,,,,,,,
2023-06-12,114.1839370727539,115.1999969482422,116.3000030517578,112.25,113.0,17855196.0,,,,,,,,,,,,
2023-06-19,113.0440902709961,114.0500030517578,119.25,112.25,115.8000030517578,23971885.0,,,,,,,,,,,,
2023-06-26,115.02645111083984,116.0500030517578,119.3000030517578,113.0,114.0,23421623.0,,,,,,,,,,,,
2023-07-03,118.44601440429688,119.5,123.0999984741211,115.75,117.5,34881456.0,,,,,,,,,,,,
2023-07-10,119.0407257080078,120.0999984741211,121.9000015258789,115.8499984741211,120.6999969482422,28208665.0,,,,,,,,,,,,
2023-07-17,118.8920440673828,119.9499969482422,123.5500030517578,117.8499984741211,120.6999969482422,26907914.0,,,,,,,,,,,,
2023-07-24,126.72235870361328,127.8499984741211,129.0,117.9499969482422,120.1999969482422,35889619.0,,,,,,,,,,,,
2023-07-31,152.6417236328125,154.0,157.39999389648438,130.0500030517578,131.5,151100128.0,,,,,,,,,,,,
2023-08-07,157.54806518554688,158.9499969482422,160.6999969482422,145.9499969482422,155.5,54289799.0,,,,,,,,,,,,
2023-08-14,139.5085906982422,140.75,158.9499969482422,138.35000610351562,158.89999389648438,53243949.0,,,,,,,,,,,,
2023-08-21,143.5724334716797,144.85000610351562,150.89999389648438,135.10000610351562,141.35000610351562,44223673.0,,,,,,,,,,,,
2023-08-28,165.62619018554688,167.10000610351562,168.14999389648438,146.0,146.0,89533434.0,,,,,,,,,,,,
2023-09-04,165.4774932861328,166.9499969482422,174.75,161.5500030517578,168.8000030517578,43829602.0,,,,,,,,,,,,
2023-09-11,159.87733459472656,161.3000030517578,170.8000030517578,150.10000610351562,168.60000610351562,38991283.0,,,,,,,,,,,,
2023-09-18,151.79922485351562,153.14999389648438,163.6999969482422,151.0,161.3000030517578,26160391.0,,,,,,,,,,,,
2023-09-25,161.93345642089844,162.39999389648438,163.25,151.5,153.75,42126236.0,,,,,,,,,,,,
2023-10-02,154.4051513671875,154.85000610351562,162.4499969482422,153.10000610351562,162.39999389648438,21203545.0,,,,,,,,,,,,
2023-10-09,156.5988311767578,157.0500030517578,158.8000030517578,147.75,151.14999389648438,28564511.0,,,,,,,,,,,,
2023-10-16,153.55758666992188,154.0,162.39999389648438,152.39999389648438,157.39999389648438,28086676.0,,,,,,,,,,,,
2023-10-23,140.24594116210938,140.64999389648438,156.5,135.64999389648438,154.5,23896988.0,,,,,,,,,,,,
2023-10-30,144.83273315429688,145.25,147.35000610351562,140.14999389648438,141.5,14172490.0,,,,,,,,,,,,
2023-11-06,144.63331604003906,145.0500030517578,149.14999389648438,142.64999389648438,146.1999969482422,13595198.0,,,,,,,,,,,,
2023-11-13,157.44638061523438,157.89999389648438,164.39999389648438,149.3000030517578,150.4499969482422,50241161.0,,,,,,,,,,,,
2023-11-20,163.47900390625,163.9499969482422,167.39999389648438,156.5,158.8000030517578,33955785.0,,,,,,,,,,,,
2023-11-27,175.04568481445312,175.5500030517578,179.4499969482422,163.89999389648438,163.9499969482422,67515705.0,,,,,,,,,,,,
2023-12-04,185.6650848388672,186.1999969482422,192.0,173.1999969482422,179.75,73883841.0,,,,,,,,,,,,
2023-12-11,186.86163330078125,187.3999938964844,192.0,177.25,186.3500061035156,37492861.0,,,,,,,,,,,,
2023-12-18,225.94903564453125,226.6000061035156,232.0,185.3000030517578,187.5,203588961.0,,,,,,,,,,,,
2023-12-25,272.8638610839844,273.6499938964844,278.79998779296875,226.6000061035156,226.6000061035156,196029846.0,,,,,,,,,,,,
2024-01-01,282.48614501953125,283.29998779296875,286.70001220703125,263.20001220703125,275.79998779296875,86364389.0,,,,,,,,,,,,
2024-01-08,261.74591064453125,262.5,289.29998779296875,261.3999938964844,286.70001220703125,49927054.0,,,,,,,,,,,,
2024-01-15,264.0891418457031,264.8500061035156,275.0,245.0,263.3999938964844,46483580.0,,,,,,,,,,,,
2024-01-22,281.1400451660156,281.95001220703125,285.5,255.6000061035156,264.8500061035156,50090976.0,,,,,,,,,,,,
2024-01-29,300.2350158691406,301.1000061035156,306.8500061035156,274.3500061035156,284.6000061035156,65352518.0,,,,,,,,,,,,
2024-02-05,269.3739013671875,270.1499938964844,306.29998779296875,264.1000061035156,302.25,37928282.0,,,,,,,,,,,,
2024-02-12,257.5579528808594,258.29998779296875,274.04998779296875,234.0,272.5,55231342.0,,,,,,,,,,,,
2024-02-19,262.2943115234375,263.04998779296875,266.1499938964844,243.6000061035156,258.6499938964844,36654355.0,,,,,,,,,,,,
2024-02-26,271.3183288574219,272.1000061035156,274.95001220703125,251.0500030517578,263.6000061035156,57847316.0,,,,,,,,,,,,
2024-03-04,279.19561767578125,280.0,290.0,271.25,284.5,30601012.0,,,,,,,,,,,,
2024-03-11,270.3710327148437,271.1499938964844,281.54998779296875,231.0,281.54998779296875,87002250.0,,,,,,,,,,,,
2024-03-18,268.0776672363281,268.8500061035156,275.25,250.8999938964844,271.20001220703125,44771835.0,,,,,,,,,,,,
2024-03-25,277.251220703125,278.04998779296875,291.70001220703125,267.25,268.8500061035156,56045444.0,,,,,,,,,,,,
2024-04-01,321.47381591796875,322.3999938964844,326.3999938964844,280.1499938964844,280.1499938964844,104973671.0,,,,,,,,,,,,
2024-04-08,361.3589172363281,362.3999938964844,377.0,320.25,326.04998779296875,120633318.0,,,,,,,,,,,,
