Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'KAJARIACER.NS')","('High', 'KAJARIACER.NS')","('Low', 'KAJARIACER.NS')","('Open', 'KAJARIACER.NS')","('Volume', 'KAJARIACER.NS')","('Date', '')","('Close', 'KAJARIACER.NS')","('High', 'KAJARIACER.NS')","('Low', 'KAJARIACER.NS')","('Open', 'KAJARIACER.NS')","('Volume', 'KAJARIACER.NS')"
2021-06-07,991.7351684570312,1021.8499755859376,1031.800048828125,980.25,992.0,1050315.0,,,,,,,,,,,,
2021-06-14,934.1342163085938,962.5,1054.9000244140625,950.0999755859376,1021.9500122070312,2480351.0,,,,,,,,,,,,
2021-06-21,964.6088256835938,993.9000244140624,994.4000244140624,933.0,965.0,881928.0,,,,,,,,,,,,
2021-06-28,958.7855834960938,987.9000244140624,999.7999877929688,970.0,995.0,588130.0,,,,,,,,,,,,
2021-07-05,967.03515625,996.4000244140624,1004.0,967.2999877929688,981.0,697562.0,,,,,,,,,,,,
2021-07-12,973.974365234375,1003.5499877929688,1009.9000244140624,980.0,996.4000244140624,1295438.0,,,,,,,,,,,,
2021-07-19,961.9398193359376,991.1500244140624,1009.9000244140624,966.0499877929688,1007.7999877929688,592221.0,,,,,,,,,,,,
2021-07-26,964.9484252929688,994.25,1009.75,960.0,997.7999877929688,504608.0,,,,,,,,,,,,
2021-08-02,998.0921020507812,1028.4000244140625,1053.9000244140625,960.0,1005.0,1543883.0,,,,,,,,,,,,
2021-08-09,983.2914428710938,1013.1500244140624,1048.949951171875,994.8499755859376,1033.0,639210.0,,,,,,,,,,,,
2021-08-16,1043.5128173828125,1075.199951171875,1143.949951171875,1015.5999755859376,1021.2000122070312,3154115.0,,,,,,,,,,,,
2021-08-23,1150.1253662109375,1185.050048828125,1219.9000244140625,1048.0,1093.1500244140625,3848607.0,,,,,,,,,,,,
2021-08-30,1162.9364013671875,1198.25,1228.9000244140625,1145.550048828125,1189.0,1721963.0,,,,,,,,,,,,
2021-09-06,1153.2310791015625,1188.25,1210.0,1171.1500244140625,1198.0,652054.0,,,,,,,,,,,,
2021-09-13,1120.9610595703125,1155.0,1188.0,1142.0999755859375,1188.0,1078516.0,,,,,,,,,,,,
2021-09-20,1205.5428466796875,1242.1500244140625,1265.800048828125,1116.0999755859375,1155.0,2026288.0,,,,,,,,,,,,
2021-09-27,1164.00390625,1199.3499755859375,1270.0,1169.0,1262.699951171875,2689787.0,,,,,,,,,,,,
2021-10-04,1206.0762939453125,1242.699951171875,1274.9000244140625,1179.4000244140625,1217.050048828125,1794734.0,,,,,,,,,,,,
2021-10-11,1265.2786865234375,1303.699951171875,1317.9000244140625,1239.0,1246.0,1447842.0,,,,,,,,,,,,
2021-10-18,1190.15966796875,1226.300048828125,1355.0,1175.1500244140625,1318.0,2887567.0,,,,,,,,,,,,
2021-10-25,1185.2586669921875,1221.25,1287.0999755859375,1185.1500244140625,1276.5,2046904.0,,,,,,,,,,,,
2021-11-01,1189.529052734375,1225.6500244140625,1245.0,1190.0,1234.0,576632.0,,,,,,,,,,,,
2021-11-08,1166.84130859375,1194.4000244140625,1239.9000244140625,1176.8499755859375,1220.0,1019981.0,,,,,,,,,,,,
2021-11-15,1143.39501953125,1170.4000244140625,1207.0,1135.0,1206.0,958326.0,,,,,,,,,,,,
2021-11-22,1089.6639404296875,1115.4000244140625,1176.199951171875,1061.3499755859375,1170.4000244140625,1600179.0,,,,,,,,,,,,
2021-11-29,1099.726318359375,1125.699951171875,1151.199951171875,1045.8499755859375,1100.0,1331739.0,,,,,,,,,,,,
2021-12-06,1143.981201171875,1171.0,1204.699951171875,1095.5999755859375,1134.699951171875,1037875.0,,,,,,,,,,,,
2021-12-13,1210.461181640625,1239.050048828125,1246.9000244140625,1167.0999755859375,1183.0999755859375,1033260.0,,,,,,,,,,,,
2021-12-20,1192.5343017578125,1220.699951171875,1241.300048828125,1170.0,1225.0,1093619.0,,,,,,,,,,,,
2021-12-27,1260.1865234375,1289.949951171875,1299.0,1190.0,1223.699951171875,905471.0,,,,,,,,,,,,
2022-01-03,1325.0057373046875,1356.300048828125,1359.9000244140625,1280.1500244140625,1295.0,1482987.0,,,,,,,,,,,,
2022-01-10,1329.15771484375,1360.550048828125,1374.9000244140625,1313.5,1365.0,1165245.0,,,,,,,,,,,,
2022-01-17,1237.96142578125,1267.199951171875,1374.550048828125,1227.949951171875,1360.550048828125,1652139.0,,,,,,,,,,,,
2022-01-24,1286.4171142578125,1316.800048828125,1319.949951171875,1175.0999755859375,1270.0,1393246.0,,,,,,,,,,,,
2022-01-31,1255.302001953125,1284.949951171875,1351.949951171875,1272.0999755859375,1316.800048828125,633688.0,,,,,,,,,,,,
2022-02-07,1240.941162109375,1270.25,1306.0,1245.0999755859375,1270.0,616971.0,,,,,,,,,,,,
2022-02-14,1232.002197265625,1261.0999755859375,1282.5,1215.050048828125,1259.0,405093.0,,,,,,,,,,,,
2022-02-21,1097.528076171875,1123.449951171875,1260.0,1107.0999755859375,1240.050048828125,1157773.0,,,,,,,,,,,,
2022-02-28,931.6950073242188,953.7000122070312,1127.5999755859375,907.0999755859376,1124.9000244140625,2916036.0,,,,,,,,,,,,
2022-03-07,943.0272827148438,965.2999877929688,994.0999755859376,885.2999877929688,930.7000122070312,2834954.0,,,,,,,,,,,,
2022-03-14,1036.8612060546875,1061.3499755859375,1074.699951171875,949.0499877929688,955.0,1348944.0,,,,,,,,,,,,
2022-03-21,965.3012084960938,988.0999755859376,1070.0,985.0,1070.0,1243178.0,,,,,,,,,,,,
2022-03-28,979.5155639648438,1002.6500244140624,1025.0,950.0,990.0,1062050.0,,,,,,,,,,,,
2022-04-04,1015.3200073242188,1039.300048828125,1065.0,1005.0,1015.9000244140624,781626.0,,,,,,,,,,,,
2022-04-11,1014.4407958984376,1038.4000244140625,1049.199951171875,1000.0499877929688,1044.5,340381.0,,,,,,,,,,,,
2022-04-18,1026.9453125,1051.199951171875,1075.0,1015.0,1036.0,470094.0,,,,,,,,,,,,
2022-04-25,1009.6536865234376,1033.5,1058.6500244140625,994.5999755859376,1045.0,925764.0,,,,,,,,,,,,
2022-05-02,999.3960571289062,1023.0,1048.0,962.2000122070312,1020.0999755859376,297222.0,,,,,,,,,,,,
2022-05-09,947.8630981445312,970.25,1023.5499877929688,933.5499877929688,1015.0,1040959.0,,,,,,,,,,,,
2022-05-16,985.5724487304688,1008.8499755859376,1015.0,918.0499877929688,975.4000244140624,1347877.0,,,,,,,,,,,,
2022-05-23,1027.4337158203125,1051.699951171875,1091.949951171875,953.4000244140624,1019.1500244140624,1450886.0,,,,,,,,,,,,
2022-05-30,988.6986083984376,1012.0499877929688,1077.5999755859375,998.0,1065.0,719816.0,,,,,,,,,,,,
2022-06-06,928.3734741210938,950.2999877929688,1029.0,940.0,1022.7000122070312,938018.0,,,,,,,,,,,,
2022-06-13,917.96923828125,939.6500244140624,968.9500122070312,902.5999755859376,941.7000122070312,1053238.0,,,,,,,,,,,,
2022-06-20,898.4794921875,919.7000122070312,951.0,898.0,944.5999755859376,623486.0,,,,,,,,,,,,
2022-06-27,937.458740234375,959.5999755859376,965.0,905.25,930.0,487975.0,,,,,,,,,,,,
2022-07-04,1003.7921142578124,1027.5,1056.0,939.9000244140624,955.0,1665498.0,,,,,,,,,,,,
2022-07-11,968.720458984375,991.5999755859376,1035.949951171875,970.0,1014.0,620049.0,,,,,,,,,,,,
2022-07-18,1102.0709228515625,1128.0999755859375,1135.0,985.0999755859376,999.9000244140624,2071436.0,,,,,,,,,,,,
2022-07-25,1148.9146728515625,1176.050048828125,1181.0,1105.25,1128.0,1654949.0,,,,,,,,,,,,
2022-08-01,1096.7955322265625,1122.699951171875,1188.5,1118.0,1187.949951171875,1138881.0,,,,,,,,,,,,
2022-08-08,1115.601318359375,1141.949951171875,1156.6500244140625,1110.0,1128.3499755859375,568472.0,,,,,,,,,,,,
2022-08-15,1156.24169921875,1183.550048828125,1214.0,1130.050048828125,1141.949951171875,885229.0,,,,,,,,,,,,
2022-08-22,1144.7626953125,1171.800048828125,1194.949951171875,1152.4000244140625,1180.0,676977.0,,,,,,,,,,,,
2022-08-29,1128.7899169921875,1155.449951171875,1200.0,1148.0,1150.0,633908.0,,,,,,,,,,,,
2022-09-05,1097.528076171875,1123.449951171875,1160.0,1107.0,1160.0,837294.0,,,,,,,,,,,,
2022-09-12,1209.04443359375,1237.5999755859375,1272.0,1126.5,1133.4000244140625,1689057.0,,,,,,,,,,,,
2022-09-19,1181.5733642578125,1206.4000244140625,1282.6500244140625,1191.0,1237.5999755859375,710412.0,,,,,,,,,,,,
2022-09-26,1175.6968994140625,1200.4000244140625,1242.9000244140625,1162.0,1194.300048828125,1057979.0,,,,,,,,,,,,
2022-10-03,1125.8443603515625,1149.5,1205.550048828125,1142.050048828125,1185.0,525367.0,,,,,,,,,,,,
2022-10-10,1066.3446044921875,1088.75,1150.050048828125,1051.199951171875,1140.0,752404.0,,,,,,,,,,,,
2022-10-17,1068.8421630859375,1091.300048828125,1139.0,1070.4000244140625,1079.0,579425.0,,,,,,,,,,,,
2022-10-24,1047.294921875,1069.300048828125,1120.949951171875,1044.5,1097.0,429161.0,,,,,,,,,,,,
2022-10-31,1031.5750732421875,1053.25,1099.0,1013.0,1073.5,1492216.0,,,,,,,,,,,,
2022-11-07,1010.32177734375,1031.550048828125,1085.0,1009.7000122070312,1063.800048828125,1001857.0,,,,,,,,,,,,
2022-11-14,1005.1307983398438,1026.25,1047.8499755859375,1015.25,1032.0,459103.0,,,,,,,,,,,,
2022-11-21,1088.430419921875,1111.300048828125,1118.0,1024.0,1026.25,1040756.0,,,,,,,,,,,,
2022-11-28,1161.0545654296875,1185.449951171875,1195.0,1105.9000244140625,1109.0,1167845.0,,,,,,,,,,,,
2022-12-05,1108.41064453125,1131.699951171875,1212.0,1122.0,1177.25,515102.0,,,,,,,,,,,,
2022-12-12,1094.062255859375,1117.050048828125,1144.050048828125,1100.0,1123.800048828125,433007.0,,,,,,,,,,,,
2022-12-19,1057.921630859375,1080.1500244140625,1122.6500244140625,1062.550048828125,1119.0,738296.0,,,,,,,,,,,,
2022-12-26,1136.32421875,1160.199951171875,1179.5,1071.199951171875,1080.0999755859375,430417.0,,,,,,,,,,,,
2023-01-02,1134.46337890625,1158.300048828125,1199.050048828125,1131.0999755859375,1162.25,947515.0,,,,,,,,,,,,
2023-01-09,1095.0904541015625,1118.0999755859375,1176.300048828125,1055.0,1158.300048828125,844702.0,,,,,,,,,,,,
2023-01-16,1030.693603515625,1052.3499755859375,1123.550048828125,1042.949951171875,1118.0999755859375,455681.0,,,,,,,,,,,,
2023-01-23,1074.9635009765625,1097.550048828125,1110.8499755859375,1040.199951171875,1050.0,324059.0,,,,,,,,,,,,
2023-01-30,1055.8157958984375,1078.0,1098.8499755859375,1021.0,1061.1500244140625,761219.0,,,,,,,,,,,,
2023-02-06,1095.6781005859375,1118.699951171875,1125.0,1070.0,1070.0,311801.0,,,,,,,,,,,,
2023-02-13,1051.46240234375,1067.699951171875,1124.5999755859375,1065.0,1118.699951171875,243801.0,,,,,,,,,,,,
2023-02-20,1042.205322265625,1058.300048828125,1067.699951171875,1041.050048828125,1067.0,1294136.0,,,,,,,,,,,,
2023-02-27,1062.0489501953125,1078.449951171875,1087.0,1050.0,1050.0,721934.0,,,,,,,,,,,,
2023-03-06,1066.7266845703125,1083.199951171875,1091.5,1065.050048828125,1078.5,245956.0,,,,,,,,,,,,
2023-03-13,1041.3192138671875,1057.4000244140625,1088.0,1040.0,1071.050048828125,496112.0,,,,,,,,,,,,
2023-03-20,1019.801513671875,1035.550048828125,1089.9000244140625,1020.0499877929688,1089.9000244140625,2256239.0,,,,,,,,,,,,
2023-03-27,1038.266357421875,1054.300048828125,1059.699951171875,1006.5,1031.0,578415.0,,,,,,,,,,,,
2023-04-03,1036.641357421875,1052.6500244140625,1069.699951171875,1046.199951171875,1059.5999755859375,534236.0,,,,,,,,,,,,
2023-04-10,1096.9598388671875,1113.9000244140625,1139.6500244140625,1049.949951171875,1064.0999755859375,929457.0,,,,,,,,,,,,
2023-04-17,1068.548583984375,1085.050048828125,1128.25,1080.0,1117.300048828125,751546.0,,,,,,,,,,,,
2023-04-24,1078.150390625,1094.800048828125,1118.9000244140625,1052.25,1087.5999755859375,1023819.0,,,,,,,,,,,,
2023-05-01,1134.7760009765625,1152.300048828125,1160.0,1084.4000244140625,1094.800048828125,1311496.0,,,,,,,,,,,,
2023-05-08,1157.0321044921875,1174.9000244140625,1186.0,1123.949951171875,1159.0,1397346.0,,,,,,,,,,,,
2023-05-15,1174.0198974609375,1192.1500244140625,1216.0,1130.550048828125,1182.75,1212461.0,,,,,,,,,,,,
2023-05-22,1234.732421875,1253.800048828125,1280.5,1190.050048828125,1192.0,1467686.0,,,,,,,,,,,,
2023-05-29,1245.2203369140625,1264.449951171875,1304.25,1260.050048828125,1268.8499755859375,1321916.0,,,,,,,,,,,,
2023-06-05,1241.970458984375,1261.1500244140625,1304.0,1219.0,1271.0999755859375,844722.0,,,,,,,,,,,,
2023-06-12,1270.4310302734375,1290.050048828125,1325.0,1252.0,1265.0,1195331.0,,,,,,,,,,,,
2023-06-19,1243.0538330078125,1262.25,1312.0,1260.0,1295.0,441618.0,,,,,,,,,,,,
2023-06-26,1238.4744873046875,1257.5999755859375,1299.9000244140625,1249.199951171875,1263.300048828125,691812.0,,,,,,,,,,,,
2023-07-03,1211.5897216796875,1230.300048828125,1270.0,1224.949951171875,1270.0,744517.0,,,,,,,,,,,,
2023-07-10,1298.5960693359375,1318.6500244140625,1350.0,1229.199951171875,1236.5,2295651.0,,,,,,,,,,,,
2023-07-17,1413.0782470703125,1434.9000244140625,1490.0,1325.0999755859375,1327.9000244140625,1957450.0,,,,,,,,,,,,
2023-07-24,1378.31494140625,1399.5999755859375,1471.8499755859375,1332.050048828125,1431.0,2070384.0,,,,,,,,,,,,
2023-07-31,1426.077392578125,1448.0999755859375,1452.0,1403.0,1414.949951171875,1652359.0,,,,,,,,,,,,
2023-08-07,1425.8804931640625,1447.9000244140625,1476.699951171875,1434.5,1459.8499755859375,950136.0,,,,,,,,,,,,
2023-08-14,1439.7166748046875,1461.949951171875,1523.800048828125,1439.6500244140625,1449.949951171875,625757.0,,,,,,,,,,,,
2023-08-21,1429.86865234375,1451.949951171875,1509.0,1447.0,1474.949951171875,432001.0,,,,,,,,,,,,
2023-08-28,1436.8115234375,1459.0,1488.4000244140625,1425.0999755859375,1451.949951171875,1886356.0,,,,,,,,,,,,
2023-09-04,1396.8291015625,1418.4000244140625,1495.0,1415.550048828125,1464.0,984955.0,,,,,,,,,,,,
2023-09-11,1325.2928466796875,1343.0,1427.949951171875,1335.0,1419.800048828125,882295.0,,,,,,,,,,,,
2023-09-18,1318.237060546875,1335.8499755859375,1394.0,1330.300048828125,1351.75,472657.0,,,,,,,,,,,,
2023-09-25,1304.6683349609375,1322.0999755859375,1377.800048828125,1300.0,1337.949951171875,655599.0,,,,,,,,,,,,
2023-10-02,1302.0040283203125,1319.4000244140625,1382.4000244140625,1304.199951171875,1322.0999755859375,481538.0,,,,,,,,,,,,
2023-10-09,1267.6134033203125,1284.550048828125,1322.0,1267.0,1305.0,574900.0,,,,,,,,,,,,
2023-10-16,1213.9306640625,1230.1500244140625,1312.5,1212.0,1274.0,993877.0,,,,,,,,,,,,
2023-10-23,1267.958740234375,1284.9000244140625,1294.4000244140625,1168.0,1245.9000244140625,1134815.0,,,,,,,,,,,,
2023-10-30,1238.79833984375,1255.3499755859375,1295.0,1251.300048828125,1290.0,480747.0,,,,,,,,,,,,
2023-11-06,1264.8948974609375,1275.75,1318.0999755859375,1236.3499755859375,1262.0,797182.0,,,,,,,,,,,,
2023-11-13,1269.654052734375,1280.550048828125,1299.5999755859375,1275.0,1299.550048828125,221698.0,,,,,,,,,,,,
2023-11-20,1301.927001953125,1313.0999755859375,1318.9000244140625,1252.5,1287.300048828125,746881.0,,,,,,,,,,,,
2023-11-27,1354.6248779296875,1366.25,1369.0,1286.300048828125,1313.0999755859375,828676.0,,,,,,,,,,,,
2023-12-04,1373.711181640625,1385.5,1397.800048828125,1367.25,1385.949951171875,612127.0,,,,,,,,,,,,
2023-12-11,1361.1192626953125,1372.800048828125,1408.0,1345.6500244140625,1385.5,930957.0,,,,,,,,,,,,
2023-12-18,1371.3314208984375,1383.0999755859375,1442.0,1330.1500244140625,1378.0,1457571.0,,,,,,,,,,,,
2023-12-25,1290.6240234375,1301.699951171875,1399.6500244140625,1296.0,1383.0999755859375,559138.0,,,,,,,,,,,,
2024-01-01,1332.018798828125,1343.449951171875,1346.699951171875,1282.550048828125,1311.8499755859375,1974430.0,,,,,,,,,,,,
2024-01-08,1387.83984375,1399.75,1404.0,1348.0,1348.0,1492914.0,,,,,,,,,,,,
2024-01-15,1377.7762451171875,1389.5999755859375,1433.0999755859375,1348.1500244140625,1412.4000244140625,1124888.0,,,,,,,,,,,,
2024-01-22,1328.0032958984375,1339.4000244140625,1403.9000244140625,1305.0,1389.5999755859375,414521.0,,,,,,,,,,,,
2024-01-29,1333.357421875,1344.800048828125,1412.5999755859375,1328.449951171875,1339.3499755859375,1584522.0,,,,,,,,,,,,
2024-02-05,1237.3809814453125,1248.0,1344.0,1221.300048828125,1344.0,1233144.0,,,,,,,,,,,,
2024-02-12,1248.783203125,1259.5,1281.4000244140625,1186.4000244140625,1249.0999755859375,1922150.0,,,,,,,,,,,,
2024-02-19,1241.64453125,1252.300048828125,1289.8499755859375,1231.0,1270.0,532560.0,,,,,,,,,,,,
2024-02-26,1262.0196533203125,1272.8499755859375,1292.550048828125,1235.0,1258.949951171875,1115845.0,,,,,,,,,,,,
2024-03-04,1224.1942138671875,1234.699951171875,1296.0,1223.0,1290.0,742508.0,,,,,,,,,,,,
2024-03-11,1167.233154296875,1177.25,1254.199951171875,1151.300048828125,1234.25,1035124.0,,,,,,,,,,,,
2024-03-18,1178.684814453125,1188.800048828125,1222.0,1178.0,1183.050048828125,1022404.0,,,,,,,,,,,,
2024-03-25,1145.023681640625,1154.8499755859375,1197.0,1110.3499755859375,1188.800048828125,897092.0,,,,,,,,,,,,
2024-04-01,1244.2222900390625,1254.9000244140625,1290.0,1172.5,1180.0,1601773.0,,,,,,,,,,,,
2024-04-08,1214.7750244140625,1225.199951171875,1278.949951171875,1214.0999755859375,1264.0,1371964.0,,,,,,,,,,,,
2024-04-15,1183.939697265625,1194.0999755859375,1255.949951171875,1190.0,1200.0,1143164.0,,,,,,,,,,,,
2024-04-22,1195.24267578125,1205.5,1239.3499755859375,1185.1500244140625,1200.0999755859375,1407419.0,,,,,,,,,,,,
