Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'CERA.NS')","('High', 'CERA.NS')","('Low', 'CERA.NS')","('Open', 'CERA.NS')","('Volume', 'CERA.NS')","('Date', '')","('Close', 'CERA.NS')","('High', 'CERA.NS')","('Low', 'CERA.NS')","('Open', 'CERA.NS')","('Volume', 'CERA.NS')"
2021-08-23,4545.90576171875,4621.89990234375,4837.25,4550.0,4747.0,78709.0,,,,,,,,,,,,
2021-08-30,4275.0341796875,4346.5,4643.7998046875,4191.75,4601.0,110965.0,,,,,,,,,,,,
2021-09-06,4285.70556640625,4357.35009765625,4438.35009765625,4280.0,4346.5,68607.0,,,,,,,,,,,,
2021-09-13,4404.765625,4478.39990234375,4568.0,4300.0,4356.0,82070.0,,,,,,,,,,,,
2021-09-20,4908.3466796875,4990.39990234375,5070.0,4385.0,4470.0,119444.0,,,,,,,,,,,,
2021-09-27,5078.06005859375,5162.9501953125,5700.0,4882.25,5160.0,406519.0,,,,,,,,,,,,
2021-10-04,5176.95703125,5263.5,5369.0,5155.0498046875,5208.0,35242.0,,,,,,,,,,,,
2021-10-11,5514.41552734375,5606.60009765625,5699.0,5200.0,5290.0,63595.0,,,,,,,,,,,,
2021-10-18,5307.03173828125,5395.75,6450.0,5325.0,5634.64990234375,242915.0,,,,,,,,,,,,
2021-10-25,5097.8291015625,5183.0498046875,5944.89990234375,5030.0,5362.0,168996.0,,,,,,,,,,,,
2021-11-01,5426.48583984375,5517.2001953125,5624.0,5200.0,5200.0,52301.0,,,,,,,,,,,,
2021-11-08,5325.86767578125,5414.89990234375,5645.0,5323.0,5556.0,17463.0,,,,,,,,,,,,
2021-11-15,5290.36083984375,5378.7998046875,5569.85009765625,5340.0,5448.0,29181.0,,,,,,,,,,,,
2021-11-22,4898.9052734375,4980.7998046875,5440.0,4926.4501953125,5440.0,48558.0,,,,,,,,,,,,
2021-11-29,4844.46533203125,4925.4501953125,5045.0,4750.0,4930.0,38961.0,,,,,,,,,,,,
2021-12-06,4807.4833984375,4887.85009765625,5039.0,4830.0,4980.0,41832.0,,,,,,,,,,,,
2021-12-13,4522.89111328125,4598.5,5084.7001953125,4577.25,4930.0,23574.0,,,,,,,,,,,,
2021-12-20,4797.15576171875,4877.35009765625,4943.9501953125,4415.64990234375,4588.7001953125,43427.0,,,,,,,,,,,,
2021-12-27,4737.10986328125,4816.2998046875,4970.0,4761.0,4850.5,18911.0,,,,,,,,,,,,
2022-01-03,4748.66650390625,4828.0498046875,5048.4501953125,4789.7001953125,4888.5498046875,57022.0,,,,,,,,,,,,
2022-01-10,4842.6455078125,4923.60009765625,5072.0,4817.0,4850.0,52111.0,,,,,,,,,,,,
2022-01-17,4613.52587890625,4690.64990234375,5049.89990234375,4620.0,4999.89990234375,47660.0,,,,,,,,,,,,
2022-01-24,4686.60400390625,4764.9501953125,4817.9501953125,4204.64990234375,4749.0,146284.0,,,,,,,,,,,,
2022-01-31,4463.23828125,4537.85009765625,4966.7998046875,4472.0,4798.0,138597.0,,,,,,,,,,,,
2022-02-07,4351.89892578125,4424.64990234375,4648.0,4412.0,4599.0,31625.0,,,,,,,,,,,,
2022-02-14,4184.10400390625,4254.0498046875,4442.9501953125,4219.89990234375,4400.0,88499.0,,,,,,,,,,,,
2022-02-21,4140.82763671875,4210.0498046875,4411.75,3953.199951171875,4164.35009765625,106965.0,,,,,,,,,,,,
2022-02-28,4272.91943359375,4344.35009765625,4470.0498046875,4065.050048828125,4210.0498046875,63811.0,,,,,,,,,,,,
2022-03-07,4401.224609375,4474.7998046875,4590.0,4210.0498046875,4350.0,93901.0,,,,,,,,,,,,
2022-03-14,4637.376953125,4714.89990234375,4799.0,4352.2001953125,4500.0,48247.0,,,,,,,,,,,,
2022-03-21,4718.42138671875,4797.2998046875,4878.14990234375,4714.89990234375,4787.9501953125,66224.0,,,,,,,,,,,,
2022-03-28,4777.6318359375,4857.5,5009.0,4612.7001953125,4821.0,63213.0,,,,,,,,,,,,
2022-04-04,4631.08203125,4708.5,4967.64990234375,4500.5498046875,4857.5,242711.0,,,,,,,,,,,,
2022-04-11,4681.63671875,4759.89990234375,4964.0,4641.39990234375,4732.0498046875,70869.0,,,,,,,,,,,,
2022-04-18,4343.43994140625,4416.0498046875,4718.39990234375,4400.0,4680.0,117278.0,,,,,,,,,,,,
2022-04-25,4102.32177734375,4170.89990234375,4400.0,4070.699951171875,4400.0,116638.0,,,,,,,,,,,,
2022-05-02,3892.52880859375,3957.60009765625,4190.0,3883.0,4182.2998046875,26617.0,,,,,,,,,,,,
2022-05-09,3850.67822265625,3915.050048828125,4149.89990234375,3515.0,3976.89990234375,289858.0,,,,,,,,,,,,
2022-05-16,3917.166748046875,3982.64990234375,4210.0,3862.449951171875,3930.0,80094.0,,,,,,,,,,,,
2022-05-23,3979.671875,4046.199951171875,4240.0,3923.550048828125,3982.64990234375,144344.0,,,,,,,,,,,,
2022-05-30,4104.38671875,4173.0,4335.0,4053.89990234375,4109.9501953125,77994.0,,,,,,,,,,,,
2022-06-06,4043.898193359375,4111.5,4314.85009765625,4001.050048828125,4115.0,65158.0,,,,,,,,,,,,
2022-06-13,4022.01416015625,4089.25,4210.0,3965.300048828125,4010.300048828125,102867.0,,,,,,,,,,,,
2022-06-20,4008.755126953125,4060.89990234375,4126.89990234375,3950.0,4090.0,25373.0,,,,,,,,,,,,
2022-06-27,4072.673828125,4125.64990234375,4230.0,4028.0,4128.0,44419.0,,,,,,,,,,,,
2022-07-04,4210.62890625,4265.39990234375,4360.0,4077.050048828125,4146.25,52819.0,,,,,,,,,,,,
2022-07-11,4000.41357421875,4052.449951171875,4291.25,3989.949951171875,4265.39990234375,58725.0,,,,,,,,,,,,
2022-07-18,4504.60546875,4563.2001953125,4600.0,4072.699951171875,4072.75,180919.0,,,,,,,,,,,,
2022-07-25,4666.5,4727.2001953125,4768.4501953125,4375.85009765625,4504.0498046875,56277.0,,,,,,,,,,,,
2022-08-01,4664.03173828125,4724.7001953125,4975.0,4622.10009765625,4670.0,171163.0,,,,,,,,,,,,
2022-08-08,4732.19482421875,4793.75,4944.0,4661.5498046875,4724.7001953125,55231.0,,,,,,,,,,,,
2022-08-15,4791.72021484375,4854.0498046875,4995.0,4741.0,4793.75,24745.0,,,,,,,,,,,,
2022-08-22,4830.07177734375,4892.89990234375,5025.7001953125,4771.10009765625,4854.0498046875,34311.0,,,,,,,,,,,,
2022-08-29,4864.9677734375,4928.25,5047.7001953125,4801.2001953125,4840.0,35795.0,,,,,,,,,,,,
2022-09-05,5472.21875,5543.39990234375,5670.0,4944.35009765625,4944.39990234375,218566.0,,,,,,,,,,,,
2022-09-12,5697.58740234375,5771.7001953125,5955.0,5582.0,5800.5498046875,205260.0,,,,,,,,,,,,
2022-09-19,5566.04833984375,5638.4501953125,5900.0,5600.0,5771.7001953125,61077.0,,,,,,,,,,,,
2022-09-26,5365.0625,5434.85009765625,5653.0498046875,5310.0498046875,5650.0,75545.0,,,,,,,,,,,,
2022-10-03,5437.32275390625,5508.0498046875,5551.5,5288.39990234375,5434.85009765625,55642.0,,,,,,,,,,,,
2022-10-10,5454.3017578125,5525.25,5670.60009765625,5366.39990234375,5401.0,39659.0,,,,,,,,,,,,
2022-10-17,5370.73876953125,5440.60009765625,5599.0,5409.9501953125,5525.25,32287.0,,,,,,,,,,,,
2022-10-24,5325.97119140625,5395.25,5525.0498046875,5240.0,5450.0,41289.0,,,,,,,,,,,,
2022-10-31,5350.84814453125,5420.4501953125,5600.0,5381.0,5381.0,36060.0,,,,,,,,,,,,
2022-11-07,5379.62353515625,5449.60009765625,5579.0,5150.0498046875,5447.60009765625,163854.0,,,,,,,,,,,,
2022-11-14,5139.05224609375,5205.89990234375,5478.2998046875,5180.0498046875,5476.85009765625,92713.0,,,,,,,,,,,,
2022-11-21,5460.17529296875,5531.2001953125,6076.60009765625,5158.60009765625,5190.0,529337.0,,,,,,,,,,,,
2022-11-28,5300.0087890625,5368.9501953125,5631.39990234375,5312.0,5545.0,133701.0,,,,,,,,,,,,
2022-12-05,5240.9765625,5309.14990234375,5499.89990234375,5156.7001953125,5405.0,221557.0,,,,,,,,,,,,
2022-12-12,5272.466796875,5341.0498046875,5423.9501953125,5264.9501953125,5332.35009765625,72247.0,,,,,,,,,,,,
2022-12-19,4995.61865234375,5060.60009765625,5367.2998046875,5009.0,5292.5,100042.0,,,,,,,,,,,,
2022-12-26,5140.43408203125,5207.2998046875,5288.0,4963.39990234375,4984.7001953125,42111.0,,,,,,,,,,,,
2023-01-02,5227.9462890625,5295.9501953125,5381.0,5175.75,5207.2998046875,31539.0,,,,,,,,,,,,
2023-01-09,5252.32861328125,5320.64990234375,5426.0,5240.0,5322.4501953125,33143.0,,,,,,,,,,,,
2023-01-16,5218.32177734375,5286.2001953125,5523.9501953125,5255.25,5321.0,31578.0,,,,,,,,,,,,
2023-01-23,5357.2646484375,5426.9501953125,5500.0,5260.10009765625,5312.60009765625,30614.0,,,,,,,,,,,,
2023-01-30,5579.86865234375,5652.4501953125,5800.0,5230.0,5436.60009765625,94757.0,,,,,,,,,,,,
2023-02-06,5957.7041015625,6035.2001953125,6075.0,5612.14990234375,5652.4501953125,82770.0,,,,,,,,,,,,
2023-02-13,5874.04248046875,5950.4501953125,6150.0,5873.0498046875,6094.9501953125,90007.0,,,,,,,,,,,,
2023-02-20,6029.71728515625,6108.14990234375,6788.0,5966.0,5966.0,476903.0,,,,,,,,,,,,
2023-02-27,6220.43603515625,6301.35009765625,6628.0,6015.0,6150.0,201909.0,,,,,,,,,,,,
2023-03-06,6215.84619140625,6296.7001953125,6466.39990234375,5998.64990234375,6334.5,113544.0,,,,,,,,,,,,
2023-03-13,6104.4453125,6183.85009765625,6353.9501953125,5882.64990234375,6328.25,265871.0,,,,,,,,,,,,
2023-03-20,6162.8359375,6243.0,6488.9501953125,6077.35009765625,6183.85009765625,69366.0,,,,,,,,,,,,
2023-03-27,6320.830078125,6403.0498046875,6630.0,6080.5498046875,6289.85009765625,73878.0,,,,,,,,,,,,
2023-04-03,6444.71875,6528.5498046875,6600.0,6365.5498046875,6435.10009765625,39162.0,,,,,,,,,,,,
2023-04-10,6413.82080078125,6497.25,6538.0,6280.0,6538.0,75654.0,,,,,,,,,,,,
2023-04-17,6146.54736328125,6226.5,6489.0,6199.7001953125,6477.0,67360.0,,,,,,,,,,,,
2023-04-24,6161.1572265625,6241.2998046875,6357.4501953125,6030.0,6220.0,80675.0,,,,,,,,,,,,
2023-05-01,6387.61181640625,6470.7001953125,6616.35009765625,6241.2998046875,6241.2998046875,109291.0,,,,,,,,,,,,
2023-05-08,7108.6328125,7201.10009765625,7358.0,6475.39990234375,6475.39990234375,330843.0,,,,,,,,,,,,
2023-05-15,7400.83203125,7497.10009765625,7528.4501953125,7108.25,7150.0,163260.0,,,,,,,,,,,,
2023-05-22,7484.29638671875,7581.64990234375,7847.5,7430.5,7495.0,142297.0,,,,,,,,,,,,
2023-05-29,7493.7236328125,7591.2001953125,7777.9501953125,7380.0,7589.0,91030.0,,,,,,,,,,,,
2023-06-05,7785.97216796875,7887.25,8196.0,7521.9501953125,7629.2001953125,216954.0,,,,,,,,,,,,
2023-06-12,7745.15283203125,7845.89990234375,8047.35009765625,7758.64990234375,7949.9501953125,78708.0,,,,,,,,,,,,
2023-06-19,7565.53955078125,7663.9501953125,8115.7998046875,7582.14990234375,7845.89990234375,98890.0,,,,,,,,,,,,
2023-06-26,7610.62158203125,7660.89990234375,7881.9501953125,7553.0,7553.0,78676.0,,,,,,,,,,,,
2023-07-03,7543.31640625,7593.14990234375,7780.0,7390.0,7765.0,74804.0,,,,,,,,,,,,
2023-07-10,6984.16015625,7030.2998046875,7694.0,6984.0,7649.89990234375,162069.0,,,,,,,,,,,,
2023-07-17,7550.86669921875,7600.75,7848.0,7061.2001953125,7125.0,190884.0,,,,,,,,,,,,
2023-07-24,7622.1953125,7672.5498046875,7948.89990234375,7606.0498046875,7620.0,152455.0,,,,,,,,,,,,
2023-07-31,7865.140625,7917.10009765625,8032.39990234375,7515.5498046875,7712.89990234375,107354.0,,,,,,,,,,,,
2023-08-07,8369.111328125,8424.400390625,8621.0,7831.0498046875,7999.0,178687.0,,,,,,,,,,,,
2023-08-14,8389.2783203125,8444.7001953125,8527.400390625,8240.099609375,8469.0,39059.0,,,,,,,,,,,,
2023-08-21,9276.267578125,9337.5498046875,9444.400390625,8445.75,8498.25,140801.0,,,,,,,,,,,,
2023-08-28,9483.6474609375,9546.2998046875,9740.0,9170.0498046875,9337.0,168025.0,,,,,,,,,,,,
2023-09-04,9023.0908203125,9082.7001953125,9695.0,8975.0,9574.0,104038.0,,,,,,,,,,,,
2023-09-11,8543.2109375,8599.650390625,9250.0,8550.0,9245.099609375,112231.0,,,,,,,,,,,,
2023-09-18,8553.2451171875,8609.75,9030.900390625,8482.0498046875,8675.0,90510.0,,,,,,,,,,,,
2023-09-25,8465.17578125,8521.099609375,8828.900390625,8410.0,8652.0,63838.0,,,,,,,,,,,,
2023-10-02,8122.63916015625,8176.2998046875,8560.0,8128.5,8521.099609375,54001.0,,,,,,,,,,,,
2023-10-09,8778.65625,8836.650390625,8898.7001953125,8122.5498046875,8170.0,121812.0,,,,,,,,,,,,
2023-10-16,8830.3642578125,8888.7001953125,9252.0,8711.5498046875,8800.0,94358.0,,,,,,,,,,,,
2023-10-23,8490.7080078125,8546.7998046875,8930.0,7976.0,8930.0,103147.0,,,,,,,,,,,,
2023-10-30,8281.5400390625,8336.25,8619.9501953125,8005.35009765625,8520.0,153842.0,,,,,,,,,,,,
2023-11-06,8550.611328125,8607.099609375,8750.0,8336.25,8336.25,63779.0,,,,,,,,,,,,
2023-11-13,8592.087890625,8648.849609375,8988.400390625,8523.349609375,8750.5,52358.0,,,,,,,,,,,,
2023-11-20,8393.5498046875,8449.0,8741.5,8361.0,8660.0,44919.0,,,,,,,,,,,,
2023-11-27,8598.9423828125,8655.75,8700.0,8300.0,8449.0,60673.0,,,,,,,,,,,,
2023-12-04,8406.712890625,8462.25,8743.4501953125,8440.0,8680.0,44324.0,,,,,,,,,,,,
2023-12-11,8223.5732421875,8277.900390625,8532.0,8225.0,8499.9501953125,61129.0,,,,,,,,,,,,
2023-12-18,8053.49658203125,8106.7001953125,8312.400390625,7984.5,8260.0,75976.0,,,,,,,,,,,,
2023-12-25,7795.79833984375,7847.2998046875,8185.0,7830.0,8106.7001953125,71428.0,,,,,,,,,,,,
2024-01-01,7675.2451171875,7725.9501953125,7958.9501953125,7670.0,7871.25,117199.0,,,,,,,,,,,,
2024-01-08,7964.88134765625,8017.5,8055.0,7672.0498046875,7799.89990234375,149994.0,,,,,,,,,,,,
2024-01-15,8116.77783203125,8170.39990234375,8190.0,7796.2001953125,8100.0,137299.0,,,,,,,,,,,,
2024-01-22,8133.1201171875,8186.85009765625,8264.0498046875,8061.25,8170.39990234375,55523.0,,,,,,,,,,,,
2024-01-29,8185.275390625,8239.349609375,8340.349609375,8160.0,8289.849609375,57060.0,,,,,,,,,,,,
2024-02-05,7986.439453125,8039.2001953125,8318.5,7999.9501953125,8239.0,45444.0,,,,,,,,,,,,
2024-02-12,7507.205078125,7556.7998046875,8095.85009765625,7330.0,8025.4501953125,131794.0,,,,,,,,,,,,
2024-02-19,7400.85791015625,7449.75,7695.0,7370.0,7681.0,83789.0,,,,,,,,,,,,
2024-02-26,7546.64453125,7596.5,7751.0,7496.0498046875,7500.0,127307.0,,,,,,,,,,,,
2024-03-04,7540.8330078125,7590.64990234375,7715.0,7425.0,7527.0498046875,74628.0,,,,,,,,,,,,
2024-03-11,6903.890625,6949.5,7590.64990234375,6849.5498046875,7590.64990234375,101140.0,,,,,,,,,,,,
2024-03-18,6796.251953125,6841.14990234375,7077.7001953125,6591.2001953125,6905.0,162043.0,,,,,,,,,,,,
2024-03-25,6737.98681640625,6782.5,6989.0,6760.0,6989.0,96081.0,,,,,,,,,,,,
2024-04-01,7279.55908203125,7327.64990234375,7825.0,6800.0,6816.14990234375,242382.0,,,,,,,,,,,,
2024-04-08,7086.88232421875,7133.7001953125,7577.7001953125,7121.0,7372.9501953125,57564.0,,,,,,,,,,,,
2024-04-15,7056.4326171875,7103.0498046875,7371.0498046875,7030.0498046875,7101.0,66005.0,,,,,,,,,,,,
2024-04-22,7156.91943359375,7204.2001953125,7338.89990234375,7110.0498046875,7199.89990234375,42466.0,,,,,,,,,,,,
2024-04-29,6807.37841796875,6852.35009765625,7292.9501953125,6800.0,7292.9501953125,55736.0,,,,,,,,,,,,
2024-05-06,6700.08740234375,6744.35009765625,6929.0,6718.7998046875,6870.5498046875,41535.0,,,,,,,,,,,,
2024-05-13,7095.8232421875,7142.7001953125,7301.0,6703.0,6750.0,199297.0,,,,,,,,,,,,
2024-05-20,7078.53662109375,7125.2998046875,7231.7998046875,7068.0498046875,7220.0,37867.0,,,,,,,,,,,,
2024-05-27,6960.7158203125,7006.7001953125,7194.89990234375,6995.0,7185.0,64827.0,,,,,,,,,,,,
2024-06-03,7159.94921875,7207.25,7288.14990234375,6780.0498046875,7099.0,128896.0,,,,,,,,,,,,
2024-06-10,7598.94873046875,7649.14990234375,7669.0,7225.14990234375,7279.9501953125,81585.0,,,,,,,,,,,,
2024-06-17,9030.640625,9090.2998046875,9290.099609375,7649.14990234375,7649.14990234375,482632.0,,,,,,,,,,,,
2024-06-24,8626.2626953125,8683.25,9450.0,8645.0,9057.0,305496.0,,,,,,,,,,,,
2024-07-01,9154.7001953125,9154.7001953125,9288.0,8630.4501953125,8800.0,218247.0,,,,,,,,,,,,
