Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'BPCL.NS')","('High', 'BPCL.NS')","('Low', 'BPCL.NS')","('Open', 'BPCL.NS')","('Volume', 'BPCL.NS')","('Date', '')","('Close', 'BPCL.NS')","('High', 'BPCL.NS')","('Low', 'BPCL.NS')","('Open', 'BPCL.NS')","('Volume', 'BPCL.NS')"
2021-01-18,157.322021484375,198.0249938964844,211.5,197.4750061035156,207.0,70697478.0,,,,,,,,,,,,
2021-01-25,152.37655639648438,191.8000030517578,201.4250030517578,188.125,200.0,56956978.0,,,,,,,,,,,,
2021-02-01,164.8494873046875,207.5,211.25,190.3000030517578,194.0,85570168.0,,,,,,,,,,,,
2021-02-08,166.08091735839844,209.0500030517578,219.0249938964844,204.5249938964844,210.0,99361498.0,,,,,,,,,,,,
2021-02-15,170.80789184570312,215.0,222.3999938964844,200.7749938964844,211.3999938964844,129415336.0,,,,,,,,,,,,
2021-02-22,185.8059234619141,224.9250030517578,233.8999938964844,209.0,214.6499938964844,134662440.0,,,,,,,,,,,,
2021-03-01,190.7417449951172,230.8999938964844,241.1999969482422,225.0500030517578,228.0,113411098.0,,,,,,,,,,,,
2021-03-08,188.98634338378903,228.7749938964844,236.4750061035156,218.6750030517578,231.0,487215820.0,,,,,,,,,,,,
2021-03-15,178.8255615234375,216.4750061035156,232.8000030517578,209.6000061035156,232.2250061035156,175306460.0,,,,,,,,,,,,
2021-03-22,175.2114715576172,212.1000061035156,221.1000061035156,207.5500030517578,219.125,94854262.0,,,,,,,,,,,,
2021-03-29,182.7892608642578,218.6999969482422,219.9750061035156,210.75,212.1000061035156,36328862.0,,,,,,,,,,,,
2021-04-05,177.8580780029297,212.8000030517578,218.5,210.5500030517578,217.0500030517578,43019678.0,,,,,,,,,,,,
2021-04-12,172.9268341064453,206.8999938964844,211.4750061035156,201.0,208.9750061035156,57165390.0,,,,,,,,,,,,
2021-04-19,176.7924041748047,211.5249938964844,212.4750061035156,200.0,202.5,81575230.0,,,,,,,,,,,,
2021-04-26,176.27003479003906,210.8999938964844,218.75,207.3249969482422,213.0,90478140.0,,,,,,,,,,,,
2021-05-03,185.19219970703125,221.5749969482422,223.5,207.6999969482422,209.5,86727338.0,,,,,,,,,,,,
2021-05-10,184.8160858154297,221.125,234.0,219.5500030517578,224.5,66136722.0,,,,,,,,,,,,
2021-05-17,192.672592163086,230.5249938964844,234.0,219.0500030517578,222.5,75000474.0,,,,,,,,,,,,
2021-05-24,197.03965759277344,235.75,244.0,230.3000030517578,233.4750061035156,202387698.0,,,,,,,,,,,,
2021-05-31,199.8604736328125,239.125,241.3999938964844,234.1499938964844,236.7250061035156,64985792.0,,,,,,,,,,,,
2021-06-07,202.09625244140625,241.8000030517578,246.9499969482422,238.125,240.3999938964844,61529858.0,,,,,,,,,,,,
2021-06-14,197.39486694335932,236.1750030517578,243.625,233.375,241.9750061035156,38974788.0,,,,,,,,,,,,
2021-06-21,196.43370056152344,235.0249938964844,239.375,232.5500030517578,235.8500061035156,30244516.0,,,,,,,,,,,,
2021-06-28,193.38302612304688,231.375,236.0,230.5249938964844,235.5,26707066.0,,,,,,,,,,,,
2021-07-05,190.93832397460932,228.4499969482422,233.75,226.2250061035156,232.4750061035156,38425586.0,,,,,,,,,,,,
2021-07-12,187.21902465820312,224.0,229.6499938964844,222.5249938964844,228.8000030517578,33084262.0,,,,,,,,,,,,
2021-07-19,192.7979888916016,230.6750030517578,232.8999938964844,222.6000061035156,223.0,42914268.0,,,,,,,,,,,,
2021-07-26,186.1742706298828,222.75,231.2749938964844,222.4499969482422,230.9499969482422,33735042.0,,,,,,,,,,,,
2021-08-02,190.39503479003903,227.8000030517578,232.5,223.25,224.0249938964844,38231602.0,,,,,,,,,,,,
2021-08-09,190.1025238037109,227.4499969482422,229.5,220.2749938964844,228.75,49088262.0,,,,,,,,,,,,
2021-08-16,190.2279052734375,227.6000061035156,234.875,226.5,229.25,52389988.0,,,,,,,,,,,,
2021-08-23,196.9560546875,235.6499938964844,236.8500061035156,224.0500030517578,229.3500061035156,52262906.0,,,,,,,,,,,,
2021-08-30,205.3140563964844,245.6499938964844,247.0,234.1750030517578,237.4499969482422,62206012.0,,,,,,,,,,,,
2021-09-06,205.2513885498047,245.5749969482422,248.25,240.5,247.9750061035156,50094484.0,,,,,,,,,,,,
2021-09-13,182.3086853027344,218.125,251.5,216.0500030517578,247.0,127159334.0,,,,,,,,,,,,
2021-09-20,181.88299560546875,207.3999938964844,216.8249969482422,206.0249938964844,215.5249938964844,71791766.0,,,,,,,,,,,,
2021-09-27,189.88531494140625,216.5249938964844,220.1999969482422,208.2749938964844,209.2250061035156,57722234.0,,,,,,,,,,,,
2021-10-04,197.0764312744141,224.7250061035156,226.0,216.75,217.0,53095760.0,,,,,,,,,,,,
2021-10-11,201.3954925537109,229.6499938964844,231.1000061035156,224.75,225.0,44724038.0,,,,,,,,,,,,
2021-10-18,196.1117553710937,223.625,235.0,218.1750030517578,235.0,60282030.0,,,,,,,,,,,,
2021-10-25,183.1545867919922,208.8500061035156,224.1999969482422,206.8000030517578,223.5,50550876.0,,,,,,,,,,,,
2021-11-01,184.053466796875,209.875,214.0,207.1000061035156,214.0,32243256.0,,,,,,,,,,,,
2021-11-08,187.53941345214844,213.8500061035156,217.0,210.7250061035156,212.0,35225168.0,,,,,,,,,,,,
2021-11-15,179.8020477294922,202.6499938964844,215.0249938964844,202.5,213.9499969482422,26902924.0,,,,,,,,,,,,
2021-11-22,167.1808624267578,188.4250030517578,204.6499938964844,187.5,203.0,52184496.0,,,,,,,,,,,,
2021-11-29,171.1956787109375,192.9499969482422,194.1999969482422,182.8999938964844,189.5,76251610.0,,,,,,,,,,,,
2021-12-06,176.09776306152344,198.4750061035156,200.75,190.5,193.6750030517578,40918546.0,,,,,,,,,,,,
2021-12-13,170.663330078125,192.3500061035156,200.25,191.0500030517578,199.4750061035156,46856486.0,,,,,,,,,,,,
2021-12-20,165.09580993652344,186.0749969482422,190.4250030517578,178.6999969482422,190.4250030517578,62392798.0,,,,,,,,,,,,
2021-12-27,170.9960479736328,192.7250061035156,193.6999969482422,183.75,185.4750061035156,39294874.0,,,,,,,,,,,,
2022-01-03,175.76504516601562,198.1000061035156,201.4499969482422,191.7250061035156,192.0,51903250.0,,,,,,,,,,,,
2022-01-10,176.76321411132812,199.2250061035156,199.9750061035156,193.2749938964844,199.5,35687492.0,,,,,,,,,,,,
2022-01-17,169.3324432373047,190.8500061035156,203.4499969482422,190.0,200.5,50045854.0,,,,,,,,,,,,
2022-01-24,169.68734741210938,191.25,196.75,184.0,190.6999969482422,40138082.0,,,,,,,,,,,,
2022-01-31,166.64849853515625,187.8249969482422,199.8999938964844,187.0249938964844,195.0,70761162.0,,,,,,,,,,,,
2022-02-07,163.94236755371094,184.7749938964844,191.0,182.5,189.0,47936604.0,,,,,,,,,,,,
2022-02-14,167.7728271484375,186.5749969482422,189.1999969482422,178.3000030517578,182.5,41780528.0,,,,,,,,,,,,
2022-02-21,151.2270965576172,168.1750030517578,186.5,165.5500030517578,186.5,51723836.0,,,,,,,,,,,,
2022-02-28,156.62246704101562,174.1750030517578,178.35000610351562,166.0,167.6750030517578,62999052.0,,,,,,,,,,,,
2022-03-07,162.75965881347656,181.0,181.8500061035156,165.89999389648438,173.5,81047278.0,,,,,,,,,,,,
2022-03-14,163.74879455566406,182.1000061035156,183.1000061035156,174.0500030517578,179.89999389648438,60853346.0,,,,,,,,,,,,
2022-03-21,161.9953155517578,180.1499938964844,185.8000030517578,178.14999389648438,180.0,56735348.0,,,,,,,,,,,,
2022-03-28,168.33485412597656,187.1999969482422,187.5,178.14999389648438,180.0,55068536.0,,,,,,,,,,,,
2022-04-04,172.89840698242188,192.2749938964844,193.6499938964844,186.1000061035156,187.1999969482422,48097732.0,,,,,,,,,,,,
2022-04-11,170.40306091308594,189.5,195.0749969482422,188.625,192.5749969482422,16194192.0,,,,,,,,,,,,
2022-04-18,176.87747192382812,196.6999969482422,199.3999938964844,185.5249938964844,189.5,59091548.0,,,,,,,,,,,,
2022-04-25,163.0294189453125,181.3000030517578,192.9750061035156,180.5749969482422,192.5,46550624.0,,,,,,,,,,,,
2022-05-02,160.64646911621094,178.64999389648438,185.6999969482422,176.5,180.0500030517578,20530404.0,,,,,,,,,,,,
2022-05-09,151.4968719482422,168.47500610351562,179.72500610351562,168.0,177.85000610351562,30965032.0,,,,,,,,,,,,
2022-05-16,149.63096618652344,166.39999389648438,173.60000610351562,162.0,169.5749969482422,45376672.0,,,,,,,,,,,,
2022-05-23,144.93252563476562,161.1750030517578,168.0749969482422,156.10000610351562,166.39999389648438,48660964.0,,,,,,,,,,,,
2022-05-30,147.540283203125,164.0749969482422,167.125,161.0,162.25,67376376.0,,,,,,,,,,,,
2022-06-06,148.82168579101562,165.5,167.27499389648438,158.5,163.75,42009516.0,,,,,,,,,,,,
2022-06-13,135.33331298828125,150.5,163.9499969482422,149.875,163.9499969482422,50215608.0,,,,,,,,,,,,
2022-06-20,138.2782440185547,153.77499389648438,155.25,146.6750030517578,152.0,41512268.0,,,,,,,,,,,,
2022-06-27,143.1340789794922,159.1750030517578,159.9250030517578,152.85000610351562,155.0,34545784.0,,,,,,,,,,,,
2022-07-04,146.25888061523438,162.64999389648438,166.125,156.0749969482422,158.0500030517578,33237980.0,,,,,,,,,,,,
2022-07-11,140.3240203857422,156.0500030517578,163.1750030517578,152.0749969482422,163.1750030517578,54027122.0,,,,,,,,,,,,
2022-07-18,144.01080322265625,160.14999389648438,162.6999969482422,154.8249969482422,156.75,32353882.0,,,,,,,,,,,,
2022-07-25,148.50694274902344,165.14999389648438,165.5749969482422,157.0749969482422,160.14999389648438,33980652.0,,,,,,,,,,,,
2022-08-01,151.24957275390625,168.1999969482422,170.75,163.89999389648438,165.5,28103468.0,,,,,,,,,,,,
2022-08-08,150.1255645751953,166.9499969482422,167.22500610351562,160.10000610351562,164.75,33352320.0,,,,,,,,,,,,
2022-08-15,152.08135986328125,169.125,177.625,166.52499389648438,166.9499969482422,39450426.0,,,,,,,,,,,,
2022-08-22,150.570556640625,164.5500030517578,168.72500610351562,164.02499389648438,168.5749969482422,23082872.0,,,,,,,,,,,,
2022-08-29,147.2992706298828,160.97500610351562,167.0500030517578,160.25,162.5,26010200.0,,,,,,,,,,,,
2022-09-05,154.8712615966797,169.25,170.77499389648438,160.52499389648438,161.0,39683244.0,,,,,,,,,,,,
2022-09-12,147.0018768310547,160.64999389648438,172.8000030517578,160.0749969482422,169.25,39551260.0,,,,,,,,,,,,
2022-09-19,142.72406005859375,155.97500610351562,163.4499969482422,155.5,161.47500610351562,26442738.0,,,,,,,,,,,,
2022-09-26,139.45277404785156,152.39999389648438,157.97500610351562,150.4250030517578,156.0,39367286.0,,,,,,,,,,,,
2022-10-03,140.64231872558594,153.6999969482422,157.39999389648438,152.39999389648438,153.1750030517578,24761366.0,,,,,,,,,,,,
2022-10-10,136.2729949951172,148.9250030517578,154.625,148.5500030517578,153.0,36041894.0,,,,,,,,,,,,
2022-10-17,136.50173950195312,149.1750030517578,150.3249969482422,144.02499389648438,148.9499969482422,32588358.0,,,,,,,,,,,,
2022-10-24,138.7664794921875,151.64999389648438,154.25,148.6750030517578,150.0,18221102.0,,,,,,,,,,,,
2022-10-31,137.8743133544922,150.6750030517578,153.85000610351562,149.39999389648438,152.4250030517578,32070978.0,,,,,,,,,,,,
2022-11-07,141.32861328125,154.4499969482422,155.9250030517578,151.0,151.25,20688842.0,,,,,,,,,,,,
2022-11-14,139.13250732421875,152.0500030517578,155.0,151.1999969482422,154.75,17444148.0,,,,,,,,,,,,
2022-11-21,148.44308471679688,162.22500610351562,163.125,152.14999389648438,152.8249969482422,46364674.0,,,,,,,,,,,,
2022-11-28,156.06082153320312,170.5500030517578,171.875,163.5,163.5,56388850.0,,,,,,,,,,,,
2022-12-05,154.84840393066406,169.22500610351562,170.89999389648438,164.0500030517578,170.4499969482422,44969086.0,,,,,,,,,,,,
2022-12-12,156.35821533203125,170.875,175.72500610351562,167.3000030517578,168.97500610351562,46254888.0,,,,,,,,,,,,
2022-12-19,148.740478515625,162.5500030517578,171.97500610351562,161.0749969482422,171.22500610351562,28167414.0,,,,,,,,,,,,
2022-12-26,151.21109008789062,165.25,166.5,160.0749969482422,161.5,26072430.0,,,,,,,,,,,,
2023-01-02,157.7079315185547,172.35000610351562,173.27499389648438,163.77499389648438,165.02499389648438,30311412.0,,,,,,,,,,,,
2023-01-09,160.1785430908203,175.0500030517578,179.0,171.02499389648438,173.9250030517578,34927794.0,,,,,,,,,,,,
2023-01-16,158.46282958984375,173.1750030517578,176.1999969482422,171.4499969482422,176.0,20548106.0,,,,,,,,,,,,
2023-01-23,153.97909545898438,168.27499389648438,176.22500610351562,165.75,173.5,17233388.0,,,,,,,,,,,,
2023-01-30,149.47250366210938,163.35000610351562,175.75,161.10000610351562,168.4499969482422,47424906.0,,,,,,,,,,,,
2023-02-06,152.8124237060547,167.0,168.85000610351562,162.02499389648438,162.02499389648438,19418776.0,,,,,,,,,,,,
2023-02-13,151.76011657714844,165.85000610351562,168.85000610351562,161.89999389648438,167.0,23712260.0,,,,,,,,,,,,
2023-02-20,145.2861785888672,158.77499389648438,166.72500610351562,158.10000610351562,166.4250030517578,23972834.0,,,,,,,,,,,,
2023-02-27,147.04763793945312,160.6999969482422,161.9499969482422,157.02499389648438,159.10000610351562,29801016.0,,,,,,,,,,,,
2023-03-06,149.1750946044922,163.02499389648438,163.9499969482422,160.27499389648438,161.1999969482422,15827556.0,,,,,,,,,,,,
2023-03-13,160.77330017089844,175.6999969482422,177.47500610351562,160.625,163.0,75281134.0,,,,,,,,,,,,
2023-03-20,158.02816772460938,172.6999969482422,180.8000030517578,172.0,177.4250030517578,51698626.0,,,,,,,,,,,,
2023-03-27,157.52488708496094,172.14999389648438,173.4499969482422,167.6750030517578,172.0500030517578,27209592.0,,,,,,,,,,,,
2023-04-03,151.8973846435547,166.0,169.0,163.5,169.0,31881732.0,,,,,,,,,,,,
2023-04-10,152.0117645263672,166.125,169.75,165.3249969482422,166.0,20267980.0,,,,,,,,,,,,
2023-04-17,158.39419555664062,173.10000610351562,174.4499969482422,165.14999389648438,166.125,29982554.0,,,,,,,,,,,,
2023-04-24,163.60995483398438,178.8000030517578,179.14999389648438,171.375,173.10000610351562,23983998.0,,,,,,,,,,,,
2023-05-01,167.20150756835938,182.7250061035156,184.8249969482422,178.8000030517578,178.8000030517578,26721434.0,,,,,,,,,,,,
2023-05-08,165.57730102539062,180.9499969482422,187.4499969482422,179.5,182.7250061035156,23321544.0,,,,,,,,,,,,
2023-05-15,164.8452606201172,180.1499938964844,184.75,178.1750030517578,181.0,25884444.0,,,,,,,,,,,,
2023-05-22,166.6753387451172,182.1499938964844,185.5,179.27499389648438,180.9750061035156,24439188.0,,,,,,,,,,,,
2023-05-29,164.73086547851562,180.02499389648438,184.4499969482422,179.5500030517578,182.1499938964844,38747962.0,,,,,,,,,,,,
2023-06-05,164.45635986328125,179.72500610351562,184.75,177.3000030517578,180.0500030517578,33152418.0,,,,,,,,,,,,
2023-06-12,172.3943634033203,188.3999938964844,190.2250061035156,180.10000610351562,180.25,40612768.0,,,,,,,,,,,,
2023-06-19,164.52499389648438,179.8000030517578,189.3500061035156,179.14999389648438,188.5,23089968.0,,,,,,,,,,,,
2023-06-26,166.8583526611328,182.3500061035156,184.3999938964844,177.8249969482422,180.9250030517578,27624244.0,,,,,,,,,,,,
2023-07-03,179.18858337402344,195.8249969482422,198.9499969482422,181.6999969482422,182.6000061035156,49994168.0,,,,,,,,,,,,
2023-07-10,173.6525421142578,189.7749938964844,196.5749969482422,187.8000030517578,196.0,27808584.0,,,,,,,,,,,,
2023-07-17,178.73104858398438,195.3249969482422,196.5,189.1999969482422,190.0,23853106.0,,,,,,,,,,,,
2023-07-24,170.86167907714844,186.7250061035156,197.5,181.5749969482422,195.1999969482422,43760616.0,,,,,,,,,,,,
2023-07-31,164.8909912109375,180.1999969482422,189.8999938964844,180.02499389648438,186.8500061035156,41648822.0,,,,,,,,,,,,
2023-08-07,163.58706665039062,178.77499389648438,182.5,178.1999969482422,181.5,30470130.0,,,,,,,,,,,,
2023-08-14,163.2603302001953,176.4499969482422,180.75,175.64999389648438,179.0,18531066.0,,,,,,,,,,,,
2023-08-21,162.0343780517578,175.125,177.4499969482422,172.125,176.4499969482422,33465830.0,,,,,,,,,,,,
2023-08-28,159.23550415039062,172.10000610351562,179.3000030517578,169.5500030517578,177.625,50505142.0,,,,,,,,,,,,
2023-09-04,167.4470977783203,180.9750061035156,182.25,171.39999389648438,172.3249969482422,39606280.0,,,,,,,,,,,,
2023-09-11,162.95962524414062,176.125,184.375,173.52499389648438,182.6000061035156,60834936.0,,,,,,,,,,,,
2023-09-18,162.8208465576172,175.97500610351562,180.5500030517578,175.3249969482422,176.125,42161284.0,,,,,,,,,,,,
2023-09-25,160.34579467773438,173.3000030517578,177.4250030517578,171.0,176.6999969482422,27089006.0,,,,,,,,,,,,
2023-10-02,160.62338256835938,173.60000610351562,174.60000610351562,169.77499389648438,173.3000030517578,27396896.0,,,,,,,,,,,,
2023-10-09,160.8546905517578,173.85000610351562,175.3000030517578,168.0749969482422,170.5,28798176.0,,,,,,,,,,,,
2023-10-16,160.25328063964844,173.1999969482422,178.85000610351562,171.0,172.5,33012304.0,,,,,,,,,,,,
2023-10-23,154.9562225341797,167.47500610351562,173.64999389648438,165.72500610351562,172.77499389648438,23983540.0,,,,,,,,,,,,
2023-10-30,167.23890686035156,180.75,181.8500061035156,168.5500030517578,169.0,62234486.0,,,,,,,,,,,,
2023-11-06,177.6710968017578,192.0249938964844,195.3249969482422,180.6750030517578,181.3999938964844,61571490.0,,,,,,,,,,,,
2023-11-13,180.5393829345703,195.125,203.5500030517578,191.75,191.75,47902024.0,,,,,,,,,,,,
2023-11-20,189.95379638671875,205.3000030517578,206.75,193.3000030517578,195.3249969482422,61929398.0,,,,,,,,,,,,
2023-11-27,202.6297149658203,219.0,221.1999969482422,205.3000030517578,205.3000030517578,100395818.0,,,,,,,,,,,,
2023-12-04,217.6418914794922,235.2250061035156,241.25,222.0,222.5,150058726.0,,,,,,,,,,,,
2023-12-11,207.7185821533203,224.5,237.4250030517578,221.0249938964844,237.4250030517578,108932162.0,,,,,,,,,,,,
2023-12-18,216.3935394287109,223.3249969482422,227.6750030517578,216.2250061035156,224.5,76937392.0,,,,,,,,,,,,
2023-12-25,218.3314514160156,225.3249969482422,235.4250030517578,222.25,223.3249969482422,97646314.0,,,,,,,,,,,,
2024-01-01,219.51844787597656,226.5500030517578,232.6499938964844,224.0500030517578,229.6999969482422,57509374.0,,,,,,,,,,,,
2024-01-08,222.01351928710932,229.125,232.1499938964844,222.5500030517578,228.4750061035156,73537956.0,,,,,,,,,,,,
2024-01-15,233.01124572753903,240.4750061035156,242.5,227.8249969482422,230.0,107983324.0,,,,,,,,,,,,
2024-01-22,229.837890625,237.1999969482422,244.25,230.0500030517578,240.4750061035156,54927536.0,,,,,,,,,,,,
2024-01-29,270.51007080078125,279.17498779296875,286.20001220703125,234.6999969482422,237.0,184413376.0,,,,,,,,,,,,
2024-02-05,297.6167907714844,307.1499938964844,317.67498779296875,278.5249938964844,283.0,186125118.0,,,,,,,,,,,,
2024-02-12,317.1413879394531,327.29998779296875,343.9750061035156,290.17498779296875,307.3999938964844,184679368.0,,,,,,,,,,,,
2024-02-19,299.3851623535156,308.9750061035156,333.92498779296875,305.42498779296875,329.95001220703125,103851314.0,,,,,,,,,,,,
2024-02-26,301.9771423339844,311.6499938964844,316.79998779296875,297.2250061035156,308.5,87070020.0,,,,,,,,,,,,
2024-03-04,302.6554260253906,312.3500061035156,326.5,310.42498779296875,312.6000061035156,57348870.0,,,,,,,,,,,,
2024-03-11,284.1240234375,293.2250061035156,319.3500061035156,279.5,308.5,120749348.0,,,,,,,,,,,,
2024-03-18,287.2004699707031,296.3999938964844,302.2250061035156,278.20001220703125,293.2250061035156,88245566.0,,,,,,,,,,,,
2024-03-25,291.8515014648437,301.20001220703125,305.875,292.67498779296875,296.3999938964844,36629258.0,,,,,,,,,,,,
2024-04-01,286.0619506835937,295.2250061035156,310.1499938964844,290.125,301.5,70395478.0,,,,,,,,,,,,
2024-04-08,291.2701110839844,300.6000061035156,306.42498779296875,291.75,297.9750061035156,56424404.0,,,,,,,,,,,,
2024-04-15,283.80908203125,292.8999938964844,308.79998779296875,282.1000061035156,295.1000061035156,74996328.0,,,,,,,,,,,,
2024-04-22,295.26708984375,304.7250061035156,307.3500061035156,294.0249938964844,297.42498779296875,62996968.0,,,,,,,,,,,,
2024-04-29,305.1504821777344,314.92498779296875,320.8500061035156,301.70001220703125,307.4750061035156,69193016.0,,,,,,,,,,,,
2024-05-06,299.72430419921875,309.32501220703125,317.6000061035156,295.0249938964844,317.5,107416632.0,,,,,,,,,,,,
