Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'PNB.NS')","('High', 'PNB.NS')","('Low', 'PNB.NS')","('Open', 'PNB.NS')","('Volume', 'PNB.NS')","('Date', '')","('Close', 'PNB.NS')","('High', 'PNB.NS')","('Low', 'PNB.NS')","('Open', 'PNB.NS')","('Volume', 'PNB.NS')"
2020-03-30,28.30801582336425,29.64999961853028,33.900001525878906,29.25,33.400001525878906,82358484.0,,,,,,,,,,,,
2020-04-06,29.978809356689453,31.39999961853028,31.89999961853028,29.39999961853028,29.64999961853028,74637726.0,,,,,,,,,,,,
2020-04-13,30.36070442199707,31.799999237060547,32.75,30.299999237060547,31.75,86881035.0,,,,,,,,,,,,
2020-04-20,28.8331241607666,30.200000762939453,33.900001525878906,30.14999961853028,32.099998474121094,115595605.0,,,,,,,,,,,,
2020-04-27,30.83807182312012,32.29999923706055,33.70000076293945,30.299999237060547,30.39999961853028,73907836.0,,,,,,,,,,,,
2020-05-04,27.87838363647461,29.200000762939453,31.100000381469727,28.5,30.89999961853028,88149676.0,,,,,,,,,,,,
2020-05-11,27.49648666381836,28.799999237060547,31.0,27.89999961853028,29.39999961853028,118551312.0,,,,,,,,,,,,
2020-05-18,25.443798065185547,26.64999961853028,28.950000762939453,26.299999237060547,28.89999961853028,125260631.0,,,,,,,,,,,,
2020-05-25,25.53927230834961,26.75,27.89999961853028,26.350000381469727,26.64999961853028,121303601.0,,,,,,,,,,,,
2020-06-01,32.22244644165039,33.75,34.099998474121094,27.0,27.39999961853028,422569958.0,,,,,,,,,,,,
2020-06-08,31.55412673950196,33.04999923706055,35.5,30.89999961853028,35.5,400070695.0,,,,,,,,,,,,
2020-06-15,32.93850326538086,34.5,34.849998474121094,31.89999961853028,33.0,250580946.0,,,,,,,,,,,,
2020-06-22,34.943450927734375,36.59999847412109,38.400001525878906,35.0,35.849998474121094,339444574.0,,,,,,,,,,,,
2020-06-29,34.322872161865234,35.95000076293945,37.04999923706055,34.5,36.20000076293945,137845755.0,,,,,,,,,,,,
2020-07-06,33.46360397338867,35.04999923706055,38.75,34.599998474121094,36.25,291573098.0,,,,,,,,,,,,
2020-07-13,32.0792350769043,33.599998474121094,35.45000076293945,32.25,35.400001525878906,107424156.0,,,,,,,,,,,,
2020-07-20,32.031497955322266,33.54999923706055,35.20000076293945,33.150001525878906,33.900001525878906,110252038.0,,,,,,,,,,,,
2020-07-27,30.503915786743164,31.950000762939453,33.650001525878906,31.25,33.650001525878906,132813159.0,,,,,,,,,,,,
2020-08-03,31.315444946289062,32.79999923706055,33.349998474121094,31.850000381469727,32.0,114827249.0,,,,,,,,,,,,
2020-08-10,30.79033660888672,32.25,34.70000076293945,31.950000762939453,33.0,145886547.0,,,,,,,,,,,,
2020-08-17,34.03645324707031,35.650001525878906,36.70000076293945,31.850000381469727,32.54999923706055,226392840.0,,,,,,,,,,,,
2020-08-24,35.373085021972656,37.04999923706055,37.400001525878906,34.900001525878906,36.45000076293945,211398972.0,,,,,,,,,,,,
2020-08-31,32.126976013183594,33.650001525878906,38.59999847412109,33.5,38.20000076293945,181849128.0,,,,,,,,,,,,
2020-09-07,32.174713134765625,33.70000076293945,34.04999923706055,32.54999923706055,33.849998474121094,69605501.0,,,,,,,,,,,,
2020-09-14,31.124496459960938,32.599998474121094,34.04999923706055,32.349998474121094,33.79999923706055,104509111.0,,,,,,,,,,,,
2020-09-21,27.73517227172852,29.049999237060547,32.599998474121094,27.64999961853028,32.54999923706055,154368198.0,,,,,,,,,,,,
2020-09-28,26.73269462585449,28.0,30.39999961853028,27.700000762939453,29.5,139908419.0,,,,,,,,,,,,
2020-10-05,27.59195899963379,28.89999961853028,29.0,27.64999961853028,28.39999961853028,166457569.0,,,,,,,,,,,,
2020-10-12,26.207592010498047,27.450000762939453,29.75,27.350000381469727,29.299999237060547,126738315.0,,,,,,,,,,,,
2020-10-19,26.159852981567383,27.39999961853028,28.049999237060547,27.049999237060547,27.75,87925917.0,,,,,,,,,,,,
2020-10-26,25.53927230834961,26.75,28.25,26.299999237060547,27.549999237060547,158879589.0,,,,,,,,,,,,
2020-11-02,26.49401092529297,27.75,28.39999961853028,26.75,27.100000381469727,239410000.0,,,,,,,,,,,,
2020-11-09,28.260278701782227,29.600000381469727,30.299999237060547,27.850000381469727,27.950000762939453,210139568.0,,,,,,,,,,,,
2020-11-16,28.45122718811035,29.799999237060547,31.25,29.39999961853028,29.5,162522571.0,,,,,,,,,,,,
2020-11-23,31.936023712158203,33.45000076293945,34.150001525878906,29.75,29.950000762939453,272030451.0,,,,,,,,,,,,
2020-11-30,34.03645324707031,35.650001525878906,36.70000076293945,33.29999923706055,33.45000076293945,346254546.0,,,,,,,,,,,,
2020-12-07,38.666934967041016,40.5,42.650001525878906,35.400001525878906,35.599998474121094,707028540.0,,,,,,,,,,,,
2020-12-14,34.895713806152344,36.54999923706055,41.5,35.650001525878906,41.0,454595612.0,,,,,,,,,,,,
2020-12-21,30.026546478271484,31.450000762939453,36.84999847412109,31.39999961853028,36.0,481259449.0,,,,,,,,,,,,
2020-12-28,33.22492599487305,34.79999923706055,34.95000076293945,31.5,31.850000381469727,815667329.0,,,,,,,,,,,,
2021-01-04,33.79776763916016,35.400001525878906,36.400001525878906,34.25,35.400001525878906,733691034.0,,,,,,,,,,,,
2021-01-11,34.322872161865234,35.95000076293945,37.79999923706055,34.29999923706055,35.79999923706055,814734200.0,,,,,,,,,,,,
2021-01-18,32.986236572265625,34.54999923706055,37.400001525878906,34.20000076293945,36.0,614168805.0,,,,,,,,,,,,
2021-01-25,31.840547561645508,33.349998474121094,35.099998474121094,31.89999961853028,35.0,409154673.0,,,,,,,,,,,,
2021-02-01,38.33277893066406,40.150001525878906,42.75,33.099998474121094,33.75,1374862179.0,,,,,,,,,,,,
2021-02-08,37.04387664794922,38.79999923706055,41.20000076293945,37.34999847412109,40.95000076293945,1107929373.0,,,,,,,,,,,,
2021-02-15,40.14677810668945,42.04999923706055,46.34999847412109,39.0,39.25,1577030256.0,,,,,,,,,,,,
2021-02-22,39.00109100341797,40.84999847412109,42.84999847412109,40.20000076293945,42.54999923706055,827480563.0,,,,,,,,,,,,
2021-03-01,39.8126220703125,41.70000076293945,44.29999923706055,40.54999923706055,41.400001525878906,819260475.0,,,,,,,,,,,,
2021-03-08,39.19204330444336,41.04999923706055,42.84999847412109,40.70000076293945,42.20000076293945,275520627.0,,,,,,,,,,,,
2021-03-15,36.709720611572266,38.45000076293945,41.400001525878906,36.34999847412109,41.04999923706055,535072351.0,,,,,,,,,,,,
2021-03-22,34.370609283447266,36.0,39.20000076293945,34.79999923706055,38.45000076293945,611991936.0,,,,,,,,,,,,
2021-03-29,36.47103500366211,38.20000076293945,38.5,35.75,36.0,312292801.0,,,,,,,,,,,,
2021-04-05,36.13687515258789,37.84999847412109,39.0,36.20000076293945,38.54999923706055,493093241.0,,,,,,,,,,,,
2021-04-12,33.22492599487305,34.79999923706055,36.84999847412109,33.29999923706055,36.75,548224867.0,,,,,,,,,,,,
2021-04-19,32.46113204956055,34.0,34.70000076293945,32.5,33.599998474121094,462315406.0,,,,,,,,,,,,
2021-04-26,33.27265930175781,34.849998474121094,36.20000076293945,34.25,34.25,487309668.0,,,,,,,,,,,,
2021-05-03,34.60929489135742,36.25,39.20000076293945,34.0,34.5,935367240.0,,,,,,,,,,,,
2021-05-10,35.1343994140625,36.79999923706055,38.400001525878906,33.75,36.54999923706055,938800335.0,,,,,,,,,,,,
2021-05-17,36.327823638916016,38.04999923706055,38.34999847412109,35.75,37.20000076293945,871483622.0,,,,,,,,,,,,
2021-05-24,40.33773040771485,42.25,42.79999923706055,38.75,39.20000076293945,1443501991.0,,,,,,,,,,,,
2021-05-31,41.14925765991211,43.09999847412109,45.0,41.09999847412109,42.34999847412109,1217556016.0,,,,,,,,,,,,
2021-06-07,40.14677810668945,42.04999923706055,43.09999847412109,40.04999923706055,43.0,711515286.0,,,,,,,,,,,,
2021-06-14,38.47599029541016,40.29999923706055,43.75,38.900001525878906,41.79999923706055,531790697.0,,,,,,,,,,,,
2021-06-21,40.38546752929688,42.29999923706055,42.95000076293945,39.20000076293945,39.5,680467646.0,,,,,,,,,,,,
2021-06-28,40.19451522827149,42.09999847412109,43.900001525878906,41.900001525878906,42.95000076293945,553337794.0,,,,,,,,,,,,
2021-07-05,39.14430618286133,41.0,42.84999847412109,40.84999847412109,42.400001525878906,258261453.0,,,,,,,,,,,,
2021-07-12,39.00109100341797,40.84999847412109,41.45000076293945,40.29999923706055,41.09999847412109,173659618.0,,,,,,,,,,,,
2021-07-19,38.237300872802734,40.04999923706055,40.70000076293945,39.45000076293945,40.5,177198935.0,,,,,,,,,,,,
2021-07-26,37.71220016479492,39.5,40.150001525878906,38.09999847412109,39.95000076293945,248155694.0,,,,,,,,,,,,
2021-08-02,37.75993347167969,39.54999923706055,41.5,38.20000076293945,39.75,370289401.0,,,,,,,,,,,,
2021-08-09,36.04140090942383,37.75,40.20000076293945,36.59999847412109,39.59999847412109,244525265.0,,,,,,,,,,,,
2021-08-16,33.98871612548828,35.599998474121094,37.900001525878906,35.29999923706055,37.650001525878906,115604979.0,,,,,,,,,,,,
2021-08-23,34.51382064819336,36.150001525878906,36.900001525878906,35.45000076293945,35.70000076293945,222265353.0,,,,,,,,,,,,
2021-08-30,36.327823638916016,38.04999923706055,38.54999923706055,36.150001525878906,36.150001525878906,219247968.0,,,,,,,,,,,,
2021-09-06,35.85045623779297,37.54999923706055,38.5,37.150001525878906,38.400001525878906,128417503.0,,,,,,,,,,,,
2021-09-13,37.95087814331055,39.75,42.75,37.34999847412109,37.79999923706055,436251146.0,,,,,,,,,,,,
2021-09-20,36.18461608886719,37.900001525878906,39.5,37.34999847412109,39.5,186663361.0,,,,,,,,,,,,
2021-09-27,38.76240921020508,40.59999847412109,41.25,38.04999923706055,38.150001525878906,406379170.0,,,,,,,,,,,,
2021-10-04,38.47599029541016,40.29999923706055,41.75,39.5,40.900001525878906,300484618.0,,,,,,,,,,,,
2021-10-11,40.624149322509766,42.54999923706055,42.70000076293945,40.04999923706055,40.5,322099028.0,,,,,,,,,,,,
2021-10-18,41.96078872680664,43.95000076293945,48.20000076293945,42.650001525878906,42.95000076293945,896584123.0,,,,,,,,,,,,
2021-10-25,40.19451522827149,42.09999847412109,47.59999847412109,40.59999847412109,44.25,947411630.0,,,,,,,,,,,,
2021-11-01,40.00357055664063,41.900001525878906,42.650001525878906,41.150001525878906,42.54999923706055,172488271.0,,,,,,,,,,,,
2021-11-08,39.86035919189453,41.75,43.25,41.54999923706055,42.25,216566862.0,,,,,,,,,,,,
2021-11-15,39.76488494873047,41.650001525878906,42.20000076293945,40.5,42.04999923706055,227509996.0,,,,,,,,,,,,
2021-11-22,36.7574577331543,38.5,41.79999923706055,38.25,41.650001525878906,262362105.0,,,,,,,,,,,,
2021-11-29,36.7574577331543,38.5,39.09999847412109,37.04999923706055,38.20000076293945,201746981.0,,,,,,,,,,,,
2021-12-06,38.90562057495117,40.75,41.04999923706055,37.84999847412109,38.5,201437551.0,,,,,,,,,,,,
2021-12-13,36.280086517333984,38.0,41.400001525878906,37.900001525878906,41.25,199941162.0,,,,,,,,,,,,
2021-12-20,35.18213653564453,36.84999847412109,38.25,35.95000076293945,37.5,246559193.0,,,,,,,,,,,,
2021-12-27,35.61176681518555,37.29999923706055,37.59999847412109,36.25,36.79999923706055,209981147.0,,,,,,,,,,,,
2022-01-03,37.13935089111328,38.900001525878906,39.54999923706055,37.25,37.29999923706055,213696561.0,,,,,,,,,,,,
2022-01-10,38.33277893066406,40.150001525878906,40.75,38.900001525878906,38.95000076293945,211515200.0,,,,,,,,,,,,
2022-01-17,37.04387664794922,38.79999923706055,40.5,38.45000076293945,40.04999923706055,204616079.0,,,,,,,,,,,,
2022-01-24,39.00109100341797,40.84999847412109,42.400001525878906,37.29999923706055,38.79999923706055,342712463.0,,,,,,,,,,,,
2022-01-31,39.62167739868164,41.5,43.34999847412109,40.29999923706055,41.09999847412109,402706243.0,,,,,,,,,,,,
2022-02-07,37.95087814331055,39.75,43.0,39.59999847412109,41.5,286981647.0,,,,,,,,,,,,
2022-02-14,36.04140090942383,37.75,39.09999847412109,36.79999923706055,38.09999847412109,257859876.0,,,,,,,,,,,,
2022-02-21,33.36812973022461,34.95000076293945,38.0,31.75,37.54999923706055,488051598.0,,,,,,,,,,,,
2022-02-28,33.033973693847656,34.599998474121094,36.04999923706055,34.04999923706055,34.150001525878906,273492373.0,,,,,,,,,,,,
2022-03-07,34.60929489135742,36.25,36.79999923706055,33.349998474121094,33.95000076293945,309370188.0,,,,,,,,,,,,
2022-03-14,34.370609283447266,36.0,37.20000076293945,35.650001525878906,36.29999923706055,192953002.0,,,,,,,,,,,,
2022-03-21,33.79776763916016,35.400001525878906,36.45000076293945,34.95000076293945,36.09999847412109,178270816.0,,,,,,,,,,,,
2022-03-28,34.704769134521484,36.34999847412109,36.45000076293945,34.79999923706055,35.400001525878906,230997216.0,,,,,,,,,,,,
2022-04-04,36.04140090942383,37.75,38.5,36.25,36.45000076293945,231355711.0,,,,,,,,,,,,
2022-04-11,34.99119186401367,36.650001525878906,38.0,36.25,37.650001525878906,90438724.0,,,,,,,,,,,,
2022-04-18,33.79776763916016,35.400001525878906,36.59999847412109,35.20000076293945,36.400001525878906,134034183.0,,,,,,,,,,,,
2022-04-25,33.5113410949707,35.099998474121094,35.79999923706055,34.79999923706055,35.099998474121094,137166093.0,,,,,,,,,,,,
2022-05-02,32.31792068481445,33.849998474121094,35.45000076293945,33.400001525878906,34.900001525878906,119373410.0,,,,,,,,,,,,
2022-05-09,27.97385597229004,29.299999237060547,33.900001525878906,28.450000762939453,33.75,364392012.0,,,,,,,,,,,,
2022-05-16,28.59443664550781,29.950000762939453,30.200000762939453,28.75,29.799999237060547,153881749.0,,,,,,,,,,,,
2022-05-23,29.071807861328125,30.450000762939453,30.950000762939453,28.89999961853028,30.100000381469727,213254480.0,,,,,,,,,,,,
2022-05-30,30.12201881408692,31.549999237060547,32.25,30.600000381469727,30.700000762939453,123273996.0,,,,,,,,,,,,
2022-06-06,29.50143814086914,30.89999961853028,31.75,30.64999961853028,31.5,85359172.0,,,,,,,,,,,,
2022-06-13,27.73517227172852,29.049999237060547,30.549999237060547,28.5,30.25,102418452.0,,,,,,,,,,,,
2022-06-20,28.21253967285156,29.549999237060547,30.0,28.049999237060547,29.25,113854617.0,,,,,,,,,,,,
2022-06-27,28.735239028930664,29.450000762939453,29.950000762939453,28.75,29.799999237060547,91166569.0,,,,,,,,,,,,
2022-07-04,29.90611457824707,30.64999961853028,31.200000762939453,29.450000762939453,29.450000762939453,103680320.0,,,,,,,,,,,,
2022-07-11,29.56460952758789,30.299999237060547,31.200000762939453,30.049999237060547,30.5,78416523.0,,,,,,,,,,,,
2022-07-18,31.02820205688477,31.799999237060547,32.25,30.350000381469727,30.5,108745365.0,,,,,,,,,,,,
2022-07-25,30.58912467956543,31.350000381469727,33.45000076293945,31.299999237060547,31.600000381469727,165815989.0,,,,,,,,,,,,
2022-08-01,32.7357292175293,33.54999923706055,34.599998474121094,31.350000381469727,31.549999237060547,234477180.0,,,,,,,,,,,,
2022-08-08,32.49179458618164,33.29999923706055,33.75,32.79999923706055,33.45000076293945,78080892.0,,,,,,,,,,,,
2022-08-15,32.54058074951172,33.349998474121094,34.70000076293945,33.20000076293945,33.29999923706055,113605992.0,,,,,,,,,,,,
2022-08-22,34.83354949951172,35.70000076293945,36.5,32.150001525878906,33.04999923706055,244562189.0,,,,,,,,,,,,
2022-08-29,34.39447021484375,35.25,36.5,34.45000076293945,34.849998474121094,130734892.0,,,,,,,,,,,,
2022-09-05,38.0534553527832,39.0,39.59999847412109,35.25,35.25,291944207.0,,,,,,,,,,,,
2022-09-12,38.68767929077149,39.650001525878906,40.79999923706055,38.70000076293945,39.400001525878906,305128793.0,,,,,,,,,,,,
2022-09-19,37.22408676147461,38.150001525878906,41.650001525878906,38.0,39.84999847412109,361437620.0,,,,,,,,,,,,
2022-09-26,35.66291809082031,36.54999923706055,37.84999847412109,34.25,37.84999847412109,399742388.0,,,,,,,,,,,,
2022-10-03,35.760494232177734,36.650001525878906,37.0,35.349998474121094,36.59999847412109,142378413.0,,,,,,,,,,,,
2022-10-10,34.97990417480469,35.849998474121094,37.0,35.45000076293945,36.150001525878906,161132817.0,,,,,,,,,,,,
2022-10-17,39.76098251342773,40.75,41.79999923706055,35.5,35.849998474121094,475275883.0,,,,,,,,,,,,
2022-10-24,42.05394744873047,43.09999847412109,44.79999923706055,40.5,41.34999847412109,401492845.0,,,,,,,,,,,,
2022-10-31,40.78549957275391,41.79999923706055,43.75,38.900001525878906,43.59999847412109,458693937.0,,,,,,,,,,,,
2022-11-07,43.66390228271485,44.75,46.0,41.650001525878906,42.900001525878906,582851791.0,,,,,,,,,,,,
2022-11-14,44.73720169067383,45.84999847412109,46.70000076293945,43.34999847412109,44.900001525878906,382859715.0,,,,,,,,,,,,
2022-11-21,52.299110412597656,53.59999847412109,55.650001525878906,45.54999923706055,45.79999923706055,1026985500.0,,,,,,,,,,,,
2022-11-28,52.68939971923828,54.0,54.34999847412109,50.900001525878906,54.34999847412109,511135942.0,,,,,,,,,,,,
2022-12-05,54.88479232788086,56.25,59.400001525878906,53.79999923706055,54.29999923706055,830950617.0,,,,,,,,,,,,
2022-12-12,55.372657775878906,56.75,62.0,56.25,56.75,833194082.0,,,,,,,,,,,,
2022-12-19,48.4937629699707,49.70000076293945,57.29999923706055,49.29999923706055,57.04999923706055,696224123.0,,,,,,,,,,,,
2022-12-26,55.07994079589844,56.45000076293945,57.29999923706055,49.150001525878906,49.70000076293945,665547637.0,,,,,,,,,,,,
2023-01-02,55.03115463256836,56.400001525878906,58.34999847412109,55.45000076293945,56.79999923706055,418697530.0,,,,,,,,,,,,
2023-01-09,55.42144393920898,56.79999923706055,57.75,54.59999847412109,57.0,371129555.0,,,,,,,,,,,,
2023-01-16,55.56780242919922,56.95000076293945,59.45000076293945,56.20000076293945,56.95000076293945,471883069.0,,,,,,,,,,,,
2023-01-23,49.56706619262695,50.79999923706055,57.5,50.04999923706055,57.25,294338271.0,,,,,,,,,,,,
2023-01-30,50.54279708862305,51.79999923706055,54.400001525878906,48.29999923706055,51.09999847412109,657624644.0,,,,,,,,,,,,
2023-02-06,50.00614547729492,51.25,52.650001525878906,50.34999847412109,51.900001525878906,260846343.0,,,,,,,,,,,,
2023-02-13,48.4937629699707,49.70000076293945,51.59999847412109,49.5,51.400001525878906,187773596.0,,,,,,,,,,,,
2023-02-20,46.39594268798828,47.54999923706055,50.5,47.25,49.75,257894921.0,,,,,,,,,,,,
2023-02-27,50.54279708862305,51.79999923706055,51.900001525878906,47.20000076293945,47.5,275916033.0,,,,,,,,,,,,
2023-03-06,48.68891143798828,49.900001525878906,52.45000076293945,49.34999847412109,52.04999923706055,143894693.0,,,,,,,,,,,,
2023-03-13,46.78623962402344,47.95000076293945,50.25,46.79999923706055,49.900001525878906,241543458.0,,,,,,,,,,,,
2023-03-20,44.39569854736328,45.5,48.34999847412109,45.09999847412109,47.84999847412109,192463800.0,,,,,,,,,,,,
2023-03-27,45.468997955322266,46.59999847412109,47.04999923706055,44.400001525878906,45.5,162244808.0,,,,,,,,,,,,
2023-04-03,46.054443359375,47.20000076293945,47.79999923706055,46.45000076293945,46.84999847412109,78902138.0,,,,,,,,,,,,
2023-04-10,46.59109115600586,47.75,48.09999847412109,46.79999923706055,47.20000076293945,114074572.0,,,,,,,,,,,,
2023-04-17,47.07895278930664,48.25,49.650001525878906,47.34999847412109,47.650001525878906,155287566.0,,,,,,,,,,,,
2023-04-24,50.98187255859375,52.25,52.5,48.25,48.5,179035478.0,,,,,,,,,,,,
2023-05-01,51.07944488525391,52.34999847412109,53.84999847412109,51.79999923706055,52.25,135494076.0,,,,,,,,,,,,
2023-05-08,47.371673583984375,48.54999923706055,52.70000076293945,47.900001525878906,51.5,274976187.0,,,,,,,,,,,,
2023-05-15,48.054683685302734,49.25,49.84999847412109,48.25,48.5,166892091.0,,,,,,,,,,,,
2023-05-22,49.12798690795898,50.34999847412109,50.95000076293945,49.34999847412109,49.84999847412109,167954930.0,,,,,,,,,,,,
2023-05-29,51.03065872192383,52.29999923706055,52.5,50.29999923706055,50.650001525878906,155312580.0,,,,,,,,,,,,
2023-06-05,50.10371398925781,51.34999847412109,52.79999923706055,51.20000076293945,52.54999923706055,106184378.0,,,,,,,,,,,,
2023-06-12,50.29886245727539,51.54999923706055,52.45000076293945,50.20000076293945,51.400001525878906,182467272.0,,,,,,,,,,,,
2023-06-19,49.27434539794922,50.5,53.25,50.150001525878906,51.34999847412109,191387562.0,,,,,,,,,,,,
2023-06-26,51.04703521728516,51.650001525878906,51.75,49.70000076293945,50.54999923706055,110804538.0,,,,,,,,,,,,
2023-07-03,59.69488906860352,60.400001525878906,61.0,52.0,52.0,563674720.0,,,,,,,,,,,,
2023-07-10,59.99138641357422,60.70000076293945,62.34999847412109,58.150001525878906,61.0,345226087.0,,,,,,,,,,,,
2023-07-17,61.86920166015625,62.59999847412109,65.1500015258789,60.400001525878906,60.79999923706055,415966375.0,,,,,,,,,,,,
2023-07-24,61.2267951965332,61.95000076293945,63.900001525878906,60.150001525878906,63.09999847412109,431149299.0,,,,,,,,,,,,
2023-07-31,59.25014114379883,59.95000076293945,62.5,58.54999923706055,62.0,233026811.0,,,,,,,,,,,,
2023-08-07,61.819786071777344,62.54999923706055,63.25,59.84999847412109,60.09999847412109,263876533.0,,,,,,,,,,,,
2023-08-14,62.06686782836914,62.79999923706055,64.0,60.54999923706055,62.54999923706055,210710351.0,,,,,,,,,,,,
2023-08-21,60.78204727172852,61.5,64.19999694824219,61.150001525878906,63.0,159162844.0,,,,,,,,,,,,
2023-08-28,64.63652038574219,65.4000015258789,66.19999694824219,61.34999847412109,61.75,278780562.0,,,,,,,,,,,,
2023-09-04,66.06958770751953,66.8499984741211,68.5999984741211,65.5,66.05000305175781,284658817.0,,,,,,,,,,,,
2023-09-11,73.28437042236328,74.1500015258789,74.8499984741211,66.25,67.19999694824219,596061027.0,,,,,,,,,,,,
2023-09-18,76.59526062011719,77.5,79.05000305175781,73.80000305175781,74.1500015258789,462513577.0,,,,,,,,,,,,
2023-09-25,79.26374053955078,80.19999694824219,82.6500015258789,76.55000305175781,77.9000015258789,504300325.0,,,,,,,,,,,,
2023-10-02,75.85401916503906,76.75,83.5,76.05000305175781,80.19999694824219,372248602.0,,,,,,,,,,,,
2023-10-09,74.32210540771484,75.19999694824219,77.8499984741211,72.8499984741211,76.0,241361578.0,,,,,,,,,,,,
2023-10-16,71.40654754638672,72.25,77.25,71.8499984741211,75.1500015258789,223798662.0,,,,,,,,,,,,
2023-10-23,72.2960433959961,73.1500015258789,74.1500015258789,67.3499984741211,72.5,314421245.0,,,,,,,,,,,,
2023-10-30,73.87736511230469,74.75,75.4000015258789,72.3499984741211,73.55000305175781,207602456.0,,,,,,,,,,,,
2023-11-06,75.35985565185547,76.25,76.8499984741211,74.55000305175781,75.30000305175781,141333196.0,,,,,,,,,,,,
2023-11-13,76.99059295654297,77.9000015258789,80.80000305175781,76.0999984741211,76.30000305175781,207176162.0,,,,,,,,,,,,
2023-11-20,75.0633544921875,75.94999694824219,79.5,75.75,78.19999694824219,121282849.0,,,,,,,,,,,,
2023-11-27,79.75790405273438,80.69999694824219,81.5,75.5999984741211,75.94999694824219,224994489.0,,,,,,,,,,,,
2023-12-04,85.53961181640625,86.55000305175781,88.0999984741211,82.30000305175781,83.1500015258789,374348912.0,,,,,,,,,,,,
2023-12-11,90.18474578857422,91.25,92.0,86.55000305175781,86.5999984741211,258707715.0,,,,,,,,,,,,
2023-12-18,88.20809173583984,89.25,92.4000015258789,84.75,91.1999969482422,245839531.0,,,,,,,,,,,,
2023-12-25,94.63220977783205,95.75,97.6999969482422,88.25,89.25,342504118.0,,,,,,,,,,,,
2024-01-01,96.1147003173828,97.25,99.25,94.8000030517578,96.25,259237079.0,,,,,,,,,,,,
2024-01-08,96.55944061279295,97.6999969482422,98.5999984741211,93.3499984741211,97.25,242990473.0,,,,,,,,,,,,
2024-01-15,101.00691223144533,102.1999969482422,102.5,94.3000030517578,98.3499984741211,371048907.0,,,,,,,,,,,,
2024-01-22,103.28005981445312,104.5,106.6999969482422,97.8000030517578,102.1999969482422,260603321.0,,,,,,,,,,,,
2024-01-29,123.93607330322266,125.4000015258789,128.25,105.4499969482422,107.5,599143944.0,,,,,,,,,,,,
2024-02-05,122.4535903930664,123.9000015258789,127.25,117.8000030517578,125.9000015258789,364482032.0,,,,,,,,,,,,
2024-02-12,128.630615234375,130.14999389648438,132.60000610351562,115.6999969482422,124.8499984741211,412884342.0,,,,,,,,,,,,
2024-02-19,126.45630645751952,127.9499969482422,131.3000030517578,125.6500015258789,130.89999389648438,221187224.0,,,,,,,,,,,,
2024-02-26,123.39249420166016,124.8499984741211,128.25,118.6999969482422,127.9000015258789,540075014.0,,,,,,,,,,,,
2024-03-04,128.33413696289062,129.85000610351562,131.64999389648438,124.75,126.4499969482422,225650526.0,,,,,,,,,,,,
2024-03-11,116.37538146972656,117.75,132.9499969482422,114.9000015258789,130.39999389648438,284648971.0,,,,,,,,,,,,
2024-03-18,121.31700897216795,122.75,123.3000030517578,114.1500015258789,117.9499969482422,181935028.0,,,,,,,,,,,,
2024-03-25,122.94775390625,124.4000015258789,125.1500015258789,122.1500015258789,122.75,102986761.0,,,,,,,,,,,,
2024-04-01,134.95591735839844,136.5500030517578,137.5,124.9000015258789,125.4499969482422,280151768.0,,,,,,,,,,,,
2024-04-08,133.2757568359375,134.85000610351562,138.3000030517578,131.25,136.5,157057971.0,,,,,,,,,,,,
