Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', '^CNXREALTY')","('High', '^CNXREALTY')","('Low', '^CNXREALTY')","('Open', '^CNXREALTY')","('Volume', '^CNXREALTY')","('Date', '').1","('Close', '^CNXREALTY').1","('High', '^CNXREALTY').1","('Low', '^CNXREALTY').1","('Open', '^CNXREALTY').1","('Volume', '^CNXREALTY').1","('Date', '')","('Close', '^CNXREALTY')","('High', '^CNXREALTY')","('Low', '^CNXREALTY')","('Open', '^CNXREALTY')","('Volume', '^CNXREALTY')"
2020-03-16,196.3999938964844,196.3999938964844,225.0,181.9499969482422,223.75,889600.0,,,,,,,,,,,,,,,,,,
2020-03-23,185.0500030517578,185.0500030517578,199.4499969482422,165.35000610351562,178.5500030517578,835800.0,,,,,,,,,,,,,,,,,,
2020-03-30,172.0500030517578,172.0500030517578,182.1999969482422,168.8000030517578,181.25,458000.0,,,,,,,,,,,,,,,,,,
2020-04-06,185.75,185.75,188.5500030517578,177.10000610351562,178.0500030517578,391200.0,,,,,,,,,,,,,,,,,,
2020-04-13,187.8000030517578,187.8000030517578,192.5,173.89999389648438,186.6000061035156,850300.0,,,,,,,,,,,,,,,,,,
2020-04-20,177.6999969482422,177.6999969482422,192.1499938964844,177.0,189.8999938964844,900300.0,,,,,,,,,,,,,,,,,,
2020-04-27,187.3000030517578,187.3000030517578,191.75,178.4499969482422,180.3999938964844,597700.0,,,,,,,,,,,,,,,,,,
2020-05-04,169.5500030517578,169.5500030517578,182.1999969482422,168.60000610351562,181.4499969482422,550600.0,,,,,,,,,,,,,,,,,,
2020-05-11,172.5,172.5,180.6999969482422,167.3000030517578,173.14999389648438,627100.0,,,,,,,,,,,,,,,,,,
2020-05-18,163.5500030517578,163.5500030517578,172.60000610351562,160.85000610351562,172.1999969482422,601800.0,,,,,,,,,,,,,,,,,,
2020-05-25,180.10000610351562,180.10000610351562,182.1499938964844,163.89999389648438,164.6999969482422,586300.0,,,,,,,,,,,,,,,,,,
2020-06-01,202.0,202.0,205.1999969482422,182.8000030517578,182.8999938964844,1048300.0,,,,,,,,,,,,,,,,,,
2020-06-08,204.6499938964844,204.6499938964844,208.8000030517578,193.0500030517578,207.1999969482422,801400.0,,,,,,,,,,,,,,,,,,
2020-06-15,212.9499969482422,212.9499969482422,213.6999969482422,194.0,204.1999969482422,774600.0,,,,,,,,,,,,,,,,,,
2020-06-22,211.1999969482422,211.1999969482422,223.6499938964844,210.4499969482422,217.1000061035156,1010500.0,,,,,,,,,,,,,,,,,,
2020-06-29,203.1000061035156,203.1000061035156,212.25,199.1000061035156,210.8999938964844,553300.0,,,,,,,,,,,,,,,,,,
2020-07-06,206.1000061035156,206.1000061035156,210.4499969482422,202.6000061035156,205.8999938964844,1021900.0,,,,,,,,,,,,,,,,,,
2020-07-13,196.3999938964844,196.3999938964844,208.4499969482422,192.3999938964844,207.75,932600.0,,,,,,,,,,,,,,,,,,
2020-07-20,198.3999938964844,198.3999938964844,203.8000030517578,196.75,197.1499938964844,796900.0,,,,,,,,,,,,,,,,,,
2020-07-27,201.0,201.0,201.6499938964844,194.25,198.9499969482422,675900.0,,,,,,,,,,,,,,,,,,
2020-08-03,203.9499969482422,203.9499969482422,206.75,197.6999969482422,200.4499969482422,830800.0,,,,,,,,,,,,,,,,,,
2020-08-10,207.1000061035156,207.1000061035156,211.8500061035156,204.6000061035156,204.6000061035156,900500.0,,,,,,,,,,,,,,,,,,
2020-08-17,224.0500030517578,224.0500030517578,225.5,207.5500030517578,210.1000061035156,1555400.0,,,,,,,,,,,,,,,,,,
2020-08-24,233.1000061035156,233.1000061035156,236.5,216.1999969482422,225.75,2238500.0,,,,,,,,,,,,,,,,,,
2020-08-31,220.0500030517578,220.0500030517578,237.6000061035156,217.1999969482422,237.6000061035156,1037700.0,,,,,,,,,,,,,,,,,,
2020-09-07,214.9499969482422,214.9499969482422,222.0,208.8500061035156,221.1000061035156,797700.0,,,,,,,,,,,,,,,,,,
2020-09-14,226.75,226.75,230.0500030517578,216.8500061035156,216.9499969482422,960100.0,,,,,,,,,,,,,,,,,,
2020-09-21,209.3999938964844,209.3999938964844,228.0,203.3000030517578,227.1999969482422,943800.0,,,,,,,,,,,,,,,,,,
2020-09-28,215.6999969482422,215.6999969482422,218.75,210.8500061035156,211.3500061035156,507400.0,,,,,,,,,,,,,,,,,,
2020-10-05,215.4499969482422,215.4499969482422,222.6499938964844,215.1000061035156,216.9499969482422,723400.0,,,,,,,,,,,,,,,,,,
2020-10-12,215.1000061035156,215.1000061035156,218.3000030517578,208.1000061035156,216.75,747400.0,,,,,,,,,,,,,,,,,,
2020-10-19,235.1000061035156,235.1000061035156,239.3000030517578,215.9499969482422,218.6000061035156,1225100.0,,,,,,,,,,,,,,,,,,
2020-10-26,228.1999969482422,228.1999969482422,235.8999938964844,221.3000030517578,235.6999969482422,825400.0,,,,,,,,,,,,,,,,,,
2020-11-02,226.9499969482422,226.9499969482422,237.6999969482422,223.1999969482422,229.9499969482422,1126100.0,,,,,,,,,,,,,,,,,,
2020-11-09,241.8000030517578,241.8000030517578,242.6499938964844,227.3999938964844,228.8500061035156,1441600.0,,,,,,,,,,,,,,,,,,
2020-11-16,251.3000030517578,251.3000030517578,261.6499938964844,243.25,244.8999938964844,1296300.0,,,,,,,,,,,,,,,,,,
2020-11-23,261.20001220703125,261.20001220703125,262.75,251.3999938964844,253.1000061035156,1231600.0,,,,,,,,,,,,,,,,,,
2020-11-30,283.3999938964844,283.3999938964844,284.79998779296875,262.75,264.04998779296875,1223800.0,,,,,,,,,,,,,,,,,,
2020-12-07,292.5,292.5,293.25,281.3999938964844,283.8500061035156,1113000.0,,,,,,,,,,,,,,,,,,
2020-12-14,303.79998779296875,303.79998779296875,308.25,285.1499938964844,293.3500061035156,1931400.0,,,,,,,,,,,,,,,,,,
2020-12-21,299.25,299.25,306.25,281.0,301.8999938964844,1137100.0,,,,,,,,,,,,,,,,,,
2020-12-28,313.8500061035156,313.8500061035156,315.95001220703125,302.0,302.79998779296875,1253100.0,,,,,,,,,,,,,,,,,,
2021-01-04,327.5,327.5,332.70001220703125,311.3999938964844,317.70001220703125,1934900.0,,,,,,,,,,,,,,,,,,
2021-01-11,331.25,331.25,346.5,325.75,329.8500061035156,2163400.0,,,,,,,,,,,,,,,,,,
2021-01-18,329.75,329.75,341.8500061035156,316.8999938964844,330.20001220703125,1467600.0,,,,,,,,,,,,,,,,,,
2021-01-25,305.6499938964844,305.6499938964844,329.20001220703125,301.04998779296875,326.70001220703125,993900.0,,,,,,,,,,,,,,,,,,
2021-02-01,341.29998779296875,341.29998779296875,346.8500061035156,304.70001220703125,308.1000061035156,2105400.0,,,,,,,,,,,,,,,,,,
2021-02-08,350.6000061035156,350.6000061035156,354.5,344.1000061035156,346.95001220703125,1412200.0,,,,,,,,,,,,,,,,,,
2021-02-15,348.04998779296875,348.04998779296875,362.7000122070313,343.20001220703125,357.8999938964844,775700.0,,,,,,,,,,,,,,,,,,
2021-02-22,349.79998779296875,349.79998779296875,357.1499938964844,335.45001220703125,347.95001220703125,1417000.0,,,,,,,,,,,,,,,,,,
2021-03-01,357.70001220703125,357.70001220703125,365.6000061035156,351.04998779296875,353.29998779296875,1877200.0,,,,,,,,,,,,,,,,,,
2021-03-08,349.3500061035156,349.3500061035156,362.1499938964844,347.45001220703125,360.1499938964844,967700.0,,,,,,,,,,,,,,,,,,
2021-03-15,329.04998779296875,329.04998779296875,351.6000061035156,317.0,351.6000061035156,828000.0,,,,,,,,,,,,,,,,,,
2021-03-22,328.6000061035156,328.6000061035156,342.79998779296875,319.79998779296875,328.8500061035156,1280900.0,,,,,,,,,,,,,,,,,,
2021-03-29,335.79998779296875,335.79998779296875,336.5,323.1000061035156,331.95001220703125,811800.0,,,,,,,,,,,,,,,,,,
2021-04-05,332.04998779296875,332.04998779296875,336.95001220703125,319.6000061035156,334.1499938964844,1022500.0,,,,,,,,,,,,,,,,,,
2021-04-12,313.04998779296875,313.04998779296875,324.25,305.70001220703125,322.75,971800.0,,,,,,,,,,,,,,,,,,
2021-04-19,301.79998779296875,301.79998779296875,306.75,298.3500061035156,304.25,823300.0,,,,,,,,,,,,,,,,,,
2021-04-26,309.6000061035156,309.6000061035156,316.3500061035156,304.20001220703125,304.20001220703125,819600.0,,,,,,,,,,,,,,,,,,
2021-05-03,307.6499938964844,307.6499938964844,312.3999938964844,302.54998779296875,305.8999938964844,661000.0,,,,,,,,,,,,,,,,,,
2021-05-10,300.45001220703125,300.45001220703125,315.79998779296875,299.8999938964844,310.20001220703125,677000.0,,,,,,,,,,,,,,,,,,
2021-05-17,320.6499938964844,320.6499938964844,326.1000061035156,300.95001220703125,303.6499938964844,829300.0,,,,,,,,,,,,,,,,,,
2021-05-24,331.6000061035156,331.6000061035156,336.79998779296875,321.54998779296875,323.8500061035156,1334200.0,,,,,,,,,,,,,,,,,,
2021-05-31,353.79998779296875,353.79998779296875,356.79998779296875,330.75,338.5,1382500.0,,,,,,,,,,,,,,,,,,
2021-06-07,357.8500061035156,357.8500061035156,364.7999877929688,348.20001220703125,356.95001220703125,1784600.0,,,,,,,,,,,,,,,,,,
2021-06-14,343.8500061035156,343.8500061035156,360.0,331.6000061035156,359.95001220703125,1408500.0,,,,,,,,,,,,,,,,,,
2021-06-21,346.54998779296875,346.54998779296875,357.3500061035156,337.1499938964844,339.45001220703125,1472200.0,,,,,,,,,,,,,,,,,,
2021-06-28,344.6000061035156,344.6000061035156,348.8500061035156,342.29998779296875,346.5,1051300.0,,,,,,,,,,,,,,,,,,
2021-07-05,366.1499938964844,366.1499938964844,367.4500122070313,351.29998779296875,355.5,1397000.0,,,,,,,,,,,,,,,,,,
2021-07-12,397.5499877929688,397.5499877929688,402.1000061035156,367.8999938964844,369.2000122070313,275756100.0,,,,,,,,,,,,,,,,,,
2021-07-19,401.0499877929688,401.0499877929688,404.7000122070313,386.7000122070313,393.4500122070313,2674300.0,,,,,,,,,,,,,,,,,,
2021-07-26,398.6499938964844,398.6499938964844,406.8999938964844,385.75,401.1499938964844,1649200.0,,,,,,,,,,,,,,,,,,
2021-08-02,403.4500122070313,403.4500122070313,423.1499938964844,400.1000061035156,400.6499938964844,1568600.0,,,,,,,,,,,,,,,,,,
2021-08-09,394.5499877929688,394.5499877929688,407.7999877929688,376.4500122070313,405.4500122070313,169906000.0,,,,,,,,,,,,,,,,,,
2021-08-16,373.3999938964844,373.3999938964844,396.8500061035156,371.6499938964844,394.5499877929688,851300.0,,,,,,,,,,,,,,,,,,
2021-08-23,377.25,377.25,379.75,365.5499877929688,375.7000122070313,869500.0,,,,,,,,,,,,,,,,,,
2021-08-30,417.8500061035156,417.8500061035156,423.3999938964844,377.3999938964844,377.3999938964844,1646200.0,,,,,,,,,,,,,,,,,,
2021-09-06,417.6000061035156,417.6000061035156,433.6000061035156,415.8999938964844,420.25,1056200.0,,,,,,,,,,,,,,,,,,
2021-09-13,413.5499877929688,413.5499877929688,429.3999938964844,411.75,417.1000061035156,1141300.0,,,,,,,,,,,,,,,,,,
2021-09-20,501.2999877929688,501.2999877929688,510.0499877929688,403.3500061035156,408.3999938964844,3969700.0,,,,,,,,,,,,,,,,,,
2021-09-27,506.0499877929688,506.0499877929688,520.0499877929688,490.1000061035156,504.25,2159400.0,,,,,,,,,,,,,,,,,,
2021-10-04,520.9000244140625,520.9000244140625,538.9000244140625,500.3500061035156,508.0,1605100.0,,,,,,,,,,,,,,,,,,
2021-10-11,539.25,539.25,550.7000122070312,520.9000244140625,523.8499755859375,1357800.0,,,,,,,,,,,,,,,,,,
2021-10-18,510.6000061035156,510.6000061035156,550.75,493.3999938964844,543.0999755859375,1583200.0,,,,,,,,,,,,,,,,,,
2021-10-25,498.7000122070313,498.7000122070313,521.0499877929688,483.7999877929688,513.0999755859375,1073400.0,,,,,,,,,,,,,,,,,,
2021-11-01,548.0499877929688,548.0499877929688,553.6500244140625,502.8500061035156,503.3500061035156,1678300.0,,,,,,,,,,,,,,,,,,
2021-11-08,544.6500244140625,544.6500244140625,560.9000244140625,532.5999755859375,552.9500122070312,1462800.0,,,,,,,,,,,,,,,,,,
2021-11-15,526.9000244140625,526.9000244140625,553.7999877929688,523.1500244140625,548.2000122070312,790900.0,,,,,,,,,,,,,,,,,,
2021-11-22,492.7999877929688,492.7999877929688,527.8499755859375,489.5499877929688,526.3499755859375,1394100.0,,,,,,,,,,,,,,,,,,
2021-11-29,496.2999877929688,496.2999877929688,506.7000122070313,470.6499938964844,488.3500061035156,1498500.0,,,,,,,,,,,,,,,,,,
2021-12-06,519.4000244140625,519.4000244140625,520.6500244140625,488.5,498.0499877929688,1125800.0,,,,,,,,,,,,,,,,,,
2021-12-13,475.9500122070313,475.9500122070313,525.4000244140625,474.3500061035156,522.2999877929688,1135600.0,,,,,,,,,,,,,,,,,,
2021-12-20,477.2999877929688,477.2999877929688,486.3999938964844,442.0,465.5,1072800.0,,,,,,,,,,,,,,,,,,
2021-12-27,484.1499938964844,484.1499938964844,486.8999938964844,466.5,475.8500061035156,721000.0,,,,,,,,,,,,,,,,,,
2022-01-03,485.7999877929688,485.7999877929688,495.25,480.9500122070313,486.1000061035156,952400.0,,,,,,,,,,,,,,,,,,
2022-01-10,509.6000061035156,509.6000061035156,515.0,490.5,491.3999938964844,1370700.0,,,,,,,,,,,,,,,,,,
2022-01-17,491.2000122070313,491.2000122070313,527.2000122070312,485.1499938964844,510.9500122070313,1222500.0,,,,,,,,,,,,,,,,,,
2022-01-24,465.6499938964844,465.6499938964844,491.3999938964844,446.9500122070313,491.1000061035156,1023900.0,,,,,,,,,,,,,,,,,,
2022-01-31,473.4500122070313,473.4500122070313,499.3999938964844,470.1000061035156,470.1499938964844,1060500.0,,,,,,,,,,,,,,,,,,
2022-02-07,461.8500061035156,461.8500061035156,477.7999877929688,458.1000061035156,474.8500061035156,788800.0,,,,,,,,,,,,,,,,,,
2022-02-14,449.0,449.0,461.7999877929688,431.7000122070313,452.0,999900.0,,,,,,,,,,,,,,,,,,
2022-02-21,433.75,433.75,449.6499938964844,408.8500061035156,445.5,2848500.0,,,,,,,,,,,,,,,,,,
2022-02-28,416.4500122070313,416.4500122070313,439.4500122070313,414.5499877929688,427.3500061035156,922600.0,,,,,,,,,,,,,,,,,,
2022-03-07,430.2000122070313,430.2000122070313,436.2000122070313,389.2999877929688,406.1499938964844,1290100.0,,,,,,,,,,,,,,,,,,
2022-03-14,450.75,450.75,451.8500061035156,418.0,429.75,1083200.0,,,,,,,,,,,,,,,,,,
2022-03-21,449.1499938964844,449.1499938964844,456.3999938964844,433.5,455.0499877929688,949700.0,,,,,,,,,,,,,,,,,,
2022-03-28,474.5499877929688,474.5499877929688,475.5,444.0,451.9500122070313,1329200.0,,,,,,,,,,,,,,,,,,
2022-04-04,474.5,474.5,481.7999877929688,468.0499877929688,476.2000122070313,1570000.0,,,,,,,,,,,,,,,,,,
2022-04-11,464.1000061035156,464.1000061035156,482.5,461.1000061035156,475.0,637800.0,,,,,,,,,,,,,,,,,,
2022-04-18,448.1000061035156,448.1000061035156,462.2999877929688,441.7999877929688,460.3999938964844,1037100.0,,,,,,,,,,,,,,,,,,
2022-04-25,443.75,443.75,455.1499938964844,429.9500122070313,444.0499877929688,890900.0,,,,,,,,,,,,,,,,,,
2022-05-02,408.1499938964844,408.1499938964844,450.4500122070313,406.6000061035156,438.6000061035156,806900.0,,,,,,,,,,,,,,,,,,
2022-05-09,384.4500122070313,384.4500122070313,409.7000122070313,378.5,405.4500122070313,1203100.0,,,,,,,,,,,,,,,,,,
2022-05-16,401.0499877929688,401.0499877929688,406.8500061035156,379.7000122070313,387.1499938964844,1034200.0,,,,,,,,,,,,,,,,,,
2022-05-23,387.8500061035156,387.8500061035156,410.5,369.6499938964844,404.8500061035156,1036300.0,,,,,,,,,,,,,,,,,,
2022-05-30,406.8500061035156,406.8500061035156,415.9500122070313,391.0,392.1499938964844,1561300.0,,,,,,,,,,,,,,,,,,
2022-06-06,400.4500122070313,400.4500122070313,407.7000122070313,394.6000061035156,405.75,815300.0,,,,,,,,,,,,,,,,,,
2022-06-13,377.6499938964844,377.6499938964844,395.5,368.7999877929688,391.25,1066900.0,,,,,,,,,,,,,,,,,,
2022-06-20,383.2000122070313,383.2000122070313,385.7000122070313,365.75,379.5,801700.0,,,,,,,,,,,,,,,,,,
2022-06-27,391.3999938964844,391.3999938964844,392.2999877929688,380.2000122070313,388.8500061035156,674700.0,,,,,,,,,,,,,,,,,,
2022-07-04,411.0,411.0,413.4500122070313,390.2000122070313,391.0,871600.0,,,,,,,,,,,,,,,,,,
2022-07-11,420.0,420.0,423.8500061035156,408.7000122070313,408.8999938964844,651300.0,,,,,,,,,,,,,,,,,,
2022-07-18,439.5,439.5,441.1000061035156,420.9500122070313,424.3999938964844,920200.0,,,,,,,,,,,,,,,,,,
2022-07-25,450.9500122070313,450.9500122070313,454.7999877929688,430.6499938964844,438.6499938964844,784600.0,,,,,,,,,,,,,,,,,,
2022-08-01,437.8999938964844,437.8999938964844,453.6000061035156,429.4500122070313,451.5499877929688,892600.0,,,,,,,,,,,,,,,,,,
2022-08-08,443.25,443.25,447.2000122070313,434.3500061035156,437.2000122070313,508200.0,,,,,,,,,,,,,,,,,,
2022-08-15,450.3999938964844,450.3999938964844,461.4500122070313,444.3500061035156,444.6499938964844,959100.0,,,,,,,,,,,,,,,,,,
2022-08-22,453.75,453.75,460.2999877929688,434.2999877929688,447.6499938964844,1016000.0,,,,,,,,,,,,,,,,,,
2022-08-29,467.3500061035156,467.3500061035156,473.75,438.25,438.7999877929688,849700.0,,,,,,,,,,,,,,,,,,
2022-09-05,470.0499877929688,470.0499877929688,477.25,467.6499938964844,468.7999877929688,1000300.0,,,,,,,,,,,,,,,,,,
2022-09-12,454.3500061035156,454.3500061035156,483.5499877929688,452.0,473.7000122070313,984400.0,,,,,,,,,,,,,,,,,,
2022-09-19,436.75,436.75,461.6000061035156,434.9500122070313,455.25,773700.0,,,,,,,,,,,,,,,,,,
2022-09-26,424.0,424.0,431.7000122070313,410.9500122070313,430.9500122070313,862100.0,,,,,,,,,,,,,,,,,,
2022-10-03,438.5499877929688,438.5499877929688,439.7000122070313,415.9500122070313,425.8500061035156,755200.0,,,,,,,,,,,,,,,,,,
2022-10-10,420.0499877929688,420.0499877929688,437.1000061035156,418.8999938964844,433.6499938964844,633800.0,,,,,,,,,,,,,,,,,,
2022-10-17,426.7999877929688,426.7999877929688,430.6499938964844,412.0,417.9500122070313,653300.0,,,,,,,,,,,,,,,,,,
2022-10-24,436.1499938964844,436.1499938964844,439.2999877929688,424.25,430.4500122070313,442100.0,,,,,,,,,,,,,,,,,,
2022-10-31,443.0499877929688,443.0499877929688,446.5,435.0499877929688,437.75,749700.0,,,,,,,,,,,,,,,,,,
2022-11-07,448.25,448.25,454.7000122070313,437.4500122070313,444.2000122070313,613600.0,,,,,,,,,,,,,,,,,,
2022-11-14,448.7999877929688,448.7999877929688,454.5499877929688,443.0,450.3500061035156,856300.0,,,,,,,,,,,,,,,,,,
2022-11-21,444.8999938964844,444.8999938964844,448.6499938964844,436.0,448.5499877929688,794400.0,,,,,,,,,,,,,,,,,,
2022-11-28,463.3500061035156,463.3500061035156,464.0,442.0499877929688,445.1499938964844,886100.0,,,,,,,,,,,,,,,,,,
2022-12-05,447.5499877929688,447.5499877929688,467.5499877929688,442.3999938964844,465.25,1133000.0,,,,,,,,,,,,,,,,,,
2022-12-12,439.7999877929688,439.7999877929688,454.8500061035156,438.5,445.7000122070313,629400.0,,,,,,,,,,,,,,,,,,
2022-12-19,409.8500061035156,409.8500061035156,444.25,406.8500061035156,441.2000122070313,680600.0,,,,,,,,,,,,,,,,,,
2022-12-26,431.7999877929688,431.7999877929688,434.8999938964844,420.75,421.3500061035156,459400.0,,,,,,,,,,,,,,,,,,
2023-01-02,425.8500061035156,425.8500061035156,440.25,424.0499877929688,431.8999938964844,101700600.0,,,,,,,,,,,,,,,,,,
2023-01-09,426.3999938964844,426.3999938964844,430.5499877929688,422.7000122070313,429.4500122070313,442300.0,,,,,,,,,,,,,,,,,,
2023-01-16,427.4500122070313,427.4500122070313,431.8500061035156,422.9500122070313,427.25,448400.0,,,,,,,,,,,,,,,,,,
2023-01-23,407.5499877929688,407.5499877929688,428.6499938964844,401.7999877929688,428.3999938964844,407500.0,,,,,,,,,,,,,,,,,,
2023-01-30,405.8999938964844,405.8999938964844,419.7000122070313,401.2000122070313,407.8500061035156,654800.0,,,,,,,,,,,,,,,,,,
2023-02-06,414.7999877929688,414.7999877929688,415.3500061035156,403.4500122070313,405.8500061035156,522500.0,,,,,,,,,,,,,,,,,,
2023-02-13,403.6499938964844,403.6499938964844,415.9500122070313,398.7000122070313,414.7999877929688,1056300.0,,,,,,,,,,,,,,,,,,
2023-02-20,380.4500122070313,380.4500122070313,405.2999877929688,379.7999877929688,404.0499877929688,916300.0,,,,,,,,,,,,,,,,,,
2023-02-27,412.0,412.0,416.4500122070313,379.0,381.0,1091500.0,,,,,,,,,,,,,,,,,,
2023-03-06,398.1499938964844,398.1499938964844,416.7999877929688,396.4500122070313,412.0,487000.0,,,,,,,,,,,,,,,,,,
2023-03-13,399.0,399.0,400.3999938964844,378.6000061035156,398.3999938964844,722100.0,,,,,,,,,,,,,,,,,,
2023-03-20,380.9500122070313,380.9500122070313,400.3999938964844,379.6000061035156,399.3999938964844,509900.0,,,,,,,,,,,,,,,,,,
2023-03-27,387.3500061035156,387.3500061035156,389.3999938964844,370.6499938964844,382.1499938964844,854700.0,,,,,,,,,,,,,,,,,,
2023-04-03,404.0,404.0,405.4500122070313,387.3500061035156,389.0,615900.0,,,,,,,,,,,,,,,,,,
2023-04-10,425.2000122070313,425.2000122070313,427.3999938964844,407.25,407.7000122070313,1034300.0,,,,,,,,,,,,,,,,,,
2023-04-17,423.5,423.5,437.8999938964844,421.9500122070313,426.3999938964844,911700.0,,,,,,,,,,,,,,,,,,
2023-04-24,445.1000061035156,445.1000061035156,445.7999877929688,423.2000122070313,425.0499877929688,1785000.0,,,,,,,,,,,,,,,,,,
2023-05-01,445.0499877929688,445.0499877929688,450.2000122070313,442.2000122070313,446.1000061035156,514900.0,,,,,,,,,,,,,,,,,,
2023-05-08,452.8999938964844,452.8999938964844,458.6499938964844,445.75,446.0499877929688,1289500.0,,,,,,,,,,,,,,,,,,
2023-05-15,458.7000122070313,458.7000122070313,479.5499877929688,449.25,455.1499938964844,1171300.0,,,,,,,,,,,,,,,,,,
2023-05-22,472.5499877929688,472.5499877929688,473.8999938964844,457.7999877929688,458.7999877929688,1143900.0,,,,,,,,,,,,,,,,,,
2023-05-29,490.8500061035156,490.8500061035156,492.5,471.0,474.8500061035156,1240400.0,,,,,,,,,,,,,,,,,,
2023-06-05,498.4500122070313,498.4500122070313,507.3999938964844,488.5,492.8999938964844,792500.0,,,,,,,,,,,,,,,,,,
2023-06-12,517.0999755859375,517.0999755859375,527.1500244140625,500.5499877929688,500.7000122070313,1046600.0,,,,,,,,,,,,,,,,,,
2023-06-19,506.8999938964844,506.8999938964844,522.0,504.5,518.2000122070312,654700.0,,,,,,,,,,,,,,,,,,
2023-06-26,520.0,520.0,522.5499877929688,502.9500122070313,507.25,591600.0,,,,,,,,,,,,,,,,,,
2023-07-03,531.4000244140625,531.4000244140625,542.3499755859375,518.4000244140625,519.6500244140625,872800.0,,,,,,,,,,,,,,,,,,
2023-07-10,539.7999877929688,539.7999877929688,541.4500122070312,522.0499877929688,532.8499755859375,823500.0,,,,,,,,,,,,,,,,,,
2023-07-17,536.0999755859375,536.0999755859375,542.9000244140625,531.2999877929688,540.9000244140625,1065800.0,,,,,,,,,,,,,,,,,,
2023-07-24,562.9500122070312,562.9500122070312,564.25,533.5499877929688,537.1500244140625,1137700.0,,,,,,,,,,,,,,,,,,
2023-07-31,539.1500244140625,539.1500244140625,568.7999877929688,535.0,563.9000244140625,1299400.0,,,,,,,,,,,,,,,,,,
2023-08-07,531.1500244140625,531.1500244140625,546.2999877929688,529.5499877929688,539.4500122070312,712000.0,,,,,,,,,,,,,,,,,,
2023-08-14,530.2000122070312,530.2000122070312,537.0,520.7999877929688,530.5999755859375,393800.0,,,,,,,,,,,,,,,,,,
2023-08-21,532.9500122070312,532.9500122070312,547.3499755859375,529.5,529.7999877929688,1293000.0,,,,,,,,,,,,,,,,,,
2023-08-28,563.6500244140625,563.6500244140625,565.25,535.4000244140625,535.5499877929688,1958700.0,,,,,,,,,,,,,,,,,,
2023-09-04,591.4000244140625,591.4000244140625,593.0999755859375,563.6500244140625,565.6500244140625,270436600.0,,,,,,,,,,,,,,,,,,
2023-09-11,586.9500122070312,586.9500122070312,599.9000244140625,565.2999877929688,595.0999755859375,1289700.0,,,,,,,,,,,,,,,,,,
2023-09-18,561.5,561.5,587.7999877929688,559.9500122070312,587.5499877929688,639600.0,,,,,,,,,,,,,,,,,,
2023-09-25,575.6500244140625,575.6500244140625,579.4000244140625,557.4000244140625,562.4000244140625,1725500.0,,,,,,,,,,,,,,,,,,
2023-10-02,587.5,587.5,588.7000122070312,561.4500122070312,576.0999755859375,472300.0,,,,,,,,,,,,,,,,,,
2023-10-09,612.7999877929688,612.7999877929688,619.9000244140625,580.9000244140625,586.5999755859375,822400.0,,,,,,,,,,,,,,,,,,
2023-10-16,599.3499755859375,599.3499755859375,615.7999877929688,593.5999755859375,613.5999755859375,437800.0,,,,,,,,,,,,,,,,,,
2023-10-23,583.0,583.0,600.4000244140625,559.2000122070312,598.75,830600.0,,,,,,,,,,,,,,,,,,
2023-10-30,643.75,643.75,644.4000244140625,582.3499755859375,584.4500122070312,978300.0,,,,,,,,,,,,,,,,,,
