Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'SUNTECK.NS')","('High', 'SUNTECK.NS')","('Low', 'SUNTECK.NS')","('Open', 'SUNTECK.NS')","('Volume', 'SUNTECK.NS')","('Date', '')","('Close', 'SUNTECK.NS')","('High', 'SUNTECK.NS')","('Low', 'SUNTECK.NS')","('Open', 'SUNTECK.NS')","('Volume', 'SUNTECK.NS')"
2020-09-28,261.0903625488281,264.3999938964844,284.5,262.29998779296875,266.95001220703125,1532759.0,,,,,,,,,,,,
2020-10-05,252.104248046875,255.3000030517578,278.0,248.0,266.0,1767042.0,,,,,,,,,,,,
2020-10-12,269.237060546875,272.6499938964844,274.79998779296875,248.0,256.6499938964844,2440576.0,,,,,,,,,,,,
2020-10-19,275.3594970703125,278.8500061035156,293.0,267.20001220703125,272.5,1950137.0,,,,,,,,,,,,
2020-10-26,264.4971923828125,267.8500061035156,285.0,258.54998779296875,276.0,1398204.0,,,,,,,,,,,,
2020-11-02,263.75653076171875,267.1000061035156,278.0,264.1000061035156,267.5,1082311.0,,,,,,,,,,,,
2020-11-09,263.6084289550781,266.95001220703125,274.0,259.04998779296875,269.8999938964844,1062859.0,,,,,,,,,,,,
2020-11-16,266.6696472167969,270.04998779296875,276.20001220703125,264.1000061035156,266.20001220703125,2078730.0,,,,,,,,,,,,
2020-11-23,311.0075988769531,314.95001220703125,376.0,269.1499938964844,272.5,13668784.0,,,,,,,,,,,,
2020-11-30,324.2398681640625,328.3500061035156,333.5,309.0,314.95001220703125,3483910.0,,,,,,,,,,,,
2020-12-07,323.499267578125,327.6000061035156,344.70001220703125,315.1499938964844,327.0,2454360.0,,,,,,,,,,,,
2020-12-14,327.10357666015625,331.25,338.0,317.79998779296875,332.54998779296875,2402641.0,,,,,,,,,,,,
2020-12-21,345.2732238769531,349.6499938964844,354.0,301.0,329.0,3443995.0,,,,,,,,,,,,
2020-12-28,350.8031311035156,355.25,364.8999938964844,341.1000061035156,352.45001220703125,2170830.0,,,,,,,,,,,,
2021-01-04,361.7148132324219,366.2999877929688,371.4500122070313,343.0,357.79998779296875,2033580.0,,,,,,,,,,,,
2021-01-11,368.4296875,373.1000061035156,394.0,361.25,370.0,1825458.0,,,,,,,,,,,,
2021-01-18,346.8038330078125,351.20001220703125,380.0,347.1000061035156,371.0,1177412.0,,,,,,,,,,,,
2021-01-25,317.5743713378906,321.6000061035156,369.0,318.04998779296875,363.0,956946.0,,,,,,,,,,,,
2021-02-01,343.1007385253906,347.45001220703125,360.7999877929688,319.3999938964844,323.25,1024053.0,,,,,,,,,,,,
2021-02-08,375.58892822265625,380.3500061035156,389.0,348.8500061035156,349.1000061035156,1901803.0,,,,,,,,,,,,
2021-02-15,344.2363586425781,348.6000061035156,386.8999938964844,344.5,384.7999877929688,848727.0,,,,,,,,,,,,
2021-02-22,343.3970031738281,347.75,361.9500122070313,336.0,348.6000061035156,677113.0,,,,,,,,,,,,
2021-03-01,337.5215148925781,341.79998779296875,365.0,338.04998779296875,360.0,727220.0,,,,,,,,,,,,
2021-03-08,327.10357666015625,331.25,345.79998779296875,315.79998779296875,344.5,765727.0,,,,,,,,,,,,
2021-03-15,318.7593078613281,322.79998779296875,350.0,304.04998779296875,333.8500061035156,1132307.0,,,,,,,,,,,,
2021-03-22,289.0361328125,292.70001220703125,323.25,289.0,322.0,1109261.0,,,,,,,,,,,,
2021-03-29,277.7294311523437,281.25,298.75,274.25,292.70001220703125,1657197.0,,,,,,,,,,,,
2021-04-05,284.09869384765625,287.70001220703125,293.3500061035156,270.1000061035156,281.70001220703125,1228201.0,,,,,,,,,,,,
2021-04-12,277.3344421386719,280.8500061035156,298.0,267.3999938964844,282.5,959776.0,,,,,,,,,,,,
2021-04-19,275.11260986328125,278.6000061035156,285.6499938964844,251.6499938964844,281.6000061035156,802788.0,,,,,,,,,,,,
2021-04-26,263.5096740722656,266.8500061035156,283.79998779296875,265.0,281.0,2113223.0,,,,,,,,,,,,
2021-05-03,249.19119262695312,252.3500061035156,268.5,250.0,267.6499938964844,1573170.0,,,,,,,,,,,,
2021-05-10,261.92974853515625,265.25,279.70001220703125,255.1999969482422,255.1999969482422,1759465.0,,,,,,,,,,,,
2021-05-17,256.8441772460937,260.1000061035156,268.0,252.0500030517578,268.0,2698205.0,,,,,,,,,,,,
2021-05-24,287.01177978515625,290.6499938964844,297.25,260.1499938964844,262.3999938964844,9662959.0,,,,,,,,,,,,
2021-05-31,298.4665832519531,302.25,307.5,276.8999938964844,286.0,4819834.0,,,,,,,,,,,,
2021-06-07,302.7127380371094,306.54998779296875,319.0,292.70001220703125,304.54998779296875,3980256.0,,,,,,,,,,,,
2021-06-14,285.3824157714844,289.0,309.25,280.45001220703125,307.8500061035156,1695716.0,,,,,,,,,,,,
2021-06-21,297.0841064453125,300.8500061035156,314.0,282.0,282.04998779296875,2502536.0,,,,,,,,,,,,
2021-06-28,294.6153869628906,298.3500061035156,324.95001220703125,292.04998779296875,301.3500061035156,3608302.0,,,,,,,,,,,,
2021-07-05,328.04168701171875,332.20001220703125,337.0,298.8500061035156,301.6000061035156,7464521.0,,,,,,,,,,,,
2021-07-12,362.3072814941406,366.8999938964844,379.2000122070313,330.45001220703125,335.29998779296875,14101696.0,,,,,,,,,,,,
2021-07-19,373.36712646484375,378.1000061035156,386.3999938964844,357.25,362.0,8406295.0,,,,,,,,,,,,
2021-07-26,375.9345703125,380.7000122070313,407.0,346.8500061035156,378.0,6632036.0,,,,,,,,,,,,
2021-08-02,395.6842346191406,400.7000122070313,414.9500122070313,372.6499938964844,373.1499938964844,8598306.0,,,,,,,,,,,,
2021-08-09,377.1689453125,381.9500122070313,403.5,353.0,401.6000061035156,4116560.0,,,,,,,,,,,,
2021-08-16,358.5054931640625,363.0499877929688,386.0,355.25,381.3999938964844,1420873.0,,,,,,,,,,,,
2021-08-23,352.8274841308594,357.29998779296875,365.25,336.75,363.1000061035156,2762223.0,,,,,,,,,,,,
2021-08-30,372.23150634765625,376.9500122070313,389.6000061035156,352.6000061035156,360.04998779296875,8022217.0,,,,,,,,,,,,
2021-09-06,380.0325927734375,384.8500061035156,393.3999938964844,373.9500122070313,377.75,9708234.0,,,,,,,,,,,,
2021-09-13,427.9748840332031,433.3999938964844,464.5,377.5,383.6499938964844,22454503.0,,,,,,,,,,,,
2021-09-20,483.1257629394531,489.25,507.0,416.5,428.0,16381168.0,,,,,,,,,,,,
2021-09-27,480.0904235839844,484.5499877929688,504.0,461.5,489.0,10970304.0,,,,,,,,,,,,
2021-10-04,492.1781311035156,496.75,509.0,471.0,482.0,7327613.0,,,,,,,,,,,,
2021-10-11,504.8603210449219,509.5499877929688,524.4000244140625,496.0,501.4500122070313,4865383.0,,,,,,,,,,,,
2021-10-18,465.0798645019531,469.3999938964844,514.7000122070312,462.0,514.0,3460181.0,,,,,,,,,,,,
2021-10-25,456.2122497558594,460.4500122070313,478.7999877929688,427.25,460.0,2696437.0,,,,,,,,,,,,
2021-11-01,482.3692626953125,486.8500061035156,492.7999877929688,464.4500122070313,465.0,3134333.0,,,,,,,,,,,,
2021-11-08,483.40960693359375,487.8999938964844,494.0,464.0,488.5,3289787.0,,,,,,,,,,,,
2021-11-15,473.6998291015625,478.1000061035156,504.0,468.5,489.7000122070313,2176671.0,,,,,,,,,,,,
2021-11-22,437.18896484375,441.25,482.2999877929688,431.0,480.0,1891680.0,,,,,,,,,,,,
2021-11-29,423.0205993652344,426.9500122070313,441.0,410.5499877929688,440.0,2033219.0,,,,,,,,,,,,
2021-12-06,432.2349548339844,436.25,454.2000122070313,422.0,426.9500122070313,1523088.0,,,,,,,,,,,,
2021-12-13,433.72119140625,437.75,463.0,433.5,439.5,2766575.0,,,,,,,,,,,,
2021-12-20,439.0219421386719,443.1000061035156,453.6499938964844,410.0,431.0,2062407.0,,,,,,,,,,,,
2021-12-27,486.9269409179688,491.4500122070313,509.9500122070313,438.6000061035156,444.0,7468776.0,,,,,,,,,,,,
2022-01-03,506.0988159179688,510.7999877929688,534.5,484.8500061035156,492.0,4462259.0,,,,,,,,,,,,
2022-01-10,565.4475708007812,570.7000122070312,588.5,515.25,515.9500122070312,8966441.0,,,,,,,,,,,,
2022-01-17,535.0300903320312,540.0,589.9000244140625,534.0,574.9000244140625,3773292.0,,,,,,,,,,,,
2022-01-24,501.343017578125,506.0,546.0,486.0,538.9500122070312,2976936.0,,,,,,,,,,,,
2022-01-31,518.781005859375,523.5999755859375,545.0,505.4500122070313,507.0,2359906.0,,,,,,,,,,,,
2022-02-07,468.49810791015625,472.8500061035156,526.0499877929688,458.0499877929688,522.9500122070312,1999153.0,,,,,,,,,,,,
2022-02-14,444.2731323242188,448.3999938964844,467.9500122070313,442.25,458.0499877929688,4556037.0,,,,,,,,,,,,
2022-02-21,480.0408935546875,484.5,490.0,412.0,444.6000061035156,6434464.0,,,,,,,,,,,,
2022-02-28,484.2517700195313,488.75,501.8500061035156,470.75,479.8500061035156,2994826.0,,,,,,,,,,,,
2022-03-07,473.947509765625,478.3500061035156,494.25,454.0,484.5,2812810.0,,,,,,,,,,,,
2022-03-14,465.4266357421875,469.75,483.2999877929688,458.1000061035156,478.0,1316736.0,,,,,,,,,,,,
2022-03-21,414.6978759765625,418.5499877929688,472.75,413.0,472.75,1946766.0,,,,,,,,,,,,
2022-03-28,483.0133056640625,487.5,499.9500122070313,413.25,418.1000061035156,4320178.0,,,,,,,,,,,,
2022-04-04,483.8059387207031,488.2999877929688,503.0,472.1499938964844,487.1499938964844,3417518.0,,,,,,,,,,,,
2022-04-11,457.9461364746094,462.2000122070313,494.0,458.5499877929688,491.8999938964844,2745309.0,,,,,,,,,,,,
2022-04-18,486.6296691894531,491.1499938964844,508.0,455.1000061035156,458.0,6024776.0,,,,,,,,,,,,
2022-04-25,476.82080078125,481.25,491.0,455.25,490.0,4107347.0,,,,,,,,,,,,
2022-05-02,433.6220703125,437.6499938964844,485.7999877929688,435.0,473.1499938964844,1517323.0,,,,,,,,,,,,
2022-05-09,385.7170715332031,389.2999877929688,452.4500122070313,382.5499877929688,434.0,3049825.0,,,,,,,,,,,,
2022-05-16,440.2108459472656,444.2999877929688,452.0499877929688,378.0,387.1499938964844,3697440.0,,,,,,,,,,,,
2022-05-23,432.3340759277344,436.3500061035156,456.3500061035156,420.5,441.7999877929688,2428797.0,,,,,,,,,,,,
2022-05-30,451.2582702636719,455.4500122070313,462.9500122070313,421.6499938964844,438.9500122070313,3399104.0,,,,,,,,,,,,
2022-06-06,463.7918395996094,468.1000061035156,483.25,448.4500122070313,455.4500122070313,4780056.0,,,,,,,,,,,,
2022-06-13,450.6637878417969,454.8500061035156,462.7999877929688,422.0,462.7999877929688,3631924.0,,,,,,,,,,,,
2022-06-20,478.9510192871094,483.3999938964844,488.6000061035156,429.5,457.0,3151119.0,,,,,,,,,,,,
2022-06-27,506.49517822265625,511.2000122070313,514.0,482.9500122070313,486.5,4036302.0,,,,,,,,,,,,
2022-07-04,503.2750854492188,507.9500122070313,521.0499877929688,502.1000061035156,513.5,4662171.0,,,,,,,,,,,,
2022-07-11,502.3338012695313,507.0,514.9000244140625,498.0499877929688,498.0499877929688,3397860.0,,,,,,,,,,,,
2022-07-18,519.3259887695312,524.1500244140625,539.0,504.1000061035156,511.0,2048765.0,,,,,,,,,,,,
2022-07-25,513.4802856445312,518.25,524.5999755859375,490.7999877929688,522.9500122070312,1372765.0,,,,,,,,,,,,
2022-08-01,500.4512939453125,505.1000061035156,532.5999755859375,496.0,519.0,1260555.0,,,,,,,,,,,,
2022-08-08,469.6375122070313,474.0,503.7999877929688,471.0,503.5,1350803.0,,,,,,,,,,,,
2022-08-15,464.6340026855469,468.9500122070313,484.0,466.0,474.0,945727.0,,,,,,,,,,,,
2022-08-22,456.0636291503906,460.2999877929688,469.9500122070313,457.25,467.8500061035156,923415.0,,,,,,,,,,,,
2022-08-29,469.7861328125,474.1499938964844,483.3999938964844,450.0,450.0,1011855.0,,,,,,,,,,,,
2022-09-05,454.8746643066406,459.1000061035156,479.8999938964844,446.3500061035156,476.0,1546054.0,,,,,,,,,,,,
2022-09-12,449.375732421875,453.5499877929688,479.7000122070313,450.0,466.4500122070313,1281356.0,,,,,,,,,,,,
2022-09-19,413.8939514160156,416.3999938964844,460.6000061035156,413.0,451.9500122070313,1199776.0,,,,,,,,,,,,
2022-09-26,416.7764892578125,419.2999877929688,425.4500122070313,406.7000122070313,420.0,1108274.0,,,,,,,,,,,,
2022-10-03,410.0174255371094,412.5,427.6499938964844,405.5,419.2999877929688,1034104.0,,,,,,,,,,,,
2022-10-10,394.75982666015625,397.1499938964844,413.7000122070313,384.25,408.9500122070313,906259.0,,,,,,,,,,,,
2022-10-17,366.77923583984375,369.0,399.0,360.3999938964844,395.0,1340557.0,,,,,,,,,,,,
2022-10-24,376.17236328125,378.4500122070313,385.0,363.6000061035156,369.0,886592.0,,,,,,,,,,,,
2022-10-31,393.2688598632813,395.6499938964844,403.4500122070313,373.3500061035156,380.3500061035156,1049866.0,,,,,,,,,,,,
2022-11-07,385.81396484375,388.1499938964844,407.5,381.75,397.0,636679.0,,,,,,,,,,,,
2022-11-14,392.9706726074219,395.3500061035156,403.8999938964844,385.6000061035156,390.1000061035156,1122784.0,,,,,,,,,,,,
2022-11-21,391.2808837890625,393.6499938964844,399.0,386.5,392.9500122070313,998080.0,,,,,,,,,,,,
2022-11-28,396.9962768554688,399.3999938964844,412.75,392.75,393.6499938964844,1850466.0,,,,,,,,,,,,
2022-12-05,374.33349609375,376.6000061035156,401.5499877929688,374.0,400.9500122070313,1044721.0,,,,,,,,,,,,
2022-12-12,365.2882690429688,367.5,378.25,364.1499938964844,376.6000061035156,771238.0,,,,,,,,,,,,
2022-12-19,327.06964111328125,329.04998779296875,370.7999877929688,315.0,369.9500122070313,787835.0,,,,,,,,,,,,
2022-12-26,327.8151550292969,329.79998779296875,346.0,327.29998779296875,330.70001220703125,1404056.0,,,,,,,,,,,,
2023-01-02,347.0984191894531,349.20001220703125,357.0,327.04998779296875,330.79998779296875,2135920.0,,,,,,,,,,,,
2023-01-09,361.9087219238281,364.1000061035156,365.8999938964844,350.5,351.95001220703125,2111964.0,,,,,,,,,,,,
2023-01-16,365.0397644042969,367.25,375.0,361.2999877929688,364.8500061035156,1851603.0,,,,,,,,,,,,
2023-01-23,341.3830261230469,343.45001220703125,379.2000122070313,340.20001220703125,367.1499938964844,759698.0,,,,,,,,,,,,
2023-01-30,344.7128295898437,346.79998779296875,371.3999938964844,326.70001220703125,342.79998779296875,1313722.0,,,,,,,,,,,,
2023-02-06,328.0139465332031,330.0,349.8500061035156,328.45001220703125,337.6000061035156,677326.0,,,,,,,,,,,,
2023-02-13,323.64044189453125,325.6000061035156,331.5,298.04998779296875,327.04998779296875,928028.0,,,,,,,,,,,,
2023-02-20,307.8858337402344,309.75,331.3999938964844,305.8999938964844,321.6000061035156,619099.0,,,,,,,,,,,,
2023-02-27,307.7367248535156,309.6000061035156,320.6000061035156,297.79998779296875,309.0,979086.0,,,,,,,,,,,,
2023-03-06,302.518310546875,304.3500061035156,312.70001220703125,301.1000061035156,310.20001220703125,650710.0,,,,,,,,,,,,
2023-03-13,297.7471923828125,299.54998779296875,309.8999938964844,297.0,308.0,493155.0,,,,,,,,,,,,
2023-03-20,291.6839294433594,293.45001220703125,312.5,292.75,311.0,360840.0,,,,,,,,,,,,
2023-03-27,282.9866027832031,284.70001220703125,294.8999938964844,271.1000061035156,292.0,1124395.0,,,,,,,,,,,,
2023-04-03,294.9640808105469,296.75,299.5,286.04998779296875,287.0,494224.0,,,,,,,,,,,,
2023-04-10,294.9640808105469,296.75,302.0,292.29998779296875,298.20001220703125,521151.0,,,,,,,,,,,,
2023-04-17,295.8089294433594,297.6000061035156,308.0,293.54998779296875,296.75,864162.0,,,,,,,,,,,,
2023-04-24,301.17645263671875,303.0,305.75,294.5,302.04998779296875,625242.0,,,,,,,,,,,,
2023-05-01,305.4505615234375,307.29998779296875,310.0,298.25,303.0,577487.0,,,,,,,,,,,,
2023-05-08,308.034912109375,309.8999938964844,320.0,308.0,310.0,817671.0,,,,,,,,,,,,
2023-05-15,293.9203796386719,295.70001220703125,316.95001220703125,295.0,311.0,824933.0,,,,,,,,,,,,
2023-05-22,292.4294128417969,294.20001220703125,306.70001220703125,290.0,295.70001220703125,433531.0,,,,,,,,,,,,
2023-05-29,280.2531433105469,281.95001220703125,289.6499938964844,279.79998779296875,288.0,844460.0,,,,,,,,,,,,
2023-06-05,283.48358154296875,285.20001220703125,289.95001220703125,282.04998779296875,284.04998779296875,1372526.0,,,,,,,,,,,,
2023-06-12,281.8434753417969,283.54998779296875,287.75,279.0,286.0,1870033.0,,,,,,,,,,,,
2023-06-19,272.5497741699219,274.20001220703125,287.75,271.3999938964844,284.8999938964844,1457050.0,,,,,,,,,,,,
2023-06-26,280.10400390625,281.79998779296875,286.5,272.45001220703125,276.75,1169399.0,,,,,,,,,,,,
2023-07-03,332.5365600585937,334.54998779296875,341.95001220703125,276.79998779296875,285.0,25692067.0,,,,,,,,,,,,
2023-07-10,356.83941650390625,359.0,362.8999938964844,317.1000061035156,332.45001220703125,11015901.0,,,,,,,,,,,,
2023-07-17,374.7807922363281,377.0499877929688,386.8999938964844,360.25,360.25,6172577.0,,,,,,,,,,,,
2023-07-24,360.7656555175781,362.9500122070313,382.4500122070313,351.0,377.8500061035156,2385827.0,,,,,,,,,,,,
2023-07-31,363.6978759765625,365.8999938964844,374.8500061035156,360.0,363.0499877929688,1406861.0,,,,,,,,,,,,
2023-08-07,368.0714111328125,370.2999877929688,396.1499938964844,365.6499938964844,367.7000122070313,3708338.0,,,,,,,,,,,,
2023-08-14,367.2265319824219,369.4500122070313,382.0,355.29998779296875,369.9500122070313,1952182.0,,,,,,,,,,,,
2023-08-21,353.9568786621094,356.1000061035156,381.7000122070313,351.25,369.3999938964844,1250580.0,,,,,,,,,,,,
2023-08-28,360.6662292480469,362.8500061035156,370.0,353.0,356.45001220703125,1359436.0,,,,,,,,,,,,
2023-09-04,398.7357482910156,401.1499938964844,409.7999877929688,362.0499877929688,365.0,4927018.0,,,,,,,,,,,,
2023-09-11,417.869873046875,420.3999938964844,423.7999877929688,378.3999938964844,407.7999877929688,4629706.0,,,,,,,,,,,,
2023-09-18,430.5431518554688,433.1499938964844,444.0,418.0,422.0,2203302.0,,,,,,,,,,,,
2023-09-25,450.143310546875,451.2999877929688,454.0,430.6000061035156,433.5,2420801.0,,,,,,,,,,,,
2023-10-02,451.8888244628906,453.0499877929688,454.3999938964844,426.2999877929688,451.2999877929688,2272549.0,,,,,,,,,,,,
2023-10-09,473.0843505859375,474.2999877929688,481.8999938964844,423.2000122070313,445.0499877929688,5724234.0,,,,,,,,,,,,
2023-10-16,468.4462890625,469.6499938964844,487.5,464.1000061035156,480.5499877929688,1483255.0,,,,,,,,,,,,
2023-10-23,419.5220031738281,420.6000061035156,463.8999938964844,390.2000122070313,451.1000061035156,2151384.0,,,,,,,,,,,,
2023-10-30,448.1484375,449.2999877929688,455.0,415.0,420.6000061035156,2361203.0,,,,,,,,,,,,
2023-11-06,446.6024169921875,447.75,462.0,444.0499877929688,449.5499877929688,886022.0,,,,,,,,,,,,
2023-11-13,452.8862609863281,454.0499877929688,465.3999938964844,444.0,450.0,853728.0,,,,,,,,,,,,
2023-11-20,489.54205322265625,490.7999877929688,502.8500061035156,445.3999938964844,454.0499877929688,8050884.0,,,,,,,,,,,,
2023-11-27,500.9627380371094,502.25,511.3999938964844,490.7999877929688,490.7999877929688,2470421.0,,,,,,,,,,,,
2023-12-04,491.9858093261719,493.25,510.0,488.5,508.0,1529990.0,,,,,,,,,,,,
2023-12-11,474.430908203125,475.6499938964844,511.2999877929688,457.5499877929688,493.3999938964844,12010622.0,,,,,,,,,,,,
2023-12-18,427.6012573242188,428.7000122070313,478.0499877929688,427.0,476.7000122070313,4003983.0,,,,,,,,,,,,
2023-12-25,444.4080505371094,445.5499877929688,446.7000122070313,419.9500122070313,428.7000122070313,3145493.0,,,,,,,,,,,,
2024-01-01,457.025634765625,458.2000122070313,474.8999938964844,430.6000061035156,447.0,8445135.0,,,,,,,,,,,,
2024-01-08,460.2673034667969,461.4500122070313,471.0,444.0,461.6000061035156,3707512.0,,,,,,,,,,,,
2024-01-15,461.4642333984375,462.6499938964844,472.8999938964844,432.0,464.6000061035156,4539600.0,,,,,,,,,,,,
2024-01-22,446.5026550292969,447.6499938964844,469.8500061035156,426.3500061035156,462.6499938964844,4358697.0,,,,,,,,,,,,
2024-01-29,466.4015502929688,467.6000061035156,484.2000122070313,448.0,452.0,4266371.0,,,,,,,,,,,,
2024-02-05,460.7660217285156,461.9500122070313,489.0,447.8500061035156,468.5,2207948.0,,,,,,,,,,,,
2024-02-12,460.06781005859375,461.25,468.7000122070313,443.0,468.7000122070313,1618555.0,,,,,,,,,,,,
2024-02-19,483.856689453125,485.1000061035156,502.2000122070313,458.7999877929688,463.0,5654078.0,,,,,,,,,,,,
2024-02-26,467.3989868164063,468.6000061035156,495.8999938964844,460.7999877929688,487.8500061035156,1770815.0,,,,,,,,,,,,
2024-03-04,455.928466796875,457.1000061035156,479.0,448.5,479.0,744840.0,,,,,,,,,,,,
2024-03-11,396.2817077636719,397.2999877929688,460.1499938964844,380.25,459.5499877929688,2644491.0,,,,,,,,,,,,
2024-03-18,400.9197998046875,401.9500122070313,407.8999938964844,380.0499877929688,394.3999938964844,1488157.0,,,,,,,,,,,,
2024-03-25,388.501708984375,389.5,409.6499938964844,385.5499877929688,401.9500122070313,1678220.0,,,,,,,,,,,,
2024-04-01,438.5730590820313,439.7000122070313,443.9500122070313,393.5499877929688,395.7000122070313,2830323.0,,,,,,,,,,,,
2024-04-08,434.3838195800781,435.5,466.6499938964844,434.5,442.0,1841210.0,,,,,,,,,,,,
2024-04-15,428.2994384765625,429.3999938964844,447.0,420.0,431.9500122070313,1414882.0,,,,,,,,,,,,
2024-04-22,442.0640869140625,443.2000122070313,445.6499938964844,430.0499877929688,435.0,930596.0,,,,,,,,,,,,
2024-04-29,429.64599609375,430.75,447.0499877929688,425.5,446.0,610794.0,,,,,,,,,,,,
2024-05-06,411.8916320800781,412.9500122070313,433.8500061035156,409.4500122070313,432.9500122070313,989106.0,,,,,,,,,,,,
2024-05-13,451.4400024414063,452.6000061035156,456.0,406.5499877929688,414.7999877929688,2574763.0,,,,,,,,,,,,
2024-05-20,448.2980651855469,449.4500122070313,465.7999877929688,437.3500061035156,448.3500061035156,1911938.0,,,,,,,,,,,,
2024-05-27,469.7928161621094,471.0,488.0,446.0499877929688,450.3500061035156,5217200.0,,,,,,,,,,,,
2024-06-03,506.5982360839844,507.8999938964844,511.0,432.0499877929688,486.0,5731425.0,,,,,,,,,,,,
