Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'WELCORP.NS')","('High', 'WELCORP.NS')","('Low', 'WELCORP.NS')","('Open', 'WELCORP.NS')","('Volume', 'WELCORP.NS')","('Date', '')","('Close', 'WELCORP.NS')","('High', 'WELCORP.NS')","('Low', 'WELCORP.NS')","('Open', 'WELCORP.NS')","('Volume', 'WELCORP.NS')"
2020-07-06,79.55623626708984,87.25,90.8000030517578,79.80000305175781,80.19999694824219,13041611.0,,,,,,,,,,,,
2020-07-13,75.1339111328125,82.4000015258789,89.25,78.0,87.80000305175781,4500722.0,,,,,,,,,,,,
2020-07-20,73.62940979003906,80.75,83.94999694824219,79.9000015258789,82.80000305175781,3043916.0,,,,,,,,,,,,
2020-07-27,80.05773162841797,87.80000305175781,88.3499984741211,79.55000305175781,81.0999984741211,6835957.0,,,,,,,,,,,,
2020-08-03,94.0085678100586,103.0999984741211,104.4000015258789,85.69999694824219,87.94999694824219,13452256.0,,,,,,,,,,,,
2020-08-10,97.41127014160156,106.3000030517578,114.9000015258789,102.6500015258789,103.6500015258789,8032404.0,,,,,,,,,,,,
2020-08-17,106.2085189819336,115.9000015258789,120.5,106.1500015258789,108.0,4968519.0,,,,,,,,,,,,
2020-08-24,103.73429107666016,113.1999969482422,118.8499984741211,112.5,116.1999969482422,4323168.0,,,,,,,,,,,,
2020-08-31,96.9530792236328,105.8000030517578,115.25,103.0,114.0500030517578,2748708.0,,,,,,,,,,,,
2020-09-07,89.85114288330078,98.0500030517578,110.0,96.1999969482422,106.8499984741211,2564883.0,,,,,,,,,,,,
2020-09-14,105.33795166015624,114.9499969482422,116.3499984741211,99.3000030517578,100.0999984741211,4757611.0,,,,,,,,,,,,
2020-09-21,93.79156494140624,102.3499984741211,115.4000015258789,97.6500015258789,115.4000015258789,3726192.0,,,,,,,,,,,,
2020-09-28,102.45136260986328,111.8000030517578,116.3000030517578,105.0,105.0,6574287.0,,,,,,,,,,,,
2020-10-05,104.42157745361328,113.9499969482422,123.1999969482422,109.5,113.0,6277200.0,,,,,,,,,,,,
2020-10-12,105.52123260498048,115.1500015258789,116.4499969482422,105.1500015258789,115.0,5328123.0,,,,,,,,,,,,
2020-10-19,107.72055053710938,117.5500030517578,119.6999969482422,109.0999984741211,115.8000030517578,7466387.0,,,,,,,,,,,,
2020-10-26,98.4651107788086,107.4499969482422,118.25,105.1500015258789,118.25,4354555.0,,,,,,,,,,,,
2020-11-02,92.14207458496094,100.5500030517578,108.5999984741211,99.0,107.9499969482422,5772084.0,,,,,,,,,,,,
2020-11-09,93.60829162597656,102.1500015258789,105.4000015258789,100.0,101.5,3983750.0,,,,,,,,,,,,
2020-11-16,103.2761001586914,112.6999969482422,114.0,101.4499969482422,101.4499969482422,8537336.0,,,,,,,,,,,,
2020-11-23,108.22455596923828,118.0999984741211,120.0,111.0,113.8000030517578,11911605.0,,,,,,,,,,,,
2020-11-30,116.0596160888672,126.6500015258789,131.39999389648438,116.5500030517578,118.0999984741211,9489419.0,,,,,,,,,,,,
2020-12-07,123.48229217529295,134.75,136.8000030517578,122.6999969482422,126.6500015258789,8601475.0,,,,,,,,,,,,
2020-12-14,120.36661529541016,131.35000610351562,141.3000030517578,129.5,134.75,13660543.0,,,,,,,,,,,,
2020-12-21,114.45594787597656,124.9000015258789,131.5,110.9499969482422,131.5,5424558.0,,,,,,,,,,,,
2020-12-28,120.50406646728516,131.5,136.85000610351562,127.3499984741211,130.0,5812230.0,,,,,,,,,,,,
2021-01-04,130.95079040527344,142.89999389648438,145.5,126.5,132.60000610351562,9392022.0,,,,,,,,,,,,
2021-01-11,125.4983367919922,136.9499969482422,144.75,135.6999969482422,143.8000030517578,4554387.0,,,,,,,,,,,,
2021-01-18,117.8923797607422,128.64999389648438,136.5,126.5500030517578,135.0,4939558.0,,,,,,,,,,,,
2021-01-25,110.01150512695312,120.0500030517578,131.25,119.5,129.85000610351562,4273260.0,,,,,,,,,,,,
2021-02-01,115.60142517089844,126.1500015258789,129.5,117.5999984741211,120.0999984741211,4566811.0,,,,,,,,,,,,
2021-02-08,112.11917114257812,122.3499984741211,127.5500030517578,121.5500030517578,127.1500015258789,2348121.0,,,,,,,,,,,,
2021-02-15,114.68504333496094,125.1500015258789,128.60000610351562,122.4000015258789,123.0,3701502.0,,,,,,,,,,,,
2021-02-22,119.35858154296876,130.25,134.0,119.6500015258789,125.8000030517578,6162640.0,,,,,,,,,,,,
2021-03-01,121.0997085571289,132.14999389648438,143.0,129.60000610351562,131.60000610351562,8178328.0,,,,,,,,,,,,
2021-03-08,121.0997085571289,132.14999389648438,139.9499969482422,130.5,134.1999969482422,4344359.0,,,,,,,,,,,,
2021-03-15,123.80304718017578,135.10000610351562,137.3000030517578,127.5,133.14999389648438,7508965.0,,,,,,,,,,,,
2021-03-22,123.57393646240234,134.85000610351562,137.5,128.8000030517578,134.89999389648438,4521537.0,,,,,,,,,,,,
2021-03-29,134.98287963867188,147.3000030517578,148.8000030517578,131.39999389648438,134.85000610351562,7116113.0,,,,,,,,,,,,
2021-04-05,142.4513702392578,155.4499969482422,164.9499969482422,136.6999969482422,148.5,13028180.0,,,,,,,,,,,,
2021-04-12,130.171875,142.0500030517578,155.3000030517578,141.14999389648438,155.0,7572684.0,,,,,,,,,,,,
2021-04-19,126.68962860107422,138.25,142.89999389648438,133.5,139.5500030517578,3270120.0,,,,,,,,,,,,
2021-04-26,130.95079040527344,142.89999389648438,157.85000610351562,138.5,140.0,8026576.0,,,,,,,,,,,,
2021-05-03,132.23374938964844,144.3000030517578,147.0,138.25,143.39999389648438,8683630.0,,,,,,,,,,,,
2021-05-10,131.50062561035156,143.5,150.75,141.5500030517578,146.89999389648438,4642190.0,,,,,,,,,,,,
2021-05-17,134.34141540527344,146.60000610351562,149.1999969482422,141.0,144.0,6120398.0,,,,,,,,,,,,
2021-05-24,136.26580810546875,148.6999969482422,154.8000030517578,143.5,149.0,11761564.0,,,,,,,,,,,,
2021-05-31,135.39524841308594,147.75,153.6999969482422,145.10000610351562,150.1999969482422,8254423.0,,,,,,,,,,,,
2021-06-07,140.98516845703125,153.85000610351562,165.89999389648438,151.35000610351562,153.6999969482422,19203286.0,,,,,,,,,,,,
2021-06-14,132.46282958984375,144.5500030517578,156.75,142.1999969482422,153.5,9455525.0,,,,,,,,,,,,
2021-06-21,133.7915802001953,146.0,151.85000610351562,141.0,141.89999389648438,7158228.0,,,,,,,,,,,,
2021-06-28,128.2474822998047,139.9499969482422,148.6999969482422,139.1999969482422,147.25,11162060.0,,,,,,,,,,,,
2021-07-05,127.78927612304688,139.4499969482422,141.75,137.10000610351562,141.0,5891587.0,,,,,,,,,,,,
2021-07-12,140.11459350585938,152.89999389648438,160.6999969482422,139.85000610351562,141.0,41336748.0,,,,,,,,,,,,
2021-07-19,133.83740234375,146.0500030517578,151.89999389648438,140.0,150.75,10253401.0,,,,,,,,,,,,
2021-07-26,126.87290954589844,138.4499969482422,151.89999389648438,136.5500030517578,147.0,15453141.0,,,,,,,,,,,,
2021-08-02,122.97828674316406,134.1999969482422,141.5,132.5500030517578,140.0,10524321.0,,,,,,,,,,,,
2021-08-09,116.4261703491211,127.0500030517578,132.75,121.1500015258789,132.75,7436293.0,,,,,,,,,,,,
2021-08-16,104.98843383789062,110.3000030517578,126.6500015258789,109.9000015258789,125.3499984741211,6308241.0,,,,,,,,,,,,
2021-08-23,113.07911682128906,118.8000030517578,121.3499984741211,105.8499984741211,112.1500015258789,7175351.0,,,,,,,,,,,,
2021-08-30,111.55615234375,117.1999969482422,121.0,115.1500015258789,119.25,3418839.0,,,,,,,,,,,,
2021-09-06,118.93295288085938,124.9499969482422,126.4000015258789,116.5500030517578,118.5,4714299.0,,,,,,,,,,,,
2021-09-13,115.74427032470705,121.5999984741211,127.0,119.0,125.5,5345664.0,,,,,,,,,,,,
2021-09-20,121.45533752441406,127.5999984741211,129.0,121.75,122.0,8070924.0,,,,,,,,,,,,
2021-09-27,136.11375427246094,143.0,149.39999389648438,124.4000015258789,129.0,26312658.0,,,,,,,,,,,,
2021-10-04,138.9216766357422,145.9499969482422,152.0,139.39999389648438,144.3000030517578,16298278.0,,,,,,,,,,,,
2021-10-11,140.58741760253906,147.6999969482422,150.64999389648438,142.6999969482422,146.9499969482422,10832758.0,,,,,,,,,,,,
2021-10-18,130.35508728027344,136.9499969482422,153.64999389648438,127.3499984741211,149.5,15496487.0,,,,,,,,,,,,
2021-10-25,127.07122039794922,133.5,138.25,123.0999984741211,138.25,5282747.0,,,,,,,,,,,,
2021-11-01,124.40605926513672,130.6999969482422,135.14999389648438,127.0500030517578,135.0,1981311.0,,,,,,,,,,,,
2021-11-08,140.82537841796875,147.9499969482422,149.89999389648438,128.0,132.35000610351562,11953148.0,,,,,,,,,,,,
2021-11-15,147.3931121826172,154.85000610351562,163.6999969482422,140.14999389648438,146.5,36584106.0,,,,,,,,,,,,
2021-11-22,161.67079162597656,169.85000610351562,173.89999389648438,143.39999389648438,154.5,44328585.0,,,,,,,,,,,,
2021-11-29,157.1019287109375,165.0500030517578,175.39999389648438,157.4499969482422,171.39999389648438,27827730.0,,,,,,,,,,,,
2021-12-06,174.6634521484375,183.5,185.3999938964844,163.1999969482422,165.0,21631012.0,,,,,,,,,,,,
2021-12-13,158.76763916015625,166.8000030517578,194.0,164.89999389648438,185.0,19146152.0,,,,,,,,,,,,
2021-12-20,163.86000061035156,172.14999389648438,176.9499969482422,152.0,164.8000030517578,13198738.0,,,,,,,,,,,,
2021-12-27,169.85662841796875,178.4499969482422,182.5,166.60000610351562,169.4499969482422,8174860.0,,,,,,,,,,,,
2022-01-03,170.28494262695312,178.89999389648438,186.5,176.0,177.0,8320009.0,,,,,,,,,,,,
2022-01-10,181.23117065429688,190.3999938964844,194.8999938964844,178.6999969482422,179.85000610351562,12014995.0,,,,,,,,,,,,
2022-01-17,169.66627502441406,178.25,197.3000030517578,174.85000610351562,191.8999938964844,9232939.0,,,,,,,,,,,,
2022-01-24,169.71385192871094,178.3000030517578,185.3000030517578,160.14999389648438,179.3000030517578,5132496.0,,,,,,,,,,,,
2022-01-31,181.135986328125,190.3000030517578,193.8999938964844,180.8000030517578,183.8999938964844,9908441.0,,,,,,,,,,,,
2022-02-07,164.52630615234375,172.85000610351562,191.0,170.0,191.0,7644716.0,,,,,,,,,,,,
2022-02-14,148.34494018554688,155.85000610351562,169.3000030517578,152.4499969482422,169.0,4535651.0,,,,,,,,,,,,
2022-02-21,135.7805938720703,142.64999389648438,153.0500030517578,136.0500030517578,151.0500030517578,3460048.0,,,,,,,,,,,,
2022-02-28,136.39930725097656,143.3000030517578,152.5,140.10000610351562,141.89999389648438,2698385.0,,,,,,,,,,,,
2022-03-07,141.4916534423828,148.64999389648438,153.0,135.5,140.1999969482422,2977088.0,,,,,,,,,,,,
2022-03-14,137.11318969726562,144.0500030517578,150.64999389648438,138.9499969482422,149.9499969482422,3532409.0,,,,,,,,,,,,
2022-03-21,146.20330810546875,153.60000610351562,156.75,144.14999389648438,145.75,7188172.0,,,,,,,,,,,,
2022-03-28,175.42491149902344,184.3000030517578,187.5,147.75,153.60000610351562,16588896.0,,,,,,,,,,,,
2022-04-04,186.41873168945312,195.8500061035156,207.25,178.6999969482422,182.3500061035156,18929007.0,,,,,,,,,,,,
2022-04-11,201.5054473876953,211.6999969482422,214.3999938964844,190.0,194.5500030517578,9061694.0,,,,,,,,,,,,
2022-04-18,203.36154174804688,213.6499938964844,222.0,195.1000061035156,213.0,12026414.0,,,,,,,,,,,,
2022-04-25,195.46124267578125,205.3500061035156,215.8999938964844,202.1000061035156,208.1999969482422,4382181.0,,,,,,,,,,,,
2022-05-02,189.3694305419922,198.9499969482422,207.6999969482422,186.1999969482422,202.1000061035156,3199503.0,,,,,,,,,,,,
2022-05-09,169.52346801757812,178.10000610351562,199.0500030517578,159.75,197.6999969482422,4269953.0,,,,,,,,,,,,
2022-05-16,233.106689453125,244.8999938964844,250.6499938964844,179.14999389648438,183.8999938964844,37650795.0,,,,,,,,,,,,
2022-05-23,196.31790161132807,206.25,249.75,186.5,246.8999938964844,16834357.0,,,,,,,,,,,,
2022-05-30,214.022201538086,224.8500061035156,235.8000030517578,205.0,208.9499969482422,12189768.0,,,,,,,,,,,,
2022-06-06,223.8737945556641,235.1999969482422,239.8500061035156,223.3500061035156,225.0,7700251.0,,,,,,,,,,,,
2022-06-13,202.7871551513672,208.5500030517578,237.0,196.5500030517578,230.0,7019241.0,,,,,,,,,,,,
2022-06-20,207.5031280517578,213.3999938964844,214.8999938964844,183.0500030517578,206.0,7378102.0,,,,,,,,,,,,
2022-06-27,208.71859741210932,214.6499938964844,229.0,213.1000061035156,220.0,6480500.0,,,,,,,,,,,,
2022-07-04,213.92076110839844,220.0,229.0,205.4499969482422,214.6499938964844,4208422.0,,,,,,,,,,,,
2022-07-11,203.66229248046875,209.4499969482422,226.0,206.3999938964844,218.8999938964844,4537488.0,,,,,,,,,,,,
2022-07-18,204.2943420410156,210.1000061035156,219.8999938964844,207.25,211.6000061035156,4466877.0,,,,,,,,,,,,
2022-07-25,219.7549591064453,226.0,227.6499938964844,205.6000061035156,209.0,8167805.0,,,,,,,,,,,,
2022-08-01,200.74517822265625,206.4499969482422,236.4499969482422,203.0,227.6000061035156,9576840.0,,,,,,,,,,,,
2022-08-08,206.19044494628903,212.0500030517578,214.5,202.4499969482422,206.0,4041078.0,,,,,,,,,,,,
2022-08-15,215.6710205078125,221.8000030517578,234.1999969482422,211.0,212.0500030517578,6737466.0,,,,,,,,,,,,
2022-08-22,222.52621459960932,228.8500061035156,242.0,215.5,221.6000061035156,7478372.0,,,,,,,,,,,,
2022-08-29,234.63218688964844,241.3000030517578,243.3500061035156,222.0500030517578,222.6000061035156,4717887.0,,,,,,,,,,,,
2022-09-05,239.299545288086,246.1000061035156,260.6000061035156,242.1999969482422,242.5500030517578,12171205.0,,,,,,,,,,,,
2022-09-12,240.369140625,247.1999969482422,267.70001220703125,240.1999969482422,248.25,11178806.0,,,,,,,,,,,,
2022-09-19,273.0406799316406,280.79998779296875,298.5,251.5,254.0,21369806.0,,,,,,,,,,,,
2022-09-26,257.7745361328125,265.1000061035156,279.54998779296875,257.0,277.8999938964844,7118584.0,,,,,,,,,,,,
2022-10-03,266.4285888671875,274.0,278.8999938964844,252.0500030517578,264.45001220703125,4394290.0,,,,,,,,,,,,
2022-10-10,235.0211334228516,241.6999969482422,272.79998779296875,236.5500030517578,270.54998779296875,5130030.0,,,,,,,,,,,,
2022-10-17,220.2411499023437,226.5,240.3000030517578,225.1000061035156,238.0,8002722.0,,,,,,,,,,,,
2022-10-24,212.94839477539065,219.0,229.3999938964844,214.1000061035156,226.5,3107666.0,,,,,,,,,,,,
2022-10-31,221.11627197265625,227.3999938964844,234.3000030517578,217.1999969482422,220.1000061035156,8267369.0,,,,,,,,,,,,
2022-11-07,223.0124053955078,229.3500061035156,236.8999938964844,224.1999969482422,228.5,3728208.0,,,,,,,,,,,,
2022-11-14,231.61782836914065,238.1999969482422,243.6499938964844,222.1999969482422,229.0,5044362.0,,,,,,,,,,,,
2022-11-21,231.8609313964844,238.4499969482422,240.5,229.0500030517578,237.8999938964844,2175857.0,,,,,,,,,,,,
2022-11-28,242.9459228515625,249.8500061035156,252.0,238.0,239.6499938964844,4829091.0,,,,,,,,,,,,
2022-12-05,237.257568359375,244.0,255.8500061035156,234.0,250.3000030517578,3981028.0,,,,,,,,,,,,
2022-12-12,226.3670654296875,232.8000030517578,252.0500030517578,225.1499938964844,244.5,3469755.0,,,,,,,,,,,,
2022-12-19,198.217041015625,203.8500061035156,235.0500030517578,201.9499969482422,232.8999938964844,3680541.0,,,,,,,,,,,,
2022-12-26,230.40237426757807,236.9499969482422,239.0,201.6000061035156,203.8999938964844,3905066.0,,,,,,,,,,,,
2023-01-02,212.70529174804688,218.75,242.75,217.5500030517578,232.6000061035156,2529726.0,,,,,,,,,,,,
2023-01-09,209.8368225097656,215.8000030517578,226.25,212.1999969482422,220.6999969482422,2563336.0,,,,,,,,,,,,
2023-01-16,220.43560791015625,226.6999969482422,230.0,213.5,217.0,2875799.0,,,,,,,,,,,,
2023-01-23,201.1827545166016,206.8999938964844,234.0,206.0,227.0,2817317.0,,,,,,,,,,,,
2023-01-30,186.84033203125,192.1499938964844,220.0,182.8999938964844,205.9499969482422,8338512.0,,,,,,,,,,,,
2023-02-06,200.3076171875,206.0,210.0,190.0,193.25,3897905.0,,,,,,,,,,,,
2023-02-13,189.75743103027344,195.1499938964844,208.25,192.0500030517578,207.1000061035156,3106969.0,,,,,,,,,,,,
2023-02-20,180.6171875,185.75,196.9499969482422,184.1999969482422,195.8000030517578,1755910.0,,,,,,,,,,,,
2023-02-27,193.59829711914065,199.1000061035156,200.5,177.64999389648438,185.3500061035156,3590606.0,,,,,,,,,,,,
2023-03-06,205.50979614257807,211.3500061035156,215.0,198.5,200.0,3606967.0,,,,,,,,,,,,
2023-03-13,193.40380859375,198.8999938964844,214.4499969482422,190.8999938964844,212.9499969482422,3937938.0,,,,,,,,,,,,
2023-03-20,192.67453002929688,198.1499938964844,206.5,192.1999969482422,198.8000030517578,2766029.0,,,,,,,,,,,,
2023-03-27,194.9596099853516,200.5,203.25,186.0,198.1499938964844,2223345.0,,,,,,,,,,,,
2023-04-03,211.78155517578125,217.8000030517578,218.6999969482422,201.0,201.0,2240238.0,,,,,,,,,,,,
2023-04-10,213.6776733398437,219.75,221.8000030517578,212.0,219.3999938964844,2316021.0,,,,,,,,,,,,
2023-04-17,210.0799102783203,216.0500030517578,224.0,214.0,222.25,2869834.0,,,,,,,,,,,,
2023-04-24,218.928451538086,225.1499938964844,226.0,215.1999969482422,215.1999969482422,2687660.0,,,,,,,,,,,,
2023-05-01,223.790283203125,230.1499938964844,237.6999969482422,225.1499938964844,225.1499938964844,3120867.0,,,,,,,,,,,,
2023-05-08,219.609115600586,225.8500061035156,236.0,224.3000030517578,230.8500061035156,1391888.0,,,,,,,,,,,,
2023-05-15,231.52061462402344,238.1000061035156,239.8500061035156,223.5,225.0,2933224.0,,,,,,,,,,,,
2023-05-22,235.8476409912109,242.5500030517578,246.0,236.4499969482422,238.25,3815678.0,,,,,,,,,,,,
2023-05-29,260.6430053710937,268.04998779296875,275.5,240.1000061035156,243.9499969482422,11843297.0,,,,,,,,,,,,
2023-06-05,264.6783142089844,272.20001220703125,284.0,259.0,270.0,7853619.0,,,,,,,,,,,,
2023-06-12,261.5667419433594,269.0,277.3999938964844,264.25,273.79998779296875,3969070.0,,,,,,,,,,,,
2023-06-19,259.7304077148437,262.1000061035156,276.0,261.3500061035156,269.29998779296875,4060191.0,,,,,,,,,,,,
2023-06-26,258.5908203125,260.95001220703125,268.79998779296875,258.54998779296875,262.29998779296875,2527686.0,,,,,,,,,,,,
2023-07-03,288.1709289550781,290.79998779296875,295.0,262.0,262.0,10547328.0,,,,,,,,,,,,
2023-07-10,300.11199951171875,302.8500061035156,312.5,294.54998779296875,295.25,8433732.0,,,,,,,,,,,,
2023-07-17,317.0574035644531,319.95001220703125,327.95001220703125,304.45001220703125,304.45001220703125,11426330.0,,,,,,,,,,,,
2023-07-24,313.34130859375,316.20001220703125,325.1499938964844,310.0,321.0,3977867.0,,,,,,,,,,,,
2023-07-31,318.2961120605469,321.20001220703125,344.8999938964844,315.0,317.75,11248609.0,,,,,,,,,,,,
2023-08-07,325.5301208496094,328.5,339.5,321.04998779296875,325.0,6366291.0,,,,,,,,,,,,
2023-08-14,309.1297302246094,311.95001220703125,335.0,310.0,327.5,2656195.0,,,,,,,,,,,,
2023-08-21,314.92681884765625,317.79998779296875,329.0,312.8999938964844,313.3999938964844,3585997.0,,,,,,,,,,,,
2023-08-28,335.5387878417969,338.6000061035156,342.0,314.8999938964844,318.04998779296875,8028641.0,,,,,,,,,,,,
2023-09-04,377.50592041015625,380.9500122070313,384.8999938964844,330.1000061035156,340.3999938964844,14807499.0,,,,,,,,,,,,
2023-09-11,393.8071899414063,397.3999938964844,402.0,351.95001220703125,383.7999877929688,15380435.0,,,,,,,,,,,,
2023-09-18,385.483154296875,389.0,406.7000122070313,382.5,395.0,4473676.0,,,,,,,,,,,,
2023-09-25,389.9920043945313,393.5499877929688,401.0,385.0,389.75,3131368.0,,,,,,,,,,,,
2023-10-02,387.51458740234375,391.0499877929688,397.3999938964844,376.4500122070313,393.5499877929688,1894683.0,,,,,,,,,,,,
2023-10-09,436.61663818359375,440.6000061035156,443.0,376.1499938964844,380.0499877929688,10349030.0,,,,,,,,,,,,
2023-10-16,435.47705078125,439.4500122070313,457.2999877929688,433.7000122070313,440.5,6565168.0,,,,,,,,,,,,
2023-10-23,404.7077331542969,408.3999938964844,444.3999938964844,385.7999877929688,439.4500122070313,5211022.0,,,,,,,,,,,,
2023-10-30,447.6163024902344,451.7000122070313,454.8999938964844,406.0499877929688,407.0,6022716.0,,,,,,,,,,,,
2023-11-06,483.439453125,487.8500061035156,496.4500122070313,446.0499877929688,459.8999938964844,14553133.0,,,,,,,,,,,,
2023-11-13,541.6087646484375,546.5499877929688,557.5,516.0,531.0,12713896.0,,,,,,,,,,,,
2023-11-20,512.5241088867188,517.2000122070312,562.9500122070312,512.2000122070312,548.7999877929688,7893146.0,,,,,,,,,,,,
2023-11-27,527.2893676757812,532.0999755859375,541.4500122070312,515.9500122070312,517.2000122070312,2152009.0,,,,,,,,,,,,
2023-12-04,534.0775146484375,538.9500122070312,569.4000244140625,530.0499877929688,537.4000244140625,5909103.0,,,,,,,,,,,,
2023-12-11,527.685791015625,532.5,550.0,525.0999755859375,541.0999755859375,3001613.0,,,,,,,,,,,,
2023-12-18,525.75341796875,530.5499877929688,548.75,498.0499877929688,534.0,3441429.0,,,,,,,,,,,,
2023-12-25,543.1943359375,548.1500244140625,555.5,520.2999877929688,530.5499877929688,4881975.0,,,,,,,,,,,,
2024-01-01,552.657958984375,557.7000122070312,579.2999877929688,543.8499755859375,548.0,5672862.0,,,,,,,,,,,,
2024-01-08,525.55517578125,530.3499755859375,564.7000122070312,527.5,560.2000122070312,2782938.0,,,,,,,,,,,,
2024-01-15,594.4268798828125,599.8499755859375,608.0,524.0999755859375,535.0,8371943.0,,,,,,,,,,,,
2024-01-22,573.5671997070312,578.7999877929688,613.0,570.0499877929688,599.8499755859375,2068275.0,,,,,,,,,,,,
2024-01-29,585.4586791992188,590.7999877929688,605.9500122070312,572.5999755859375,584.9500122070312,5255662.0,,,,,,,,,,,,
2024-02-05,552.9552612304688,558.0,623.9000244140625,541.5999755859375,590.0,6775844.0,,,,,,,,,,,,
2024-02-12,539.6763916015625,544.5999755859375,575.0,525.0999755859375,560.0999755859375,2892244.0,,,,,,,,,,,,
2024-02-19,560.7342529296875,565.8499755859375,568.0,512.5,548.4000244140625,3550918.0,,,,,,,,,,,,
2024-02-26,528.9739990234375,533.7999877929688,572.7000122070312,507.0499877929688,562.0499877929688,4292786.0,,,,,,,,,,,,
2024-03-04,542.89697265625,547.8499755859375,554.0,527.2000122070312,543.0,1989553.0,,,,,,,,,,,,
2024-03-11,507.0242919921875,511.6499938964844,548.8499755859375,469.8999938964844,547.8499755859375,3081724.0,,,,,,,,,,,,
2024-03-18,531.1046142578125,535.9500122070312,544.5,496.6000061035156,512.0999755859375,1643647.0,,,,,,,,,,,,
2024-03-25,510.7404174804688,515.4000244140625,536.7000122070312,510.25,535.9500122070312,1460094.0,,,,,,,,,,,,
2024-04-01,574.8554077148438,580.0999755859375,586.0,517.0,528.0,3319881.0,,,,,,,,,,,,
2024-04-08,563.8062744140625,568.9500122070312,592.7000122070312,558.9500122070312,581.0,1367121.0,,,,,,,,,,,,
2024-04-15,523.920166015625,528.7000122070312,568.0,517.0499877929688,540.0,2772356.0,,,,,,,,,,,,
2024-04-22,566.234130859375,571.4000244140625,589.1500244140625,533.8499755859375,539.5,3562140.0,,,,,,,,,,,,
2024-04-29,595.2692260742188,600.7000122070312,614.4000244140625,563.0,578.9500122070312,7077187.0,,,,,,,,,,,,
