Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'SUNTV.NS')","('High', 'SUNTV.NS')","('Low', 'SUNTV.NS')","('Open', 'SUNTV.NS')","('Volume', 'SUNTV.NS')","('Date', '')","('Close', 'SUNTV.NS')","('High', 'SUNTV.NS')","('Low', 'SUNTV.NS')","('Open', 'SUNTV.NS')","('Volume', 'SUNTV.NS')"
2021-10-11,505.4641723632813,554.4500122070312,560.1500244140625,530.5,545.2000122070312,5294123.0,,,,,,,,,,,,
2021-10-18,501.8631591796875,550.5,568.0,536.0,567.3499755859375,11043858.0,,,,,,,,,,,,
2021-10-25,511.4355163574219,561.0,576.5,540.0,549.6500244140625,16492309.0,,,,,,,,,,,,
2021-11-01,553.8726806640625,607.5499877929688,611.0499877929688,561.0,565.0,13775332.0,,,,,,,,,,,,
2021-11-08,512.6663208007812,562.3499755859375,612.0,555.2000122070312,612.0,10804752.0,,,,,,,,,,,,
2021-11-15,493.3253479003906,538.75,569.5499877929688,533.0,563.9500122070312,3761623.0,,,,,,,,,,,,
2021-11-22,479.1778869628906,523.2999877929688,546.7000122070312,517.6500244140625,539.9000244140625,8249498.0,,,,,,,,,,,,
2021-11-29,483.4816589355469,528.0,539.5499877929688,506.0,518.2000122070312,4648734.0,,,,,,,,,,,,
2021-12-06,504.0845947265625,550.5,553.5,522.4500122070312,529.0,5827862.0,,,,,,,,,,,,
2021-12-13,472.7223815917969,516.25,555.0,508.7000122070313,555.0,3986586.0,,,,,,,,,,,,
2021-12-20,450.2880859375,491.75,511.4500122070313,483.2999877929688,511.1000061035156,4705949.0,,,,,,,,,,,,
2021-12-27,457.9340515136719,500.1000061035156,501.6000061035156,484.0,491.0,3801478.0,,,,,,,,,,,,
2022-01-03,463.7486877441406,506.4500122070313,516.5499877929688,498.7000122070313,500.0,4003361.0,,,,,,,,,,,,
2022-01-10,473.6380310058594,517.25,524.75,508.0499877929688,509.1000061035156,3381836.0,,,,,,,,,,,,
2022-01-17,453.309814453125,495.0499877929688,519.0999755859375,492.0,517.25,2499981.0,,,,,,,,,,,,
2022-01-24,451.386962890625,492.9500122070313,501.6000061035156,465.5499877929688,490.7000122070313,4094066.0,,,,,,,,,,,,
2022-01-31,462.83294677734375,505.4500122070313,518.9000244140625,492.5,496.0499877929688,3129185.0,,,,,,,,,,,,
2022-02-07,474.18743896484375,517.8499755859375,539.7999877929688,493.75,503.2000122070313,10244242.0,,,,,,,,,,,,
2022-02-14,444.5193176269531,485.4500122070313,529.5999755859375,484.0,509.9500122070313,7872334.0,,,,,,,,,,,,
2022-02-21,409.4254760742188,444.8999938964844,488.7000122070313,425.2999877929688,484.5,5819600.0,,,,,,,,,,,,
2022-02-28,402.3853454589844,437.25,464.5,432.8500061035156,440.0,4180309.0,,,,,,,,,,,,
2022-03-07,418.7200317382813,455.0,470.0,425.0,433.7999877929688,6199062.0,,,,,,,,,,,,
2022-03-14,431.92584228515625,469.3500061035156,478.75,448.25,458.0,4929777.0,,,,,,,,,,,,
2022-03-21,435.1580505371094,467.7000122070313,481.1499938964844,455.0,479.0,9841263.0,,,,,,,,,,,,
2022-03-28,463.7219848632813,498.3999938964844,502.75,461.25,470.0,6654325.0,,,,,,,,,,,,
2022-04-04,477.0269775390625,512.7000122070312,515.0,494.75,500.0,5066996.0,,,,,,,,,,,,
2022-04-11,474.003173828125,509.4500122070313,540.0,507.3999938964844,513.0,6269714.0,,,,,,,,,,,,
2022-04-18,463.2102661132813,497.8500061035156,515.5,493.6000061035156,505.0,3709469.0,,,,,,,,,,,,
2022-04-25,448.8817138671875,482.4500122070313,504.0,481.0,494.9500122070313,2820974.0,,,,,,,,,,,,
2022-05-02,421.4808349609375,453.0,487.1000061035156,450.2999877929688,479.9500122070313,2116238.0,,,,,,,,,,,,
2022-05-09,381.4261779785156,409.9500122070313,457.1000061035156,408.6499938964844,450.5,2364840.0,,,,,,,,,,,,
2022-05-16,407.8501281738281,438.3500061035156,442.5499877929688,402.9500122070313,414.75,3860370.0,,,,,,,,,,,,
2022-05-23,395.14990234375,424.7000122070313,442.2999877929688,405.2999877929688,432.0,4531158.0,,,,,,,,,,,,
2022-05-30,401.3372192382813,431.3500061035156,449.6499938964844,422.7000122070313,423.7999877929688,5151117.0,,,,,,,,,,,,
2022-06-06,405.198486328125,435.5,443.8999938964844,416.0,431.1499938964844,2711355.0,,,,,,,,,,,,
2022-06-13,402.91888427734375,433.0499877929688,438.0,404.1499938964844,432.8999938964844,10565865.0,,,,,,,,,,,,
2022-06-20,386.0782775878906,414.9500122070313,453.0,402.5499877929688,432.0,10741750.0,,,,,,,,,,,,
2022-06-27,393.3355712890625,422.75,425.7000122070313,408.5,420.0,8247011.0,,,,,,,,,,,,
2022-07-04,399.6624755859375,429.5499877929688,441.8500061035156,412.5,425.7000122070313,4633331.0,,,,,,,,,,,,
2022-07-11,389.1487121582031,418.25,438.4500122070313,415.0,426.6000061035156,2705022.0,,,,,,,,,,,,
2022-07-18,410.6414489746094,441.3500061035156,442.5,420.1000061035156,420.1000061035156,4605719.0,,,,,,,,,,,,
2022-07-25,439.3449401855469,472.2000122070313,482.0,438.0,440.5499877929688,8299760.0,,,,,,,,,,,,
2022-08-01,438.7867431640625,471.6000061035156,479.1499938964844,458.1000061035156,472.2000122070313,4436429.0,,,,,,,,,,,,
2022-08-08,443.99700927734375,477.2000122070313,486.1499938964844,461.1000061035156,470.0,3256382.0,,,,,,,,,,,,
2022-08-15,452.1382751464844,485.9500122070313,500.9500122070313,477.2000122070313,477.2000122070313,6985977.0,,,,,,,,,,,,
2022-08-22,471.7701416015625,507.0499877929688,523.4500122070312,482.4500122070313,488.2000122070313,14062674.0,,,,,,,,,,,,
2022-08-29,487.4374084472656,518.6500244140625,531.7000122070312,490.0,490.0,6321391.0,,,,,,,,,,,,
2022-09-05,479.77783203125,510.5,522.5999755859375,505.8999938964844,518.0,3192298.0,,,,,,,,,,,,
2022-09-12,476.7234191894531,507.25,538.0,502.75,512.0,6372059.0,,,,,,,,,,,,
2022-09-19,477.00537109375,507.5499877929688,526.9000244140625,503.2000122070313,507.2999877929688,5219114.0,,,,,,,,,,,,
2022-09-26,478.2271423339844,508.8500061035156,517.0,486.0,505.6000061035156,4420696.0,,,,,,,,,,,,
2022-10-03,507.9723815917969,540.5,542.7000122070312,502.0,511.3999938964844,5001106.0,,,,,,,,,,,,
2022-10-10,503.6962585449219,535.9500122070312,551.0,519.2999877929688,532.1500244140625,6587174.0,,,,,,,,,,,,
2022-10-17,494.8149108886719,526.5,544.5,524.25,531.7000122070312,3410312.0,,,,,,,,,,,,
2022-10-24,486.7794799804688,517.9500122070312,532.7000122070312,516.9500122070312,529.9000244140625,2112948.0,,,,,,,,,,,,
2022-10-31,519.5322265625,552.7999877929688,556.9000244140625,517.0,520.5499877929688,6650721.0,,,,,,,,,,,,
2022-11-07,517.9344482421875,551.0999755859375,568.5,545.7999877929688,555.0,3743742.0,,,,,,,,,,,,
2022-11-14,450.31451416015625,479.1499938964844,544.0,474.2999877929688,544.0,9837624.0,,,,,,,,,,,,
2022-11-21,460.3757934570313,486.0499877929688,501.0,473.2000122070313,481.0,6357395.0,,,,,,,,,,,,
2022-11-28,465.6800231933594,491.6499938964844,501.5,484.1499938964844,487.9500122070313,6427245.0,,,,,,,,,,,,
2022-12-05,470.13177490234375,496.3500061035156,507.3999938964844,488.6499938964844,495.0,4527885.0,,,,,,,,,,,,
2022-12-12,473.21002197265625,499.6000061035156,514.4500122070312,493.3500061035156,497.7000122070313,3637504.0,,,,,,,,,,,,
2022-12-19,458.1025390625,483.6499938964844,520.5,481.25,500.25,4752755.0,,,,,,,,,,,,
2022-12-26,460.9441528320313,486.6499938964844,498.9500122070313,478.0,481.5499877929688,2369586.0,,,,,,,,,,,,
2023-01-02,454.5980529785156,479.9500122070313,491.5,475.1000061035156,488.9500122070313,2403477.0,,,,,,,,,,,,
2023-01-09,455.5451965332031,480.9500122070313,484.0,466.2000122070313,481.0,3749601.0,,,,,,,,,,,,
2023-01-16,459.0024108886719,484.6000061035156,488.9500122070313,478.7000122070313,483.3999938964844,1567130.0,,,,,,,,,,,,
2023-01-23,428.5032653808594,452.3999938964844,491.5,445.0,484.25,2777029.0,,,,,,,,,,,,
2023-01-30,422.8202209472656,446.3999938964844,471.0,441.5,451.0,2724200.0,,,,,,,,,,,,
2023-02-06,436.98052978515625,461.3500061035156,470.0499877929688,439.1000061035156,440.0499877929688,2194620.0,,,,,,,,,,,,
2023-02-13,430.3502502441406,454.3500061035156,461.3999938964844,444.2000122070313,459.0,1817455.0,,,,,,,,,,,,
2023-02-20,413.5845031738281,433.1000061035156,455.8500061035156,430.8999938964844,451.5499877929688,1998265.0,,,,,,,,,,,,
2023-02-27,419.6961364746094,439.5,445.0499877929688,424.3500061035156,434.6499938964844,1748350.0,,,,,,,,,,,,
2023-03-06,417.2132568359375,436.8999938964844,447.6000061035156,434.0,441.7000122070313,2170321.0,,,,,,,,,,,,
2023-03-13,412.1997985839844,431.6499938964844,439.5499877929688,419.0499877929688,439.1000061035156,2159863.0,,,,,,,,,,,,
2023-03-20,399.7856140136719,418.6499938964844,439.6000061035156,416.5,430.0,1863133.0,,,,,,,,,,,,
2023-03-27,399.40960693359375,415.8500061035156,420.6499938964844,393.7999877929688,420.0,4219065.0,,,,,,,,,,,,
2023-04-03,405.8927612304688,422.6000061035156,424.2999877929688,416.0499877929688,420.0,1387001.0,,,,,,,,,,,,
2023-04-10,412.0877990722656,429.0499877929688,435.6000061035156,421.4500122070313,427.0,1516797.0,,,,,,,,,,,,
2023-04-17,401.9068603515625,418.4500122070313,431.1499938964844,414.0,429.0,1880908.0,,,,,,,,,,,,
2023-04-24,414.7290649414063,431.7999877929688,432.8500061035156,416.0499877929688,417.0,1774757.0,,,,,,,,,,,,
2023-05-01,412.9041442871094,429.8999938964844,443.25,428.2000122070313,431.7999877929688,1681017.0,,,,,,,,,,,,
2023-05-08,417.8025207519531,435.0,439.4500122070313,429.5,431.0,1577789.0,,,,,,,,,,,,
2023-05-15,409.0622863769531,425.8999938964844,453.0,423.1000061035156,437.7000122070313,3202188.0,,,,,,,,,,,,
2023-05-22,427.8874206542969,445.5,451.1000061035156,425.7999877929688,431.0,3009301.0,,,,,,,,,,,,
2023-05-29,437.9723205566406,456.0,458.4500122070313,441.5,447.2999877929688,3160078.0,,,,,,,,,,,,
2023-06-05,426.0145263671875,443.5499877929688,467.3999938964844,442.3500061035156,459.7999877929688,3623642.0,,,,,,,,,,,,
2023-06-12,427.26312255859375,444.8500061035156,451.1499938964844,438.0499877929688,443.1499938964844,2549673.0,,,,,,,,,,,,
2023-06-19,410.8392333984375,427.75,452.3999938964844,426.1000061035156,445.0,2796576.0,,,,,,,,,,,,
2023-06-26,421.8845520019531,439.25,441.25,423.0,426.0499877929688,2126317.0,,,,,,,,,,,,
2023-07-03,444.0232849121094,462.2999877929688,473.6499938964844,436.4500122070313,442.0,5577432.0,,,,,,,,,,,,
2023-07-10,474.998291015625,494.5499877929688,498.3999938964844,457.0,464.0,7501352.0,,,,,,,,,,,,
2023-07-17,505.9252014160156,526.75,545.4500122070312,493.0,493.0,8919213.0,,,,,,,,,,,,
2023-07-24,521.580810546875,543.0499877929688,554.7000122070312,521.0,530.7000122070312,9670820.0,,,,,,,,,,,,
2023-07-31,512.1202392578125,533.2000122070312,549.1500244140625,519.0499877929688,544.0999755859375,4315695.0,,,,,,,,,,,,
2023-08-07,523.5018310546875,545.0499877929688,555.4000244140625,531.0,535.5499877929688,5074089.0,,,,,,,,,,,,
2023-08-14,527.583740234375,549.2999877929688,562.0,535.0499877929688,552.4000244140625,5564330.0,,,,,,,,,,,,
2023-08-21,580.3614501953125,604.25,615.8499755859375,539.0999755859375,545.0999755859375,21300639.0,,,,,,,,,,,,
2023-08-28,603.066162109375,620.7999877929688,628.5,595.2999877929688,606.9000244140625,10284402.0,,,,,,,,,,,,
2023-09-04,602.2405395507812,619.9500122070312,626.7999877929688,607.0,622.0,4373738.0,,,,,,,,,,,,
2023-09-11,579.1688842773438,596.2000122070312,627.0999755859375,589.5499877929688,620.7000122070312,5184894.0,,,,,,,,,,,,
2023-09-18,577.0803833007812,594.0499877929688,602.9500122070312,585.2000122070312,600.9500122070312,2508662.0,,,,,,,,,,,,
2023-09-25,594.6632690429688,612.1500244140625,617.4000244140625,577.4500122070312,592.0,6062751.0,,,,,,,,,,,,
2023-10-02,612.0518798828125,630.0499877929688,638.5499877929688,602.1500244140625,612.1500244140625,8552788.0,,,,,,,,,,,,
2023-10-09,615.4033203125,633.5,644.8499755859375,608.5499877929688,627.25,5055344.0,,,,,,,,,,,,
2023-10-16,631.5777587890625,650.1500244140625,666.5,592.75,632.75,10662838.0,,,,,,,,,,,,
2023-10-23,615.3062744140625,633.4000244140625,651.0,614.2000122070312,648.1500244140625,4223771.0,,,,,,,,,,,,
2023-10-30,634.103515625,652.75,656.4000244140625,618.1500244140625,631.5,4691724.0,,,,,,,,,,,,
2023-11-06,628.420654296875,646.9000244140625,660.7999877929688,641.4500122070312,656.2000122070312,2989071.0,,,,,,,,,,,,
2023-11-13,655.1836547851562,674.4500122070312,688.0,651.5999755859375,653.4000244140625,5177156.0,,,,,,,,,,,,
2023-11-20,650.7636108398438,669.9000244140625,683.0,655.3499755859375,675.9500122070312,2923411.0,,,,,,,,,,,,
2023-11-27,659.3507080078125,673.75,686.8499755859375,663.0,669.9000244140625,3313646.0,,,,,,,,,,,,
2023-12-04,657.24658203125,671.5999755859375,704.0,662.6500244140625,670.5,4955520.0,,,,,,,,,,,,
2023-12-11,680.83154296875,695.7000122070312,699.2000122070312,666.0499877929688,677.0,4622969.0,,,,,,,,,,,,
2023-12-18,710.0435791015625,725.5499877929688,729.0,665.4000244140625,695.7000122070312,5992817.0,,,,,,,,,,,,
2023-12-25,696.9789428710938,712.2000122070312,731.9000244140625,700.6500244140625,725.5499877929688,2698332.0,,,,,,,,,,,,
2024-01-01,705.8843994140625,721.2999877929688,734.9000244140625,700.2000122070312,712.0,2931306.0,,,,,,,,,,,,
2024-01-08,694.140869140625,709.2999877929688,733.75,689.5,721.0,3172120.0,,,,,,,,,,,,
2024-01-15,655.0936889648438,669.4000244140625,711.7000122070312,656.3499755859375,710.0999755859375,3800838.0,,,,,,,,,,,,
2024-01-22,635.8636474609375,649.75,669.4000244140625,614.0,669.4000244140625,2744202.0,,,,,,,,,,,,
2024-01-29,636.646484375,650.5499877929688,671.0499877929688,643.7000122070312,650.9500122070312,3014570.0,,,,,,,,,,,,
2024-02-05,609.440673828125,622.75,673.0,618.0499877929688,645.4000244140625,2622439.0,,,,,,,,,,,,
2024-02-12,611.2510375976562,624.5999755859375,641.9500122070312,599.0499877929688,625.0999755859375,2422165.0,,,,,,,,,,,,
2024-02-19,620.8417358398438,634.4000244140625,638.0999755859375,606.25,630.0,3303466.0,,,,,,,,,,,,
2024-02-26,603.1939697265625,613.9000244140625,647.9000244140625,595.0,637.0,2614292.0,,,,,,,,,,,,
2024-03-04,611.5948486328125,622.4500122070312,648.7000122070312,597.5999755859375,628.25,2891642.0,,,,,,,,,,,,
2024-03-11,579.9072265625,590.2000122070312,625.5,580.0499877929688,622.4500122070312,2649185.0,,,,,,,,,,,,
2024-03-18,576.1243286132812,586.3499755859375,598.5,567.5999755859375,592.0,1834939.0,,,,,,,,,,,,
2024-03-25,589.781982421875,600.25,602.5,583.4000244140625,586.3499755859375,1510394.0,,,,,,,,,,,,
2024-04-01,612.0860595703125,622.9500122070312,628.0,598.7999877929688,600.9000244140625,2510332.0,,,,,,,,,,,,
2024-04-08,608.2540893554688,619.0499877929688,638.2999877929688,593.0499877929688,624.0,5243520.0,,,,,,,,,,,,
2024-04-15,589.674072265625,597.25,623.0,593.0499877929688,616.9500122070312,2535160.0,,,,,,,,,,,,
2024-04-22,656.0216064453125,664.4500122070312,667.5999755859375,596.7000122070312,601.0,5583081.0,,,,,,,,,,,,
2024-04-29,647.6294555664062,655.9500122070312,667.0,642.7999877929688,667.0,2286549.0,,,,,,,,,,,,
2024-05-06,661.007568359375,669.5,675.75,625.5,655.9500122070312,7651055.0,,,,,,,,,,,,
2024-05-13,666.09228515625,674.6500244140625,681.2000122070312,656.7999877929688,669.0,2517103.0,,,,,,,,,,,,
2024-05-20,656.86083984375,665.2999877929688,679.5999755859375,660.7999877929688,674.5,1458290.0,,,,,,,,,,,,
2024-05-27,648.1231079101562,656.4500122070312,677.4000244140625,634.0,656.0,11786253.0,,,,,,,,,,,,
