Date,Adj Close,Close,High,Low,Open,Volume
2019-12-30,895.5593872070312,950.0499877929688,959.9000244140625,920.0250244140625,927.4500122070312,1226856
2020-01-06,895.0646362304688,949.5250244140625,956.0,926.7999877929688,952.5,1396378
2020-01-13,945.6375122070312,1003.1749877929688,1014.0,935.125,953.5,3924570
2020-01-20,960.0599365234375,1018.4749755859375,1036.824951171875,992.7750244140625,1003.1749877929688,4545076
2020-01-27,899.0236206054688,953.7249755859375,1027.9749755859375,941.0750122070312,1018.4749755859375,7028682
2020-02-03,952.4481201171875,1010.4000244140625,1020.0,943.9000244140625,953.4500122070312,3369280
2020-02-10,995.6683349609375,1056.25,1060.0,990.0,1012.0,3818826
2020-02-17,1055.2669677734375,1119.4749755859375,1143.625,1051.125,1057.5,3249218
2020-02-24,1013.484375,1075.1500244140625,1142.0,1061.5999755859375,1119.4749755859375,3914988
2020-03-02,1035.071044921875,1098.050048828125,1122.5,1045.25,1081.0,4841814
2020-03-09,932.5111083984375,989.25,1098.75,895.0,1098.050048828125,3774378
2020-03-16,892.6373901367188,946.9500122070312,1013.2750244140625,791.625,974.8499755859375,5140706
2020-03-23,883.40234375,930.0750122070312,960.0,853.5,853.5,3211634
2020-03-30,986.3864135742188,1038.5,1056.5,906.3499755859375,910.0,3779278
2020-04-06,1211.184814453125,1275.175048828125,1349.5,1038.5,1038.5,8962000
2020-04-13,1067.026123046875,1123.4000244140625,1292.0,1112.5,1275.5,8933814
2020-04-20,1154.266845703125,1215.25,1274.5,1128.300048828125,1133.0,8556036
2020-04-27,1113.8519287109375,1172.699951171875,1287.5,1160.2249755859375,1237.5,5445452
2020-05-04,1158.11376953125,1219.300048828125,1225.0,1148.2249755859375,1170.0,6229546
2020-05-11,1168.96533203125,1230.7249755859375,1262.5,1179.0,1227.5,7403338
2020-05-18,1235.2388916015625,1300.5,1316.675048828125,1233.0,1235.0,7158728
2020-05-25,1121.996826171875,1181.2750244140625,1315.5,1140.5999755859375,1300.5,26781422
2020-06-01,1124.46630859375,1183.875,1203.75,1140.0,1159.449951171875,9700080
2020-06-08,1180.6004638671875,1242.9749755859375,1249.0,1165.0,1194.5,7899076
2020-06-15,1207.8604736328125,1271.675048828125,1284.8499755859375,1220.125,1249.5,4237120
2020-06-22,1173.572021484375,1235.574951171875,1307.5,1224.4749755859375,1266.5,4254504
2020-06-29,1137.502685546875,1197.5999755859375,1255.0,1163.0,1240.199951171875,4237416
2020-07-06,1117.4613037109375,1176.5,1207.5,1152.199951171875,1206.5,4477200
2020-07-13,1136.7904052734375,1196.8499755859375,1232.5,1170.25,1185.0,4396588
2020-07-20,1104.306396484375,1162.6500244140625,1208.4000244140625,1158.0,1208.4000244140625,3424376
2020-07-27,1264.96826171875,1331.800048828125,1377.699951171875,1115.925048828125,1171.6500244140625,18306292
2020-08-03,1396.73193359375,1470.5250244140625,1500.75,1325.0,1331.800048828125,16200700
2020-08-10,1348.24365234375,1419.4749755859375,1515.5999755859375,1389.0250244140625,1474.9000244140625,10497006
