Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'LAURUSLABS.NS')","('High', 'LAURUSLABS.NS')","('Low', 'LAURUSLABS.NS')","('Open', 'LAURUSLABS.NS')","('Volume', 'LAURUSLABS.NS')","('Date', '')","('Close', 'LAURUSLABS.NS')","('High', 'LAURUSLABS.NS')","('Low', 'LAURUSLABS.NS')","('Open', 'LAURUSLABS.NS')","('Volume', 'LAURUSLABS.NS')"
2020-11-23,312.1996154785156,316.8500061035156,321.0,282.54998779296875,284.8999938964844,24706147.0,,,,,,,,,,,,
2020-11-30,326.7823791503906,331.6499938964844,334.5,311.0,316.8500061035156,15504370.0,,,,,,,,,,,,
2020-12-07,324.1220092773437,328.95001220703125,339.25,320.3500061035156,334.29998779296875,12837253.0,,,,,,,,,,,,
2020-12-14,348.55810546875,353.75,355.0,324.0,329.0,19166640.0,,,,,,,,,,,,
2020-12-21,343.18804931640625,348.29998779296875,365.75,311.0,356.0,18449010.0,,,,,,,,,,,,
2020-12-28,348.2131652832031,353.3999938964844,359.0,340.0,352.1000061035156,8522448.0,,,,,,,,,,,,
2021-01-04,348.4102478027344,353.6000061035156,365.0,350.1499938964844,355.70001220703125,10949049.0,,,,,,,,,,,,
2021-01-11,364.6187744140625,370.0499877929688,377.4500122070313,343.1000061035156,355.8500061035156,13693780.0,,,,,,,,,,,,
2021-01-18,365.1114501953125,370.5499877929688,379.75,352.45001220703125,373.0,12908682.0,,,,,,,,,,,,
2021-01-25,340.2813415527344,345.3500061035156,385.8500061035156,340.0,374.8999938964844,20668450.0,,,,,,,,,,,,
2021-02-01,336.7341613769531,341.75,359.3999938964844,333.04998779296875,345.25,16290871.0,,,,,,,,,,,,
2021-02-08,370.1366271972656,375.6499938964844,380.0,343.0,344.95001220703125,18512352.0,,,,,,,,,,,,
2021-02-15,360.4096374511719,365.3500061035156,379.3999938964844,362.6000061035156,378.0,10207967.0,,,,,,,,,,,,
2021-02-22,345.4151611328125,350.1499938964844,369.0,347.04998779296875,367.0,8128921.0,,,,,,,,,,,,
2021-03-01,346.3030090332031,351.04998779296875,382.6499938964844,348.5,352.3500061035156,24348804.0,,,,,,,,,,,,
2021-03-08,358.2394104003906,363.1499938964844,373.7000122070313,336.0,355.0,21394672.0,,,,,,,,,,,,
2021-03-15,355.23065185546875,360.1000061035156,366.2000122070313,334.0,366.0,11939530.0,,,,,,,,,,,,
2021-03-22,350.5942077636719,355.3999938964844,366.8999938964844,346.0,360.6000061035156,8871360.0,,,,,,,,,,,,
2021-03-29,360.3603210449219,365.2999877929688,369.0499877929688,355.3999938964844,355.3999938964844,5165407.0,,,,,,,,,,,,
2021-04-05,415.7017211914063,421.3999938964844,429.9500122070313,362.1000061035156,368.0,34786435.0,,,,,,,,,,,,
2021-04-12,440.4622802734375,446.5,452.2999877929688,405.0,417.3999938964844,22909278.0,,,,,,,,,,,,
2021-04-19,457.08447265625,463.3500061035156,468.0,433.2000122070313,437.0,16717755.0,,,,,,,,,,,,
2021-04-26,446.6278076171875,452.75,483.0,450.0,470.0,28007300.0,,,,,,,,,,,,
2021-05-03,480.8092651367188,487.3999938964844,504.1499938964844,456.1000061035156,457.7999877929688,27788514.0,,,,,,,,,,,,
2021-05-10,461.7208557128906,468.0499877929688,494.5,465.5,491.5,9383914.0,,,,,,,,,,,,
2021-05-17,482.7307739257813,488.5499877929688,492.3999938964844,462.1000061035156,468.6000061035156,8570981.0,,,,,,,,,,,,
2021-05-24,515.634033203125,521.8499755859375,527.9500122070312,493.0,493.0,17733553.0,,,,,,,,,,,,
2021-05-31,540.1881103515625,546.7000122070312,549.75,516.6500244140625,523.6500244140625,11159342.0,,,,,,,,,,,,
2021-06-07,604.21630859375,611.5,641.6500244140625,545.2999877929688,547.0,38289677.0,,,,,,,,,,,,
2021-06-14,586.4800415039062,593.5499877929688,631.0,590.0,614.75,14030304.0,,,,,,,,,,,,
2021-06-21,642.9493408203125,650.7000122070312,682.7999877929688,577.1500244140625,586.0,20242076.0,,,,,,,,,,,,
2021-06-28,669.578369140625,677.6500244140625,697.7999877929688,656.1500244140625,657.5999755859375,21794997.0,,,,,,,,,,,,
2021-07-05,672.0980224609375,680.2000122070312,693.0,671.0,685.0,11586423.0,,,,,,,,,,,,
2021-07-12,660.8338012695312,668.7999877929688,685.7000122070312,650.7000122070312,682.2999877929688,11501904.0,,,,,,,,,,,,
2021-07-19,640.0838623046875,647.7999877929688,674.0,645.6500244140625,666.5,6843676.0,,,,,,,,,,,,
2021-07-26,633.8589477539062,641.5,668.5999755859375,588.0,649.0,23881768.0,,,,,,,,,,,,
2021-08-02,671.7026977539062,679.7999877929688,686.75,638.7999877929688,649.0,17652704.0,,,,,,,,,,,,
2021-08-09,698.8257446289062,707.25,723.75,683.2000122070312,685.9500122070312,22493476.0,,,,,,,,,,,,
2021-08-16,671.7026977539062,679.7999877929688,716.7000122070312,675.0,709.9000244140625,10266133.0,,,,,,,,,,,,
2021-08-23,650.7553100585938,658.5999755859375,684.3499755859375,628.0999755859375,682.0999755859375,13159136.0,,,,,,,,,,,,
2021-08-30,644.5302734375,652.2999877929688,671.0,645.8499755859375,652.2000122070312,10200404.0,,,,,,,,,,,,
2021-09-06,648.235595703125,656.0499877929688,669.0,648.0,655.0,6774842.0,,,,,,,,,,,,
2021-09-13,643.39404296875,651.1500244140625,666.0,640.7000122070312,652.5,16090159.0,,,,,,,,,,,,
2021-09-20,602.8823852539062,610.1500244140625,648.7999877929688,605.0,647.0,10912651.0,,,,,,,,,,,,
2021-09-27,611.8246459960938,619.2000122070312,623.0,587.25,602.9000244140625,11960782.0,,,,,,,,,,,,
2021-10-04,641.4178466796875,649.1500244140625,657.9000244140625,613.3499755859375,622.0499877929688,12862810.0,,,,,,,,,,,,
2021-10-11,643.2457885742188,651.0,653.4000244140625,627.1500244140625,650.0,8474839.0,,,,,,,,,,,,
2021-10-18,530.1095581054688,536.5,663.0,520.0,655.0,21335072.0,,,,,,,,,,,,
2021-10-25,509.65618896484375,515.7999877929688,579.2000122070312,488.1000061035156,536.5,19594848.0,,,,,,,,,,,,
2021-11-01,492.5622253417969,498.5,521.2999877929688,486.0,520.0,13145312.0,,,,,,,,,,,,
2021-11-08,447.060791015625,452.4500122070313,502.3999938964844,451.0,500.0,14860796.0,,,,,,,,,,,,
2021-11-15,476.3081665039063,482.0499877929688,499.5,452.2999877929688,453.0,14213869.0,,,,,,,,,,,,
2021-11-22,517.8109130859375,523.2000122070312,555.2000122070312,465.7000122070313,485.0,26831774.0,,,,,,,,,,,,
2021-11-29,506.1324157714844,511.3999938964844,533.0,496.2000122070313,524.4000244140625,11833269.0,,,,,,,,,,,,
2021-12-06,521.1264038085938,526.5499877929688,534.7999877929688,494.6499938964844,507.6000061035156,10333911.0,,,,,,,,,,,,
2021-12-13,492.474609375,497.6000061035156,531.7000122070312,490.6000061035156,528.9000244140625,6206726.0,,,,,,,,,,,,
2021-12-20,496.48284912109375,501.6499938964844,509.2000122070313,468.0,490.0,6941656.0,,,,,,,,,,,,
2021-12-27,533.3491821289062,538.9000244140625,555.0,494.0499877929688,499.9500122070313,14563262.0,,,,,,,,,,,,
2022-01-03,520.384033203125,525.7999877929688,546.6500244140625,513.5999755859375,543.5,14127895.0,,,,,,,,,,,,
2022-01-10,515.4850463867188,520.8499755859375,531.0,513.0,525.0,7608391.0,,,,,,,,,,,,
2022-01-17,476.8373107910156,481.7999877929688,521.5999755859375,475.0499877929688,520.8499755859375,13306431.0,,,,,,,,,,,,
2022-01-24,494.6519165039063,499.7999877929688,505.7999877929688,440.0,481.7999877929688,24162609.0,,,,,,,,,,,,
2022-01-31,523.5512084960938,529.0,539.7999877929688,500.4500122070313,504.2999877929688,16755504.0,,,,,,,,,,,,
2022-02-07,544.285400390625,549.9500122070312,568.0,513.25,527.75,16716416.0,,,,,,,,,,,,
2022-02-14,546.3636474609375,552.0499877929688,560.9500122070312,523.8499755859375,542.0,12348045.0,,,,,,,,,,,,
2022-02-21,525.4810180664062,530.9500122070312,552.75,496.0,551.0,11314027.0,,,,,,,,,,,,
2022-02-28,531.1224365234375,536.6500244140625,548.0,523.0999755859375,527.0,5544121.0,,,,,,,,,,,,
2022-03-07,572.0464477539062,578.0,587.1500244140625,521.4000244140625,527.2999877929688,11154731.0,,,,,,,,,,,,
2022-03-14,575.06494140625,581.0499877929688,596.0,564.4500122070312,583.6500244140625,10583511.0,,,,,,,,,,,,
2022-03-21,583.724853515625,589.7999877929688,613.9000244140625,578.0999755859375,581.7999877929688,10470044.0,,,,,,,,,,,,
2022-03-28,590.5538940429688,596.7000122070312,600.0,585.7999877929688,594.0,6124669.0,,,,,,,,,,,,
2022-04-04,598.8672485351562,605.0999755859375,617.0499877929688,595.0,600.0999755859375,6758550.0,,,,,,,,,,,,
2022-04-11,596.640380859375,602.8499755859375,612.9000244140625,591.0,605.0,3018857.0,,,,,,,,,,,,
2022-04-18,601.5889282226562,607.8499755859375,626.2999877929688,584.5499877929688,597.0,8891053.0,,,,,,,,,,,,
2022-04-25,577.34130859375,583.3499755859375,603.2000122070312,555.2999877929688,602.0,14305322.0,,,,,,,,,,,,
2022-05-02,558.7349853515625,564.5499877929688,601.9500122070312,558.7999877929688,582.0,6544348.0,,,,,,,,,,,,
2022-05-09,532.8048095703125,538.3499755859375,564.5,513.25,564.2000122070312,8227154.0,,,,,,,,,,,,
2022-05-16,569.8427124023438,574.5,576.0999755859375,527.75,539.0,4196700.0,,,,,,,,,,,,
2022-05-23,560.9652099609375,565.5499877929688,580.0,536.1500244140625,576.0,4746110.0,,,,,,,,,,,,
2022-05-30,549.5089111328125,554.0,573.0,553.0,566.0999755859375,3192383.0,,,,,,,,,,,,
2022-06-06,542.218505859375,546.6500244140625,558.0,533.6500244140625,552.7000122070312,3117343.0,,,,,,,,,,,,
2022-06-13,464.4540710449219,468.25,542.7999877929688,461.0,540.0,9999343.0,,,,,,,,,,,,
2022-06-20,462.8670043945313,466.6499938964844,472.4500122070313,436.7999877929688,469.2000122070313,7802777.0,,,,,,,,,,,,
2022-06-27,461.32958984375,465.1000061035156,474.8500061035156,458.1499938964844,474.8500061035156,3331682.0,,,,,,,,,,,,
2022-07-04,483.0520324707031,487.0,497.7999877929688,460.0,467.0,5303447.0,,,,,,,,,,,,
2022-07-11,518.3634643554688,522.5999755859375,531.7000122070312,482.25,485.0,8501708.0,,,,,,,,,,,,
2022-07-18,504.972900390625,509.1000061035156,528.5,501.2999877929688,526.6500244140625,5029250.0,,,,,,,,,,,,
2022-07-25,518.462646484375,522.7000122070312,539.0,481.2000122070313,509.0,18250268.0,,,,,,,,,,,,
2022-08-01,540.6809692382812,545.0999755859375,555.9000244140625,517.2000122070312,525.0999755859375,8622446.0,,,,,,,,,,,,
2022-08-08,561.5604248046875,566.1500244140625,570.5,542.4500122070312,546.0999755859375,5284712.0,,,,,,,,,,,,
2022-08-15,577.1828002929688,581.9000244140625,605.5,566.1500244140625,566.1500244140625,8469995.0,,,,,,,,,,,,
2022-08-22,562.6514892578125,567.25,593.4500122070312,562.0,582.0,5705832.0,,,,,,,,,,,,
2022-08-29,564.4368896484375,569.0499877929688,581.8499755859375,548.0999755859375,550.0,3454141.0,,,,,,,,,,,,
2022-09-05,550.9471435546875,555.4500122070312,577.0,554.0999755859375,569.9000244140625,4402039.0,,,,,,,,,,,,
2022-09-12,512.5608520507812,516.75,558.6500244140625,514.5999755859375,558.2000122070312,5224296.0,,,,,,,,,,,,
2022-09-19,506.16314697265625,510.2999877929688,533.0,506.0,516.75,5346138.0,,,,,,,,,,,,
2022-09-26,508.8412780761719,513.0,515.3499755859375,489.9500122070313,508.3999938964844,5027224.0,,,,,,,,,,,,
2022-10-03,519.3057250976562,523.5499877929688,533.5,509.0,510.0,3392958.0,,,,,,,,,,,,
2022-10-10,511.9161376953125,516.0999755859375,526.75,492.0,519.9500122070312,5962142.0,,,,,,,,,,,,
2022-10-17,482.3081359863281,486.25,530.5,475.0,517.0,9276914.0,,,,,,,,,,,,
2022-10-24,441.04534912109375,444.6499938964844,482.6499938964844,443.0,482.0,12223497.0,,,,,,,,,,,,
2022-10-31,461.1312561035156,464.8999938964844,480.0,444.5499877929688,447.0499877929688,9320495.0,,,,,,,,,,,,
2022-11-07,452.4664001464844,455.3999938964844,470.3999938964844,447.3500061035156,467.0,4180771.0,,,,,,,,,,,,
2022-11-14,447.1509094238281,450.0499877929688,474.5,448.7999877929688,457.7000122070313,4688303.0,,,,,,,,,,,,
2022-11-21,452.2677307128906,455.2000122070313,459.7999877929688,445.25,448.0,4837394.0,,,,,,,,,,,,
2022-11-28,420.8713073730469,423.6000061035156,457.8999938964844,405.2000122070313,455.0,24469231.0,,,,,,,,,,,,
2022-12-05,410.0415344238281,412.7000122070313,426.7000122070313,411.0499877929688,423.5,7526786.0,,,,,,,,,,,,
2022-12-12,385.7986755371094,388.2999877929688,412.8999938964844,386.6000061035156,412.0499877929688,15166891.0,,,,,,,,,,,,
2022-12-19,381.625732421875,384.1000061035156,401.9500122070313,375.6000061035156,390.0,12040107.0,,,,,,,,,,,,
2022-12-26,372.8327331542969,375.25,387.1000061035156,368.6499938964844,384.9500122070313,9766230.0,,,,,,,,,,,,
2023-01-02,371.4418029785156,373.8500061035156,382.6499938964844,370.5,376.9500122070313,4553400.0,,,,,,,,,,,,
2023-01-09,354.8990173339844,357.20001220703125,386.0,354.0,374.8500061035156,8112245.0,,,,,,,,,,,,
2023-01-16,344.86407470703125,347.1000061035156,361.0,346.5,359.1499938964844,5000709.0,,,,,,,,,,,,
2023-01-23,339.6479187011719,341.8500061035156,353.45001220703125,337.0,348.8500061035156,4220703.0,,,,,,,,,,,,
2023-01-30,329.26519775390625,331.3999938964844,360.0,324.04998779296875,342.5,14015410.0,,,,,,,,,,,,
2023-02-06,337.8594665527344,340.04998779296875,345.8500061035156,327.0,333.1000061035156,4536397.0,,,,,,,,,,,,
2023-02-13,326.93035888671875,329.04998779296875,341.79998779296875,325.79998779296875,340.0,3451350.0,,,,,,,,,,,,
2023-02-20,314.8586120605469,316.8999938964844,337.20001220703125,313.95001220703125,329.04998779296875,4917332.0,,,,,,,,,,,,
2023-02-27,309.8908386230469,311.8999938964844,318.0,305.0,316.8999938964844,5279287.0,,,,,,,,,,,,
2023-03-06,306.8108215332031,308.79998779296875,322.75,307.1000061035156,312.0,5437343.0,,,,,,,,,,,,
2023-03-13,301.1972045898437,303.1499938964844,311.1000061035156,300.25,308.8999938964844,6446096.0,,,,,,,,,,,,
2023-03-20,297.4216613769531,299.3500061035156,307.29998779296875,298.0,302.0,4730829.0,,,,,,,,,,,,
2023-03-27,291.0629272460937,292.95001220703125,301.70001220703125,286.0,299.3500061035156,8371848.0,,,,,,,,,,,,
2023-04-03,302.5881652832031,304.54998779296875,308.6000061035156,293.54998779296875,295.04998779296875,4419585.0,,,,,,,,,,,,
2023-04-10,311.8779602050781,313.8999938964844,328.8999938964844,299.54998779296875,305.0,23788746.0,,,,,,,,,,,,
2023-04-17,301.04815673828125,303.0,316.5,300.04998779296875,314.0,14827612.0,,,,,,,,,,,,
2023-04-24,305.6184997558594,307.6000061035156,311.3999938964844,278.8500061035156,304.1000061035156,31170317.0,,,,,,,,,,,,
2023-05-01,313.5173034667969,315.54998779296875,325.0,307.3999938964844,307.6000061035156,10854787.0,,,,,,,,,,,,
2023-05-08,308.6488647460937,310.6499938964844,336.04998779296875,299.29998779296875,316.0,21939302.0,,,,,,,,,,,,
2023-05-15,311.5062866210937,312.3999938964844,319.8500061035156,306.5,309.95001220703125,7849285.0,,,,,,,,,,,,
2023-05-22,333.8920593261719,334.8500061035156,341.04998779296875,309.6000061035156,312.0,14916795.0,,,,,,,,,,,,
2023-05-29,345.0599975585937,346.04998779296875,347.0,328.95001220703125,334.8500061035156,13266796.0,,,,,,,,,,,,
2023-06-05,339.52587890625,340.5,352.1499938964844,335.6000061035156,348.0,8786877.0,,,,,,,,,,,,
2023-06-12,366.8973693847656,367.9500122070313,374.9500122070313,325.29998779296875,331.5,15849449.0,,,,,,,,,,,,
2023-06-19,349.6468505859375,350.6499938964844,370.5,349.04998779296875,369.0,6784739.0,,,,,,,,,,,,
2023-06-26,365.60107421875,366.6499938964844,371.9500122070313,349.6000061035156,351.95001220703125,7814451.0,,,,,,,,,,,,
2023-07-03,363.9059753417969,364.9500122070313,376.8999938964844,344.3999938964844,368.0,14310176.0,,,,,,,,,,,,
2023-07-10,350.4944152832031,351.5,366.75,343.6499938964844,366.75,7206951.0,,,,,,,,,,,,
2023-07-17,347.7523193359375,348.75,358.8999938964844,347.1499938964844,354.95001220703125,7046417.0,,,,,,,,,,,,
2023-07-24,336.8336181640625,337.79998779296875,352.5,328.1499938964844,349.8999938964844,24750286.0,,,,,,,,,,,,
2023-07-31,391.17767333984375,392.2999877929688,394.5,334.1499938964844,339.0,31928536.0,,,,,,,,,,,,
2023-08-07,387.1392822265625,388.25,418.0,386.5499877929688,393.9500122070313,22937650.0,,,,,,,,,,,,
2023-08-14,380.259033203125,381.3500061035156,395.25,379.1000061035156,388.2000122070313,6459094.0,,,,,,,,,,,,
2023-08-21,386.4412536621094,387.5499877929688,398.0,381.75,383.5,6158222.0,,,,,,,,,,,,
2023-08-28,395.3158264160156,396.4500122070313,405.6499938964844,385.6499938964844,388.9500122070313,7815403.0,,,,,,,,,,,,
2023-09-04,409.0763549804688,410.25,411.5,390.25,397.0,9319941.0,,,,,,,,,,,,
2023-09-11,399.8029479980469,400.9500122070313,415.5,377.25,411.8999938964844,14407385.0,,,,,,,,,,,,
2023-09-18,385.4940185546875,386.6000061035156,405.4500122070313,382.1000061035156,400.9500122070313,4757926.0,,,,,,,,,,,,
2023-09-25,394.2688293457031,395.3999938964844,401.7000122070313,379.5499877929688,388.0,7453264.0,,,,,,,,,,,,
2023-10-02,397.3101196289063,398.4500122070313,404.0,386.4500122070313,395.3999938964844,4298126.0,,,,,,,,,,,,
2023-10-09,402.84423828125,404.0,408.8500061035156,393.0,394.2999877929688,6552049.0,,,,,,,,,,,,
2023-10-16,399.8029479980469,400.9500122070313,411.3999938964844,386.25,409.0,15089822.0,,,,,,,,,,,,
2023-10-23,355.7792663574219,356.79998779296875,401.6499938964844,349.3999938964844,388.0,25057161.0,,,,,,,,,,,,
2023-10-30,363.2577819824219,364.2999877929688,368.0,352.8500061035156,358.0,3852764.0,,,,,,,,,,,,
2023-11-06,368.3049926757813,368.9500122070313,378.5,364.2999877929688,364.2999877929688,4511748.0,,,,,,,,,,,,
2023-11-13,369.2034301757813,369.8500061035156,378.8999938964844,368.0,371.25,5637789.0,,,,,,,,,,,,
2023-11-20,372.0983276367188,372.75,382.8999938964844,366.0499877929688,369.6000061035156,6972610.0,,,,,,,,,,,,
2023-11-27,378.08782958984375,378.75,386.5,369.1499938964844,372.75,6819592.0,,,,,,,,,,,,
2023-12-04,382.979248046875,383.6499938964844,396.2999877929688,375.25,384.0,9473014.0,,,,,,,,,,,,
2023-12-11,385.0256958007813,385.7000122070313,397.0,373.1000061035156,385.0,8436637.0,,,,,,,,,,,,
2023-12-18,413.8252258300781,414.5499877929688,422.0,380.0,386.0,17837564.0,,,,,,,,,,,,
2023-12-25,429.4479064941406,430.2000122070313,438.75,414.5499877929688,414.5499877929688,15082007.0,,,,,,,,,,,,
2024-01-01,426.5529479980469,427.2999877929688,444.7000122070313,422.0,431.0,9258715.0,,,,,,,,,,,,
2024-01-08,415.4224243164063,416.1499938964844,430.6499938964844,415.0499877929688,428.0,5285834.0,,,,,,,,,,,,
2024-01-15,411.4793701171875,412.2000122070313,428.0,400.9500122070313,418.0,7301280.0,,,,,,,,,,,,
2024-01-22,378.1377258300781,378.7999877929688,412.2000122070313,360.8500061035156,412.2000122070313,27690988.0,,,,,,,,,,,,
2024-01-29,391.9136352539063,392.6000061035156,395.25,368.2999877929688,378.7999877929688,11726436.0,,,,,,,,,,,,
2024-02-05,391.8137817382813,392.5,402.6499938964844,385.0,392.0,4424873.0,,,,,,,,,,,,
2024-02-12,399.1509704589844,399.8500061035156,403.7000122070313,385.5,394.0499877929688,5907036.0,,,,,,,,,,,,
2024-02-19,397.8532104492188,398.5499877929688,413.2999877929688,392.6000061035156,399.8500061035156,6635441.0,,,,,,,,,,,,
2024-02-26,409.0835266113281,409.7999877929688,411.7000122070313,393.3500061035156,395.1000061035156,12401377.0,,,,,,,,,,,,
2024-03-04,421.2622375488281,422.0,425.0,402.6499938964844,408.9500122070313,7589741.0,,,,,,,,,,,,
2024-03-11,400.1990966796875,400.8999938964844,425.8500061035156,389.5,425.0,7922327.0,,,,,,,,,,,,
2024-03-18,397.1045227050781,397.7999877929688,401.7000122070313,373.1000061035156,400.9500122070313,9632930.0,,,,,,,,,,,,
2024-03-25,391.6640625,392.3500061035156,404.8999938964844,389.5499877929688,397.7999877929688,6182639.0,,,,,,,,,,,,
2024-04-01,438.531982421875,439.2999877929688,453.3999938964844,393.1000061035156,394.5,17642971.0,,,,,,,,,,,,
2024-04-08,441.12744140625,441.8999938964844,471.0,439.2999877929688,444.0,16970327.0,,,,,,,,,,,,
2024-04-15,425.7543640136719,426.5,446.1000061035156,423.5,437.9500122070313,9614928.0,,,,,,,,,,,,
2024-04-22,436.1861267089844,436.9500122070313,443.8500061035156,414.6000061035156,434.0,15091595.0,,,,,,,,,,,,
2024-04-29,446.5679016113281,447.3500061035156,457.3999938964844,430.4500122070313,437.5,7481439.0,,,,,,,,,,,,
