Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'PHOENIXLTD.NS')","('High', 'PHOENIXLTD.NS')","('Low', 'PHOENIXLTD.NS')","('Open', 'PHOENIXLTD.NS')","('Volume', 'PHOENIXLTD.NS')","('Date', '')","('Close', 'PHOENIXLTD.NS')","('High', 'PHOENIXLTD.NS')","('Low', 'PHOENIXLTD.NS')","('Open', 'PHOENIXLTD.NS')","('Volume', 'PHOENIXLTD.NS')"
2020-08-17,343.0866394042969,346.9750061035156,355.5,312.8999938964844,318.5,2288612.0,,,,,,,,,,,,
2020-08-24,321.6298217773437,325.2749938964844,369.0,320.2749938964844,357.0,27711078.0,,,,,,,,,,,,
2020-08-31,320.93768310546875,324.57501220703125,335.07501220703125,305.67498779296875,325.5,3990058.0,,,,,,,,,,,,
2020-09-07,302.7685852050781,306.20001220703125,329.0,303.7749938964844,327.3999938964844,1397624.0,,,,,,,,,,,,
2020-09-14,315.02960205078125,318.6000061035156,325.79998779296875,308.92498779296875,310.95001220703125,1785616.0,,,,,,,,,,,,
2020-09-21,273.7969055175781,276.8999938964844,318.6000061035156,270.8500061035156,317.5,3137830.0,,,,,,,,,,,,
2020-09-28,296.6133728027344,299.9750061035156,303.0,278.0,278.5,2955342.0,,,,,,,,,,,,
2020-10-05,279.062255859375,282.2250061035156,306.0,280.79998779296875,301.8500061035156,2157630.0,,,,,,,,,,,,
2020-10-12,279.4330749511719,282.6000061035156,299.3999938964844,276.875,285.5,2142054.0,,,,,,,,,,,,
2020-10-19,278.8398132324219,282.0,292.8999938964844,277.4750061035156,284.9750061035156,1409576.0,,,,,,,,,,,,
2020-10-26,284.87139892578125,288.1000061035156,294.2749938964844,278.25,283.375,1418050.0,,,,,,,,,,,,
2020-11-02,272.8328552246094,275.92498779296875,289.54998779296875,274.0249938964844,289.0,937068.0,,,,,,,,,,,,
2020-11-09,302.8427124023437,306.2749938964844,314.95001220703125,277.4750061035156,277.95001220703125,7320900.0,,,,,,,,,,,,
2020-11-16,324.99169921875,328.67498779296875,335.45001220703125,306.5,311.0,2251704.0,,,,,,,,,,,,
2020-11-23,337.4505310058594,341.2749938964844,346.1499938964844,322.0249938964844,329.0,3289104.0,,,,,,,,,,,,
2020-11-30,368.6716918945313,372.8500061035156,400.0,335.3500061035156,341.2749938964844,7574626.0,,,,,,,,,,,,
2020-12-07,378.6584777832031,382.9500122070313,387.1000061035156,361.2999877929688,374.0,2589036.0,,,,,,,,,,,,
2020-12-14,382.4900817871094,386.8250122070313,391.8500061035156,380.5,386.7250061035156,2134686.0,,,,,,,,,,,,
2020-12-21,367.3367919921875,371.5,393.2999877929688,350.82501220703125,385.0,1687942.0,,,,,,,,,,,,
2020-12-28,388.3239135742188,392.7250061035156,395.0,365.0,370.0499877929688,1821360.0,,,,,,,,,,,,
2021-01-04,390.87005615234375,395.2999877929688,409.75,372.875,393.6000061035156,2553276.0,,,,,,,,,,,,
2021-01-11,385.2586669921875,389.625,426.8999938964844,384.0,399.0,3642904.0,,,,,,,,,,,,
2021-01-18,364.1726684570313,368.2999877929688,396.125,365.125,382.75,1178666.0,,,,,,,,,,,,
2021-01-25,370.5751037597656,374.7749938964844,388.1000061035156,350.5,376.8500061035156,1092034.0,,,,,,,,,,,,
2021-02-01,396.9264221191406,401.4249877929688,429.875,370.0,374.7749938964844,1316592.0,,,,,,,,,,,,
2021-02-08,403.2547302246094,407.8250122070313,419.5,393.6749877929688,406.5,849040.0,,,,,,,,,,,,
2021-02-15,398.6321105957031,403.1499938964844,435.5499877929688,397.0750122070313,412.5,2731468.0,,,,,,,,,,,,
2021-02-22,402.2412109375,406.7999877929688,419.1499938964844,376.0249938964844,405.1749877929688,1999714.0,,,,,,,,,,,,
2021-03-01,394.5780334472656,399.0499877929688,420.0,394.5249938964844,414.1499938964844,1176854.0,,,,,,,,,,,,
2021-03-08,395.3443908691406,399.8250122070313,402.6000061035156,393.0249938964844,395.5249938964844,729674.0,,,,,,,,,,,,
2021-03-15,368.6716918945313,372.8500061035156,401.5,326.3999938964844,401.5,1072858.0,,,,,,,,,,,,
2021-03-22,385.43170166015625,389.7999877929688,411.875,367.5249938964844,370.0249938964844,1239474.0,,,,,,,,,,,,
2021-03-29,379.62255859375,383.9249877929688,408.0,376.0,389.7999877929688,1758576.0,,,,,,,,,,,,
2021-04-05,370.4020385742188,374.6000061035156,398.875,352.0,376.2250061035156,2434556.0,,,,,,,,,,,,
2021-04-12,353.6667175292969,357.67498779296875,368.1749877929688,350.6000061035156,365.0499877929688,1225798.0,,,,,,,,,,,,
2021-04-19,335.5718078613281,339.375,352.5,335.82501220703125,352.0,849116.0,,,,,,,,,,,,
2021-04-26,354.4330749511719,358.45001220703125,407.25,338.95001220703125,339.0,2525520.0,,,,,,,,,,,,
2021-05-03,377.1753234863281,381.4500122070313,391.25,355.20001220703125,355.54998779296875,1340632.0,,,,,,,,,,,,
2021-05-10,360.5882873535156,364.6749877929688,396.2000122070313,362.6000061035156,388.5,796062.0,,,,,,,,,,,,
2021-05-17,362.21978759765625,366.3250122070313,373.5,354.1000061035156,373.5,2572422.0,,,,,,,,,,,,
2021-05-24,378.6831970214844,382.9750061035156,407.5,360.2749938964844,379.4500122070313,2851442.0,,,,,,,,,,,,
2021-05-31,433.1657104492188,438.0750122070313,442.4500122070313,386.0750122070313,393.0,5913868.0,,,,,,,,,,,,
2021-06-07,413.3403930664063,418.0249938964844,444.4500122070313,415.5,443.0,1285800.0,,,,,,,,,,,,
2021-06-14,395.2207946777344,399.7000122070313,421.9750061035156,394.5,421.5249938964844,856820.0,,,,,,,,,,,,
2021-06-21,402.340087890625,406.8999938964844,421.3250122070313,398.1499938964844,407.9750061035156,791724.0,,,,,,,,,,,,
2021-06-28,408.79193115234375,413.4249877929688,424.5,402.4750061035156,405.0249938964844,2209156.0,,,,,,,,,,,,
2021-07-05,419.6934509277344,424.4500122070313,430.0,414.8250122070313,419.0,1498858.0,,,,,,,,,,,,
2021-07-12,433.0173950195313,437.9249877929688,447.4750061035156,422.7000122070313,428.5,2250374.0,,,,,,,,,,,,
2021-07-19,434.2286682128906,439.1499938964844,443.4750061035156,412.75,437.2999877929688,2873998.0,,,,,,,,,,,,
2021-07-26,426.98577880859375,431.8250122070313,444.8500061035156,402.5,442.375,2095578.0,,,,,,,,,,,,
2021-08-02,437.0961608886719,442.0499877929688,459.2250061035156,416.3500061035156,435.9500122070313,4084992.0,,,,,,,,,,,,
2021-08-09,427.2824096679688,432.125,448.5,411.8999938964844,440.0249938964844,2299604.0,,,,,,,,,,,,
2021-08-16,400.06585693359375,404.6000061035156,429.0,402.5,426.8999938964844,750690.0,,,,,,,,,,,,
2021-08-23,422.7339477539063,427.5249938964844,434.9750061035156,396.7000122070313,403.5,1503602.0,,,,,,,,,,,,
2021-08-30,433.11627197265625,438.0249938964844,462.75,422.6499938964844,427.5,1807906.0,,,,,,,,,,,,
2021-09-06,431.7319641113281,436.625,445.5,427.5249938964844,445.0,1719758.0,,,,,,,,,,,,
2021-09-13,420.7316284179688,425.5,442.25,418.5,436.625,3264254.0,,,,,,,,,,,,
2021-09-20,467.9985961914063,472.75,479.5,413.625,422.5249938964844,9963668.0,,,,,,,,,,,,
2021-09-27,475.9429016113281,480.7749938964844,515.0,467.2999877929688,479.7999877929688,6596386.0,,,,,,,,,,,,
2021-10-04,478.6157836914063,483.4750061035156,504.9500122070313,472.7749938964844,482.4500122070313,2142990.0,,,,,,,,,,,,
2021-10-11,483.9120178222656,488.8250122070313,493.25,480.625,488.4500122070313,1279400.0,,,,,,,,,,,,
2021-10-18,455.772705078125,460.3999938964844,496.4249877929688,445.0249938964844,491.5,1957280.0,,,,,,,,,,,,
2021-10-25,477.1803283691406,482.0249938964844,489.9249877929688,456.25,468.9500122070313,2033298.0,,,,,,,,,,,,
2021-11-01,507.0025939941406,512.1500244140625,532.5,470.1000061035156,476.8500061035156,3633592.0,,,,,,,,,,,,
2021-11-08,535.9586791992188,541.4000244140625,575.5,510.8250122070313,535.0,4740446.0,,,,,,,,,,,,
2021-11-15,535.4388427734375,540.875,597.5,525.0499877929688,545.0,3043020.0,,,,,,,,,,,,
2021-11-22,479.3087463378906,484.1749877929688,547.4249877929688,470.5750122070313,543.5,3592614.0,,,,,,,,,,,,
2021-11-29,491.0396118164063,496.0249938964844,519.5,446.2250061035156,484.1749877929688,2896442.0,,,,,,,,,,,,
2021-12-06,509.5764465332031,514.75,542.5,482.0750122070313,493.0,2165332.0,,,,,,,,,,,,
2021-12-13,505.2206726074219,510.3500061035156,548.75,499.5249938964844,519.0,2200316.0,,,,,,,,,,,,
2021-12-20,494.751953125,499.7749938964844,522.375,475.0,501.5,2337316.0,,,,,,,,,,,,
2021-12-27,487.7232971191406,492.6749877929688,520.5,486.8999938964844,497.0,1115576.0,,,,,,,,,,,,
2022-01-03,472.4533386230469,477.25,503.1749877929688,468.75,495.0,2410970.0,,,,,,,,,,,,
2022-01-10,505.6414184570313,510.7749938964844,523.9749755859375,458.5249938964844,477.0,4004396.0,,,,,,,,,,,,
2022-01-17,473.2452697753906,478.0499877929688,518.1749877929688,464.4750061035156,515.5,2339064.0,,,,,,,,,,,,
2022-01-24,471.9583740234375,476.75,484.1499938964844,447.4500122070313,480.4500122070313,2043000.0,,,,,,,,,,,,
2022-01-31,493.9352722167969,498.9500122070313,509.2749938964844,476.0,476.0,1583998.0,,,,,,,,,,,,
2022-02-07,479.7789611816406,484.6499938964844,502.25,468.125,490.0,1339932.0,,,,,,,,,,,,
2022-02-14,481.6351318359375,486.5249938964844,496.2000122070313,455.0,480.0,1485976.0,,,,,,,,,,,,
2022-02-21,470.0032043457031,474.7749938964844,495.0,445.5499877929688,486.5,2599766.0,,,,,,,,,,,,
2022-02-28,464.8307189941406,469.5499877929688,487.5,460.5750122070313,465.75,1121690.0,,,,,,,,,,,,
2022-03-07,472.5276184082031,477.3250122070313,486.0,442.5249938964844,465.2999877929688,1867428.0,,,,,,,,,,,,
2022-03-14,498.9097290039063,503.9750061035156,511.6749877929688,469.2250061035156,482.4750061035156,1957418.0,,,,,,,,,,,,
2022-03-21,514.1549682617188,519.375,533.8250122070312,500.3999938964844,512.0999755859375,1559494.0,,,,,,,,,,,,
2022-03-28,531.5534057617188,536.9500122070312,555.0,505.2250061035156,521.5,3542666.0,,,,,,,,,,,,
2022-04-04,542.7645874023438,548.2750244140625,552.5,515.625,533.5,1680770.0,,,,,,,,,,,,
2022-04-11,526.85107421875,532.2000122070312,554.9749755859375,525.25,551.0250244140625,792520.0,,,,,,,,,,,,
2022-04-18,504.4534912109375,509.5750122070313,534.875,477.6749877929688,531.5499877929688,2142460.0,,,,,,,,,,,,
2022-04-25,537.7652587890625,543.2249755859375,562.5,488.7250061035156,509.5750122070313,2332900.0,,,,,,,,,,,,
2022-05-02,519.9214477539062,525.2000122070312,577.5750122070312,522.5,532.5,3003146.0,,,,,,,,,,,,
2022-05-09,504.8494567871094,509.9750061035156,538.0750122070312,493.0,522.5,2515486.0,,,,,,,,,,,,
2022-05-16,541.7003173828125,547.2000122070312,550.875,505.0,505.5,2622266.0,,,,,,,,,,,,
2022-05-23,553.5797119140625,559.2000122070312,588.2750244140625,533.2750244140625,547.4500122070312,1974400.0,,,,,,,,,,,,
2022-05-30,566.7954711914062,572.5499877929688,599.3499755859375,561.3499755859375,566.0,2521030.0,,,,,,,,,,,,
2022-06-06,554.1737060546875,559.7999877929688,575.0,541.2999877929688,568.5,1961440.0,,,,,,,,,,,,
2022-06-13,536.8495483398438,542.2999877929688,570.9500122070312,494.8999938964844,553.875,2878202.0,,,,,,,,,,,,
2022-06-20,557.5394897460938,563.2000122070312,574.4500122070312,523.7999877929688,540.7249755859375,1746346.0,,,,,,,,,,,,
2022-06-27,587.7576904296875,593.7249755859375,622.4749755859375,546.4249877929688,568.5,3011254.0,,,,,,,,,,,,
2022-07-04,603.4732055664062,609.5999755859375,634.25,572.75,585.0,2677316.0,,,,,,,,,,,,
2022-07-11,597.063232421875,603.125,637.9500122070312,597.5999755859375,614.9749755859375,1659710.0,,,,,,,,,,,,
2022-07-18,615.5999755859375,621.8499755859375,633.375,595.9749755859375,608.0,1736236.0,,,,,,,,,,,,
2022-07-25,620.6982421875,627.0,639.5,593.4000244140625,619.0250244140625,1224186.0,,,,,,,,,,,,
2022-08-01,643.5413818359375,650.0750122070312,657.9000244140625,608.1500244140625,627.0,1525982.0,,,,,,,,,,,,
2022-08-08,649.580078125,656.1749877929688,699.5,613.5,650.0750122070312,4194916.0,,,,,,,,,,,,
2022-08-15,687.9158935546875,694.9000244140625,709.9500122070312,656.1749877929688,656.1749877929688,2475992.0,,,,,,,,,,,,
2022-08-22,691.8013916015625,698.8250122070312,722.9749755859375,657.1749877929688,687.9500122070312,4553088.0,,,,,,,,,,,,
2022-08-29,687.8416137695312,694.8250122070312,724.4749755859375,668.0,668.0,2497104.0,,,,,,,,,,,,
2022-09-05,690.9352416992188,697.9500122070312,707.5,682.5,693.7750244140625,2113762.0,,,,,,,,,,,,
2022-09-12,669.3048095703125,676.0999755859375,716.9000244140625,665.0,696.0250244140625,2781114.0,,,,,,,,,,,,
2022-09-19,690.7616577148438,696.5750122070312,727.5,671.0250244140625,675.0,1387734.0,,,,,,,,,,,,
2022-09-26,693.7117919921875,699.5499877929688,732.9000244140625,650.6500244140625,683.5,2895354.0,,,,,,,,,,,,
2022-10-03,719.767578125,725.8250122070312,734.0,682.5,704.2999877929688,1654448.0,,,,,,,,,,,,
2022-10-10,675.2421875,680.9249877929688,737.4500122070312,675.5750122070312,725.5,2376406.0,,,,,,,,,,,,
2022-10-17,709.6030883789062,715.5750122070312,729.4249877929688,669.0,676.5,3223502.0,,,,,,,,,,,,
2022-10-24,709.5286865234375,715.5,747.5,689.5,718.0,2770656.0,,,,,,,,,,,,
2022-10-31,763.648193359375,770.0750122070312,784.25,708.5,718.9249877929688,2805280.0,,,,,,,,,,,,
2022-11-07,752.9383544921875,759.2750244140625,812.0,754.0250244140625,769.9749755859375,2126398.0,,,,,,,,,,,,
2022-11-14,737.8403930664062,744.0499877929688,765.2249755859375,720.5499877929688,758.5,1852370.0,,,,,,,,,,,,
2022-11-21,716.098388671875,722.125,745.0,705.5250244140625,745.0,1767698.0,,,,,,,,,,,,
2022-11-28,739.8980712890625,746.125,749.9500122070312,714.1500244140625,722.5,1823112.0,,,,,,,,,,,,
2022-12-05,710.9417724609375,716.9249877929688,754.7750244140625,701.1500244140625,750.0,1839566.0,,,,,,,,,,,,
2022-12-12,693.1663818359375,699.0,731.0,680.2750244140625,707.5,2308570.0,,,,,,,,,,,,
2022-12-19,649.0377807617188,654.5,722.4749755859375,631.875,712.5,1207184.0,,,,,,,,,,,,
2022-12-26,705.3141479492188,711.25,719.3499755859375,654.5250244140625,655.4749755859375,1059280.0,,,,,,,,,,,,
2023-01-02,702.4382934570312,708.3499755859375,721.9749755859375,692.0,715.0,2158090.0,,,,,,,,,,,,
2023-01-09,712.6524658203125,718.6500244140625,724.5,701.0999755859375,715.0,1313106.0,,,,,,,,,,,,
2023-01-16,691.7284545898438,697.5499877929688,728.4500122070312,686.0999755859375,720.0,1282942.0,,,,,,,,,,,,
2023-01-23,672.6639404296875,678.3250122070312,706.9000244140625,662.5,700.9749755859375,1374326.0,,,,,,,,,,,,
2023-01-30,689.3485107421875,695.1500244140625,704.0,662.7000122070312,672.1500244140625,1297562.0,,,,,,,,,,,,
2023-02-06,686.3983154296875,692.1749877929688,729.0,673.0,695.0,1650976.0,,,,,,,,,,,,
2023-02-13,644.5753173828125,650.0,693.9249877929688,645.5499877929688,687.5499877929688,6154714.0,,,,,,,,,,,,
2023-02-20,651.963134765625,657.4500122070312,665.0,636.5,652.25,2255518.0,,,,,,,,,,,,
2023-02-27,684.687744140625,690.4500122070312,714.375,652.8499755859375,660.0,3613994.0,,,,,,,,,,,,
2023-03-06,653.2275390625,658.7249755859375,696.5,641.0499877929688,692.4500122070312,1823482.0,,,,,,,,,,,,
2023-03-13,621.866455078125,627.0999755859375,669.4500122070312,593.2000122070312,658.7249755859375,2640258.0,,,,,,,,,,,,
2023-03-20,635.5513305664062,640.9000244140625,676.0750122070312,616.0750122070312,635.0,2136708.0,,,,,,,,,,,,
2023-03-27,645.04638671875,650.4749755859375,677.5,631.5,652.5,12847930.0,,,,,,,,,,,,
2023-04-03,635.4769287109375,640.8250122070312,666.1500244140625,636.2999877929688,647.9000244140625,1444080.0,,,,,,,,,,,,
2023-04-10,644.6744384765625,650.0999755859375,654.8499755859375,630.9249877929688,644.2000122070312,985126.0,,,,,,,,,,,,
2023-04-17,670.1847534179688,675.8250122070312,691.8499755859375,645.5499877929688,645.5499877929688,2937200.0,,,,,,,,,,,,
2023-04-24,716.8173217773438,722.8499755859375,724.3499755859375,670.0250244140625,675.8250122070312,1586250.0,,,,,,,,,,,,
2023-05-01,717.3131103515625,723.3499755859375,732.5,704.2249755859375,722.8499755859375,841970.0,,,,,,,,,,,,
2023-05-08,725.5687255859375,731.6749877929688,749.9749755859375,718.0,720.25,2450722.0,,,,,,,,,,,,
2023-05-15,701.5211181640625,707.4249877929688,756.2000122070312,702.0,736.5999755859375,1771478.0,,,,,,,,,,,,
2023-05-22,733.4275512695312,739.5999755859375,744.5,695.0499877929688,708.7750244140625,2013368.0,,,,,,,,,,,,
2023-05-29,740.2203979492188,746.4500122070312,763.5750122070312,728.0,744.4749755859375,3721062.0,,,,,,,,,,,,
2023-06-05,775.0274658203125,781.5499877929688,822.4249877929688,743.75,751.4000244140625,3012400.0,,,,,,,,,,,,
2023-06-12,783.9027709960938,790.5,803.0250244140625,773.25,786.9000244140625,1666096.0,,,,,,,,,,,,
2023-06-19,757.0289916992188,763.4000244140625,805.0,760.5499877929688,792.7750244140625,977932.0,,,,,,,,,,,,
2023-06-26,775.1514282226562,781.6749877929688,792.4000244140625,758.0,766.625,834268.0,,,,,,,,,,,,
2023-07-03,800.5377807617188,807.2750244140625,823.8499755859375,776.5,785.7999877929688,1473798.0,,,,,,,,,,,,
2023-07-10,845.5836791992188,852.7000122070312,861.2249755859375,777.5250244140625,815.25,2272322.0,,,,,,,,,,,,
2023-07-17,814.0242309570312,820.875,867.0499877929688,802.5499877929688,852.7000122070312,1032092.0,,,,,,,,,,,,
2023-07-24,841.6914672851562,848.7750244140625,865.2249755859375,807.2750244140625,824.4000244140625,1973580.0,,,,,,,,,,,,
2023-07-31,843.1044921875,850.2000122070312,884.4749755859375,835.0,849.9749755859375,2583542.0,,,,,,,,,,,,
2023-08-07,847.8892822265625,855.0250244140625,898.875,826.0499877929688,851.9500122070312,2247370.0,,,,,,,,,,,,
2023-08-14,870.1270751953125,877.4500122070312,887.4000244140625,852.375,855.5,1024196.0,,,,,,,,,,,,
2023-08-21,865.9373779296875,873.2249755859375,891.7249755859375,866.875,874.2750244140625,1203384.0,,,,,,,,,,,,
2023-08-28,917.1067504882812,924.8250122070312,930.0,872.5250244140625,873.2249755859375,1585686.0,,,,,,,,,,,,
2023-09-04,913.189697265625,920.875,951.1749877929688,895.0499877929688,934.9249877929688,2817246.0,,,,,,,,,,,,
2023-09-11,917.8504638671876,925.5750122070312,950.5,897.5,924.0499877929688,4790042.0,,,,,,,,,,,,
2023-09-18,913.1516723632812,915.7750244140624,955.0,891.9249877929688,932.0499877929688,2193932.0,,,,,,,,,,,,
2023-09-25,904.5762939453124,907.1749877929688,942.5,881.7750244140625,913.4749755859376,1954730.0,,,,,,,,,,,,
2023-10-02,897.9453735351562,900.5250244140625,922.0,865.0,907.1749877929688,1341248.0,,,,,,,,,,,,
2023-10-09,1004.4144897460938,1007.2999877929688,1030.0,891.0250244140625,899.9500122070312,4180046.0,,,,,,,,,,,,
2023-10-16,925.6159057617188,928.2750244140624,1012.0750122070312,918.0,1010.0,3764060.0,,,,,,,,,,,,
2023-10-23,900.6625366210938,903.25,933.6749877929688,864.0250244140625,931.2249755859376,1822150.0,,,,,,,,,,,,
2023-10-30,999.4287719726562,1002.2999877929688,1006.7000122070312,883.6749877929688,900.0,2840504.0,,,,,,,,,,,,
2023-11-06,1012.2171020507812,1015.125,1061.949951171875,1005.7750244140624,1012.2999877929688,2135728.0,,,,,,,,,,,,
2023-11-13,1139.576171875,1142.8499755859375,1184.050048828125,1000.7249755859376,1005.0,6330530.0,,,,,,,,,,,,
2023-11-20,1178.4893798828125,1181.875,1219.0,1088.449951171875,1149.0,3302094.0,,,,,,,,,,,,
2023-11-27,1175.7972412109375,1179.175048828125,1209.550048828125,1124.699951171875,1181.875,2259142.0,,,,,,,,,,,,
2023-12-04,1101.3609619140625,1104.5250244140625,1207.25,1078.199951171875,1184.9749755859375,3410178.0,,,,,,,,,,,,
2023-12-11,1145.13525390625,1148.425048828125,1206.324951171875,1091.7249755859375,1110.925048828125,3750314.0,,,,,,,,,,,,
2023-12-18,1145.9578857421875,1149.25,1167.449951171875,1071.0,1152.4000244140625,3154338.0,,,,,,,,,,,,
2023-12-25,1119.1099853515625,1122.324951171875,1162.5,1108.0250244140625,1149.25,2017006.0,,,,,,,,,,,,
2024-01-01,1240.8602294921875,1244.425048828125,1299.0,1109.0,1120.0,3808412.0,,,,,,,,,,,,
2024-01-08,1247.2418212890625,1250.824951171875,1337.2249755859375,1197.5250244140625,1247.5,8278402.0,,,,,,,,,,,,
2024-01-15,1278.0533447265625,1281.7249755859375,1286.675048828125,1164.3499755859375,1259.0250244140625,5530128.0,,,,,,,,,,,,
2024-01-22,1144.8111572265625,1148.0999755859375,1281.7249755859375,1137.5,1281.7249755859375,3653352.0,,,,,,,,,,,,
2024-01-29,1235.8994140625,1239.449951171875,1255.0,1135.050048828125,1152.0,4862948.0,,,,,,,,,,,,
2024-02-05,1402.047119140625,1406.074951171875,1418.125,1239.449951171875,1239.449951171875,7303862.0,,,,,,,,,,,,
2024-02-12,1362.6104736328125,1366.5250244140625,1395.0,1221.5,1389.550048828125,6035504.0,,,,,,,,,,,,
2024-02-19,1451.0313720703125,1455.199951171875,1471.0,1333.5250244140625,1357.0999755859375,5655170.0,,,,,,,,,,,,
2024-02-26,1366.873291015625,1370.800048828125,1453.9749755859375,1332.5,1452.5250244140625,7364332.0,,,,,,,,,,,,
2024-03-04,1386.9903564453125,1390.9749755859375,1405.9749755859375,1330.425048828125,1367.5,4726034.0,,,,,,,,,,,,
2024-03-11,1358.6219482421875,1362.5250244140625,1485.800048828125,1215.4000244140625,1400.699951171875,11324306.0,,,,,,,,,,,,
2024-03-18,1270.2508544921875,1273.9000244140625,1372.5,1261.6500244140625,1358.5250244140625,4899990.0,,,,,,,,,,,,
2024-03-25,1387.4141845703125,1391.4000244140625,1413.375,1273.9000244140625,1273.9000244140625,3101300.0,,,,,,,,,,,,
2024-04-01,1420.8680419921875,1424.949951171875,1465.0,1390.5,1391.4000244140625,3205686.0,,,,,,,,,,,,
2024-04-08,1494.057861328125,1498.3499755859375,1570.0,1431.875,1447.425048828125,4451092.0,,,,,,,,,,,,
2024-04-15,1556.4287109375,1560.9000244140625,1632.5,1470.0,1475.0,6224606.0,,,,,,,,,,,,
2024-04-22,1541.1226806640625,1545.550048828125,1627.4749755859375,1527.5,1582.5,4443356.0,,,,,,,,,,,,
2024-04-29,1527.262451171875,1531.6500244140625,1601.0,1510.0999755859375,1557.0,2944450.0,,,,,,,,,,,,
2024-05-06,1424.881591796875,1428.9749755859375,1566.2750244140625,1387.5,1536.0250244140625,4283998.0,,,,,,,,,,,,
