Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'NETWORK18.NS')","('High', 'NETWORK18.NS')","('Low', 'NETWORK18.NS')","('Open', 'NETWORK18.NS')","('Volume', 'NETWORK18.NS')","('Date', '')","('Close', 'NETWORK18.NS')","('High', 'NETWORK18.NS')","('Low', 'NETWORK18.NS')","('Open', 'NETWORK18.NS')","('Volume', 'NETWORK18.NS')"
2021-02-15,37.04999923706055,37.04999923706055,38.59999847412109,36.09999847412109,36.84999847412109,6759121.0,,,,,,,,,,,,
2021-02-22,37.5,37.5,38.45000076293945,36.150001525878906,37.45000076293945,5775211.0,,,,,,,,,,,,
2021-03-01,41.650001525878906,41.650001525878906,44.5,38.04999923706055,38.5,38277799.0,,,,,,,,,,,,
2021-03-08,43.5,43.5,45.900001525878906,41.150001525878906,42.20000076293945,22444391.0,,,,,,,,,,,,
2021-03-15,42.650001525878906,42.650001525878906,45.75,40.0,43.650001525878906,12138165.0,,,,,,,,,,,,
2021-03-22,37.70000076293945,37.70000076293945,43.0,37.29999923706055,42.900001525878906,4419939.0,,,,,,,,,,,,
2021-03-29,38.0,38.0,38.59999847412109,36.09999847412109,37.70000076293945,3648018.0,,,,,,,,,,,,
2021-04-05,36.95000076293945,36.95000076293945,38.0,36.45000076293945,37.75,2713453.0,,,,,,,,,,,,
2021-04-12,36.650001525878906,36.650001525878906,36.95000076293945,34.5,36.54999923706055,2315514.0,,,,,,,,,,,,
2021-04-19,40.5,40.5,44.75,35.099998474121094,36.0,30449219.0,,,,,,,,,,,,
2021-04-26,39.5,39.5,42.29999923706055,39.04999923706055,40.400001525878906,9858761.0,,,,,,,,,,,,
2021-05-03,40.09999847412109,40.09999847412109,41.650001525878906,37.34999847412109,39.5,8152398.0,,,,,,,,,,,,
2021-05-10,39.400001525878906,39.400001525878906,41.95000076293945,39.20000076293945,40.29999923706055,8857300.0,,,,,,,,,,,,
2021-05-17,40.59999847412109,40.59999847412109,43.34999847412109,38.650001525878906,39.75,16455568.0,,,,,,,,,,,,
2021-05-24,40.84999847412109,40.84999847412109,42.09999847412109,39.29999923706055,41.5,13578026.0,,,,,,,,,,,,
2021-05-31,43.5,43.5,44.34999847412109,40.20000076293945,40.70000076293945,11293197.0,,,,,,,,,,,,
2021-06-07,52.400001525878906,52.400001525878906,58.0,43.0,43.5,52983983.0,,,,,,,,,,,,
2021-06-14,51.900001525878906,51.900001525878906,57.0,48.79999923706055,52.20000076293945,18059018.0,,,,,,,,,,,,
2021-06-21,49.54999923706055,49.54999923706055,56.0,49.34999847412109,50.20000076293945,12106735.0,,,,,,,,,,,,
2021-06-28,50.650001525878906,50.650001525878906,53.0,48.20000076293945,49.54999923706055,14087606.0,,,,,,,,,,,,
2021-07-05,52.45000076293945,52.45000076293945,55.25,49.29999923706055,51.0,16696884.0,,,,,,,,,,,,
2021-07-12,51.45000076293945,51.45000076293945,53.79999923706055,50.79999923706055,53.0,7026567.0,,,,,,,,,,,,
2021-07-19,50.04999923706055,50.04999923706055,53.5,49.5,51.150001525878906,6490522.0,,,,,,,,,,,,
2021-07-26,50.0,50.0,51.150001525878906,46.0,50.400001525878906,6737917.0,,,,,,,,,,,,
2021-08-02,48.0,48.0,52.25,47.75,49.70000076293945,4690998.0,,,,,,,,,,,,
2021-08-09,50.0,50.0,54.150001525878906,47.70000076293945,48.29999923706055,16217013.0,,,,,,,,,,,,
2021-08-16,48.900001525878906,48.900001525878906,51.70000076293945,48.04999923706055,50.25,5092069.0,,,,,,,,,,,,
2021-08-23,49.0,49.0,50.0,46.70000076293945,49.09999847412109,4042141.0,,,,,,,,,,,,
2021-08-30,51.84999847412109,51.84999847412109,53.79999923706055,48.09999847412109,49.20000076293945,6588612.0,,,,,,,,,,,,
2021-09-06,50.29999923706055,50.29999923706055,53.900001525878906,50.09999847412109,52.0,5219624.0,,,,,,,,,,,,
2021-09-13,50.79999923706055,50.79999923706055,55.84999847412109,50.400001525878906,50.59999847412109,13789177.0,,,,,,,,,,,,
2021-09-20,51.5,51.5,55.900001525878906,49.75,50.09999847412109,12664126.0,,,,,,,,,,,,
2021-09-27,54.29999923706055,54.29999923706055,55.20000076293945,50.79999923706055,51.95000076293945,9626411.0,,,,,,,,,,,,
2021-10-04,61.20000076293945,61.20000076293945,63.5,54.34999847412109,54.59999847412109,35025395.0,,,,,,,,,,,,
2021-10-11,78.75,78.75,81.0,60.5,61.400001525878906,46590430.0,,,,,,,,,,,,
2021-10-18,77.44999694824219,77.44999694824219,90.0,76.55000305175781,80.0,30591435.0,,,,,,,,,,,,
2021-10-25,77.19999694824219,77.19999694824219,82.94999694824219,73.19999694824219,78.9000015258789,8114894.0,,,,,,,,,,,,
2021-11-01,87.94999694824219,87.94999694824219,88.30000305175781,76.5,77.9000015258789,8562803.0,,,,,,,,,,,,
2021-11-08,85.69999694824219,85.69999694824219,96.6999969482422,83.80000305175781,89.0,14194979.0,,,,,,,,,,,,
2021-11-15,79.5,79.5,86.69999694824219,78.0,85.5,9304836.0,,,,,,,,,,,,
2021-11-22,77.6500015258789,77.6500015258789,83.0,74.69999694824219,80.19999694824219,8533889.0,,,,,,,,,,,,
2021-11-29,74.5999984741211,74.5999984741211,77.25,70.19999694824219,75.1500015258789,8612717.0,,,,,,,,,,,,
2021-12-06,111.8000030517578,111.8000030517578,113.0,71.30000305175781,75.0,89183866.0,,,,,,,,,,,,
2021-12-13,90.8000030517578,90.8000030517578,114.8000030517578,89.3499984741211,110.6999969482422,39218369.0,,,,,,,,,,,,
2021-12-20,91.5,91.5,91.5999984741211,82.19999694824219,90.8000030517578,12025923.0,,,,,,,,,,,,
2021-12-27,90.4499969482422,90.4499969482422,92.75,88.0,92.0,6602575.0,,,,,,,,,,,,
2022-01-03,91.0,91.0,94.0500030517578,88.69999694824219,90.5999984741211,5562849.0,,,,,,,,,,,,
2022-01-10,89.5999984741211,89.5999984741211,93.5500030517578,87.75,91.6500015258789,4455813.0,,,,,,,,,,,,
2022-01-17,86.4000015258789,86.4000015258789,94.3000030517578,86.0,89.9000015258789,9756734.0,,,,,,,,,,,,
2022-01-24,84.25,84.25,87.30000305175781,78.0,86.05000305175781,7626244.0,,,,,,,,,,,,
2022-01-31,85.44999694824219,85.44999694824219,89.4000015258789,81.0,85.19999694824219,5935891.0,,,,,,,,,,,,
2022-02-07,91.4499969482422,91.4499969482422,96.0,79.30000305175781,85.3499984741211,9182483.0,,,,,,,,,,,,
2022-02-14,83.0999984741211,83.0999984741211,90.9499969482422,82.0,89.80000305175781,4750257.0,,,,,,,,,,,,
2022-02-21,77.6500015258789,77.6500015258789,85.0,73.44999694824219,85.0,4063286.0,,,,,,,,,,,,
2022-02-28,77.5,77.5,79.55000305175781,73.80000305175781,76.9000015258789,2289712.0,,,,,,,,,,,,
2022-03-07,77.8499984741211,77.8499984741211,80.5999984741211,72.0,76.0,3824696.0,,,,,,,,,,,,
2022-03-14,78.75,78.75,80.80000305175781,75.5999984741211,77.55000305175781,3481957.0,,,,,,,,,,,,
2022-03-21,85.5999984741211,85.5999984741211,89.69999694824219,78.4000015258789,79.19999694824219,8487477.0,,,,,,,,,,,,
2022-03-28,87.8499984741211,87.8499984741211,89.80000305175781,83.55000305175781,86.75,4969428.0,,,,,,,,,,,,
2022-04-04,97.1999969482422,97.1999969482422,102.75,88.5,88.5,17319531.0,,,,,,,,,,,,
2022-04-11,93.8000030517578,93.8000030517578,99.75,93.3499984741211,97.1999969482422,4269043.0,,,,,,,,,,,,
2022-04-18,98.9000015258789,98.9000015258789,108.0,91.1999969482422,91.75,30302079.0,,,,,,,,,,,,
2022-04-25,86.19999694824219,86.19999694824219,117.5,84.5,97.9499969482422,110722712.0,,,,,,,,,,,,
2022-05-02,78.3499984741211,78.3499984741211,89.44999694824219,75.80000305175781,86.0,27269880.0,,,,,,,,,,,,
2022-05-09,76.6500015258789,76.6500015258789,79.30000305175781,65.55000305175781,76.5999984741211,12868767.0,,,,,,,,,,,,
2022-05-16,80.75,80.75,82.4000015258789,72.8499984741211,77.0,7386257.0,,,,,,,,,,,,
2022-05-23,71.6500015258789,71.6500015258789,82.1500015258789,68.55000305175781,80.6500015258789,6254412.0,,,,,,,,,,,,
2022-05-30,76.5999984741211,76.5999984741211,78.25,72.19999694824219,72.5,8067980.0,,,,,,,,,,,,
2022-06-06,78.5999984741211,78.5999984741211,82.55000305175781,68.94999694824219,76.0,12452516.0,,,,,,,,,,,,
2022-06-13,62.75,62.75,77.5,61.70000076293945,77.0,11144559.0,,,,,,,,,,,,
2022-06-20,64.1500015258789,64.1500015258789,64.5,57.400001525878906,63.5,10281388.0,,,,,,,,,,,,
2022-06-27,67.6500015258789,67.6500015258789,71.5,62.0,65.25,22019660.0,,,,,,,,,,,,
2022-07-04,67.4000015258789,67.4000015258789,69.75,63.400001525878906,67.9000015258789,5214583.0,,,,,,,,,,,,
2022-07-11,68.3499984741211,68.3499984741211,71.80000305175781,66.5,66.9000015258789,5057944.0,,,,,,,,,,,,
2022-07-18,63.75,63.75,69.9000015258789,63.5,68.80000305175781,7057706.0,,,,,,,,,,,,
2022-07-25,64.9000015258789,64.9000015258789,65.8499984741211,61.650001525878906,64.0,4828144.0,,,,,,,,,,,,
2022-08-01,68.0999984741211,68.0999984741211,70.30000305175781,65.05000305175781,65.3499984741211,6090558.0,,,,,,,,,,,,
2022-08-08,68.3499984741211,68.3499984741211,69.5,66.30000305175781,68.0999984741211,2016221.0,,,,,,,,,,,,
2022-08-15,73.75,73.75,76.80000305175781,68.0999984741211,68.3499984741211,11831697.0,,,,,,,,,,,,
2022-08-22,74.0,74.0,76.30000305175781,70.1500015258789,73.75,7989040.0,,,,,,,,,,,,
2022-08-29,71.69999694824219,71.69999694824219,74.9000015258789,69.0999984741211,71.25,7105550.0,,,,,,,,,,,,
2022-09-05,74.05000305175781,74.05000305175781,77.19999694824219,71.80000305175781,72.19999694824219,7987939.0,,,,,,,,,,,,
2022-09-12,68.6500015258789,68.6500015258789,75.5,67.80000305175781,74.3499984741211,4220539.0,,,,,,,,,,,,
2022-09-19,67.69999694824219,67.69999694824219,71.9000015258789,66.8499984741211,69.0,6340103.0,,,,,,,,,,,,
2022-09-26,64.5999984741211,64.5999984741211,67.69999694824219,61.29999923706055,67.69999694824219,5309991.0,,,,,,,,,,,,
2022-10-03,68.19999694824219,68.19999694824219,68.8499984741211,63.150001525878906,65.44999694824219,2964017.0,,,,,,,,,,,,
2022-10-10,67.19999694824219,67.19999694824219,69.6500015258789,65.6500015258789,67.0,3387679.0,,,,,,,,,,,,
2022-10-17,63.70000076293945,63.70000076293945,70.69999694824219,63.09999847412109,67.4000015258789,9766114.0,,,,,,,,,,,,
2022-10-24,63.25,63.25,66.0,62.70000076293945,64.0,1468574.0,,,,,,,,,,,,
2022-10-31,64.8499984741211,64.8499984741211,65.44999694824219,62.400001525878906,63.400001525878906,2753561.0,,,,,,,,,,,,
2022-11-07,63.95000076293945,63.95000076293945,66.4000015258789,63.45000076293945,65.25,1893130.0,,,,,,,,,,,,
2022-11-14,61.59999847412109,61.59999847412109,65.19999694824219,61.0,64.05000305175781,2892274.0,,,,,,,,,,,,
2022-11-21,62.95000076293945,62.95000076293945,63.70000076293945,60.0,61.75,4023141.0,,,,,,,,,,,,
2022-11-28,74.19999694824219,74.19999694824219,76.5999984741211,63.04999923706055,63.29999923706055,23854943.0,,,,,,,,,,,,
2022-12-05,72.9000015258789,72.9000015258789,78.25,70.19999694824219,74.1500015258789,13285488.0,,,,,,,,,,,,
2022-12-12,71.8499984741211,71.8499984741211,78.4000015258789,71.0999984741211,72.55000305175781,12251808.0,,,,,,,,,,,,
2022-12-19,60.59999847412109,60.59999847412109,72.55000305175781,59.650001525878906,72.30000305175781,6577575.0,,,,,,,,,,,,
2022-12-26,66.0999984741211,66.0999984741211,67.75,59.5,59.59999847412109,6996200.0,,,,,,,,,,,,
2023-01-02,65.4000015258789,65.4000015258789,68.1500015258789,64.69999694824219,66.0,4517659.0,,,,,,,,,,,,
2023-01-09,63.84999847412109,63.84999847412109,66.05000305175781,62.95000076293945,65.94999694824219,3851080.0,,,,,,,,,,,,
2023-01-16,61.34999847412109,61.34999847412109,66.3499984741211,61.04999923706055,64.25,4189613.0,,,,,,,,,,,,
2023-01-23,59.04999923706055,59.04999923706055,62.54999923706055,58.0,62.0,1873273.0,,,,,,,,,,,,
2023-01-30,59.34999847412109,59.34999847412109,62.79999923706055,57.79999923706055,59.0,3727889.0,,,,,,,,,,,,
2023-02-06,60.84999847412109,60.84999847412109,61.75,59.09999847412109,59.75,4405857.0,,,,,,,,,,,,
2023-02-13,61.400001525878906,61.400001525878906,62.79999923706055,59.20000076293945,60.900001525878906,4052818.0,,,,,,,,,,,,
2023-02-20,58.5,58.5,62.95000076293945,58.20000076293945,62.95000076293945,2454189.0,,,,,,,,,,,,
2023-02-27,59.29999923706055,59.29999923706055,60.400001525878906,56.95000076293945,58.54999923706055,1939998.0,,,,,,,,,,,,
2023-03-06,58.25,58.25,60.54999923706055,57.900001525878906,59.150001525878906,1600435.0,,,,,,,,,,,,
2023-03-13,52.54999923706055,52.54999923706055,58.25,49.70000076293945,57.84999847412109,9814356.0,,,,,,,,,,,,
2023-03-20,52.25,52.25,62.79999923706055,45.0,45.0,24037058.0,,,,,,,,,,,,
2023-03-27,54.25,54.25,57.29999923706055,50.5,53.5,16668830.0,,,,,,,,,,,,
2023-04-03,56.54999923706055,56.54999923706055,57.25,54.45000076293945,54.70000076293945,2632401.0,,,,,,,,,,,,
2023-04-10,55.20000076293945,55.20000076293945,57.45000076293945,54.79999923706055,56.900001525878906,2585715.0,,,,,,,,,,,,
2023-04-17,54.20000076293945,54.20000076293945,58.400001525878906,53.150001525878906,55.20000076293945,7203274.0,,,,,,,,,,,,
2023-04-24,58.04999923706055,58.04999923706055,62.400001525878906,53.5,54.75,10215874.0,,,,,,,,,,,,
2023-05-01,57.5,57.5,60.650001525878906,57.29999923706055,58.04999923706055,4184647.0,,,,,,,,,,,,
2023-05-08,58.09999847412109,58.09999847412109,60.95000076293945,55.400001525878906,58.0,11476503.0,,,,,,,,,,,,
2023-05-15,58.5,58.5,61.0,57.20000076293945,58.09999847412109,8121144.0,,,,,,,,,,,,
2023-05-22,60.20000076293945,60.20000076293945,62.70000076293945,56.59999847412109,58.45000076293945,11510483.0,,,,,,,,,,,,
2023-05-29,66.19999694824219,66.19999694824219,67.1500015258789,59.59999847412109,60.75,19206851.0,,,,,,,,,,,,
2023-06-05,63.75,63.75,67.5,63.34999847412109,66.19999694824219,8109792.0,,,,,,,,,,,,
2023-06-12,65.5999984741211,65.5999984741211,66.5,62.650001525878906,64.0999984741211,8094654.0,,,,,,,,,,,,
2023-06-19,63.150001525878906,63.150001525878906,68.30000305175781,62.79999923706055,66.30000305175781,9979457.0,,,,,,,,,,,,
2023-06-26,62.79999923706055,62.79999923706055,64.19999694824219,62.400001525878906,63.09999847412109,2692974.0,,,,,,,,,,,,
2023-07-03,64.1500015258789,64.1500015258789,64.80000305175781,61.54999923706055,63.09999847412109,5916716.0,,,,,,,,,,,,
2023-07-10,63.5,63.5,65.6500015258789,61.75,64.4000015258789,4859159.0,,,,,,,,,,,,
2023-07-17,58.79999923706055,58.79999923706055,68.5,58.04999923706055,63.54999923706055,30251265.0,,,,,,,,,,,,
2023-07-24,58.45000076293945,58.45000076293945,59.59999847412109,57.150001525878906,59.0,7083395.0,,,,,,,,,,,,
2023-07-31,58.150001525878906,58.150001525878906,59.20000076293945,57.25,58.70000076293945,4834130.0,,,,,,,,,,,,
2023-08-07,62.20000076293945,62.20000076293945,63.400001525878906,57.79999923706055,58.09999847412109,9828518.0,,,,,,,,,,,,
2023-08-14,63.5,63.5,64.30000305175781,60.45000076293945,62.25,8897805.0,,,,,,,,,,,,
2023-08-21,67.5,67.5,70.69999694824219,62.900001525878906,63.84999847412109,25525779.0,,,,,,,,,,,,
2023-08-28,69.1500015258789,69.1500015258789,73.80000305175781,67.5999984741211,68.0,21200932.0,,,,,,,,,,,,
2023-09-04,72.1500015258789,72.1500015258789,76.4000015258789,68.69999694824219,69.69999694824219,19907934.0,,,,,,,,,,,,
2023-09-11,66.1500015258789,66.1500015258789,72.9000015258789,65.30000305175781,72.5,10400669.0,,,,,,,,,,,,
2023-09-18,68.05000305175781,68.05000305175781,68.5,65.0,66.1500015258789,6319538.0,,,,,,,,,,,,
2023-09-25,63.84999847412109,63.84999847412109,68.0,62.79999923706055,67.55000305175781,18937527.0,,,,,,,,,,,,
2023-10-02,72.4000015258789,72.4000015258789,75.9000015258789,63.29999923706055,63.84999847412109,62079916.0,,,,,,,,,,,,
2023-10-09,78.75,78.75,82.5,69.3499984741211,71.80000305175781,80241511.0,,,,,,,,,,,,
2023-10-16,76.80000305175781,76.80000305175781,81.0,75.44999694824219,79.5,20254969.0,,,,,,,,,,,,
2023-10-23,68.75,68.75,77.5,65.75,77.19999694824219,15848726.0,,,,,,,,,,,,
2023-10-30,70.9000015258789,70.9000015258789,73.4000015258789,66.69999694824219,68.4000015258789,16564508.0,,,,,,,,,,,,
2023-11-06,77.25,77.25,78.0,70.6500015258789,71.75,16339233.0,,,,,,,,,,,,
2023-11-13,85.1500015258789,85.1500015258789,88.30000305175781,75.5,77.8499984741211,52289855.0,,,,,,,,,,,,
2023-11-20,83.44999694824219,83.44999694824219,87.5,80.5999984741211,85.1500015258789,20916821.0,,,,,,,,,,,,
2023-11-27,87.69999694824219,87.69999694824219,94.1999969482422,82.3499984741211,83.44999694824219,50521352.0,,,,,,,,,,,,
2023-12-04,87.55000305175781,87.55000305175781,100.4000015258789,86.30000305175781,89.30000305175781,75796054.0,,,,,,,,,,,,
2023-12-11,85.9000015258789,85.9000015258789,88.69999694824219,84.0999984741211,87.5999984741211,33282413.0,,,,,,,,,,,,
2023-12-18,86.0999984741211,86.0999984741211,91.6999969482422,81.5999984741211,86.19999694824219,28766444.0,,,,,,,,,,,,
2023-12-25,87.3499984741211,87.3499984741211,92.3000030517578,86.0999984741211,86.0999984741211,24597232.0,,,,,,,,,,,,
2024-01-01,93.0500030517578,93.0500030517578,97.6500015258789,87.05000305175781,88.3499984741211,35933550.0,,,,,,,,,,,,
2024-01-08,124.1999969482422,124.1999969482422,135.0,93.4499969482422,93.6500015258789,177325101.0,,,,,,,,,,,,
2024-01-15,127.0999984741211,127.0999984741211,135.6999969482422,111.1500015258789,125.3499984741211,48548661.0,,,,,,,,,,,,
2024-01-22,120.5500030517578,120.5500030517578,133.0,108.9000015258789,127.0999984741211,13526775.0,,,,,,,,,,,,
2024-01-29,113.1500015258789,113.1500015258789,124.6500015258789,108.5,120.0500030517578,9714993.0,,,,,,,,,,,,
2024-02-05,108.3499984741211,108.3499984741211,117.6999969482422,106.3000030517578,113.3000030517578,4186825.0,,,,,,,,,,,,
2024-02-12,112.3000030517578,112.3000030517578,114.5,100.9499969482422,108.4000015258789,3926165.0,,,,,,,,,,,,
2024-02-19,117.6999969482422,117.6999969482422,121.0,109.4000015258789,113.0,4023684.0,,,,,,,,,,,,
2024-02-26,102.4499969482422,102.4499969482422,121.4000015258789,101.6500015258789,119.9000015258789,6767841.0,,,,,,,,,,,,
2024-03-04,93.4499969482422,93.4499969482422,105.5,86.0,105.5,5991357.0,,,,,,,,,,,,
2024-03-11,88.8499984741211,88.8499984741211,93.4499969482422,82.0,93.4499969482422,7878629.0,,,,,,,,,,,,
2024-03-18,91.4000015258789,91.4000015258789,93.6999969482422,84.8499984741211,90.4000015258789,8560603.0,,,,,,,,,,,,
2024-03-25,86.19999694824219,86.19999694824219,95.0,85.5,91.4000015258789,3027409.0,,,,,,,,,,,,
2024-04-01,90.8499984741211,90.8499984741211,94.1999969482422,86.5999984741211,86.5999984741211,2451079.0,,,,,,,,,,,,
2024-04-08,89.25,89.25,95.3499984741211,88.0,92.0,1906285.0,,,,,,,,,,,,
2024-04-15,87.5999984741211,87.5999984741211,90.1500015258789,84.6500015258789,87.5,2313160.0,,,,,,,,,,,,
2024-04-22,90.5999984741211,90.5999984741211,94.4000015258789,86.05000305175781,88.4000015258789,3886795.0,,,,,,,,,,,,
2024-04-29,83.69999694824219,83.69999694824219,93.0,82.5,91.1500015258789,4793843.0,,,,,,,,,,,,
2024-05-06,78.0,78.0,84.25,74.0,84.0,4413339.0,,,,,,,,,,,,
