Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'OBEROIRLTY.NS')","('High', 'OBEROIRLTY.NS')","('Low', 'OBEROIRLTY.NS')","('Open', 'OBEROIRLTY.NS')","('Volume', 'OBEROIRLTY.NS')","('Date', '')","('Close', 'OBEROIRLTY.NS')","('High', 'OBEROIRLTY.NS')","('Low', 'OBEROIRLTY.NS')","('Open', 'OBEROIRLTY.NS')","('Volume', 'OBEROIRLTY.NS')"
2022-07-25,899.81298828125,910.1500244140624,920.75,867.25,890.7000122070312,4347348.0,,,,,,,,,,,,
2022-08-01,886.6640625,896.8499755859375,939.7999877929688,878.2000122070312,916.9000244140624,2872424.0,,,,,,,,,,,,
2022-08-08,930.0159912109376,940.7000122070312,951.0,889.0499877929688,890.0999755859375,2848493.0,,,,,,,,,,,,
2022-08-15,951.3706665039062,962.2999877929688,994.7000122070312,940.25,940.7000122070312,3427519.0,,,,,,,,,,,,
2022-08-22,957.2531127929688,968.25,988.5999755859376,922.3499755859376,950.0,2890991.0,,,,,,,,,,,,
2022-08-29,1011.6779174804688,1023.2999877929688,1044.699951171875,942.7000122070312,944.0,4095503.0,,,,,,,,,,,,
2022-09-05,1007.87158203125,1019.4500122070312,1057.699951171875,1000.0499877929688,1030.0,4212528.0,,,,,,,,,,,,
2022-09-12,1010.491455078125,1022.0999755859376,1088.949951171875,1010.0,1031.0,5586157.0,,,,,,,,,,,,
2022-09-19,959.27978515625,970.2999877929688,1051.300048828125,958.75,1025.0,3188587.0,,,,,,,,,,,,
2022-09-26,907.3760986328124,917.7999877929688,957.9500122070312,878.2999877929688,953.0,4570167.0,,,,,,,,,,,,
2022-10-03,931.3506469726562,942.0499877929688,959.5499877929688,906.6500244140624,924.0,2844304.0,,,,,,,,,,,,
2022-10-10,890.124267578125,900.3499755859375,951.9000244140624,889.0,936.0,3490709.0,,,,,,,,,,,,
2022-10-17,857.69677734375,867.5499877929688,890.5,831.2999877929688,885.0499877929688,7285624.0,,,,,,,,,,,,
2022-10-24,894.672119140625,904.9500122070312,907.9000244140624,856.0,874.8499755859375,1921993.0,,,,,,,,,,,,
2022-10-31,916.2244262695312,926.75,941.6500244140624,902.4000244140624,907.0,2073907.0,,,,,,,,,,,,
2022-11-07,876.332763671875,886.4000244140625,946.0,852.25,929.9500122070312,4483804.0,,,,,,,,,,,,
2022-11-14,885.97216796875,896.1500244140625,923.9500122070312,877.5,889.9000244140625,2319910.0,,,,,,,,,,,,
2022-11-21,884.3406982421875,894.5,905.0,866.9000244140625,894.0,1734803.0,,,,,,,,,,,,
2022-11-28,943.412109375,954.25,976.9000244140624,890.25,897.4000244140625,4459963.0,,,,,,,,,,,,
2022-12-05,892.69482421875,902.9500122070312,961.0999755859376,895.0,954.75,2388738.0,,,,,,,,,,,,
2022-12-12,869.9559936523438,879.9500122070312,928.9500122070312,862.6500244140625,905.0,2387018.0,,,,,,,,,,,,
2022-12-19,807.6221313476562,816.9000244140625,891.5,810.0499877929688,870.0999755859375,2556155.0,,,,,,,,,,,,
2022-12-26,858.09228515625,867.9500122070312,880.9500122070312,802.4000244140625,810.0,2177613.0,,,,,,,,,,,,
2023-01-02,843.9547119140625,853.6500244140625,885.3499755859375,844.2999877929688,867.0999755859375,1620592.0,,,,,,,,,,,,
2023-01-09,840.9393310546875,850.5999755859375,870.5999755859375,839.0,857.1500244140625,1592060.0,,,,,,,,,,,,
2023-01-16,822.105712890625,831.5499877929688,862.9000244140625,827.0499877929688,851.0,1784970.0,,,,,,,,,,,,
2023-01-23,793.1384887695312,802.25,837.9500122070312,790.0999755859375,828.0,2089561.0,,,,,,,,,,,,
2023-01-30,819.9306640625,829.3499755859375,851.25,793.75,803.7999877929688,4652466.0,,,,,,,,,,,,
2023-02-06,849.243896484375,859.0,888.0,815.7000122070312,832.7999877929688,3795910.0,,,,,,,,,,,,
2023-02-13,851.2705688476562,861.0499877929688,894.0,840.0,859.4500122070312,2919548.0,,,,,,,,,,,,
2023-02-20,835.650146484375,845.25,869.0,825.0,865.0,1950616.0,,,,,,,,,,,,
2023-02-27,880.4850463867188,890.5999755859375,899.0,838.6500244140625,844.0,1941637.0,,,,,,,,,,,,
2023-03-06,869.263916015625,879.25,910.0,872.5999755859375,895.0999755859375,1490205.0,,,,,,,,,,,,
2023-03-13,856.2633056640625,866.0999755859375,883.4500122070312,840.4500122070312,872.0,2428073.0,,,,,,,,,,,,
2023-03-20,834.5131225585938,844.0999755859375,872.4000244140625,836.1500244140625,870.3499755859375,1410293.0,,,,,,,,,,,,
2023-03-27,833.0301513671875,842.5999755859375,849.5499877929688,814.2999877929688,844.9500122070312,1584810.0,,,,,,,,,,,,
2023-04-03,886.565185546875,896.75,901.0,832.9500122070312,850.0,1951799.0,,,,,,,,,,,,
2023-04-10,903.5204467773438,913.9000244140624,927.0,890.8499755859375,892.0,4826913.0,,,,,,,,,,,,
2023-04-17,863.430908203125,873.3499755859375,943.5499877929688,869.2999877929688,910.0,4334611.0,,,,,,,,,,,,
2023-04-24,904.706787109375,915.0999755859376,928.0,873.9000244140625,878.0,2600487.0,,,,,,,,,,,,
2023-05-01,912.863037109375,923.3499755859376,941.0,906.25,915.0999755859376,1774272.0,,,,,,,,,,,,
2023-05-08,930.4114990234376,941.0999755859376,956.0,923.0499877929688,924.5,2710998.0,,,,,,,,,,,,
2023-05-15,908.018798828125,918.4500122070312,1002.5499877929688,884.75,939.0,8096850.0,,,,,,,,,,,,
2023-05-22,922.3046264648438,932.9000244140624,950.0,908.5499877929688,918.0,2942465.0,,,,,,,,,,,,
2023-05-29,947.9600219726562,958.8499755859376,965.4000244140624,917.0,935.0,3223988.0,,,,,,,,,,,,
2023-06-05,954.8803100585938,965.8499755859376,995.75,952.2000122070312,964.7999877929688,2953880.0,,,,,,,,,,,,
2023-06-12,1002.82958984375,1014.3499755859376,1043.0999755859375,958.25,968.4000244140624,4828716.0,,,,,,,,,,,,
2023-06-19,972.7748413085938,983.9500122070312,1024.0999755859375,977.0,1018.0,2309706.0,,,,,,,,,,,,
2023-06-26,977.4474487304688,984.7999877929688,999.8499755859376,975.0,983.9000244140624,2153491.0,,,,,,,,,,,,
2023-07-03,1013.0299072265624,1020.6500244140624,1057.9000244140625,980.8499755859376,988.9000244140624,3589473.0,,,,,,,,,,,,
2023-07-10,1052.334228515625,1060.25,1065.8499755859375,1004.3499755859376,1025.699951171875,2432803.0,,,,,,,,,,,,
2023-07-17,1048.3641357421875,1056.25,1091.5999755859375,1029.75,1064.949951171875,3513014.0,,,,,,,,,,,,
2023-07-24,1111.1419677734375,1119.5,1125.800048828125,1049.050048828125,1054.8499755859375,2813175.0,,,,,,,,,,,,
2023-07-31,1113.5240478515625,1121.9000244140625,1149.800048828125,1066.0,1123.949951171875,5972148.0,,,,,,,,,,,,
2023-08-07,1071.2421875,1079.300048828125,1117.449951171875,1074.199951171875,1113.0999755859375,3446597.0,,,,,,,,,,,,
2023-08-14,1065.6341552734375,1073.6500244140625,1089.199951171875,1053.4000244140625,1086.949951171875,2508901.0,,,,,,,,,,,,
2023-08-21,1072.97900390625,1081.050048828125,1109.0999755859375,1065.1500244140625,1072.6500244140625,2154826.0,,,,,,,,,,,,
2023-08-28,1119.479248046875,1127.9000244140625,1138.550048828125,1075.199951171875,1085.9000244140625,3837705.0,,,,,,,,,,,,
2023-09-04,1170.793212890625,1179.5999755859375,1187.5,1123.5999755859375,1129.800048828125,2245545.0,,,,,,,,,,,,
2023-09-11,1165.1357421875,1173.9000244140625,1206.9000244140625,1122.8499755859375,1190.0,2825490.0,,,,,,,,,,,,
2023-09-18,1112.48193359375,1120.8499755859375,1177.8499755859375,1116.550048828125,1170.199951171875,1454879.0,,,,,,,,,,,,
2023-09-25,1145.731689453125,1154.3499755859375,1159.800048828125,1114.550048828125,1120.0,2083934.0,,,,,,,,,,,,
2023-10-02,1103.3009033203125,1111.5999755859375,1161.0999755859375,1073.6500244140625,1154.3499755859375,3780317.0,,,,,,,,,,,,
2023-10-09,1120.32275390625,1128.75,1169.0,1098.1500244140625,1104.0,2283266.0,,,,,,,,,,,,
2023-10-16,1091.3409423828125,1099.550048828125,1146.8499755859375,1093.800048828125,1127.949951171875,1146855.0,,,,,,,,,,,,
2023-10-23,1090.7950439453125,1099.0,1111.6500244140625,1051.0999755859375,1090.199951171875,2027021.0,,,,,,,,,,,,
2023-10-30,1222.35546875,1231.550048828125,1239.8499755859375,1089.25,1109.949951171875,4769795.0,,,,,,,,,,,,
2023-11-06,1247.2679443359375,1256.6500244140625,1265.699951171875,1201.0,1244.199951171875,2571866.0,,,,,,,,,,,,
2023-11-13,1333.09130859375,1340.9000244140625,1349.0,1217.699951171875,1261.050048828125,4812786.0,,,,,,,,,,,,
2023-11-20,1381.855712890625,1389.949951171875,1415.4000244140625,1344.199951171875,1353.0,7711088.0,,,,,,,,,,,,
2023-11-27,1406.8096923828125,1415.050048828125,1431.4000244140625,1376.050048828125,1389.949951171875,7239900.0,,,,,,,,,,,,
2023-12-04,1438.92138671875,1447.3499755859375,1482.5999755859375,1410.0,1425.050048828125,3925975.0,,,,,,,,,,,,
2023-12-11,1468.1004638671875,1476.699951171875,1502.550048828125,1405.0,1405.0,4362089.0,,,,,,,,,,,,
2023-12-18,1398.8563232421875,1407.050048828125,1482.5,1355.0,1477.449951171875,2543453.0,,,,,,,,,,,,
2023-12-25,1434.944580078125,1443.3499755859375,1451.5999755859375,1395.6500244140625,1407.050048828125,2536930.0,,,,,,,,,,,,
2024-01-01,1509.806396484375,1518.6500244140625,1556.0,1430.0,1441.0,4377893.0,,,,,,,,,,,,
2024-01-08,1531.8272705078125,1540.800048828125,1579.5,1485.050048828125,1513.0,4038788.0,,,,,,,,,,,,
2024-01-15,1510.154296875,1519.0,1585.550048828125,1458.8499755859375,1556.800048828125,3860267.0,,,,,,,,,,,,
2024-01-22,1296.3565673828125,1303.949951171875,1519.0,1268.1500244140625,1519.0,7990192.0,,,,,,,,,,,,
2024-01-29,1277.666015625,1285.1500244140625,1329.550048828125,1276.6500244140625,1307.0,4203211.0,,,,,,,,,,,,
2024-02-05,1336.1788330078125,1341.949951171875,1355.5,1273.5999755859375,1283.0,4774739.0,,,,,,,,,,,,
2024-02-12,1316.364501953125,1322.050048828125,1359.5,1298.0,1347.9000244140625,3797774.0,,,,,,,,,,,,
2024-02-19,1360.22509765625,1366.0999755859375,1406.550048828125,1295.0999755859375,1331.949951171875,4569387.0,,,,,,,,,,,,
2024-02-26,1362.3658447265625,1368.25,1399.0,1326.9000244140625,1364.949951171875,2723497.0,,,,,,,,,,,,
2024-03-04,1371.4765625,1377.4000244140625,1398.800048828125,1334.550048828125,1378.050048828125,1341858.0,,,,,,,,,,,,
2024-03-11,1319.998779296875,1325.699951171875,1397.699951171875,1283.8499755859375,1380.199951171875,3131776.0,,,,,,,,,,,,
2024-03-18,1440.6278076171875,1446.8499755859375,1458.6500244140625,1314.199951171875,1320.449951171875,4433578.0,,,,,,,,,,,,
2024-03-25,1469.5030517578125,1475.8499755859375,1530.0,1387.9000244140625,1457.550048828125,4165718.0,,,,,,,,,,,,
2024-04-01,1544.130859375,1550.800048828125,1586.800048828125,1471.1500244140625,1475.0,4789979.0,,,,,,,,,,,,
2024-04-08,1493.59912109375,1500.050048828125,1584.0,1493.0,1563.949951171875,2603238.0,,,,,,,,,,,,
2024-04-15,1388.65234375,1394.6500244140625,1491.5999755859375,1359.25,1481.0999755859375,2148419.0,,,,,,,,,,,,
2024-04-22,1495.391357421875,1501.8499755859375,1512.699951171875,1395.0,1397.5,2496735.0,,,,,,,,,,,,
