Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'PRESTIGE.NS')","('High', 'PRESTIGE.NS')","('Low', 'PRESTIGE.NS')","('Open', 'PRESTIGE.NS')","('Volume', 'PRESTIGE.NS')","('Date', '')","('Close', 'PRESTIGE.NS')","('High', 'PRESTIGE.NS')","('Low', 'PRESTIGE.NS')","('Open', 'PRESTIGE.NS')","('Volume', 'PRESTIGE.NS')"
2022-03-28,501.6459045410156,505.0,511.8500061035156,467.6000061035156,480.0,3902996.0,,,,,,,,,,,,
2022-04-04,512.97021484375,516.4000244140625,519.0,482.2000122070313,505.6000061035156,3886287.0,,,,,,,,,,,,
2022-04-11,480.6363830566406,483.8500061035156,526.4500122070312,478.0499877929688,516.4000244140625,4768488.0,,,,,,,,,,,,
2022-04-18,484.4111328125,487.6499938964844,502.7000122070313,473.2999877929688,483.0,3142847.0,,,,,,,,,,,,
2022-04-25,471.4974670410156,474.6499938964844,487.8999938964844,465.5,481.0,4064110.0,,,,,,,,,,,,
2022-05-02,454.66009521484375,457.7000122070313,483.0,454.25,473.7999877929688,1743244.0,,,,,,,,,,,,
2022-05-09,437.6239318847656,440.5499877929688,455.8999938964844,413.3999938964844,454.0,3128309.0,,,,,,,,,,,,
2022-05-16,438.9153137207031,441.8500061035156,459.1499938964844,414.1000061035156,441.1499938964844,1759496.0,,,,,,,,,,,,
2022-05-23,411.2006530761719,413.9500122070313,459.0,398.0499877929688,444.0,1933268.0,,,,,,,,,,,,
2022-05-30,436.1339111328125,439.0499877929688,454.1000061035156,411.2999877929688,419.9500122070313,5228317.0,,,,,,,,,,,,
2022-06-06,416.3661193847656,419.1499938964844,441.25,415.0,440.3999938964844,1031050.0,,,,,,,,,,,,
2022-06-13,408.1212463378906,410.8500061035156,429.8999938964844,386.1000061035156,401.7000122070313,2701714.0,,,,,,,,,,,,
2022-06-20,387.4593505859375,390.0499877929688,415.75,379.0,412.5,2517009.0,,,,,,,,,,,,
2022-06-27,385.32366943359375,387.8999938964844,405.1499938964844,381.1000061035156,392.7000122070313,1964937.0,,,,,,,,,,,,
2022-07-04,422.17724609375,425.0,428.0,385.0499877929688,389.0,2134932.0,,,,,,,,,,,,
2022-07-11,426.44866943359375,429.2999877929688,439.8500061035156,417.6499938964844,420.0,1906582.0,,,,,,,,,,,,
2022-07-18,442.73974609375,445.7000122070313,478.0,427.6000061035156,430.8999938964844,2717381.0,,,,,,,,,,,,
2022-07-25,410.9026184082031,413.6499938964844,450.2999877929688,412.0,446.9500122070313,1400391.0,,,,,,,,,,,,
2022-08-01,429.3790893554688,432.25,451.8999938964844,413.0499877929688,415.0,2352544.0,,,,,,,,,,,,
2022-08-08,461.365234375,464.4500122070313,474.0,424.0,434.0,3288470.0,,,,,,,,,,,,
2022-08-15,452.0276489257813,455.0499877929688,469.8500061035156,447.5,464.4500122070313,1490756.0,,,,,,,,,,,,
2022-08-22,460.7692565917969,463.8500061035156,475.3500061035156,440.0,450.1000061035156,1659525.0,,,,,,,,,,,,
2022-08-29,477.4079895019531,480.6000061035156,494.0,448.8500061035156,454.8999938964844,3788443.0,,,,,,,,,,,,
2022-09-05,471.0504760742188,474.2000122070313,493.7999877929688,467.1499938964844,483.6000061035156,1836647.0,,,,,,,,,,,,
2022-09-12,454.8587036132813,457.8999938964844,498.4500122070313,454.0,478.3999938964844,3009628.0,,,,,,,,,,,,
2022-09-19,431.41546630859375,434.2999877929688,469.7000122070313,433.0499877929688,462.5,1516943.0,,,,,,,,,,,,
2022-09-26,448.281005859375,449.7999877929688,456.75,417.6000061035156,429.7000122070313,2631016.0,,,,,,,,,,,,
2022-10-03,466.0209045410156,467.6000061035156,475.7999877929688,445.2000122070313,453.8999938964844,1488072.0,,,,,,,,,,,,
2022-10-10,436.3713684082031,437.8500061035156,465.0,427.4500122070313,465.0,3188833.0,,,,,,,,,,,,
2022-10-17,441.8029479980469,443.2999877929688,450.8500061035156,425.1499938964844,437.4500122070313,1903498.0,,,,,,,,,,,,
2022-10-24,442.0521240234375,443.5499877929688,454.7000122070313,438.5,446.0,490658.0,,,,,,,,,,,,
2022-10-31,446.0884704589844,447.6000061035156,452.1000061035156,434.0499877929688,445.0,603542.0,,,,,,,,,,,,
2022-11-07,470.0073852539063,471.6000061035156,485.0,445.0499877929688,447.6000061035156,1790262.0,,,,,,,,,,,,
2022-11-14,462.5825500488281,464.1499938964844,478.5,451.0,473.0,873996.0,,,,,,,,,,,,
2022-11-21,458.4465637207031,460.0,479.8999938964844,455.3999938964844,464.0,1171822.0,,,,,,,,,,,,
2022-11-28,506.0851440429688,507.7999877929688,511.2000122070313,452.5499877929688,459.9500122070313,3860236.0,,,,,,,,,,,,
2022-12-05,475.0403442382813,476.6499938964844,511.3999938964844,466.0,508.1000061035156,1676800.0,,,,,,,,,,,,
2022-12-12,462.2337341308594,463.7999877929688,501.8500061035156,460.1499938964844,473.0,2108324.0,,,,,,,,,,,,
2022-12-19,439.5107421875,441.0,475.6000061035156,431.8999938964844,468.0,1341636.0,,,,,,,,,,,,
2022-12-26,461.9845581054688,463.5499877929688,466.4500122070313,436.2999877929688,449.0,893289.0,,,,,,,,,,,,
2023-01-02,464.9744567871094,466.5499877929688,474.9500122070313,458.7999877929688,465.8999938964844,1082766.0,,,,,,,,,,,,
2023-01-09,441.9524841308594,443.4500122070313,474.0,437.0,474.0,1393623.0,,,,,,,,,,,,
2023-01-16,441.20501708984375,442.7000122070313,451.0,435.1000061035156,445.5,1617190.0,,,,,,,,,,,,
2023-01-23,421.7708740234375,423.2000122070313,444.8999938964844,410.0,441.6000061035156,872089.0,,,,,,,,,,,,
2023-01-30,394.6128845214844,395.9500122070313,431.4500122070313,393.0,425.3999938964844,2103835.0,,,,,,,,,,,,
2023-02-06,410.9574890136719,412.3500061035156,414.8999938964844,395.0,396.0,979184.0,,,,,,,,,,,,
2023-02-13,431.7868957519531,433.25,437.0,394.8500061035156,412.6000061035156,5222209.0,,,,,,,,,,,,
2023-02-20,398.4498596191406,399.7999877929688,439.3999938964844,394.5,433.25,5167770.0,,,,,,,,,,,,
2023-02-27,396.2572937011719,397.6000061035156,413.75,391.0,401.3500061035156,2456523.0,,,,,,,,,,,,
2023-03-06,398.9980163574219,400.3500061035156,407.3500061035156,395.2000122070313,400.6000061035156,863206.0,,,,,,,,,,,,
2023-03-13,417.9338684082031,419.3500061035156,422.5,392.0,401.7000122070313,2290699.0,,,,,,,,,,,,
2023-03-20,412.2530822753906,413.6499938964844,430.8999938964844,407.0,417.0,3123601.0,,,,,,,,,,,,
2023-03-27,401.8384094238281,403.2000122070313,413.6499938964844,395.1000061035156,413.6499938964844,988214.0,,,,,,,,,,,,
2023-04-03,418.0335083007813,419.4500122070313,423.3500061035156,407.5499877929688,415.0,996671.0,,,,,,,,,,,,
2023-04-10,447.1348876953125,448.6499938964844,473.2000122070313,419.8999938964844,424.9500122070313,5146339.0,,,,,,,,,,,,
2023-04-17,458.9448852539063,460.5,465.8999938964844,433.6000061035156,448.8500061035156,3415785.0,,,,,,,,,,,,
2023-04-24,489.04290771484375,490.7000122070313,495.4500122070313,456.3500061035156,462.0,2668241.0,,,,,,,,,,,,
2023-05-01,487.9964599609375,489.6499938964844,497.5,481.25,490.7000122070313,1740632.0,,,,,,,,,,,,
2023-05-08,483.7607727050781,485.3999938964844,504.4500122070313,475.25,488.9500122070313,1682566.0,,,,,,,,,,,,
2023-05-15,475.2396545410156,476.8500061035156,520.0,473.6000061035156,485.3999938964844,3390564.0,,,,,,,,,,,,
2023-05-22,479.1763000488281,480.7999877929688,508.8999938964844,474.1499938964844,476.9500122070313,2212259.0,,,,,,,,,,,,
2023-05-29,488.4947509765625,490.1499938964844,497.0,471.2999877929688,483.0,2440353.0,,,,,,,,,,,,
2023-06-05,534.9373779296875,536.75,542.25,492.2000122070313,493.8500061035156,5523712.0,,,,,,,,,,,,
2023-06-12,573.1080322265625,575.0499877929688,602.2999877929688,541.0,541.0,6887290.0,,,,,,,,,,,,
2023-06-19,574.7525024414062,576.7000122070312,582.5999755859375,561.5,577.5,1531332.0,,,,,,,,,,,,
2023-06-26,572.90869140625,574.8499755859375,589.4000244140625,557.0,576.75,1706880.0,,,,,,,,,,,,
2023-07-03,579.9848022460938,581.9500122070312,598.5999755859375,565.0,574.9000244140625,2120917.0,,,,,,,,,,,,
2023-07-10,562.0455322265625,563.9500122070312,616.2000122070312,521.2000122070312,581.0499877929688,19113828.0,,,,,,,,,,,,
2023-07-17,540.5682983398438,542.4000244140625,568.7000122070312,537.0999755859375,568.7000122070312,2389682.0,,,,,,,,,,,,
2023-07-24,588.3065185546875,590.2999877929688,597.9500122070312,541.25,545.2999877929688,5456007.0,,,,,,,,,,,,
2023-07-31,572.0117797851562,573.9500122070312,599.0999755859375,567.1500244140625,594.0,2591653.0,,,,,,,,,,,,
2023-08-07,555.766845703125,557.6500244140625,615.0,552.0,576.0499877929688,2821134.0,,,,,,,,,,,,
2023-08-14,557.0125732421875,558.9000244140625,565.9000244140625,543.0,555.4000244140625,2079020.0,,,,,,,,,,,,
2023-08-21,565.48388671875,567.4000244140625,574.9500122070312,554.2000122070312,555.4500122070312,1278736.0,,,,,,,,,,,,
2023-08-28,666.192626953125,668.4500122070312,691.9500122070312,567.2999877929688,570.75,4848021.0,,,,,,,,,,,,
2023-09-04,645.6123657226562,647.7999877929688,670.4000244140625,628.0,653.0,2298850.0,,,,,,,,,,,,
2023-09-11,617.806640625,619.9000244140625,658.0,598.0499877929688,655.0,2059397.0,,,,,,,,,,,,
2023-09-18,597.8267211914062,598.4000244140625,627.4000244140625,591.25,619.9000244140625,896853.0,,,,,,,,,,,,
2023-09-25,602.0226440429688,602.5999755859375,625.0,591.7999877929688,597.8499755859375,1097298.0,,,,,,,,,,,,
2023-10-02,667.0603637695312,667.7000122070312,683.0,592.0999755859375,602.5999755859375,5322181.0,,,,,,,,,,,,
2023-10-09,715.364013671875,716.0499877929688,796.4000244140625,663.8499755859375,697.0,17789594.0,,,,,,,,,,,,
2023-10-16,743.08740234375,743.7999877929688,754.2000122070312,711.0999755859375,725.7000122070312,3620833.0,,,,,,,,,,,,
2023-10-23,747.38330078125,748.0999755859375,819.5999755859375,711.0,745.4000244140625,8388709.0,,,,,,,,,,,,
2023-10-30,779.4026489257812,780.1500244140625,787.0,733.75,743.0,5815752.0,,,,,,,,,,,,
2023-11-06,872.3135375976562,873.1500244140625,887.4000244140625,773.0,780.0499877929688,10110059.0,,,,,,,,,,,,
2023-11-13,877.2088012695312,878.0499877929688,924.9000244140624,840.0,864.0999755859375,3569135.0,,,,,,,,,,,,
2023-11-20,924.1637573242188,925.0499877929688,957.4000244140624,872.0999755859375,880.5999755859375,5686376.0,,,,,,,,,,,,
2023-11-27,1036.8057861328125,1037.800048828125,1050.0,925.0499877929688,925.0499877929688,5903493.0,,,,,,,,,,,,
2023-12-04,1185.3133544921875,1186.449951171875,1192.5,1022.2000122070312,1050.0,11121650.0,,,,,,,,,,,,
2023-12-11,1112.8328857421875,1113.9000244140625,1231.300048828125,1062.0999755859375,1194.0,11332609.0,,,,,,,,,,,,
2023-12-18,1113.8319091796875,1114.9000244140625,1153.9000244140625,1041.050048828125,1132.9000244140625,3276141.0,,,,,,,,,,,,
2023-12-25,1177.7706298828125,1178.9000244140625,1185.8499755859375,1109.0,1114.9000244140625,2350162.0,,,,,,,,,,,,
2024-01-01,1328.376220703125,1329.6500244140625,1416.9000244140625,1160.0,1162.9000244140625,5476379.0,,,,,,,,,,,,
2024-01-08,1379.2274169921875,1380.550048828125,1412.0,1305.300048828125,1336.050048828125,5642556.0,,,,,,,,,,,,
2024-01-15,1274.977294921875,1276.199951171875,1440.0,1226.0,1395.0999755859375,4932891.0,,,,,,,,,,,,
2024-01-22,1203.5457763671875,1204.699951171875,1299.9000244140625,1065.199951171875,1276.199951171875,5201121.0,,,,,,,,,,,,
2024-01-29,1210.63916015625,1211.800048828125,1302.949951171875,1162.800048828125,1205.0,3715463.0,,,,,,,,,,,,
2024-02-05,1201.3480224609375,1202.5,1254.8499755859375,1157.5,1180.0,2504821.0,,,,,,,,,,,,
2024-02-12,1196.702392578125,1197.8499755859375,1224.300048828125,1043.300048828125,1203.0999755859375,3766154.0,,,,,,,,,,,,
2024-02-19,1229.2213134765625,1230.4000244140625,1267.0,1133.800048828125,1215.0,4166008.0,,,,,,,,,,,,
2024-02-26,1166.33154296875,1167.449951171875,1254.800048828125,1132.699951171875,1223.0,8740951.0,,,,,,,,,,,,
2024-03-04,1180.0184326171875,1181.1500244140625,1246.75,1159.050048828125,1213.0,2636719.0,,,,,,,,,,,,
2024-03-11,1042.500244140625,1043.5,1202.75,1025.0,1181.1500244140625,7567778.0,,,,,,,,,,,,
2024-03-18,1099.4456787109375,1100.5,1119.4000244140625,967.2999877929688,1020.0,5037864.0,,,,,,,,,,,,
2024-03-25,1168.879150390625,1170.0,1197.9000244140625,1112.050048828125,1119.0,2769761.0,,,,,,,,,,,,
2024-04-01,1290.5625,1291.800048828125,1349.800048828125,1188.0,1188.0,5134080.0,,,,,,,,,,,,
2024-04-08,1189.5093994140625,1190.6500244140625,1328.0,1180.0,1309.0,3159646.0,,,,,,,,,,,,
2024-04-15,1229.8707275390625,1231.050048828125,1249.800048828125,1160.050048828125,1166.0,2817608.0,,,,,,,,,,,,
2024-04-22,1353.60205078125,1354.9000244140625,1360.0,1231.0,1234.5,3552450.0,,,,,,,,,,,,
2024-04-29,1459.20068359375,1460.5999755859375,1478.25,1318.5999755859375,1362.800048828125,4543071.0,,,,,,,,,,,,
