Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'DISHTV.NS')","('High', 'DISHTV.NS')","('Low', 'DISHTV.NS')","('Open', 'DISHTV.NS')","('Volume', 'DISHTV.NS')","('Date', '')","('Close', 'DISHTV.NS')","('High', 'DISHTV.NS')","('Low', 'DISHTV.NS')","('Open', 'DISHTV.NS')","('Volume', 'DISHTV.NS')"
2021-03-01,11.5,11.5,12.350000381469728,11.25,11.5,35909246.0,,,,,,,,,,,,
2021-03-08,11.149999618530272,11.149999618530272,11.75,11.100000381469728,11.600000381469728,22007976.0,,,,,,,,,,,,
2021-03-15,9.899999618530272,9.899999618530272,11.199999809265137,9.300000190734863,11.149999618530272,30248688.0,,,,,,,,,,,,
2021-03-22,9.399999618530272,9.399999618530272,10.300000190734863,9.0,10.0,58223723.0,,,,,,,,,,,,
2021-03-29,10.300000190734863,10.300000190734863,10.899999618530272,9.149999618530272,9.399999618530272,45624429.0,,,,,,,,,,,,
2021-04-05,9.899999618530272,9.899999618530272,10.5,9.800000190734863,10.300000190734863,24143477.0,,,,,,,,,,,,
2021-04-12,9.199999809265137,9.199999809265137,9.850000381469728,9.0,9.649999618530272,12061658.0,,,,,,,,,,,,
2021-04-19,9.399999618530272,9.399999618530272,9.649999618530272,8.699999809265137,9.050000190734863,24561978.0,,,,,,,,,,,,
2021-04-26,9.25,9.25,9.899999618530272,9.199999809265137,9.449999809265137,20822607.0,,,,,,,,,,,,
2021-05-03,11.850000381469728,11.850000381469728,12.550000190734863,8.850000381469727,9.25,191914852.0,,,,,,,,,,,,
2021-05-10,12.300000190734863,12.300000190734863,13.899999618530272,11.699999809265137,12.0,102936432.0,,,,,,,,,,,,
2021-05-17,12.800000190734863,12.800000190734863,13.600000381469728,12.149999618530272,12.449999809265137,60302986.0,,,,,,,,,,,,
2021-05-24,15.899999618530272,15.899999618530272,17.700000762939453,12.550000190734863,12.899999618530272,355697408.0,,,,,,,,,,,,
2021-05-31,15.949999809265137,15.949999809265137,16.299999237060547,14.399999618530272,15.899999618530272,116442764.0,,,,,,,,,,,,
2021-06-07,15.5,15.5,16.25,14.5,16.0,72485626.0,,,,,,,,,,,,
2021-06-14,14.800000190734863,14.800000190734863,16.0,13.699999809265137,15.449999809265137,63022356.0,,,,,,,,,,,,
2021-06-21,14.149999618530272,14.149999618530272,15.5,13.75,14.800000190734863,56039456.0,,,,,,,,,,,,
2021-06-28,13.5,13.5,14.5,12.899999618530272,14.350000381469728,49575607.0,,,,,,,,,,,,
2021-07-05,15.199999809265137,15.199999809265137,15.550000190734863,13.449999809265137,13.550000190734863,89245394.0,,,,,,,,,,,,
2021-07-12,14.350000381469728,14.350000381469728,15.449999809265137,14.050000190734863,15.449999809265137,57659457.0,,,,,,,,,,,,
2021-07-19,13.850000381469728,13.850000381469728,14.949999809265137,13.699999809265137,14.199999809265137,30587895.0,,,,,,,,,,,,
2021-07-26,14.050000190734863,14.050000190734863,14.649999618530272,13.649999618530272,13.649999618530272,33463763.0,,,,,,,,,,,,
2021-08-02,13.100000381469728,13.100000381469728,14.300000190734863,12.5,14.300000190734863,21980147.0,,,,,,,,,,,,
2021-08-09,13.25,13.25,14.199999809265137,11.25,13.100000381469728,65911533.0,,,,,,,,,,,,
2021-08-16,12.850000381469728,12.850000381469728,13.699999809265137,12.5,13.300000190734863,23035965.0,,,,,,,,,,,,
2021-08-23,12.75,12.75,13.199999809265137,12.550000190734863,13.100000381469728,20921016.0,,,,,,,,,,,,
2021-08-30,13.199999809265137,13.199999809265137,13.5,12.449999809265137,12.800000190734863,21236101.0,,,,,,,,,,,,
2021-09-06,17.899999618530273,17.899999618530273,17.899999618530273,13.199999809265137,13.350000381469728,218505091.0,,,,,,,,,,,,
2021-09-13,20.799999237060547,20.799999237060547,23.350000381469727,17.799999237060547,18.5,330428526.0,,,,,,,,,,,,
2021-09-20,22.0,22.0,22.64999961853028,18.5,20.350000381469727,156041228.0,,,,,,,,,,,,
2021-09-27,20.200000762939453,20.200000762939453,22.950000762939453,20.100000381469727,22.799999237060547,72326837.0,,,,,,,,,,,,
2021-10-04,19.64999961853028,19.64999961853028,20.64999961853028,19.14999961853028,20.25,46189902.0,,,,,,,,,,,,
2021-10-11,19.0,19.0,20.14999961853028,18.89999961853028,19.89999961853028,21071929.0,,,,,,,,,,,,
2021-10-18,18.799999237060547,18.799999237060547,19.700000762939453,16.899999618530273,19.100000381469727,39865294.0,,,,,,,,,,,,
2021-10-25,17.25,17.25,19.25,15.699999809265137,19.200000762939453,17454677.0,,,,,,,,,,,,
2021-11-01,17.200000762939453,17.200000762939453,17.799999237060547,16.75,17.799999237060547,7375366.0,,,,,,,,,,,,
2021-11-08,16.950000762939453,16.950000762939453,17.600000381469727,16.600000381469727,17.200000762939453,13224902.0,,,,,,,,,,,,
2021-11-15,18.14999961853028,18.14999961853028,18.200000762939453,16.600000381469727,16.799999237060547,13632170.0,,,,,,,,,,,,
2021-11-22,17.450000762939453,17.450000762939453,18.600000381469727,16.649999618530273,18.0,11583034.0,,,,,,,,,,,,
2021-11-29,19.299999237060547,19.299999237060547,19.299999237060547,16.600000381469727,17.200000762939453,24789956.0,,,,,,,,,,,,
2021-12-06,20.600000381469727,20.600000381469727,20.700000762939453,18.5,19.200000762939453,31179095.0,,,,,,,,,,,,
2021-12-13,18.25,18.25,21.5,18.25,20.89999961853028,29303891.0,,,,,,,,,,,,
2021-12-20,18.350000381469727,18.350000381469727,18.350000381469727,16.5,17.75,23001686.0,,,,,,,,,,,,
2021-12-27,18.450000762939453,18.450000762939453,20.200000762939453,17.799999237060547,19.0,25347232.0,,,,,,,,,,,,
2022-01-03,17.75,17.75,18.700000762939453,17.350000381469727,18.64999961853028,34062654.0,,,,,,,,,,,,
2022-01-10,17.299999237060547,17.299999237060547,18.799999237060547,17.100000381469727,18.0,27064012.0,,,,,,,,,,,,
2022-01-17,16.5,16.5,17.799999237060547,16.450000762939453,17.5,17853099.0,,,,,,,,,,,,
2022-01-24,16.549999237060547,16.549999237060547,16.899999618530273,14.949999809265137,16.899999618530273,14792681.0,,,,,,,,,,,,
2022-01-31,16.649999618530273,16.649999618530273,17.5,15.949999809265137,16.899999618530273,18509381.0,,,,,,,,,,,,
2022-02-07,16.700000762939453,16.700000762939453,17.350000381469727,15.949999809265137,16.899999618530273,15257245.0,,,,,,,,,,,,
2022-02-14,16.25,16.25,16.700000762939453,14.5,16.299999237060547,15519675.0,,,,,,,,,,,,
2022-02-21,14.300000190734863,14.300000190734863,16.299999237060547,13.699999809265137,16.0,24583937.0,,,,,,,,,,,,
2022-02-28,14.550000190734863,14.550000190734863,15.550000190734863,14.050000190734863,14.300000190734863,8495318.0,,,,,,,,,,,,
2022-03-07,15.449999809265137,15.449999809265137,16.149999618530273,13.199999809265137,14.0,17333758.0,,,,,,,,,,,,
2022-03-14,16.0,16.0,16.299999237060547,15.050000190734863,15.5,14125424.0,,,,,,,,,,,,
2022-03-21,16.200000762939453,16.200000762939453,16.899999618530273,15.149999618530272,16.0,28629821.0,,,,,,,,,,,,
2022-03-28,16.399999618530273,16.399999618530273,16.950000762939453,15.199999809265137,16.399999618530273,26107446.0,,,,,,,,,,,,
2022-04-04,17.899999618530273,17.899999618530273,18.799999237060547,16.25,16.350000381469727,43560090.0,,,,,,,,,,,,
2022-04-11,17.600000381469727,17.600000381469727,18.549999237060547,16.399999618530273,18.14999961853028,22716100.0,,,,,,,,,,,,
2022-04-18,16.700000762939453,16.700000762939453,17.450000762939453,15.75,17.25,21131759.0,,,,,,,,,,,,
2022-04-25,16.399999618530273,16.399999618530273,17.149999618530273,16.049999237060547,16.649999618530273,13113820.0,,,,,,,,,,,,
2022-05-02,14.949999809265137,14.949999809265137,16.5,14.300000190734863,16.350000381469727,9208165.0,,,,,,,,,,,,
2022-05-09,13.5,13.5,15.050000190734863,12.649999618530272,15.050000190734863,13897178.0,,,,,,,,,,,,
2022-05-16,13.5,13.5,14.949999809265137,13.399999618530272,13.800000190734863,10187515.0,,,,,,,,,,,,
2022-05-23,12.600000381469728,12.600000381469728,14.050000190734863,12.5,13.449999809265137,8328096.0,,,,,,,,,,,,
2022-05-30,12.899999618530272,12.899999618530272,14.0,12.649999618530272,12.649999618530272,10753140.0,,,,,,,,,,,,
2022-06-06,12.75,12.75,13.149999618530272,12.350000381469728,12.800000190734863,11726099.0,,,,,,,,,,,,
2022-06-13,11.350000381469728,11.350000381469728,12.5,10.300000190734863,12.5,16434686.0,,,,,,,,,,,,
2022-06-20,12.050000190734863,12.050000190734863,12.5,10.199999809265137,11.550000190734863,18999730.0,,,,,,,,,,,,
2022-06-27,12.800000190734863,12.800000190734863,13.649999618530272,12.199999809265137,13.0,24971255.0,,,,,,,,,,,,
2022-07-04,12.199999809265137,12.199999809265137,13.899999618530272,12.0,12.649999618530272,14612730.0,,,,,,,,,,,,
2022-07-11,11.5,11.5,12.399999618530272,11.449999809265137,12.350000381469728,12046335.0,,,,,,,,,,,,
2022-07-18,11.399999618530272,11.399999618530272,11.850000381469728,10.899999618530272,11.649999618530272,16437897.0,,,,,,,,,,,,
2022-07-25,11.199999809265137,11.199999809265137,11.5,10.899999618530272,11.449999809265137,14540434.0,,,,,,,,,,,,
2022-08-01,11.25,11.25,12.449999809265137,11.199999809265137,11.300000190734863,37298855.0,,,,,,,,,,,,
2022-08-08,11.350000381469728,11.350000381469728,11.600000381469728,11.100000381469728,11.25,14109285.0,,,,,,,,,,,,
2022-08-15,11.5,11.5,11.850000381469728,11.25,11.350000381469728,15183155.0,,,,,,,,,,,,
2022-08-22,12.25,12.25,13.050000190734863,11.350000381469728,11.5,38460981.0,,,,,,,,,,,,
2022-08-29,14.199999809265137,14.199999809265137,15.199999809265137,11.800000190734863,12.0,80255136.0,,,,,,,,,,,,
2022-09-05,16.950000762939453,16.950000762939453,19.200000762939453,14.199999809265137,14.300000190734863,109747247.0,,,,,,,,,,,,
2022-09-12,15.350000381469728,15.350000381469728,17.399999618530273,15.25,17.0,25185532.0,,,,,,,,,,,,
2022-09-19,18.850000381469727,18.850000381469727,22.25,15.25,15.5,209449552.0,,,,,,,,,,,,
2022-09-26,17.600000381469727,17.600000381469727,19.25,15.300000190734863,18.850000381469727,271920502.0,,,,,,,,,,,,
2022-10-03,18.299999237060547,18.299999237060547,18.799999237060547,17.200000762939453,18.299999237060547,117487535.0,,,,,,,,,,,,
2022-10-10,16.850000381469727,16.850000381469727,18.25,15.600000381469728,18.0,111499913.0,,,,,,,,,,,,
2022-10-17,16.549999237060547,16.549999237060547,17.649999618530273,16.450000762939453,16.850000381469727,53732057.0,,,,,,,,,,,,
2022-10-24,16.25,16.25,16.950000762939453,15.949999809265137,16.75,20977294.0,,,,,,,,,,,,
2022-10-31,15.649999618530272,15.649999618530272,16.450000762939453,15.350000381469728,16.399999618530273,25939008.0,,,,,,,,,,,,
2022-11-07,15.5,15.5,16.600000381469727,15.300000190734863,15.75,28868070.0,,,,,,,,,,,,
2022-11-14,16.350000381469727,16.350000381469727,16.799999237060547,14.75,15.5,72104496.0,,,,,,,,,,,,
2022-11-21,21.350000381469727,21.350000381469727,21.600000381469727,16.0,16.399999618530273,209925500.0,,,,,,,,,,,,
2022-11-28,22.200000762939453,22.200000762939453,24.39999961853028,19.14999961853028,20.89999961853028,156733068.0,,,,,,,,,,,,
2022-12-05,21.600000381469727,21.600000381469727,23.200000762939453,19.0,22.549999237060547,67766546.0,,,,,,,,,,,,
2022-12-12,20.049999237060547,20.049999237060547,23.549999237060547,19.89999961853028,21.549999237060547,72574915.0,,,,,,,,,,,,
2022-12-19,16.850000381469727,16.850000381469727,20.450000762939453,16.350000381469727,20.25,52272900.0,,,,,,,,,,,,
2022-12-26,18.39999961853028,18.39999961853028,19.299999237060547,16.950000762939453,17.200000762939453,32084061.0,,,,,,,,,,,,
2023-01-02,18.299999237060547,18.299999237060547,19.350000381469727,17.899999618530273,18.5,35611231.0,,,,,,,,,,,,
2023-01-09,18.200000762939453,18.200000762939453,18.5,17.5,18.450000762939453,20663194.0,,,,,,,,,,,,
2023-01-16,17.5,17.5,18.25,17.200000762939453,18.14999961853028,22255853.0,,,,,,,,,,,,
2023-01-23,15.800000190734863,15.800000190734863,17.649999618530273,15.350000381469728,17.5,24090547.0,,,,,,,,,,,,
2023-01-30,15.050000190734863,15.050000190734863,16.350000381469727,14.699999809265137,15.800000190734863,24260166.0,,,,,,,,,,,,
2023-02-06,15.350000381469728,15.350000381469728,16.299999237060547,15.0,15.199999809265137,25929922.0,,,,,,,,,,,,
2023-02-13,14.300000190734863,14.300000190734863,15.149999618530272,13.300000190734863,14.399999618530272,41041700.0,,,,,,,,,,,,
2023-02-20,14.5,14.5,14.649999618530272,13.350000381469728,14.399999618530272,25981989.0,,,,,,,,,,,,
2023-02-27,15.550000190734863,15.550000190734863,15.800000190734863,13.800000190734863,14.5,36372824.0,,,,,,,,,,,,
2023-03-06,16.149999618530273,16.149999618530273,16.5,15.050000190734863,15.399999618530272,29332700.0,,,,,,,,,,,,
2023-03-13,14.5,14.5,16.299999237060547,14.149999618530272,16.299999237060547,24097287.0,,,,,,,,,,,,
2023-03-20,13.899999618530272,13.899999618530272,14.649999618530272,13.649999618530272,14.550000190734863,50995459.0,,,,,,,,,,,,
2023-03-27,13.0,13.0,14.0,12.399999618530272,13.899999618530272,55229180.0,,,,,,,,,,,,
2023-04-03,13.5,13.5,14.0,12.899999618530272,13.199999809265137,27349369.0,,,,,,,,,,,,
2023-04-10,13.399999618530272,13.399999618530272,13.850000381469728,13.199999809265137,13.300000190734863,16668133.0,,,,,,,,,,,,
2023-04-17,15.75,15.75,16.100000381469727,13.199999809265137,13.399999618530272,74833230.0,,,,,,,,,,,,
2023-04-24,15.600000381469728,15.600000381469728,15.949999809265137,14.800000190734863,15.699999809265137,35694578.0,,,,,,,,,,,,
2023-05-01,16.0,16.0,16.5,15.5,15.600000381469728,29626349.0,,,,,,,,,,,,
2023-05-08,16.100000381469727,16.100000381469727,16.5,15.100000381469728,16.0,39382792.0,,,,,,,,,,,,
2023-05-15,14.800000190734863,14.800000190734863,17.0,14.649999618530272,15.399999618530272,67185860.0,,,,,,,,,,,,
2023-05-22,14.199999809265137,14.199999809265137,14.949999809265137,14.100000381469728,14.899999618530272,31799251.0,,,,,,,,,,,,
2023-05-29,14.0,14.0,14.800000190734863,13.899999618530272,14.300000190734863,35664813.0,,,,,,,,,,,,
2023-06-05,13.850000381469728,13.850000381469728,14.850000381469728,13.5,14.149999618530272,71714261.0,,,,,,,,,,,,
2023-06-12,14.300000190734863,14.300000190734863,15.100000381469728,13.649999618530272,13.949999809265137,139205651.0,,,,,,,,,,,,
2023-06-19,14.949999809265137,14.949999809265137,16.049999237060547,13.850000381469728,14.399999618530272,156881339.0,,,,,,,,,,,,
2023-06-26,14.600000381469728,14.600000381469728,15.5,14.449999809265137,15.050000190734863,76785802.0,,,,,,,,,,,,
2023-07-03,18.049999237060547,18.049999237060547,18.700000762939453,14.550000190734863,14.699999809265137,335029186.0,,,,,,,,,,,,
2023-07-10,19.450000762939453,19.450000762939453,19.64999961853028,17.399999618530273,18.200000762939453,185295660.0,,,,,,,,,,,,
2023-07-17,19.39999961853028,19.39999961853028,20.25,18.200000762939453,19.549999237060547,177560223.0,,,,,,,,,,,,
2023-07-24,17.5,17.5,19.75,17.25,19.39999961853028,100228239.0,,,,,,,,,,,,
2023-07-31,17.450000762939453,17.450000762939453,18.39999961853028,17.049999237060547,17.549999237060547,78112043.0,,,,,,,,,,,,
2023-08-07,19.5,19.5,20.700000762939453,15.25,17.549999237060547,297590409.0,,,,,,,,,,,,
2023-08-14,18.799999237060547,18.799999237060547,19.89999961853028,18.5,19.5,82431981.0,,,,,,,,,,,,
2023-08-21,18.799999237060547,18.799999237060547,20.450000762939453,18.200000762939453,18.850000381469727,131239704.0,,,,,,,,,,,,
2023-08-28,18.100000381469727,18.100000381469727,20.14999961853028,17.799999237060547,18.850000381469727,127778348.0,,,,,,,,,,,,
2023-09-04,20.850000381469727,20.850000381469727,22.450000762939453,17.600000381469727,18.25,395657518.0,,,,,,,,,,,,
2023-09-11,19.600000381469727,19.600000381469727,21.549999237060547,18.75,21.14999961853028,122040996.0,,,,,,,,,,,,
2023-09-18,18.39999961853028,18.39999961853028,20.100000381469727,18.200000762939453,19.700000762939453,62681606.0,,,,,,,,,,,,
2023-09-25,18.299999237060547,18.299999237060547,19.14999961853028,18.100000381469727,18.450000762939453,78220041.0,,,,,,,,,,,,
2023-10-02,17.899999618530273,17.899999618530273,18.5,17.600000381469727,18.299999237060547,56427783.0,,,,,,,,,,,,
2023-10-09,18.450000762939453,18.450000762939453,19.25,17.100000381469727,17.75,107904180.0,,,,,,,,,,,,
2023-10-16,17.549999237060547,17.549999237060547,18.799999237060547,17.450000762939453,18.5,73515255.0,,,,,,,,,,,,
2023-10-23,16.899999618530273,16.899999618530273,17.700000762939453,15.5,17.600000381469727,54433977.0,,,,,,,,,,,,
2023-10-30,17.100000381469727,17.100000381469727,17.399999618530273,16.549999237060547,16.899999618530273,54606164.0,,,,,,,,,,,,
2023-11-06,17.850000381469727,17.850000381469727,18.600000381469727,17.049999237060547,17.200000762939453,106700976.0,,,,,,,,,,,,
2023-11-13,19.350000381469727,19.350000381469727,20.25,17.600000381469727,17.899999618530273,267856319.0,,,,,,,,,,,,
2023-11-20,20.0,20.0,20.64999961853028,18.799999237060547,19.5,290830631.0,,,,,,,,,,,,
2023-11-27,18.75,18.75,20.549999237060547,18.600000381469727,20.0,138167850.0,,,,,,,,,,,,
2023-12-04,19.350000381469727,19.350000381469727,19.64999961853028,18.200000762939453,19.100000381469727,198491665.0,,,,,,,,,,,,
2023-12-11,20.850000381469727,20.850000381469727,21.950000762939453,19.049999237060547,19.39999961853028,442397874.0,,,,,,,,,,,,
2023-12-18,19.75,19.75,21.600000381469727,18.299999237060547,20.799999237060547,231004408.0,,,,,,,,,,,,
2023-12-25,18.299999237060547,18.299999237060547,20.5,18.14999961853028,19.75,142383955.0,,,,,,,,,,,,
2024-01-01,21.64999961853028,21.64999961853028,21.850000381469727,18.39999961853028,18.39999961853028,405744762.0,,,,,,,,,,,,
2024-01-08,22.799999237060547,22.799999237060547,24.799999237060547,21.5,22.049999237060547,873619280.0,,,,,,,,,,,,
2024-01-15,20.299999237060547,20.299999237060547,23.14999961853028,19.350000381469727,22.950000762939453,273536333.0,,,,,,,,,,,,
2024-01-22,19.0,19.0,20.299999237060547,18.350000381469727,20.299999237060547,158837274.0,,,,,,,,,,,,
2024-01-29,19.89999961853028,19.89999961853028,20.89999961853028,18.950000762939453,19.200000762939453,221406297.0,,,,,,,,,,,,
2024-02-05,21.950000762939453,21.950000762939453,22.75,19.549999237060547,20.14999961853028,416300646.0,,,,,,,,,,,,
2024-02-12,23.5,23.5,24.39999961853028,18.799999237060547,21.39999961853028,543860169.0,,,,,,,,,,,,
2024-02-19,23.5,23.5,26.049999237060547,22.350000381469727,23.600000381469727,601208171.0,,,,,,,,,,,,
2024-02-26,21.0,21.0,23.850000381469727,20.64999961853028,23.700000762939453,218029001.0,,,,,,,,,,,,
2024-03-04,20.14999961853028,20.14999961853028,21.700000762939453,19.25,21.700000762939453,122490517.0,,,,,,,,,,,,
2024-03-11,17.649999618530273,17.649999618530273,20.350000381469727,16.100000381469727,20.200000762939453,291499586.0,,,,,,,,,,,,
2024-03-18,17.850000381469727,17.850000381469727,18.049999237060547,16.5,17.899999618530273,216181046.0,,,,,,,,,,,,
2024-03-25,16.75,16.75,17.950000762939453,16.649999618530273,17.850000381469727,111793925.0,,,,,,,,,,,,
2024-04-01,18.950000762939453,18.950000762939453,19.549999237060547,16.899999618530273,16.899999618530273,268968808.0,,,,,,,,,,,,
2024-04-08,18.14999961853028,18.14999961853028,19.14999961853028,18.0,19.100000381469727,76176670.0,,,,,,,,,,,,
