Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'BIOCON.NS')","('High', 'BIOCON.NS')","('Low', 'BIOCON.NS')","('Open', 'BIOCON.NS')","('Volume', 'BIOCON.NS')","('Date', '')","('Close', 'BIOCON.NS')","('High', 'BIOCON.NS')","('Low', 'BIOCON.NS')","('Open', 'BIOCON.NS')","('Volume', 'BIOCON.NS')"
2020-11-30,436.2194213867188,442.6499938964844,444.0,427.2999877929688,429.3500061035156,14642715.0,,,,,,,,,,,,
2020-12-07,448.8827819824219,455.5,459.0,437.0,444.8500061035156,20501161.0,,,,,,,,,,,,
2020-12-14,465.0937805175781,471.9500122070313,473.1499938964844,450.0,459.0,15914068.0,,,,,,,,,,,,
2020-12-21,474.9485168457031,481.9500122070313,487.75,437.0,470.0,13146830.0,,,,,,,,,,,,
2020-12-28,458.98382568359375,465.75,477.5,453.25,468.8999938964844,25507806.0,,,,,,,,,,,,
2021-01-04,458.8852844238281,465.6499938964844,471.75,453.7999877929688,468.0,17074327.0,,,,,,,,,,,,
2021-01-11,450.4102478027344,457.0499877929688,474.3500061035156,455.0,464.6499938964844,16276883.0,,,,,,,,,,,,
2021-01-18,388.0298156738281,393.75,459.3500061035156,376.2999877929688,456.0,39496774.0,,,,,,,,,,,,
2021-01-25,366.398681640625,371.7999877929688,394.2999877929688,368.5499877929688,393.1000061035156,39778566.0,,,,,,,,,,,,
2021-02-01,401.284423828125,407.2000122070313,417.7000122070313,363.25,373.5,31625503.0,,,,,,,,,,,,
2021-02-08,402.1220703125,408.0499877929688,413.25,400.0,407.6499938964844,15974355.0,,,,,,,,,,,,
2021-02-15,398.1309509277344,404.0,424.75,401.6000061035156,408.9500122070313,23988806.0,,,,,,,,,,,,
2021-02-22,384.5314025878906,390.2000122070313,406.7999877929688,384.1000061035156,405.0,23305738.0,,,,,,,,,,,,
2021-03-01,388.8674926757813,394.6000061035156,407.1000061035156,387.3999938964844,395.0,11984329.0,,,,,,,,,,,,
2021-03-08,394.3861389160156,400.2000122070313,404.7999877929688,385.6000061035156,396.0,16227317.0,,,,,,,,,,,,
2021-03-15,389.9515075683594,395.7000122070313,401.1000061035156,383.25,401.0499877929688,14776531.0,,,,,,,,,,,,
2021-03-22,389.5079956054688,395.25,405.7999877929688,390.75,395.6000061035156,17362703.0,,,,,,,,,,,,
2021-03-29,404.5857543945313,410.5499877929688,413.3999938964844,395.25,395.25,11282257.0,,,,,,,,,,,,
2021-04-05,414.194091796875,420.2999877929688,424.3999938964844,401.5499877929688,410.5499877929688,11182861.0,,,,,,,,,,,,
2021-04-12,406.8523559570313,412.8500061035156,420.5,399.3500061035156,418.7000122070313,14081303.0,,,,,,,,,,,,
2021-04-19,391.8238830566406,397.6000061035156,412.8500061035156,396.0,412.8500061035156,16114904.0,,,,,,,,,,,,
2021-04-26,374.1346435546875,379.6499938964844,402.25,378.2000122070313,401.2000122070313,41600588.0,,,,,,,,,,,,
2021-05-03,375.6128540039063,381.1499938964844,384.3999938964844,370.1499938964844,380.9500122070313,18466487.0,,,,,,,,,,,,
2021-05-10,383.1517333984375,388.7999877929688,392.8999938964844,382.3500061035156,383.0499877929688,13447780.0,,,,,,,,,,,,
2021-05-17,376.9432678222656,382.5,393.6499938964844,381.6499938964844,393.6499938964844,8865886.0,,,,,,,,,,,,
2021-05-24,376.5983276367188,382.1499938964844,386.4500122070313,380.0,382.6499938964844,11309916.0,,,,,,,,,,,,
2021-05-31,379.3083801269531,384.8999938964844,391.4500122070313,382.2000122070313,384.0,11882133.0,,,,,,,,,,,,
2021-06-07,408.97113037109375,415.0,420.25,383.25,384.5,27500523.0,,,,,,,,,,,,
2021-06-14,393.154296875,398.9500122070313,415.6499938964844,389.0499877929688,415.0,9999675.0,,,,,,,,,,,,
2021-06-21,391.183349609375,396.9500122070313,409.6000061035156,393.2000122070313,395.5,7916090.0,,,,,,,,,,,,
2021-06-28,402.1220703125,408.0499877929688,411.0,397.5499877929688,398.3500061035156,9352114.0,,,,,,,,,,,,
2021-07-05,382.90533447265625,388.5499877929688,409.6000061035156,385.0,408.1000061035156,10711637.0,,,,,,,,,,,,
2021-07-12,403.3538818359375,409.2999877929688,413.2999877929688,386.0,390.7000122070313,14183195.0,,,,,,,,,,,,
2021-07-19,392.3658752441406,398.1499938964844,414.3999938964844,387.2999877929688,408.8999938964844,13107613.0,,,,,,,,,,,,
2021-07-26,380.7373352050781,386.3500061035156,404.8999938964844,376.7000122070313,398.1499938964844,19102083.0,,,,,,,,,,,,
2021-08-02,378.02728271484375,383.6000061035156,392.4500122070313,381.7000122070313,387.2999877929688,6786590.0,,,,,,,,,,,,
2021-08-09,366.0044860839844,371.3999938964844,385.4500122070313,366.0499877929688,383.8999938964844,6258874.0,,,,,,,,,,,,
2021-08-16,352.1586303710937,357.3500061035156,373.7000122070313,353.8999938964844,371.75,6383222.0,,,,,,,,,,,,
2021-08-23,341.663330078125,346.70001220703125,362.3500061035156,327.54998779296875,359.29998779296875,18419269.0,,,,,,,,,,,,
2021-08-30,358.2192687988281,363.5,365.7000122070313,347.54998779296875,349.0,10860056.0,,,,,,,,,,,,
2021-09-06,347.6254272460937,352.75,366.25,350.1000061035156,363.7999877929688,4703865.0,,,,,,,,,,,,
2021-09-13,371.9173583984375,377.3999938964844,394.1499938964844,350.04998779296875,354.0,27713080.0,,,,,,,,,,,,
2021-09-20,354.9179382324219,360.1499938964844,376.0,356.0,376.0,10754966.0,,,,,,,,,,,,
2021-09-27,359.9931335449219,365.2999877929688,369.0499877929688,352.6499938964844,355.0,11252290.0,,,,,,,,,,,,
2021-10-04,353.5382995605469,358.75,370.6000061035156,355.8500061035156,367.0,6265437.0,,,,,,,,,,,,
2021-10-11,342.5995483398437,347.6499938964844,364.0,347.0,359.0,10162466.0,,,,,,,,,,,,
2021-10-18,319.09600830078125,323.79998779296875,349.79998779296875,322.5,347.6499938964844,18589828.0,,,,,,,,,,,,
2021-10-25,345.9993896484375,351.1000061035156,352.5,314.79998779296875,325.04998779296875,18464795.0,,,,,,,,,,,,
2021-11-01,343.5849914550781,348.6499938964844,353.95001220703125,343.1000061035156,351.5,6228777.0,,,,,,,,,,,,
2021-11-08,341.4169616699219,346.45001220703125,352.3999938964844,342.5,349.5,4876684.0,,,,,,,,,,,,
2021-11-15,361.6191711425781,366.9500122070313,377.6000061035156,347.1000061035156,347.5,24376216.0,,,,,,,,,,,,
2021-11-22,357.5294494628906,362.7999877929688,373.6000061035156,351.3999938964844,366.4500122070313,11281830.0,,,,,,,,,,,,
2021-11-29,361.5205993652344,366.8500061035156,378.6000061035156,347.6000061035156,362.5,17763021.0,,,,,,,,,,,,
2021-12-06,366.79290771484375,372.2000122070313,387.8999938964844,357.54998779296875,367.0,16750175.0,,,,,,,,,,,,
2021-12-13,348.1181945800781,353.25,383.3999938964844,349.3999938964844,374.0,11768543.0,,,,,,,,,,,,
2021-12-20,349.3007507324219,354.45001220703125,376.25,343.04998779296875,351.0,20119640.0,,,,,,,,,,,,
2021-12-27,359.3525390625,364.6499938964844,367.5499877929688,351.5,355.0,11645795.0,,,,,,,,,,,,
2022-01-03,353.2919311523437,358.5,369.6000061035156,356.70001220703125,364.6499938964844,7183491.0,,,,,,,,,,,,
2022-01-10,352.5035400390625,357.70001220703125,374.3500061035156,353.54998779296875,356.79998779296875,12226301.0,,,,,,,,,,,,
2022-01-17,371.6217041015625,377.1000061035156,382.5,347.0,361.0,23127076.0,,,,,,,,,,,,
2022-01-24,358.8105773925781,364.1000061035156,379.8500061035156,357.0,377.1000061035156,13041878.0,,,,,,,,,,,,
2022-01-31,385.9603271484375,391.6499938964844,395.7000122070313,363.5499877929688,365.75,16130599.0,,,,,,,,,,,,
2022-02-07,397.046875,402.8999938964844,410.7000122070313,390.25,390.5,19811490.0,,,,,,,,,,,,
2022-02-14,386.9950866699219,392.7000122070313,406.8500061035156,387.6499938964844,395.0,6976115.0,,,,,,,,,,,,
2022-02-21,388.8181762695313,394.5499877929688,397.1499938964844,372.8999938964844,390.3999938964844,10046062.0,,,,,,,,,,,,
2022-02-28,323.43212890625,328.20001220703125,394.8999938964844,327.0,394.8999938964844,39125831.0,,,,,,,,,,,,
2022-03-07,327.12762451171875,331.95001220703125,344.0,319.1000061035156,326.0,22462543.0,,,,,,,,,,,,
2022-03-14,326.6349182128906,331.45001220703125,336.95001220703125,324.6499938964844,331.95001220703125,12544239.0,,,,,,,,,,,,
2022-03-21,343.83135986328125,348.8999938964844,350.8999938964844,328.70001220703125,332.0,12169311.0,,,,,,,,,,,,
2022-03-28,336.9330444335937,341.8999938964844,351.8999938964844,334.45001220703125,349.95001220703125,11173714.0,,,,,,,,,,,,
2022-04-04,349.8427734375,355.0,357.79998779296875,341.75,344.20001220703125,10025394.0,,,,,,,,,,,,
2022-04-11,345.605224609375,350.70001220703125,361.75,342.29998779296875,355.0,6537362.0,,,,,,,,,,,,
2022-04-18,370.09423828125,375.5499877929688,384.8500061035156,333.0,347.79998779296875,25573685.0,,,,,,,,,,,,
2022-04-25,363.0973815917969,368.4500122070313,388.0,367.0,371.7999877929688,17668302.0,,,,,,,,,,,,
2022-05-02,342.9444580078125,348.0,377.5499877929688,347.1000061035156,364.9500122070313,7408302.0,,,,,,,,,,,,
2022-05-09,321.411865234375,326.1499938964844,349.8999938964844,323.5,340.20001220703125,5142328.0,,,,,,,,,,,,
2022-05-16,335.0606994628906,340.0,347.1000061035156,317.04998779296875,326.1499938964844,12680568.0,,,,,,,,,,,,
2022-05-23,328.162353515625,333.0,343.79998779296875,321.0,342.04998779296875,6312643.0,,,,,,,,,,,,
2022-05-30,315.6468505859375,320.29998779296875,340.1000061035156,319.3999938964844,335.1499938964844,12537585.0,,,,,,,,,,,,
2022-06-06,334.0751953125,339.0,344.0,311.8999938964844,320.29998779296875,18429000.0,,,,,,,,,,,,
2022-06-13,309.5369567871094,314.1000061035156,338.79998779296875,312.0,335.25,7474378.0,,,,,,,,,,,,
2022-06-20,322.2002868652344,326.95001220703125,340.0,309.45001220703125,314.0,13511303.0,,,,,,,,,,,,
2022-06-27,307.0239562988281,311.54998779296875,332.25,305.0,330.0,10995957.0,,,,,,,,,,,,
2022-07-04,318.6241149902344,322.79998779296875,324.54998779296875,309.1000061035156,312.0,5418762.0,,,,,,,,,,,,
2022-07-11,328.09991455078125,332.3999938964844,335.6000061035156,319.25,322.5,5921325.0,,,,,,,,,,,,
2022-07-18,323.3126525878906,327.54998779296875,341.6499938964844,324.5,332.8500061035156,10641265.0,,,,,,,,,,,,
2022-07-25,303.2259521484375,307.20001220703125,327.54998779296875,305.04998779296875,327.0,16110041.0,,,,,,,,,,,,
2022-08-01,309.2470397949219,313.29998779296875,316.3500061035156,306.0,309.95001220703125,8997832.0,,,,,,,,,,,,
2022-08-08,307.12481689453125,311.1499938964844,316.79998779296875,310.54998779296875,312.75,4522257.0,,,,,,,,,,,,
2022-08-15,304.16363525390625,308.1499938964844,319.5,307.6000061035156,311.1499938964844,6194336.0,,,,,,,,,,,,
2022-08-22,302.7817687988281,306.75,309.8500061035156,303.0,308.1499938964844,6788393.0,,,,,,,,,,,,
2022-08-29,291.7760009765625,295.6000061035156,310.5,294.1000061035156,304.0,9689369.0,,,,,,,,,,,,
2022-09-05,298.24127197265625,302.1499938964844,304.79998779296875,290.20001220703125,295.6000061035156,11210509.0,,,,,,,,,,,,
2022-09-12,287.48223876953125,291.25,307.3500061035156,290.0,303.0,10266553.0,,,,,,,,,,,,
2022-09-19,280.1286315917969,283.79998779296875,301.1000061035156,282.95001220703125,292.75,8117981.0,,,,,,,,,,,,
2022-09-26,287.1861572265625,290.95001220703125,292.3500061035156,273.5,283.79998779296875,8141581.0,,,,,,,,,,,,
2022-10-03,279.1909484863281,282.8500061035156,299.1499938964844,281.79998779296875,290.95001220703125,11670465.0,,,,,,,,,,,,
2022-10-10,257.9197082519531,261.29998779296875,280.1499938964844,260.70001220703125,279.5,15269221.0,,,,,,,,,,,,
2022-10-17,265.3226928710937,268.79998779296875,273.70001220703125,258.25,261.8999938964844,9646989.0,,,,,,,,,,,,
2022-10-24,269.0735168457031,272.6000061035156,277.6499938964844,267.1499938964844,270.5,4413580.0,,,,,,,,,,,,
2022-10-31,270.4554138183594,274.0,281.79998779296875,267.20001220703125,274.0,14943304.0,,,,,,,,,,,,
2022-11-07,277.4141845703125,281.04998779296875,284.3999938964844,272.0,275.3999938964844,8076272.0,,,,,,,,,,,,
2022-11-14,283.6327209472656,287.3500061035156,289.75,278.0,281.0,12534376.0,,,,,,,,,,,,
2022-11-21,278.5,282.1499938964844,295.0,274.04998779296875,295.0,9138561.0,,,,,,,,,,,,
2022-11-28,279.8818664550781,283.54998779296875,287.0,280.29998779296875,282.1499938964844,11528187.0,,,,,,,,,,,,
2022-12-05,268.7280578613281,272.25,285.29998779296875,270.6000061035156,284.20001220703125,7247489.0,,,,,,,,,,,,
2022-12-12,262.6576232910156,266.1000061035156,274.20001220703125,265.0,272.8999938964844,10876281.0,,,,,,,,,,,,
2022-12-19,263.5953369140625,267.04998779296875,277.0,259.1000061035156,267.45001220703125,16670604.0,,,,,,,,,,,,
2022-12-26,258.4626159667969,261.8500061035156,270.29998779296875,260.20001220703125,268.8999938964844,8950053.0,,,,,,,,,,,,
2023-01-02,253.03375244140625,256.3500061035156,265.95001220703125,254.5500030517578,261.8500061035156,7959676.0,,,,,,,,,,,,
2023-01-09,248.7893829345703,252.0500030517578,259.8999938964844,246.25,257.5,8863399.0,,,,,,,,,,,,
2023-01-16,241.78121948242188,244.9499969482422,254.0,244.4499969482422,253.0,5035603.0,,,,,,,,,,,,
2023-01-23,232.45347595214844,235.5,250.3999938964844,232.6499938964844,245.1999969482422,12461426.0,,,,,,,,,,,,
2023-01-30,230.23257446289065,233.25,243.9499969482422,229.6499938964844,235.5,10077139.0,,,,,,,,,,,,
2023-02-06,239.21487426757807,242.3500061035156,245.4499969482422,231.75,233.0,11372279.0,,,,,,,,,,,,
2023-02-13,229.4922790527344,232.5,245.5,230.6000061035156,242.9499969482422,19857954.0,,,,,,,,,,,,
2023-02-20,223.3724975585937,226.3000030517578,233.6999969482422,217.3500061035156,232.5,19324954.0,,,,,,,,,,,,
2023-02-27,222.6322021484375,225.5500030517578,232.6999969482422,221.3500061035156,226.3000030517578,68558860.0,,,,,,,,,,,,
2023-03-06,220.85548400878903,223.75,229.6000061035156,220.3999938964844,226.0,15853872.0,,,,,,,,,,,,
2023-03-13,199.68295288085932,202.3000030517578,225.6499938964844,200.0,223.25,52838154.0,,,,,,,,,,,,
2023-03-20,196.1295318603516,198.6999969482422,209.9499969482422,191.5500030517578,206.0,42979340.0,,,,,,,,,,,,
2023-03-27,203.6805725097656,206.3500061035156,208.1999969482422,198.8500061035156,199.0500030517578,30740565.0,,,,,,,,,,,,
2023-04-03,213.00833129882807,215.8000030517578,218.4499969482422,206.6499938964844,209.1000061035156,16321500.0,,,,,,,,,,,,
2023-04-10,221.2009429931641,224.1000061035156,227.0,213.1999969482422,217.0,21789382.0,,,,,,,,,,,,
2023-04-17,225.88951110839844,228.8500061035156,234.3000030517578,222.25,224.1499938964844,28417527.0,,,,,,,,,,,,
2023-04-24,229.5416412353516,232.5500030517578,234.1499938964844,225.1999969482422,228.8500061035156,21502344.0,,,,,,,,,,,,
2023-05-01,239.7084045410156,242.8500061035156,245.5,232.5500030517578,232.5500030517578,17072611.0,,,,,,,,,,,,
2023-05-08,241.9292907714844,245.1000061035156,249.1999969482422,240.5500030517578,243.0,10936287.0,,,,,,,,,,,,
2023-05-15,238.62261962890625,241.75,249.5500030517578,240.5500030517578,245.1000061035156,9911805.0,,,,,,,,,,,,
2023-05-22,236.3523712158203,239.4499969482422,260.6000061035156,236.6999969482422,241.5,31882543.0,,,,,,,,,,,,
2023-05-29,237.1420135498047,240.25,247.9499969482422,234.0,240.3000030517578,16553986.0,,,,,,,,,,,,
2023-06-05,237.9810333251953,241.1000061035156,247.1499938964844,239.8500061035156,242.6999969482422,11531606.0,,,,,,,,,,,,
2023-06-12,241.7318725585937,244.8999938964844,247.9499969482422,237.6499938964844,241.5,15650203.0,,,,,,,,,,,,
2023-06-19,233.83534240722656,236.8999938964844,247.3999938964844,234.8000030517578,245.5,9515007.0,,,,,,,,,,,,
2023-06-26,262.0653991699219,265.5,267.79998779296875,236.1000061035156,237.9499969482422,26542329.0,,,,,,,,,,,,
2023-07-03,250.664794921875,253.9499969482422,270.5,253.0,268.04998779296875,22090321.0,,,,,,,,,,,,
2023-07-10,261.837158203125,262.20001220703125,263.3999938964844,251.5500030517578,255.0,16466369.0,,,,,,,,,,,,
2023-07-17,263.584716796875,263.95001220703125,269.70001220703125,262.6000061035156,263.0,19717767.0,,,,,,,,,,,,
2023-07-24,256.3946838378906,256.75,261.20001220703125,243.3999938964844,260.0,23033614.0,,,,,,,,,,,,
2023-07-31,253.19911193847656,253.5500030517578,260.5,250.6499938964844,258.0,13050252.0,,,,,,,,,,,,
2023-08-07,255.845458984375,256.20001220703125,276.5,249.6999969482422,255.8999938964844,57049463.0,,,,,,,,,,,,
2023-08-14,257.8426818847656,258.20001220703125,263.70001220703125,251.6499938964844,258.1499938964844,16630578.0,,,,,,,,,,,,
2023-08-21,255.04653930664065,255.3999938964844,264.0,254.1000061035156,257.95001220703125,8768888.0,,,,,,,,,,,,
2023-08-28,260.4390563964844,260.79998779296875,263.3500061035156,253.8500061035156,255.9499969482422,8676896.0,,,,,,,,,,,,
2023-09-04,266.03131103515625,266.3999938964844,273.5,260.70001220703125,262.45001220703125,15443042.0,,,,,,,,,,,,
2023-09-11,276.36700439453125,276.75,279.8999938964844,265.54998779296875,268.3500061035156,22099254.0,,,,,,,,,,,,
2023-09-18,263.9841613769531,264.3500061035156,278.3999938964844,261.29998779296875,277.79998779296875,14284824.0,,,,,,,,,,,,
2023-09-25,271.82330322265625,272.20001220703125,274.0,260.8999938964844,264.3500061035156,11294945.0,,,,,,,,,,,,
2023-10-02,264.1838684082031,264.54998779296875,274.8999938964844,262.6000061035156,272.20001220703125,6655584.0,,,,,,,,,,,,
2023-10-09,254.1977386474609,254.5500030517578,263.8500061035156,254.0,261.20001220703125,9742745.0,,,,,,,,,,,,
2023-10-16,230.63038635253903,230.9499969482422,257.5,230.5,254.5,27785029.0,,,,,,,,,,,,
2023-10-23,222.3917999267578,222.6999969482422,233.3999938964844,218.0,231.4499969482422,13070432.0,,,,,,,,,,,,
2023-10-30,224.18931579589844,224.5,228.0,217.5,223.0,11288351.0,,,,,,,,,,,,
2023-11-06,227.08529663085932,227.3999938964844,229.5,222.5500030517578,225.6000061035156,13562382.0,,,,,,,,,,,,
2023-11-13,232.4279022216797,232.75,234.1999969482422,224.3500061035156,230.1000061035156,18097952.0,,,,,,,,,,,,
2023-11-20,235.02430725097656,235.3500061035156,238.9499969482422,232.3000030517578,233.0,12683754.0,,,,,,,,,,,,
2023-11-27,240.31695556640625,240.6499938964844,245.1000061035156,231.25,235.3500061035156,11967459.0,,,,,,,,,,,,
2023-12-04,238.66925048828125,239.0,244.4499969482422,236.8999938964844,243.3000030517578,10626510.0,,,,,,,,,,,,
2023-12-11,251.35166931152344,251.6999969482422,254.9499969482422,237.6499938964844,239.8000030517578,22028003.0,,,,,,,,,,,,
2023-12-18,245.9591522216797,246.3000030517578,256.8999938964844,239.3000030517578,251.8999938964844,17053447.0,,,,,,,,,,,,
2023-12-25,249.30450439453125,249.6499938964844,255.6999969482422,245.0,246.3000030517578,15989060.0,,,,,,,,,,,,
2024-01-01,290.8968505859375,291.29998779296875,294.5,249.6499938964844,249.8000030517578,75059981.0,,,,,,,,,,,,
2024-01-08,273.820556640625,274.20001220703125,293.20001220703125,269.1000061035156,293.20001220703125,21685759.0,,,,,,,,,,,,
2024-01-15,275.7179260253906,276.1000061035156,289.25,273.3500061035156,275.70001220703125,34430579.0,,,,,,,,,,,,
2024-01-22,258.3420104980469,258.70001220703125,276.45001220703125,257.0,276.1000061035156,13948940.0,,,,,,,,,,,,
2024-01-29,274.3198547363281,274.70001220703125,280.79998779296875,256.3999938964844,261.29998779296875,21542204.0,,,,,,,,,,,,
2024-02-05,273.0216369628906,273.3999938964844,307.1000061035156,271.5,275.95001220703125,68369538.0,,,,,,,,,,,,
2024-02-12,286.4530334472656,286.8500061035156,290.0,261.0,275.1000061035156,33470512.0,,,,,,,,,,,,
2024-02-19,272.672119140625,273.04998779296875,303.1000061035156,268.0,287.0,53728718.0,,,,,,,,,,,,
2024-02-26,273.5209350585937,273.8999938964844,282.25,267.45001220703125,274.79998779296875,30112327.0,,,,,,,,,,,,
2024-03-04,281.5098571777344,281.8999938964844,287.20001220703125,269.25,277.8999938964844,38415326.0,,,,,,,,,,,,
2024-03-11,251.3017425537109,251.6499938964844,286.20001220703125,249.8999938964844,284.0,31455970.0,,,,,,,,,,,,
2024-03-18,251.8509826660156,252.1999969482422,254.6999969482422,244.5500030517578,252.8000030517578,21302858.0,,,,,,,,,,,,
2024-03-25,263.784423828125,264.1499938964844,266.75,251.0,252.1999969482422,22592924.0,,,,,,,,,,,,
2024-04-01,270.5750427246094,270.95001220703125,274.95001220703125,265.5,265.5,13980703.0,,,,,,,,,,,,
2024-04-08,273.6208190917969,274.0,283.20001220703125,267.70001220703125,272.79998779296875,28542321.0,,,,,,,,,,,,
2024-04-15,261.28790283203125,261.6499938964844,275.5,259.8500061035156,271.75,22535355.0,,,,,,,,,,,,
2024-04-22,305.9759521484375,306.3999938964844,313.3999938964844,262.1499938964844,264.3999938964844,97066385.0,,,,,,,,,,,,
2024-04-29,304.77764892578125,305.20001220703125,315.0,296.5,310.5,47891357.0,,,,,,,,,,,,
