Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'TATASTEEL.NS')","('High', 'TATASTEEL.NS')","('Low', 'TATASTEEL.NS')","('Open', 'TATASTEEL.NS')","('Volume', 'TATASTEEL.NS')","('Date', '')","('Close', 'TATASTEEL.NS')","('High', 'TATASTEEL.NS')","('Low', 'TATASTEEL.NS')","('Open', 'TATASTEEL.NS')","('Volume', 'TATASTEEL.NS')"
2020-09-28,15.062490463256836,36.494998931884766,37.18000030517578,35.564998626708984,35.994998931884766,526795890.0,,,,,,,,,,,,
2020-10-05,15.25028133392334,36.95000076293945,38.72499847412109,36.70500183105469,37.0099983215332,796883020.0,,,,,,,,,,,,
2020-10-12,16.255271911621094,39.3849983215332,39.59000015258789,36.25,37.34999847412109,1030576180.0,,,,,,,,,,,,
2020-10-19,17.476947784423828,42.345001220703125,42.59999847412109,38.959999084472656,39.7599983215332,1015074480.0,,,,,,,,,,,,
2020-10-26,16.944528579711914,41.05500030517578,42.334999084472656,39.52000045776367,42.334999084472656,815166380.0,,,,,,,,,,,,
2020-11-02,17.602828979492188,42.650001525878906,43.290000915527344,39.869998931884766,41.0,829314580.0,,,,,,,,,,,,
2020-11-09,20.31444931030273,49.220001220703125,49.95000076293945,42.7400016784668,43.29999923706055,1336422070.0,,,,,,,,,,,,
2020-11-16,21.994251251220703,53.290000915527344,54.16999816894531,48.65499877929688,48.65499877929688,1285901100.0,,,,,,,,,,,,
2020-11-23,23.82882499694824,57.73500061035156,58.23500061035156,53.6349983215332,53.79999923706055,1165969730.0,,,,,,,,,,,,
2020-11-30,25.70054244995117,62.27000045776367,63.25,57.69499969482422,57.73500061035156,846653980.0,,,,,,,,,,,,
2020-12-07,25.659269332885746,62.16999816894531,62.900001525878906,59.34999847412109,62.36000061035156,815599310.0,,,,,,,,,,,,
2020-12-14,26.05342483520508,63.125,64.94499969482422,61.73500061035156,62.67499923706055,803059750.0,,,,,,,,,,,,
2020-12-21,25.68403434753418,62.22999954223633,63.69499969482422,58.5,62.400001525878906,622526160.0,,,,,,,,,,,,
2020-12-28,26.54250717163086,64.30999755859375,65.3499984741211,62.10499954223633,62.82500076293945,585356790.0,,,,,,,,,,,,
2021-01-04,29.433666229248047,71.31500244140625,73.1500015258789,64.6449966430664,64.9000015258789,1369022380.0,,,,,,,,,,,,
2021-01-11,29.13443374633789,70.58999633789062,72.44999694824219,68.81999969482422,71.19999694824219,931331590.0,,,,,,,,,,,,
2021-01-18,26.703468322753903,64.69999694824219,70.875,63.3650016784668,70.80000305175781,1194370260.0,,,,,,,,,,,,
2021-01-25,24.80492401123047,60.09999847412109,66.18499755859375,59.59999847412109,65.0999984741211,751848840.0,,,,,,,,,,,,
2021-02-01,28.27389907836914,68.50499725341797,69.05999755859375,59.744998931884766,60.4900016784668,978459150.0,,,,,,,,,,,,
2021-02-08,28.08610916137696,68.05000305175781,72.44999694824219,67.8499984741211,69.4000015258789,1392433000.0,,,,,,,,,,,,
2021-02-15,27.6816349029541,67.06999969482422,71.0999984741211,65.59500122070312,68.70999908447266,1000395260.0,,,,,,,,,,,,
2021-02-22,29.51620864868164,71.51499938964844,75.30000305175781,67.08499908447266,67.29000091552734,1341861560.0,,,,,,,,,,,,
2021-03-01,30.265310287475582,73.33000183105469,78.25,71.13500213623047,72.4000015258789,937706620.0,,,,,,,,,,,,
2021-03-08,29.714319229125977,71.99500274658203,75.12000274658203,70.2249984741211,74.3949966430664,659783030.0,,,,,,,,,,,,
2021-03-15,30.2529296875,73.30000305175781,74.01000213623047,68.125,72.19999694824219,776124210.0,,,,,,,,,,,,
2021-03-22,31.650012969970703,76.68499755859375,77.48999786376953,68.83499908447266,73.11000061035156,1262991960.0,,,,,,,,,,,,
2021-03-29,35.620452880859375,86.30500030517578,86.88999938964844,76.68499755859375,76.68499755859375,933661510.0,,,,,,,,,,,,
2021-04-05,37.12484359741211,89.94999694824219,95.36499786376952,83.71499633789062,86.19999694824219,1537102390.0,,,,,,,,,,,,
2021-04-12,36.74306869506836,89.0250015258789,91.44000244140624,84.33499908447266,87.65499877929688,818189610.0,,,,,,,,,,,,
2021-04-19,38.202056884765625,92.55999755859376,94.5,86.0,86.9800033569336,927174900.0,,,,,,,,,,,,
2021-04-26,42.67602157592773,103.4000015258789,105.26000213623048,93.00499725341795,93.5,1394357260.0,,,,,,,,,,,,
2021-05-03,48.79884338378906,118.23500061035156,119.1999969482422,101.8499984741211,103.19499969482422,1712055370.0,,,,,,,,,,,,
2021-05-10,46.72488021850586,113.20999908447266,124.68499755859376,111.5199966430664,121.0,1377264890.0,,,,,,,,,,,,
2021-05-17,45.94070053100586,111.30999755859376,119.6449966430664,109.80500030517578,113.8000030517578,1133135150.0,,,,,,,,,,,,
2021-05-24,45.54448318481445,110.3499984741211,114.36000061035156,107.25,110.8000030517578,944699100.0,,,,,,,,,,,,
2021-05-31,46.254371643066406,112.06999969482422,113.9749984741211,108.5500030517578,111.1999969482422,678049870.0,,,,,,,,,,,,
2021-06-07,47.80829620361328,115.83499908447266,116.45999908447266,109.3949966430664,113.0,593899230.0,,,,,,,,,,,,
2021-06-14,45.08222961425781,109.2300033569336,118.68000030517578,105.0250015258789,116.8000030517578,998752370.0,,,,,,,,,,,,
2021-06-21,49.1693229675293,116.5250015258789,117.0,106.36499786376952,107.0,550946420.0,,,,,,,,,,,,
2021-06-28,47.93507385253906,113.5999984741211,119.1999969482422,113.0199966430664,117.4000015258789,406956960.0,,,,,,,,,,,,
2021-07-05,52.29607009887695,123.93499755859376,124.41000366210938,113.5999984741211,114.5999984741211,638423020.0,,,,,,,,,,,,
2021-07-12,53.94595336914063,127.84500122070312,128.1300048828125,121.83499908447266,125.0999984741211,510571670.0,,,,,,,,,,,,
2021-07-19,54.070430755615234,128.13999938964844,129.5500030517578,122.5,125.9000015258789,340204580.0,,,,,,,,,,,,
2021-07-26,60.522254943847656,143.42999267578125,148.17999267578125,127.80500030517578,128.89999389648438,759652460.0,,,,,,,,,,,,
2021-08-02,60.29228591918945,142.88499450683594,145.6999969482422,138.75,144.60000610351562,555947390.0,,,,,,,,,,,,
2021-08-09,61.67632293701172,146.1649932861328,147.66000366210938,136.72000122070312,143.39999389648438,707594530.0,,,,,,,,,,,,
2021-08-16,58.04533004760742,137.55999755859375,153.4499969482422,136.27999877929688,148.39999389648438,857572250.0,,,,,,,,,,,,
2021-08-23,58.40610504150391,138.4149932861328,142.60000610351562,131.0749969482422,140.1999969482422,696502970.0,,,,,,,,,,,,
2021-08-30,60.91679382324219,144.36500549316406,145.89999389648438,139.8000030517578,139.89999389648438,616098200.0,,,,,,,,,,,,
2021-09-06,61.05814743041992,144.6999969482422,145.89999389648438,141.86000061035156,144.6999969482422,233006470.0,,,,,,,,,,,,
2021-09-13,58.479942321777344,138.58999633789062,147.60000610351562,136.0,144.6999969482422,407702660.0,,,,,,,,,,,,
2021-09-20,53.678001403808594,127.20999908447266,135.19000244140625,123.29000091552734,135.0,881890660.0,,,,,,,,,,,,
2021-09-27,54.76456451416016,129.78500366210938,131.63999938964844,126.1050033569336,127.1999969482422,428162280.0,,,,,,,,,,,,
2021-10-04,54.90380859375,130.11500549316406,134.40499877929688,127.31500244140624,129.78500366210938,394425280.0,,,,,,,,,,,,
2021-10-11,58.02212524414063,137.5050048828125,139.05999755859375,129.8000030517578,130.5,339597660.0,,,,,,,,,,,,
2021-10-18,54.697044372558594,129.625,142.65499877929688,127.0999984741211,141.8000030517578,430847900.0,,,,,,,,,,,,
2021-10-25,55.528316497802734,131.59500122070312,135.1699981689453,126.7249984741211,130.1999969482422,386056220.0,,,,,,,,,,,,
2021-11-01,55.94816589355469,132.58999633789062,137.2899932861328,131.0800018310547,134.0,233083480.0,,,,,,,,,,,,
2021-11-08,54.31727981567383,128.72500610351562,136.02999877929688,127.11000061035156,134.08999633789062,590340180.0,,,,,,,,,,,,
2021-11-15,50.07021331787109,118.66000366210938,129.89999389648438,118.1999969482422,129.5,433116500.0,,,,,,,,,,,,
2021-11-22,46.93502426147461,111.2300033569336,120.9000015258789,110.625,118.80999755859376,411668770.0,,,,,,,,,,,,
2021-11-29,47.17554473876953,111.8000030517578,113.6999969482422,106.3000030517578,111.2300033569336,513305540.0,,,,,,,,,,,,
2021-12-06,49.79171752929688,118.0,118.88999938964844,110.22000122070312,111.4000015258789,341943550.0,,,,,,,,,,,,
2021-12-13,47.7705078125,113.20999908447266,119.9000015258789,112.5,118.8000030517578,241263850.0,,,,,,,,,,,,
2021-12-20,47.06793594360352,111.54499816894533,114.68000030517578,106.6050033569336,111.6999969482422,274615240.0,,,,,,,,,,,,
2021-12-27,46.89915466308594,111.1449966430664,113.1500015258789,109.9000015258789,111.1050033569336,176342660.0,,,,,,,,,,,,
2022-01-03,48.96255874633789,116.03500366210938,118.3000030517578,111.5,111.5,253369670.0,,,,,,,,,,,,
2022-01-10,51.20951843261719,121.36000061035156,122.62999725341795,111.3000030517578,116.5,395472510.0,,,,,,,,,,,,
2022-01-17,49.35709381103516,116.97000122070312,124.5,115.63500213623048,121.5,352016890.0,,,,,,,,,,,,
2022-01-24,45.76829147338867,108.46499633789062,116.36499786376952,106.12999725341795,116.0,310466880.0,,,,,,,,,,,,
2022-01-31,49.63559341430664,117.62999725341795,119.7750015258789,108.0500030517578,110.98999786376952,460024490.0,,,,,,,,,,,,
2022-02-07,52.93323516845703,125.44499969482422,126.49500274658205,116.0999984741211,116.83000183105467,550148520.0,,,,,,,,,,,,
2022-02-14,50.24744415283203,119.08000183105467,122.7750015258789,115.15499877929688,122.01000213623048,352006600.0,,,,,,,,,,,,
2022-02-21,48.32961654663086,114.53500366210938,120.1999969482422,106.70999908447266,118.8000030517578,406651800.0,,,,,,,,,,,,
2022-02-28,53.88898468017578,127.70999908447266,132.86500549316406,112.91999816894533,113.4000015258789,761862390.0,,,,,,,,,,,,
2022-03-07,54.9270133972168,130.1699981689453,133.99000549316406,124.0999984741211,127.58999633789062,526390720.0,,,,,,,,,,,,
2022-03-14,55.000858306884766,130.34500122070312,131.77999877929688,122.8000030517578,130.5,318188220.0,,,,,,,,,,,,
2022-03-21,56.49883270263672,133.89500427246094,136.60000610351562,128.80499267578125,130.8000030517578,460638600.0,,,,,,,,,,,,
2022-03-28,55.57684326171875,131.7100067138672,135.5,130.0,134.0,243629980.0,,,,,,,,,,,,
2022-04-04,57.84067916870117,137.0749969482422,138.6699981689453,131.44500732421875,131.7100067138672,355002630.0,,,,,,,,,,,,
2022-04-11,55.67810821533203,131.9499969482422,138.39999389648438,129.61000061035156,137.07000732421875,158908300.0,,,,,,,,,,,,
2022-04-18,53.9079704284668,127.75499725341795,136.6649932861328,127.375,133.19000244140625,322111330.0,,,,,,,,,,,,
2022-04-25,53.633697509765625,127.1050033569336,129.1699981689453,121.04000091552734,125.0,296802260.0,,,,,,,,,,,,
2022-05-02,54.167476654052734,128.3699951171875,133.0,124.3000030517578,125.6999969482422,349395110.0,,,,,,,,,,,,
2022-05-09,46.2894172668457,109.6999969482422,127.41999816894533,109.1999969482422,126.0,480269560.0,,,,,,,,,,,,
2022-05-16,49.39507293701172,117.05999755859376,120.9000015258789,109.4000015258789,111.9000015258789,389190210.0,,,,,,,,,,,,
2022-05-23,44.03191375732422,104.3499984741211,109.6999969482422,99.18000030517578,109.6999969482422,721652450.0,,,,,,,,,,,,
2022-05-30,45.03619003295898,106.7300033569336,109.27999877929688,103.6999969482422,105.9000015258789,421137630.0,,,,,,,,,,,,
2022-06-06,43.19642639160156,102.37000274658205,108.88999938964844,101.06500244140624,106.5,359111840.0,,,,,,,,,,,,
2022-06-13,38.25944900512695,90.66999816894533,101.37000274658205,89.55000305175781,100.43000030517578,495912990.0,,,,,,,,,,,,
2022-06-20,80.95829772949219,85.28500366210938,90.5,82.69999694824219,90.5,571220900.0,,,,,,,,,,,,
2022-06-27,82.85684204101562,87.28500366210938,89.44999694824219,85.91000366210938,87.05000305175781,369214510.0,,,,,,,,,,,,
2022-07-04,84.09562683105469,88.58999633789062,91.79000091552734,83.80500030517578,86.8499984741211,461060980.0,,,,,,,,,,,,
2022-07-11,83.89627838134766,88.37999725341797,92.9000015258789,87.50499725341797,88.5199966430664,476255590.0,,,,,,,,,,,,
2022-07-18,88.85620880126953,93.6050033569336,94.4000015258789,89.2249984741211,89.69999694824219,334977120.0,,,,,,,,,,,,
2022-07-25,102.14120483398438,107.5999984741211,109.3000030517578,93.36000061035156,93.5,582575381.0,,,,,,,,,,,,
2022-08-01,101.90389251708984,107.3499984741211,111.4499969482422,105.3499984741211,110.5,385725244.0,,,,,,,,,,,,
2022-08-08,106.9350128173828,112.6500015258789,112.9000015258789,106.5,107.8499984741211,286529472.0,,,,,,,,,,,,
2022-08-15,104.46691131591795,110.0500030517578,113.6999969482422,109.5500030517578,112.6500015258789,229747097.0,,,,,,,,,,,,
2022-08-22,101.90389251708984,107.3499984741211,109.5999984741211,103.5,109.5,313698996.0,,,,,,,,,,,,
2022-08-29,100.1477508544922,105.5,108.5,103.25,104.0500030517578,225353669.0,,,,,,,,,,,,
2022-09-05,100.3376007080078,105.6999969482422,108.9000015258789,105.3499984741211,106.0500030517578,278679815.0,,,,,,,,,,,,
2022-09-12,100.3376007080078,105.6999969482422,110.4000015258789,105.0,106.8000030517578,342291857.0,,,,,,,,,,,,
2022-09-19,99.00862884521484,104.3000030517578,107.9000015258789,103.0,106.1999969482422,320575488.0,,,,,,,,,,,,
2022-09-26,94.26229095458984,99.3000030517578,104.4499969482422,95.0,104.4000015258789,405286308.0,,,,,,,,,,,,
2022-10-03,98.05936431884766,103.3000030517578,103.8000030517578,98.0,99.5999984741211,161719200.0,,,,,,,,,,,,
2022-10-10,95.02169799804688,100.0999984741211,103.6500015258789,98.8000030517578,102.0,186207376.0,,,,,,,,,,,,
2022-10-17,95.11662292480467,100.1999969482422,101.4499969482422,98.0999984741211,99.75,176120793.0,,,,,,,,,,,,
2022-10-24,96.44559478759766,101.5999984741211,104.6500015258789,100.6999969482422,102.0,169998702.0,,,,,,,,,,,,
2022-10-31,99.435791015625,104.75,105.0,98.5500030517578,101.9000015258789,259492764.0,,,,,,,,,,,,
2022-11-07,102.09375,107.5500030517578,108.1999969482422,104.4499969482422,105.9000015258789,218519665.0,,,,,,,,,,,,
2022-11-14,100.1477508544922,105.5,110.0,104.5,108.5,192773382.0,,,,,,,,,,,,
2022-11-21,100.8122329711914,106.1999969482422,107.6999969482422,103.5500030517578,107.6999969482422,160159798.0,,,,,,,,,,,,
2022-11-28,106.31798553466795,112.0,112.5,104.5,106.0,297564292.0,,,,,,,,,,,,
2022-12-05,104.84661865234376,110.4499969482422,116.0999984741211,109.6999969482422,113.3000030517578,254599304.0,,,,,,,,,,,,
2022-12-12,105.41619110107422,111.0500030517578,113.4499969482422,108.6999969482422,110.1999969482422,177051731.0,,,,,,,,,,,,
2022-12-19,97.06262969970705,102.25,112.0999984741211,101.9499969482422,111.0500030517578,170833479.0,,,,,,,,,,,,
2022-12-26,106.9350128173828,112.6500015258789,114.75,101.6500015258789,102.8000030517578,268489819.0,,,,,,,,,,,,
2023-01-02,109.7828140258789,115.6500015258789,120.5,113.75,114.4000015258789,390856523.0,,,,,,,,,,,,
2023-01-09,114.33929443359376,120.4499969482422,121.5999984741211,116.5500030517578,116.9000015258789,246459127.0,,,,,,,,,,,,
2023-01-16,116.71246337890624,122.9499969482422,124.3000030517578,118.0,121.4499969482422,228340529.0,,,,,,,,,,,,
2023-01-23,114.52915954589844,120.6500015258789,123.8499984741211,119.0999984741211,123.4000015258789,161602873.0,,,,,,,,,,,,
2023-01-30,114.24436950683594,120.3499984741211,124.1500015258789,116.9000015258789,120.4499969482422,249203592.0,,,,,,,,,,,,
2023-02-06,103.28033447265624,108.8000030517578,120.0,108.3000030517578,120.0,352543819.0,,,,,,,,,,,,
2023-02-13,106.5552978515625,112.25,113.0999984741211,108.25,108.8000030517578,187957681.0,,,,,,,,,,,,
2023-02-20,104.18213653564452,109.75,114.1999969482422,109.5500030517578,112.3000030517578,139291557.0,,,,,,,,,,,,
2023-02-27,101.57164764404295,107.0,110.0500030517578,103.5500030517578,109.8000030517578,381384499.0,,,,,,,,,,,,
2023-03-06,102.61583709716795,108.0999984741211,108.9499969482422,104.0,107.5,250475007.0,,,,,,,,,,,,
2023-03-13,101.57164764404295,107.0,109.1500015258789,103.6999969482422,108.25,252119060.0,,,,,,,,,,,,
2023-03-20,96.92023468017578,102.0999984741211,106.4499969482422,101.5500030517578,106.0999984741211,153823918.0,,,,,,,,,,,,
2023-03-27,99.19847869873048,104.5,105.5,101.6500015258789,102.5500030517578,115257562.0,,,,,,,,,,,,
2023-04-03,99.05609130859376,104.3499984741211,105.25,103.1999969482422,105.0999984741211,68089012.0,,,,,,,,,,,,
2023-04-10,102.04627990722656,107.5,108.4000015258789,104.5,104.5,131527673.0,,,,,,,,,,,,
2023-04-17,100.7647705078125,106.1500015258789,110.4000015258789,105.3499984741211,107.5999984741211,168195730.0,,,,,,,,,,,,
2023-04-24,102.47344207763672,107.9499969482422,108.5,105.3499984741211,106.4000015258789,122835962.0,,,,,,,,,,,,
2023-05-01,103.137939453125,108.6500015258789,111.9000015258789,107.9499969482422,107.9499969482422,175690039.0,,,,,,,,,,,,
2023-05-08,101.33433532714844,106.75,111.1999969482422,106.5500030517578,109.25,126955364.0,,,,,,,,,,,,
2023-05-15,99.34087371826172,104.6500015258789,108.6500015258789,104.0500030517578,107.0500030517578,123688473.0,,,,,,,,,,,,
2023-05-22,101.00209045410156,106.4000015258789,106.75,104.3000030517578,105.0,125594221.0,,,,,,,,,,,,
2023-05-29,102.52091217041016,108.0,108.9499969482422,105.5999984741211,107.0,183685937.0,,,,,,,,,,,,
2023-06-05,103.37525939941406,108.9000015258789,113.0,107.8000030517578,108.6500015258789,194324019.0,,,,,,,,,,,,
2023-06-12,108.45384216308594,114.25,114.8000030517578,109.1500015258789,109.1500015258789,191332903.0,,,,,,,,,,,,
2023-06-19,104.03974151611328,109.5999984741211,115.5999984741211,109.1999969482422,115.4499969482422,156461987.0,,,,,,,,,,,,
2023-06-26,109.78801727294922,112.0,112.1999969482422,108.0999984741211,109.5999984741211,100099346.0,,,,,,,,,,,,
2023-07-03,109.39591979980467,111.5999984741211,114.25,111.25,112.25,148291103.0,,,,,,,,,,,,
2023-07-10,114.83631134033205,117.1500015258789,117.9000015258789,111.6500015258789,112.25,210792914.0,,,,,,,,,,,,
2023-07-17,114.29717254638672,116.5999984741211,119.3499984741211,115.5,117.9499969482422,143621122.0,,,,,,,,,,,,
2023-07-24,118.21817016601562,120.5999984741211,121.4499969482422,114.3499984741211,116.5,229526092.0,,,,,,,,,,,,
2023-07-31,116.64977264404295,119.0,124.1500015258789,117.5,120.5999984741211,192073613.0,,,,,,,,,,,,
2023-08-07,117.92410278320312,120.3000030517578,121.4000015258789,116.9000015258789,119.5999984741211,126917757.0,,,,,,,,,,,,
2023-08-14,113.51297760009766,115.8000030517578,120.4000015258789,114.6999969482422,120.3000030517578,123191463.0,,,,,,,,,,,,
2023-08-21,114.59124755859376,116.9000015258789,120.0999984741211,115.8499984741211,116.75,134513664.0,,,,,,,,,,,,
2023-08-28,124.54078674316406,127.0500030517578,128.6999969482422,117.0,117.0,243811708.0,,,,,,,,,,,,
2023-09-04,126.94239807128906,129.5,132.89999389648438,128.1999969482422,129.1999969482422,205633315.0,,,,,,,,,,,,
2023-09-11,129.34400939941406,131.9499969482422,134.1999969482422,127.6999969482422,129.5,238673714.0,,,,,,,,,,,,
2023-09-18,124.24671173095705,126.75,135.0,125.5,135.0,169933487.0,,,,,,,,,,,,
2023-09-25,126.35424041748048,128.89999389648438,130.5500030517578,126.0999984741211,127.3000030517578,164069576.0,,,,,,,,,,,,
2023-10-02,123.41349792480467,125.9000015258789,129.10000610351562,124.5,128.89999389648438,100878394.0,,,,,,,,,,,,
2023-10-09,122.58029174804688,125.0500030517578,126.9000015258789,122.5999984741211,124.8000030517578,120934213.0,,,,,,,,,,,,
2023-10-16,120.66879272460938,123.0999984741211,128.6999969482422,122.6999969482422,125.0999984741211,130723948.0,,,,,,,,,,,,
2023-10-23,117.53199768066406,119.9000015258789,123.4000015258789,118.9000015258789,123.3499984741211,122768496.0,,,,,,,,,,,,
2023-10-30,114.9833526611328,117.3000030517578,121.25,114.5999984741211,121.0500030517578,170077142.0,,,,,,,,,,,,
2023-11-06,117.67903900146484,120.0500030517578,120.5,117.5,118.5,122817193.0,,,,,,,,,,,,
2023-11-13,122.7273178100586,125.1999969482422,125.75,119.9000015258789,120.8499984741211,110452020.0,,,,,,,,,,,,
2023-11-20,123.46250915527344,125.9499969482422,127.4000015258789,124.0500030517578,125.0500030517578,113467966.0,,,,,,,,,,,,
2023-11-27,127.43252563476562,130.0,130.3000030517578,125.9499969482422,125.9499969482422,112827509.0,,,,,,,,,,,,
2023-12-04,126.64832305908205,129.1999969482422,133.39999389648438,127.9499969482422,132.1999969482422,186256714.0,,,,,,,,,,,,
2023-12-11,133.755126953125,136.4499969482422,136.75,128.75,129.85000610351562,198252030.0,,,,,,,,,,,,
2023-12-18,130.91241455078125,133.5500030517578,137.60000610351562,127.8499984741211,136.85000610351562,177956002.0,,,,,,,,,,,,
2023-12-25,136.84292602539062,139.60000610351562,141.25,133.5500030517578,133.5500030517578,157901933.0,,,,,,,,,,,,
2024-01-01,131.01043701171875,133.64999389648438,140.9499969482422,132.85000610351562,140.0,209370471.0,,,,,,,,,,,,
2024-01-08,132.6278533935547,135.3000030517578,136.25,131.75,135.3000030517578,153507479.0,,,,,,,,,,,,
2024-01-15,131.5985870361328,134.25,138.5,128.1999969482422,136.0,227429542.0,,,,,,,,,,,,
2024-01-22,131.10845947265625,133.75,136.5,129.3000030517578,134.25,136072928.0,,,,,,,,,,,,
2024-01-29,135.960693359375,138.6999969482422,139.60000610351562,133.5,134.6999969482422,202526924.0,,,,,,,,,,,,
2024-02-05,138.5093536376953,141.3000030517578,147.39999389648438,139.14999389648438,140.0,270407217.0,,,,,,,,,,,,
2024-02-12,139.48960876464844,142.3000030517578,143.4499969482422,134.10000610351562,142.0,158678657.0,,,,,,,,,,,,
2024-02-19,142.577392578125,145.4499969482422,147.10000610351562,140.0500030517578,142.9499969482422,204408397.0,,,,,,,,,,,,
