Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'GRANULES.NS')","('High', 'GRANULES.NS')","('Low', 'GRANULES.NS')","('Open', 'GRANULES.NS')","('Volume', 'GRANULES.NS')","('Date', '')","('Close', 'GRANULES.NS')","('High', 'GRANULES.NS')","('Low', 'GRANULES.NS')","('Open', 'GRANULES.NS')","('Volume', 'GRANULES.NS')"
2020-11-16,368.324951171875,373.8500061035156,395.75,372.0,376.6499938964844,4050664.0,,,,,,,,,,,,
2020-11-23,406.4530334472656,412.5499877929688,425.0,374.3500061035156,374.3500061035156,10912338.0,,,,,,,,,,,,
2020-11-30,415.8126831054688,422.0499877929688,437.9500122070313,412.5499877929688,412.5499877929688,5636733.0,,,,,,,,,,,,
2020-12-07,381.8717651367188,387.6000061035156,424.6000061035156,375.5,423.7999877929688,10390518.0,,,,,,,,,,,,
2020-12-14,364.3348083496094,369.7999877929688,390.75,368.1499938964844,388.1000061035156,6437101.0,,,,,,,,,,,,
2020-12-21,367.2904968261719,372.7999877929688,375.8999938964844,321.3999938964844,369.8999938964844,7491130.0,,,,,,,,,,,,
2020-12-28,353.989990234375,359.29998779296875,379.3999938964844,350.54998779296875,374.6499938964844,6074851.0,,,,,,,,,,,,
2021-01-04,362.0195617675781,367.4500122070313,373.4500122070313,353.0,362.7999877929688,7084072.0,,,,,,,,,,,,
2021-01-11,350.7880249023437,356.04998779296875,376.8500061035156,355.0,368.9500122070313,6907401.0,,,,,,,,,,,,
2021-01-18,332.31512451171875,337.29998779296875,357.0,333.8999938964844,356.04998779296875,4565819.0,,,,,,,,,,,,
2021-01-25,332.2165832519531,337.20001220703125,366.8999938964844,335.20001220703125,338.1000061035156,9562617.0,,,,,,,,,,,,
2021-02-01,331.8717956542969,336.8500061035156,356.0,318.5,338.0,9541350.0,,,,,,,,,,,,
2021-02-08,331.18212890625,336.1499938964844,342.95001220703125,326.25,339.5,6543456.0,,,,,,,,,,,,
2021-02-15,325.0193786621094,329.6499938964844,358.6499938964844,328.0,338.5,8730519.0,,,,,,,,,,,,
2021-02-22,319.10369873046875,323.6499938964844,349.0,315.1000061035156,330.79998779296875,8197604.0,,,,,,,,,,,,
2021-03-01,344.1961669921875,349.1000061035156,374.4500122070313,325.04998779296875,326.8500061035156,25138753.0,,,,,,,,,,,,
2021-03-08,341.38623046875,346.25,359.70001220703125,333.0,353.0,9445117.0,,,,,,,,,,,,
2021-03-15,308.80047607421875,313.20001220703125,346.95001220703125,295.0,346.95001220703125,13071734.0,,,,,,,,,,,,
2021-03-22,296.9197692871094,301.1499938964844,329.70001220703125,300.04998779296875,314.79998779296875,17347704.0,,,,,,,,,,,,
2021-03-29,307.5187072753906,311.8999938964844,315.0,301.1499938964844,301.1499938964844,7319636.0,,,,,,,,,,,,
2021-04-05,336.5057983398437,341.29998779296875,344.0,306.04998779296875,313.3999938964844,18470867.0,,,,,,,,,,,,
2021-04-12,323.24468994140625,327.8500061035156,340.0,312.3999938964844,340.0,11411589.0,,,,,,,,,,,,
2021-04-19,325.0193786621094,329.6499938964844,349.0,317.04998779296875,325.0,19100540.0,,,,,,,,,,,,
2021-04-26,329.0125427246094,333.70001220703125,342.6000061035156,323.1499938964844,331.0,14467008.0,,,,,,,,,,,,
2021-05-03,342.52008056640625,347.3999938964844,358.29998779296875,330.0,331.20001220703125,27279918.0,,,,,,,,,,,,
2021-05-10,317.3290100097656,321.8500061035156,370.5499877929688,320.3500061035156,350.0,41944911.0,,,,,,,,,,,,
2021-05-17,318.4628295898437,323.0,332.5,312.79998779296875,321.29998779296875,17832840.0,,,,,,,,,,,,
2021-05-24,311.265380859375,315.70001220703125,324.54998779296875,314.5,323.20001220703125,12040056.0,,,,,,,,,,,,
2021-05-31,323.24468994140625,327.8500061035156,331.0,314.1499938964844,318.8999938964844,14700012.0,,,,,,,,,,,,
2021-06-07,327.5828857421875,332.25,340.75,323.5,329.8999938964844,18763335.0,,,,,,,,,,,,
2021-06-14,306.4342041015625,310.79998779296875,333.8999938964844,308.45001220703125,333.1000061035156,10881202.0,,,,,,,,,,,,
2021-06-21,309.5892639160156,314.0,322.25,303.1000061035156,308.0,7481822.0,,,,,,,,,,,,
2021-06-28,335.8155822753906,340.6000061035156,345.5,312.0,313.8500061035156,22804643.0,,,,,,,,,,,,
2021-07-05,361.9926452636719,367.1499938964844,371.0,328.04998779296875,341.8999938964844,37350428.0,,,,,,,,,,,,
2021-07-12,376.1903991699219,381.5499877929688,384.2000122070313,360.6499938964844,371.1499938964844,40234015.0,,,,,,,,,,,,
2021-07-19,374.1199035644531,379.4500122070313,396.5499877929688,360.04998779296875,377.8999938964844,20880361.0,,,,,,,,,,,,
2021-07-26,374.0706176757813,379.3999938964844,385.0,358.25,381.6499938964844,29052044.0,,,,,,,,,,,,
2021-08-02,374.0015258789063,378.5499877929688,404.7999877929688,375.0,381.3999938964844,27463359.0,,,,,,,,,,,,
2021-08-09,356.596435546875,360.7000122070313,385.5,352.1499938964844,379.4500122070313,13515745.0,,,,,,,,,,,,
2021-08-16,321.4014587402344,325.1000061035156,363.3500061035156,322.0,363.0499877929688,11103410.0,,,,,,,,,,,,
2021-08-23,327.28375244140625,331.04998779296875,338.75,316.0,329.5,9463014.0,,,,,,,,,,,,
2021-08-30,336.8240051269531,340.70001220703125,352.8500061035156,329.5,333.0,14547895.0,,,,,,,,,,,,
2021-09-06,324.3179016113281,328.04998779296875,343.70001220703125,325.1000061035156,342.25,6675229.0,,,,,,,,,,,,
2021-09-13,324.1202087402344,327.8500061035156,337.54998779296875,321.6499938964844,327.8500061035156,9472419.0,,,,,,,,,,,,
2021-09-20,318.1390075683594,321.79998779296875,333.0,314.6000061035156,324.6000061035156,8302893.0,,,,,,,,,,,,
2021-09-27,323.5270080566406,327.25,328.29998779296875,316.6499938964844,322.3999938964844,7044947.0,,,,,,,,,,,,
2021-10-04,323.08209228515625,326.79998779296875,335.6000061035156,320.0,328.8999938964844,10452645.0,,,,,,,,,,,,
2021-10-11,324.6639099121094,328.3999938964844,335.45001220703125,326.25,327.0,4889883.0,,,,,,,,,,,,
2021-10-18,316.1617431640625,319.79998779296875,330.95001220703125,310.0,330.04998779296875,9086566.0,,,,,,,,,,,,
2021-10-25,306.3743591308594,309.8999938964844,324.75,305.0,320.1000061035156,6248053.0,,,,,,,,,,,,
2021-11-01,317.7435302734375,321.3999938964844,323.79998779296875,308.20001220703125,311.0,3146042.0,,,,,,,,,,,,
2021-11-08,307.7090148925781,311.25,328.6000061035156,308.25,322.0,5359980.0,,,,,,,,,,,,
2021-11-15,301.8761901855469,305.3500061035156,308.5,280.5,298.0,17368913.0,,,,,,,,,,,,
2021-11-22,308.35162353515625,311.8999938964844,324.6000061035156,297.0,305.5,9556226.0,,,,,,,,,,,,
2021-11-29,299.29705810546875,302.5,314.29998779296875,286.70001220703125,313.0,9262392.0,,,,,,,,,,,,
2021-12-06,340.6050109863281,344.25,345.5,299.25,304.0,15833302.0,,,,,,,,,,,,
2021-12-13,319.9757385253906,323.3999938964844,349.5,322.29998779296875,345.20001220703125,8225241.0,,,,,,,,,,,,
2021-12-20,325.12066650390625,328.6000061035156,336.8999938964844,304.79998779296875,319.95001220703125,8119439.0,,,,,,,,,,,,
2021-12-27,332.64019775390625,336.20001220703125,344.79998779296875,325.25,329.3500061035156,8574002.0,,,,,,,,,,,,
2022-01-03,316.56231689453125,319.95001220703125,342.6499938964844,319.29998779296875,336.20001220703125,5621109.0,,,,,,,,,,,,
2022-01-10,353.81365966796875,357.6000061035156,362.3999938964844,318.5,321.0,17074389.0,,,,,,,,,,,,
2022-01-17,315.3255310058594,318.70001220703125,355.5,313.0,354.0,21729043.0,,,,,,,,,,,,
2022-01-24,297.51611328125,300.70001220703125,318.25,290.0,318.0,7889180.0,,,,,,,,,,,,
2022-01-31,316.7601928710937,320.1499938964844,327.0,302.75,303.5,5524726.0,,,,,,,,,,,,
2022-02-07,303.0073547363281,306.25,321.0,301.5,319.75,5106823.0,,,,,,,,,,,,
2022-02-14,299.7423095703125,302.95001220703125,317.1499938964844,298.25,302.0,3453228.0,,,,,,,,,,,,
2022-02-21,285.1816711425781,288.0,303.70001220703125,265.20001220703125,300.0,6125790.0,,,,,,,,,,,,
2022-02-28,285.7262878417969,288.54998779296875,299.3999938964844,282.1000061035156,287.0,3073570.0,,,,,,,,,,,,
2022-03-07,305.1840209960937,308.20001220703125,309.5,277.04998779296875,282.1499938964844,6034675.0,,,,,,,,,,,,
2022-03-14,302.658935546875,305.6499938964844,313.79998779296875,297.54998779296875,310.20001220703125,4622939.0,,,,,,,,,,,,
2022-03-21,315.8288269042969,318.95001220703125,322.0,307.0,310.0,8526431.0,,,,,,,,,,,,
2022-03-28,310.0361022949219,313.1000061035156,323.95001220703125,304.20001220703125,321.6000061035156,5666383.0,,,,,,,,,,,,
2022-04-04,311.37286376953125,314.45001220703125,323.70001220703125,310.5,317.0,4615805.0,,,,,,,,,,,,
2022-04-11,297.0147705078125,299.95001220703125,318.8999938964844,297.6000061035156,314.6000061035156,3163644.0,,,,,,,,,,,,
2022-04-18,290.3803100585937,293.25,302.0,285.1000061035156,299.79998779296875,3897519.0,,,,,,,,,,,,
2022-04-25,279.0423583984375,281.79998779296875,292.75,279.5,291.20001220703125,3348859.0,,,,,,,,,,,,
2022-05-02,263.0504150390625,265.6499938964844,282.95001220703125,262.3999938964844,279.5,2430999.0,,,,,,,,,,,,
2022-05-09,236.7602386474609,239.1000061035156,266.95001220703125,232.1000061035156,262.0,3343588.0,,,,,,,,,,,,
2022-05-16,268.5461120605469,271.20001220703125,272.8999938964844,239.0500030517578,243.5500030517578,10663301.0,,,,,,,,,,,,
2022-05-23,264.6842041015625,267.29998779296875,285.0,250.3999938964844,273.0,8873244.0,,,,,,,,,,,,
2022-05-30,266.565673828125,269.20001220703125,278.5,263.04998779296875,267.0,3989733.0,,,,,,,,,,,,
2022-06-06,271.12066650390625,273.79998779296875,275.8999938964844,265.1499938964844,269.20001220703125,2130747.0,,,,,,,,,,,,
2022-06-13,239.87939453125,242.25,271.6499938964844,235.25,269.54998779296875,3683354.0,,,,,,,,,,,,
2022-06-20,254.2375030517578,256.75,258.1000061035156,226.9499969482422,241.6999969482422,5489766.0,,,,,,,,,,,,
2022-06-27,275.97271728515625,278.70001220703125,282.0,256.75,260.0,9812170.0,,,,,,,,,,,,
2022-07-04,276.5173034667969,279.25,285.29998779296875,273.1499938964844,280.0,4669457.0,,,,,,,,,,,,
2022-07-11,300.6785583496094,303.6499938964844,311.0,277.5,279.25,12172679.0,,,,,,,,,,,,
2022-07-18,299.8863525390625,302.8500061035156,313.29998779296875,297.8500061035156,305.45001220703125,6531199.0,,,,,,,,,,,,
2022-07-25,297.4407958984375,299.6499938964844,311.79998779296875,293.3999938964844,301.29998779296875,8431479.0,,,,,,,,,,,,
2022-08-01,308.6575012207031,310.95001220703125,319.25,295.79998779296875,299.95001220703125,9802861.0,,,,,,,,,,,,
2022-08-08,308.35968017578125,310.6499938964844,321.0,295.3500061035156,309.29998779296875,10010027.0,,,,,,,,,,,,
2022-08-15,310.3449401855469,312.6499938964844,330.70001220703125,310.5,310.6499938964844,11701575.0,,,,,,,,,,,,
2022-08-22,306.12628173828125,308.3999938964844,314.54998779296875,303.0,308.04998779296875,5080774.0,,,,,,,,,,,,
2022-08-29,302.9002380371094,305.1499938964844,311.6499938964844,300.6499938964844,303.6000061035156,3688043.0,,,,,,,,,,,,
2022-09-05,307.3670349121094,309.6499938964844,326.6000061035156,303.0,305.1499938964844,7770551.0,,,,,,,,,,,,
2022-09-12,313.7198486328125,316.04998779296875,325.95001220703125,303.1000061035156,309.6499938964844,9583995.0,,,,,,,,,,,,
2022-09-19,321.0653381347656,323.45001220703125,331.95001220703125,301.8500061035156,320.95001220703125,16836108.0,,,,,,,,,,,,
2022-09-26,342.8038635253906,345.3500061035156,347.0,304.6499938964844,321.6000061035156,18884842.0,,,,,,,,,,,,
2022-10-03,345.63287353515625,348.20001220703125,359.20001220703125,342.0,348.0,12522642.0,,,,,,,,,,,,
2022-10-10,340.3719177246094,342.8999938964844,351.8999938964844,340.04998779296875,343.8999938964844,5086089.0,,,,,,,,,,,,
2022-10-17,341.9105224609375,344.45001220703125,361.0,339.1000061035156,340.0,11593807.0,,,,,,,,,,,,
2022-10-24,364.8898315429688,367.6000061035156,372.5,342.25,346.29998779296875,8232095.0,,,,,,,,,,,,
2022-10-31,367.0735778808594,369.7999877929688,381.0,365.2999877929688,369.4500122070313,7125202.0,,,,,,,,,,,,
2022-11-07,363.3512268066406,366.0499877929688,374.8999938964844,354.70001220703125,370.9500122070313,4241129.0,,,,,,,,,,,,
2022-11-14,357.89178466796875,360.5499877929688,374.3500061035156,358.54998779296875,366.8999938964844,3434663.0,,,,,,,,,,,,
2022-11-21,353.9709167480469,356.6000061035156,366.6000061035156,353.79998779296875,360.0,3039269.0,,,,,,,,,,,,
2022-11-28,337.0962829589844,339.6000061035156,364.0,335.6499938964844,359.8500061035156,4061403.0,,,,,,,,,,,,
2022-12-05,327.2692565917969,329.70001220703125,346.3999938964844,328.1499938964844,341.20001220703125,3205702.0,,,,,,,,,,,,
2022-12-12,323.7950439453125,326.20001220703125,341.20001220703125,324.95001220703125,329.70001220703125,3563275.0,,,,,,,,,,,,
2022-12-19,325.92919921875,328.3500061035156,343.1499938964844,320.1000061035156,327.8500061035156,8332194.0,,,,,,,,,,,,
2022-12-26,316.4495849609375,318.79998779296875,332.8500061035156,317.04998779296875,331.1000061035156,4907681.0,,,,,,,,,,,,
2023-01-02,317.24371337890625,319.6000061035156,329.70001220703125,313.8999938964844,319.3500061035156,3699291.0,,,,,,,,,,,,
2023-01-09,316.0029296875,318.3500061035156,335.3500061035156,312.6000061035156,322.0,3963755.0,,,,,,,,,,,,
2023-01-16,311.1390380859375,313.45001220703125,318.8500061035156,307.8999938964844,316.5,3085061.0,,,,,,,,,,,,
2023-01-23,281.7076416015625,283.79998779296875,316.79998779296875,278.6000061035156,313.95001220703125,6257397.0,,,,,,,,,,,,
2023-01-30,289.8968200683594,292.04998779296875,299.3999938964844,280.45001220703125,286.0,5435607.0,,,,,,,,,,,,
2023-02-06,287.1174621582031,289.25,297.8500061035156,282.3999938964844,291.79998779296875,3236540.0,,,,,,,,,,,,
2023-02-13,285.77740478515625,287.8999938964844,294.70001220703125,283.3500061035156,290.0,2275986.0,,,,,,,,,,,,
2023-02-20,283.3454895019531,285.45001220703125,289.8999938964844,277.5,286.5,2940087.0,,,,,,,,,,,,
2023-02-27,283.5936584472656,285.70001220703125,287.79998779296875,279.20001220703125,285.0,1918560.0,,,,,,,,,,,,
2023-03-06,281.7572937011719,283.8500061035156,294.6000061035156,278.45001220703125,285.8500061035156,3063130.0,,,,,,,,,,,,
2023-03-13,283.9410400390625,286.04998779296875,289.04998779296875,280.29998779296875,283.54998779296875,2413359.0,,,,,,,,,,,,
2023-03-20,280.2683410644531,282.3500061035156,290.79998779296875,278.6000061035156,285.45001220703125,3052052.0,,,,,,,,,,,,
2023-03-27,288.5567932128906,290.70001220703125,291.79998779296875,267.75,282.3500061035156,6479636.0,,,,,,,,,,,,
2023-04-03,296.54742431640625,298.75,299.95001220703125,288.3999938964844,290.70001220703125,3139850.0,,,,,,,,,,,,
2023-04-10,295.306640625,297.5,304.95001220703125,293.04998779296875,298.5,3881054.0,,,,,,,,,,,,
2023-04-17,298.2845153808594,300.5,306.5,293.95001220703125,299.0,3766606.0,,,,,,,,,,,,
2023-04-24,298.1356506347656,300.3500061035156,303.8999938964844,294.54998779296875,302.04998779296875,2864845.0,,,,,,,,,,,,
2023-05-01,294.462890625,296.6499938964844,309.79998779296875,296.1499938964844,300.3500061035156,5637602.0,,,,,,,,,,,,
2023-05-08,293.9169616699219,296.1000061035156,308.8500061035156,295.1000061035156,297.04998779296875,4301691.0,,,,,,,,,,,,
2023-05-15,274.262939453125,276.29998779296875,302.45001220703125,274.1499938964844,297.0,12705797.0,,,,,,,,,,,,
2023-05-22,274.80889892578125,276.8500061035156,281.8500061035156,272.3500061035156,273.0,5867887.0,,,,,,,,,,,,
2023-05-29,284.8344116210937,286.95001220703125,291.0,276.8500061035156,278.0,5027152.0,,,,,,,,,,,,
2023-06-05,275.25555419921875,277.29998779296875,288.3999938964844,276.20001220703125,288.25,3497858.0,,,,,,,,,,,,
2023-06-12,289.8968200683594,292.04998779296875,295.8500061035156,275.25,277.29998779296875,6470008.0,,,,,,,,,,,,
2023-06-19,284.8840637207031,287.0,297.3999938964844,281.3500061035156,295.0,6416187.0,,,,,,,,,,,,
2023-06-26,294.7110595703125,296.8999938964844,302.6000061035156,283.29998779296875,287.95001220703125,8994687.0,,,,,,,,,,,,
2023-07-03,309.6004943847656,311.8999938964844,315.3999938964844,294.20001220703125,302.0,17723791.0,,,,,,,,,,,,
2023-07-10,306.5233154296875,308.79998779296875,317.45001220703125,300.5,314.70001220703125,11743154.0,,,,,,,,,,,,
2023-07-17,307.51593017578125,309.79998779296875,317.95001220703125,306.0,312.0,7046914.0,,,,,,,,,,,,
2023-07-24,318.93115234375,321.29998779296875,326.8999938964844,306.04998779296875,309.95001220703125,12327470.0,,,,,,,,,,,,
2023-07-31,315.9532775878906,318.29998779296875,329.29998779296875,313.70001220703125,321.79998779296875,9588232.0,,,,,,,,,,,,
2023-08-07,299.10357666015625,299.8999938964844,327.5,297.0,320.3999938964844,13086049.0,,,,,,,,,,,,
2023-08-14,289.5789489746094,290.3500061035156,298.3999938964844,287.70001220703125,298.0,5268775.0,,,,,,,,,,,,
2023-08-21,293.3190002441406,294.1000061035156,300.79998779296875,290.3500061035156,293.0,5527336.0,,,,,,,,,,,,
2023-08-28,301.4972229003906,302.29998779296875,305.1000061035156,294.20001220703125,295.04998779296875,4929952.0,,,,,,,,,,,,
2023-09-04,312.01922607421875,312.8500061035156,323.5,301.3999938964844,303.45001220703125,8303651.0,,,,,,,,,,,,
2023-09-11,330.3703308105469,331.25,338.25,305.8999938964844,312.8500061035156,18421175.0,,,,,,,,,,,,
2023-09-18,335.90557861328125,336.79998779296875,338.54998779296875,320.79998779296875,333.0,8343240.0,,,,,,,,,,,,
2023-09-25,353.8079528808594,354.75,356.0,329.45001220703125,338.79998779296875,16561732.0,,,,,,,,,,,,
2023-10-02,361.138427734375,362.1000061035156,365.25,349.04998779296875,354.75,9065218.0,,,,,,,,,,,,
2023-10-09,352.6610107421875,353.6000061035156,364.7000122070313,352.04998779296875,353.0,5000760.0,,,,,,,,,,,,
2023-10-16,343.8345031738281,344.75,359.0,343.0,355.6499938964844,3542961.0,,,,,,,,,,,,
2023-10-23,325.4334716796875,326.29998779296875,345.6000061035156,318.95001220703125,342.0,2984580.0,,,,,,,,,,,,
2023-10-30,350.9156494140625,351.8500061035156,353.54998779296875,321.1000061035156,326.29998779296875,5237093.0,,,,,,,,,,,,
2023-11-06,365.57659912109375,366.5499877929688,374.7999877929688,346.54998779296875,351.8500061035156,9839710.0,,,,,,,,,,,,
2023-11-13,371.85986328125,372.8500061035156,376.0,361.1499938964844,369.3500061035156,4584031.0,,,,,,,,,,,,
2023-11-20,386.1717834472656,387.2000122070313,389.9500122070313,360.1000061035156,373.0,12900316.0,,,,,,,,,,,,
2023-11-27,391.8067626953125,392.8500061035156,404.8999938964844,375.5,387.2000122070313,14689726.0,,,,,,,,,,,,
2023-12-04,387.41845703125,388.4500122070313,399.7999877929688,383.7999877929688,399.1000061035156,6756038.0,,,,,,,,,,,,
2023-12-11,387.6677856445313,388.7000122070313,395.5499877929688,382.5499877929688,388.0,4470407.0,,,,,,,,,,,,
2023-12-18,384.7754821777344,385.7999877929688,410.0,365.4500122070313,389.8999938964844,12500100.0,,,,,,,,,,,,
2023-12-25,404.3733215332031,405.4500122070313,407.0,385.7999877929688,385.7999877929688,6156720.0,,,,,,,,,,,,
2024-01-01,412.551513671875,413.6499938964844,426.0,404.1000061035156,407.0,10049950.0,,,,,,,,,,,,
2024-01-08,408.6618957519531,409.75,416.3999938964844,400.0,412.9500122070313,3945687.0,,,,,,,,,,,,
2024-01-15,421.0788269042969,422.2000122070313,435.3999938964844,408.1000061035156,410.0,9961434.0,,,,,,,,,,,,
2024-01-22,413.1000671386719,414.2000122070313,429.75,407.0,422.2000122070313,6111778.0,,,,,,,,,,,,
2024-01-29,418.8846740722656,420.0,423.8999938964844,406.6000061035156,419.0,4553677.0,,,,,,,,,,,,
2024-02-05,418.0867919921875,419.2000122070313,441.3999938964844,411.8500061035156,423.5,8492774.0,,,,,,,,,,,,
2024-02-12,454.5397338867188,455.75,459.7999877929688,417.7999877929688,420.8500061035156,9597057.0,,,,,,,,,,,,
2024-02-19,465.4107666015625,466.6499938964844,473.75,452.2000122070313,460.0,14079114.0,,,,,,,,,,,,
2024-02-26,462.2192993164063,463.4500122070313,480.4500122070313,453.2000122070313,467.9500122070313,7027354.0,,,,,,,,,,,,
2024-03-04,456.7837524414063,458.0,474.8500061035156,445.25,466.4500122070313,4277541.0,,,,,,,,,,,,
2024-03-11,417.8374633789063,418.9500122070313,459.75,407.1000061035156,458.0,5391647.0,,,,,,,,,,,,
2024-03-18,429.6061096191406,430.75,435.25,405.25,420.0,2775553.0,,,,,,,,,,,,
2024-03-25,429.0076904296875,430.1499938964844,438.2000122070313,425.7999877929688,430.75,1727714.0,,,,,,,,,,,,
2024-04-01,451.2983703613281,452.5,456.4500122070313,431.8500061035156,431.8500061035156,5118034.0,,,,,,,,,,,,
2024-04-08,420.7297668457031,421.8500061035156,452.1499938964844,420.7000122070313,445.5499877929688,4015448.0,,,,,,,,,,,,
2024-04-15,410.2576293945313,411.3500061035156,424.4500122070313,404.3999938964844,416.0,3628259.0,,,,,,,,,,,,
2024-04-22,422.92388916015625,424.0499877929688,428.0499877929688,410.2999877929688,410.2999877929688,2946358.0,,,,,,,,,,,,
2024-04-29,422.2257690429688,423.3500061035156,428.5499877929688,418.25,426.6000061035156,2532105.0,,,,,,,,,,,,
