Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'DRREDDY.NS')","('High', 'DRREDDY.NS')","('Low', 'DRREDDY.NS')","('Open', 'DRREDDY.NS')","('Volume', 'DRREDDY.NS')","('Date', '')","('Close', 'DRREDDY.NS')","('High', 'DRREDDY.NS')","('Low', 'DRREDDY.NS')","('Open', 'DRREDDY.NS')","('Volume', 'DRREDDY.NS')"
2020-04-06,655.278564453125,724.3099975585938,762.0,629.3599853515625,629.3599853515625,34253945.0,,,,,,,,,,,,
2020-04-13,711.0076904296875,785.9099731445312,799.5800170898438,721.4400024414062,738.7999877929688,36641405.0,,,,,,,,,,,,
2020-04-20,724.2614135742188,800.5599975585938,818.8599853515625,762.0599975585938,784.7100219726562,42109515.0,,,,,,,,,,,,
2020-04-27,712.2291259765625,787.260009765625,818.75,774.510009765625,800.5599975585938,26018705.0,,,,,,,,,,,,
2020-05-04,720.85986328125,796.7999877929688,826.4400024414062,761.010009765625,770.0,30434205.0,,,,,,,,,,,,
2020-05-11,675.82421875,747.02001953125,795.5599975585938,743.4099731445312,795.5599975585938,24742240.0,,,,,,,,,,,,
2020-05-18,704.3673095703125,778.5700073242188,790.8300170898438,722.77001953125,752.030029296875,44439615.0,,,,,,,,,,,,
2020-05-25,736.6467895507812,814.25,818.1400146484375,762.7999877929688,778.5700073242188,22039150.0,,,,,,,,,,,,
2020-06-01,728.2601318359375,804.97998046875,818.469970703125,777.2000122070312,815.52001953125,27846300.0,,,,,,,,,,,,
2020-06-08,725.1932983398438,801.5900268554688,838.0,786.0,806.97998046875,30754740.0,,,,,,,,,,,,
2020-06-15,724.7681274414062,801.1199951171875,825.3800048828125,790.5499877929688,809.5999755859375,21315385.0,,,,,,,,,,,,
2020-06-22,723.50146484375,799.719970703125,827.3400268554688,793.0,806.4000244140625,17622070.0,,,,,,,,,,,,
2020-06-29,709.5421142578125,784.2899780273438,808.7999877929688,777.1699829101562,799.5999755859375,15206815.0,,,,,,,,,,,,
2020-07-06,706.6471557617188,781.0900268554688,791.4000244140625,762.7999877929688,785.0,21448030.0,,,,,,,,,,,,
2020-07-13,745.2413330078125,823.75,832.5900268554688,774.7999877929688,783.0599975585938,25542335.0,,,,,,,,,,,,
2020-07-20,760.01318359375,813.1900024414062,835.97998046875,801.2100219726562,827.8699951171875,19594180.0,,,,,,,,,,,,
2020-07-27,845.0811767578125,904.2100219726562,912.0,792.5900268554688,817.0,69651095.0,,,,,,,,,,,,
2020-08-03,854.8851318359375,914.7000122070312,941.4000244140624,898.030029296875,904.2100219726562,38489755.0,,,,,,,,,,,,
2020-08-10,844.772705078125,903.8800048828124,951.719970703125,894.0,921.0,30812535.0,,,,,,,,,,,,
2020-08-17,839.23046875,897.9500122070312,914.0,892.219970703125,903.8900146484376,17148905.0,,,,,,,,,,,,
2020-08-24,817.6504516601562,874.8599853515625,901.4199829101562,872.1599731445312,897.9500122070312,20479540.0,,,,,,,,,,,,
2020-08-31,807.9678955078125,864.5,896.6900024414062,843.3300170898438,875.0,24491780.0,,,,,,,,,,,,
2020-09-07,822.7533569335938,880.3200073242188,896.2999877929688,859.0499877929688,868.8300170898438,28477745.0,,,,,,,,,,,,
2020-09-14,996.91748046875,1066.6700439453125,1099.3900146484375,867.2000122070312,884.72998046875,182430785.0,,,,,,,,,,,,
2020-09-21,955.5796508789062,1022.4400024414062,1102.530029296875,1000.5,1066.6700439453125,170861320.0,,,,,,,,,,,,
2020-09-28,955.5516357421876,1022.4099731445312,1063.5999755859375,1013.280029296875,1039.989990234375,57997750.0,,,,,,,,,,,,
2020-10-05,963.2060546875,1030.5999755859375,1051.5999755859375,1011.2000122070312,1034.0,48323145.0,,,,,,,,,,,,
2020-10-12,949.6636352539062,1016.1099853515624,1064.56005859375,1004.0,1031.6199951171875,54779100.0,,,,,,,,,,,,
2020-10-19,938.0184326171876,1003.6500244140624,1043.0,966.2000122070312,1042.199951171875,59339820.0,,,,,,,,,,,,
2020-10-26,913.79345703125,977.72998046875,1030.0,974.030029296875,1001.5999755859376,52267105.0,,,,,,,,,,,,
2020-11-02,916.4664306640624,980.5900268554688,999.8599853515624,964.1599731445312,979.2000122070312,31388905.0,,,,,,,,,,,,
2020-11-09,910.6904907226562,974.4099731445312,990.7999877929688,935.8800048828124,985.0,42111405.0,,,,,,,,,,,,
2020-11-16,873.1005859375,934.1900024414062,975.969970703125,931.260009765625,971.3800048828124,26527485.0,,,,,,,,,,,,
2020-11-23,902.6341552734376,965.7899780273438,1003.4000244140624,934.219970703125,937.0,52024950.0,,,,,,,,,,,,
2020-11-30,917.5132446289062,981.7100219726562,992.1099853515624,961.2000122070312,965.7899780273438,23876085.0,,,,,,,,,,,,
2020-12-07,937.7754516601562,1003.3900146484376,1020.0,981.02001953125,986.0,34016800.0,,,,,,,,,,,,
2020-12-14,977.3654174804688,1045.75,1052.5699462890625,990.4000244140624,990.4000244140624,40434595.0,,,,,,,,,,,,
2020-12-21,972.327880859375,1040.3599853515625,1054.8399658203125,987.27001953125,1048.5999755859375,24265935.0,,,,,,,,,,,,
2020-12-28,979.7206420898438,1048.27001953125,1053.800048828125,1028.5,1045.6300048828125,17795780.0,,,,,,,,,,,,
2021-01-04,997.8333129882812,1067.6500244140625,1072.0,1045.199951171875,1052.0,18720130.0,,,,,,,,,,,,
2021-01-11,974.384033203125,1042.56005859375,1088.699951171875,1039.1199951171875,1068.800048828125,16889620.0,,,,,,,,,,,,
2021-01-18,941.5045166015624,1007.3800048828124,1047.5899658203125,997.0,1046.199951171875,18522925.0,,,,,,,,,,,,
2021-01-25,860.3432006835938,920.5399780273438,1025.6800537109375,910.0,1008.4000244140624,28837320.0,,,,,,,,,,,,
2021-02-01,897.3910522460938,960.1799926757812,966.0,876.2000122070312,912.010009765625,67101460.0,,,,,,,,,,,,
2021-02-08,895.7274780273438,958.4000244140624,981.989990234375,952.2000122070312,973.0,28856110.0,,,,,,,,,,,,
2021-02-15,875.0632934570312,936.2899780273438,966.7100219726562,906.0,958.4000244140624,25634880.0,,,,,,,,,,,,
2021-02-22,827.4169921875,885.3099975585938,945.3900146484376,875.4000244140625,941.5999755859376,32037910.0,,,,,,,,,,,,
2021-03-01,839.7445678710938,898.5,916.6699829101562,878.030029296875,889.0,28483625.0,,,,,,,,,,,,
2021-03-08,827.4076538085938,885.2999877929688,905.989990234375,880.6199951171875,900.0,12086735.0,,,,,,,,,,,,
2021-03-15,798.9862670898438,854.8900146484375,893.3400268554688,827.0,892.0,27173825.0,,,,,,,,,,,,
2021-03-22,823.5758056640625,881.2000122070312,884.5999755859375,853.6500244140625,855.3800048828125,19908385.0,,,,,,,,,,,,
2021-03-29,857.5300903320312,917.530029296875,918.989990234375,881.2000122070312,881.2000122070312,11432375.0,,,,,,,,,,,,
2021-04-05,889.8020629882812,952.0599975585938,958.7999877929688,884.780029296875,912.0,23054730.0,,,,,,,,,,,,
2021-04-12,914.6533203125,978.6500244140624,1028.93994140625,939.0,955.0,50179645.0,,,,,,,,,,,,
2021-04-19,947.0747680664062,1013.3400268554688,1058.0,961.4099731445312,978.5999755859376,50539685.0,,,,,,,,,,,,
2021-04-26,965.093994140625,1032.6199951171875,1042.199951171875,1004.27001953125,1025.0,25656230.0,,,,,,,,,,,,
2021-05-03,967.26220703125,1034.93994140625,1050.4000244140625,1010.8699951171876,1038.7900390625,22539800.0,,,,,,,,,,,,
2021-05-10,971.4025268554688,1039.3699951171875,1079.6800537109375,1032.0,1076.0,35232750.0,,,,,,,,,,,,
2021-05-17,975.0663452148438,1043.2900390625,1060.97998046875,1029.0,1050.0,23429495.0,,,,,,,,,,,,
2021-05-24,970.9727172851562,1038.9100341796875,1067.0,1030.0,1047.199951171875,17813655.0,,,,,,,,,,,,
2021-05-31,982.2720947265624,1051.0,1070.800048828125,1034.22998046875,1043.4000244140625,15646105.0,,,,,,,,,,,,
2021-06-07,1019.2825927734376,1090.5999755859375,1097.97998046875,1030.02001953125,1052.199951171875,16962750.0,,,,,,,,,,,,
2021-06-14,987.674072265625,1056.780029296875,1103.0,1046.9599609375,1090.5999755859375,17850040.0,,,,,,,,,,,,
2021-06-21,992.421875,1061.8599853515625,1069.989990234375,1045.4000244140625,1055.0,10418710.0,,,,,,,,,,,,
2021-06-28,1042.2177734375,1115.1400146484375,1120.0,1062.510009765625,1065.800048828125,15203000.0,,,,,,,,,,,,
2021-07-05,1020.6471557617188,1092.06005859375,1122.9200439453125,1083.3900146484375,1115.239990234375,9630600.0,,,,,,,,,,,,
2021-07-12,1034.248779296875,1081.31005859375,1106.800048828125,1073.5,1099.97998046875,8980410.0,,,,,,,,,,,,
2021-07-19,1037.2330322265625,1084.4300537109375,1089.0,1064.52001953125,1079.5999755859375,4989475.0,,,,,,,,,,,,
2021-07-26,901.2313232421876,942.239990234375,1089.4000244140625,932.0,1083.800048828125,58795130.0,,,,,,,,,,,,
2021-08-02,915.59765625,957.260009765625,962.0,937.52001953125,947.7999877929688,17261960.0,,,,,,,,,,,,
2021-08-09,889.9449462890625,930.4400024414062,971.77001953125,926.4000244140624,959.0,15511570.0,,,,,,,,,,,,
2021-08-16,871.5422973632812,911.2000122070312,951.010009765625,901.5999755859376,928.0,11129535.0,,,,,,,,,,,,
2021-08-23,880.064453125,920.1099853515624,922.1599731445312,889.1400146484375,919.7999877929688,13368530.0,,,,,,,,,,,,
2021-08-30,937.0706176757812,979.7100219726562,981.8499755859376,915.6099853515624,923.7999877929688,17640120.0,,,,,,,,,,,,
2021-09-06,939.6530151367188,982.4099731445312,988.6599731445312,971.1099853515624,988.0,9494265.0,,,,,,,,,,,,
2021-09-13,934.3923950195312,976.9099731445312,999.2999877929688,973.8099975585938,985.780029296875,8401495.0,,,,,,,,,,,,
2021-09-20,916.3724365234376,958.0700073242188,977.1099853515624,949.0499877929688,975.0,8674365.0,,,,,,,,,,,,
2021-09-27,948.0317993164062,991.1699829101562,997.0,946.5999755859376,959.4600219726562,11523605.0,,,,,,,,,,,,
2021-10-04,927.6301879882812,969.8400268554688,1015.4000244140624,964.2000122070312,991.0,11683740.0,,,,,,,,,,,,
2021-10-11,948.5770263671876,991.739990234375,1001.9299926757812,965.5800170898438,974.0,7536040.0,,,,,,,,,,,,
2021-10-18,887.123291015625,927.489990234375,994.989990234375,918.6500244140624,989.0,10346315.0,,,,,,,,,,,,
2021-10-25,891.2840576171875,931.8400268554688,983.5700073242188,905.2100219726562,930.1799926757812,15741235.0,,,,,,,,,,,,
2021-11-01,911.7430419921876,953.22998046875,966.989990234375,925.8099975585938,937.0,7396505.0,,,,,,,,,,,,
2021-11-08,926.4918823242188,968.6500244140624,974.0,940.219970703125,952.0,6904875.0,,,,,,,,,,,,
2021-11-15,893.6273193359375,934.2899780273438,980.2000122070312,930.219970703125,968.2000122070312,5168865.0,,,,,,,,,,,,
2021-11-22,908.8257446289062,950.1799926757812,964.0,910.2999877929688,935.2899780273438,11058110.0,,,,,,,,,,,,
2021-11-29,879.2896728515625,919.2999877929688,977.0,916.5999755859376,970.0,14119750.0,,,,,,,,,,,,
2021-12-06,878.6775512695312,918.6599731445312,923.9000244140624,888.260009765625,921.8499755859376,6911605.0,,,,,,,,,,,,
2021-12-13,864.2634887695312,903.5900268554688,935.5999755859376,899.3599853515625,935.5999755859376,7512830.0,,,,,,,,,,,,
2021-12-20,887.3528442382812,927.72998046875,946.0,892.4000244140625,899.239990234375,6161380.0,,,,,,,,,,,,
2021-12-27,938.68701171875,981.4000244140624,986.2100219726562,924.219970703125,924.8200073242188,11775900.0,,,,,,,,,,,,
2022-01-03,900.6957397460938,941.6799926757812,986.0599975585938,938.0,981.4000244140624,8658035.0,,,,,,,,,,,,
2022-01-10,897.0228271484375,937.8400268554688,951.9199829101562,926.7999877929688,945.6799926757812,8175655.0,,,,,,,,,,,,
2022-01-17,860.09326171875,899.22998046875,946.8800048828124,887.0,933.0999755859376,10731755.0,,,,,,,,,,,,
2022-01-24,806.9992065429688,843.719970703125,897.9600219726562,835.0900268554688,897.219970703125,14529450.0,,,,,,,,,,,,
2022-01-31,832.5084228515625,870.3900146484375,887.3900146484375,848.010009765625,849.989990234375,8818745.0,,,,,,,,,,,,
2022-02-07,827.4296264648438,865.0800170898438,879.0,850.010009765625,864.0,7133220.0,,,,,,,,,,,,
2022-02-14,826.6165771484375,864.22998046875,874.5599975585938,833.3499755859375,850.0,8875745.0,,,,,,,,,,,,
2022-02-21,798.9647827148438,835.3200073242188,883.3300170898438,809.989990234375,875.2000122070312,12214175.0,,,,,,,,,,,,
2022-02-28,732.4034423828125,765.72998046875,830.0,730.7999877929688,830.0,25331300.0,,,,,,,,,,,,
2022-03-07,760.5143432617188,795.1199951171875,799.2000122070312,733.5999755859375,749.7999877929688,20109930.0,,,,,,,,,,,,
2022-03-14,773.2451171875,808.4299926757812,810.0,776.0,792.2000122070312,10863575.0,,,,,,,,,,,,
2022-03-21,834.3257446289062,872.2899780273438,875.0,794.0,814.7999877929688,26692595.0,,,,,,,,,,,,
2022-03-28,818.6395263671875,855.8900146484375,877.5,847.8300170898438,871.9600219726562,12302035.0,,,,,,,,,,,,
2022-04-04,847.5059814453125,886.0700073242188,895.530029296875,853.260009765625,868.0,10513835.0,,,,,,,,,,,,
2022-04-11,822.4176025390625,859.8400268554688,890.0,858.1199951171875,886.0,4780045.0,,,,,,,,,,,,
2022-04-18,802.0541381835938,838.5499877929688,870.3099975585938,833.4000244140625,855.0,9427070.0,,,,,,,,,,,,
2022-04-25,790.4234619140625,826.3900146484375,853.2000122070312,812.2000122070312,830.0,7611385.0,,,,,,,,,,,,
2022-05-02,751.9156494140625,786.1300048828125,829.0499877929688,776.0,824.4299926757812,5099825.0,,,,,,,,,,,,
2022-05-09,750.700927734375,784.8599853515625,795.7999877929688,757.969970703125,785.7999877929688,5817345.0,,,,,,,,,,,,
2022-05-16,812.8336791992188,849.8200073242188,859.8200073242188,765.8099975585938,784.5999755859375,26398315.0,,,,,,,,,,,,
2022-05-23,839.8828735351562,878.0999755859375,881.7999877929688,847.239990234375,849.8200073242188,14906855.0,,,,,,,,,,,,
2022-05-30,830.2224731445312,868.0,885.3499755859375,858.0,880.7999877929688,9540160.0,,,,,,,,,,,,
2022-06-06,832.431884765625,870.3099975585938,872.7999877929688,820.739990234375,866.4000244140625,12246390.0,,,,,,,,,,,,
2022-06-13,793.2450561523438,829.3400268554688,871.8599853515625,813.2100219726562,864.5999755859375,11975940.0,,,,,,,,,,,,
2022-06-20,824.4166259765625,861.9299926757812,874.510009765625,821.4199829101562,829.3400268554688,8620720.0,,,,,,,,,,,,
2022-06-27,839.0029296875,877.1799926757812,883.0,858.010009765625,879.969970703125,8351035.0,,,,,,,,,,,,
2022-07-04,842.8861694335938,881.239990234375,893.5,859.2000122070312,872.4199829101562,9667080.0,,,,,,,,,,,,
2022-07-11,869.6293334960938,909.2000122070312,922.510009765625,870.02001953125,875.8300170898438,14698805.0,,,,,,,,,,,,
2022-07-18,842.3662109375,874.7000122070312,922.760009765625,870.5999755859375,915.2000122070312,10362350.0,,,,,,,,,,,,
2022-07-25,787.8295288085938,818.0700073242188,878.1699829101562,811.1199951171875,875.530029296875,19269655.0,,,,,,,,,,,,
2022-08-01,800.6378784179688,831.3699951171875,838.760009765625,808.0,827.9600219726562,12455020.0,,,,,,,,,,,,
2022-08-08,820.6593627929688,852.1599731445312,857.9199829101562,831.3699951171875,831.3699951171875,7456475.0,,,,,,,,,,,,
2022-08-15,809.7192993164062,840.7999877929688,865.97998046875,826.6699829101562,852.1599731445312,10549745.0,,,,,,,,,,,,
2022-08-22,813.4365844726562,844.6599731445312,855.0,829.0,833.8200073242188,6929705.0,,,,,,,,,,,,
2022-08-29,807.01318359375,837.989990234375,852.3200073242188,831.4299926757812,834.0,5990935.0,,,,,,,,,,,,
2022-09-05,819.5615234375,851.02001953125,863.9000244140625,831.0,839.0,6933240.0,,,,,,,,,,,,
2022-09-12,785.3256225585938,815.469970703125,861.3900146484375,812.1599731445312,852.0,8970535.0,,,,,,,,,,,,
2022-09-19,797.2384033203125,827.8400268554688,853.8200073242188,799.4000244140625,814.0,10410865.0,,,,,,,,,,,,
2022-09-26,835.0856323242188,867.1400146484375,881.4000244140625,817.8599853515625,823.8400268554688,15281330.0,,,,,,,,,,,,
2022-10-03,842.972900390625,875.3300170898438,889.97998046875,862.47998046875,863.0,7589620.0,,,,,,,,,,,,
2022-10-10,830.2896728515625,862.1599731445312,877.5999755859375,843.010009765625,870.0,6933680.0,,,,,,,,,,,,
2022-10-17,834.1417846679688,866.1599731445312,878.8099975585938,856.0,861.0,4923315.0,,,,,,,,,,,,
2022-10-24,859.0170288085938,891.989990234375,903.7999877929688,871.0,872.9600219726562,7252415.0,,,,,,,,,,,,
2022-10-31,871.5653686523438,905.02001953125,929.0,868.9299926757812,906.2000122070312,22418020.0,,,,,,,,,,,,
2022-11-07,874.3292846679688,907.8900146484376,923.2000122070312,888.8800048828125,906.2000122070312,10250625.0,,,,,,,,,,,,
2022-11-14,849.21337890625,881.8099975585938,908.989990234375,863.0,880.0,11461520.0,,,,,,,,,,,,
2022-11-21,850.9564208984375,883.6199951171875,887.989990234375,863.510009765625,876.0,8798015.0,,,,,,,,,,,,
2022-11-28,868.7340698242188,902.0800170898438,906.3599853515624,877.2999877929688,882.9500122070312,11850140.0,,,,,,,,,,,,
2022-12-05,848.8377075195312,881.4199829101562,906.4000244140624,864.0,905.97998046875,8291515.0,,,,,,,,,,,,
2022-12-12,829.9622802734375,861.8200073242188,905.52001953125,852.25,873.4099731445312,21839625.0,,,,,,,,,,,,
2022-12-19,830.2223510742188,862.0900268554688,891.2000122070312,858.25,868.989990234375,8851605.0,,,,,,,,,,,,
2022-12-26,816.1812744140625,847.510009765625,870.9299926757812,840.2000122070312,866.4099731445312,8994845.0,,,,,,,,,,,,
2023-01-02,822.7684326171875,854.3499755859375,863.8599853515625,841.7999877929688,851.75,3932965.0,,,,,,,,,,,,
2023-01-09,832.1387939453125,864.0800170898438,869.6599731445312,848.4199829101562,858.6300048828125,5789180.0,,,,,,,,,,,,
2023-01-16,837.9554443359375,870.1199951171875,878.989990234375,856.0,867.9400024414062,4968275.0,,,,,,,,,,,,
2023-01-23,830.9060668945312,862.7999877929688,876.1799926757812,835.02001953125,871.989990234375,8342185.0,,,,,,,,,,,,
2023-01-30,839.4481811523438,871.6699829101562,885.97998046875,856.989990234375,863.989990234375,10882330.0,,,,,,,,,,,,
2023-02-06,866.6539306640625,899.9199829101562,905.9099731445312,857.0,876.030029296875,8440285.0,,,,,,,,,,,,
2023-02-13,868.7244262695312,902.0700073242188,912.7999877929688,892.7000122070312,901.6199951171876,6766960.0,,,,,,,,,,,,
2023-02-20,865.0167236328125,898.219970703125,907.7100219726562,888.2000122070312,904.0,5388350.0,,,,,,,,,,,,
2023-02-27,854.7797241210938,887.5900268554688,898.219970703125,859.4000244140625,898.219970703125,7850400.0,,,,,,,,,,,,
2023-03-06,846.6131591796875,879.1099853515625,891.760009765625,870.0,887.4000244140625,4759760.0,,,,,,,,,,,,
2023-03-13,854.4329833984375,887.22998046875,892.6300048828125,861.7999877929688,875.0,9149430.0,,,,,,,,,,,,
2023-03-20,859.8259887695312,892.8300170898438,899.9000244140625,881.8400268554688,886.2000122070312,11078810.0,,,,,,,,,,,,
2023-03-27,890.3734130859375,924.5499877929688,931.2999877929688,893.010009765625,898.0,7960280.0,,,,,,,,,,,,
2023-04-03,905.13671875,939.8800048828124,942.239990234375,919.6199951171876,929.7899780273438,4784580.0,,,,,,,,,,,,
2023-04-10,934.701904296875,970.5800170898438,983.9199829101562,937.5999755859376,946.4000244140624,7802550.0,,,,,,,,,,,,
2023-04-17,937.7546997070312,973.75,988.0,963.9500122070312,975.3900146484376,10256705.0,,,,,,,,,,,,
2023-04-24,949.5230102539062,985.969970703125,987.7999877929688,950.4199829101562,970.7999877929688,7185080.0,,,,,,,,,,,,
2023-05-01,951.95947265625,988.5,997.7999877929688,980.6799926757812,985.969970703125,3561945.0,,,,,,,,,,,,
2023-05-08,860.2015380859375,893.219970703125,993.3400268554688,889.0,989.0,24166530.0,,,,,,,,,,,,
2023-05-15,845.9197998046875,878.3900146484375,909.5800170898438,876.8099975585938,894.030029296875,8526445.0,,,,,,,,,,,,
2023-05-22,872.6920776367188,906.1900024414062,907.7999877929688,876.8499755859375,881.7999877929688,6311775.0,,,,,,,,,,,,
2023-05-29,888.00439453125,922.0900268554688,924.0,896.1900024414062,909.5800170898438,12650110.0,,,,,,,,,,,,
2023-06-05,898.8577270507812,933.3599853515624,941.0,919.3400268554688,926.2000122070312,5721510.0,,,,,,,,,,,,
2023-06-12,946.6724243164062,983.010009765625,988.0,930.8900146484376,939.0,10359290.0,,,,,,,,,,,,
2023-06-19,961.8594970703124,998.780029296875,1004.7999877929688,972.4099731445312,990.2000122070312,9769050.0,,,,,,,,,,,,
2023-06-26,993.7744750976562,1031.9200439453125,1034.989990234375,990.4000244140624,997.97998046875,13794485.0,,,,,,,,,,,,
2023-07-03,998.1851196289062,1036.5,1054.6300048828125,1017.010009765625,1031.9200439453125,9753830.0,,,,,,,,,,,,
2023-07-10,980.7638549804688,1018.4099731445312,1043.0,1015.25,1038.989990234375,7240980.0,,,,,,,,,,,,
2023-07-17,1026.5089111328125,1057.6400146484375,1078.93994140625,1018.5999755859376,1019.9299926757812,12391710.0,,,,,,,,,,,,
2023-07-24,1083.7333984375,1116.5999755859375,1123.5999755859375,1055.6500244140625,1055.6500244140625,16702335.0,,,,,,,,,,,,
2023-07-31,1096.6517333984375,1129.9100341796875,1146.800048828125,1114.0,1116.9100341796875,9811060.0,,,,,,,,,,,,
2023-08-07,1130.320556640625,1164.5999755859375,1183.3299560546875,1123.780029296875,1132.0,20574125.0,,,,,,,,,,,,
2023-08-14,1140.3077392578125,1174.8900146484375,1196.0,1155.0,1165.989990234375,12895575.0,,,,,,,,,,,,
2023-08-21,1121.828125,1155.8499755859375,1197.93994140625,1154.1099853515625,1174.050048828125,15003465.0,,,,,,,,,,,,
2023-08-28,1082.86962890625,1115.7099609375,1165.800048828125,1110.02001953125,1156.0,13444825.0,,,,,,,,,,,,
2023-09-04,1083.8887939453125,1116.760009765625,1133.3399658203125,1111.8499755859375,1117.0,9256300.0,,,,,,,,,,,,
2023-09-11,1129.6412353515625,1163.9000244140625,1168.5699462890625,1117.010009765625,1119.0,8675595.0,,,,,,,,,,,,
2023-09-18,1070.9317626953125,1103.4100341796875,1165.760009765625,1100.4000244140625,1164.199951171875,8897645.0,,,,,,,,,,,,
2023-09-25,1084.5098876953125,1117.4000244140625,1126.0,1082.199951171875,1105.969970703125,10074360.0,,,,,,,,,,,,
2023-10-02,1053.044189453125,1084.97998046875,1117.4000244140625,1080.0,1117.4000244140625,7806290.0,,,,,,,,,,,,
2023-10-09,1059.8963623046875,1092.0400390625,1117.5999755859375,1080.030029296875,1082.010009765625,9177480.0,,,,,,,,,,,,
2023-10-16,1081.0740966796875,1113.8599853515625,1138.949951171875,1092.0,1097.800048828125,9168055.0,,,,,,,,,,,,
2023-10-23,1047.6866455078125,1079.4599609375,1133.3900146484375,1068.1800537109375,1105.0999755859375,7618135.0,,,,,,,,,,,,
2023-10-30,1021.626953125,1052.6099853515625,1088.18994140625,1041.1099853515625,1078.7900390625,11239975.0,,,,,,,,,,,,
2023-11-06,1053.044189453125,1084.97998046875,1100.0699462890625,1056.6400146484375,1060.0,11230755.0,,,,,,,,,,,,
2023-11-13,1089.275390625,1122.31005859375,1127.9000244140625,1076.4200439453125,1086.0,6094005.0,,,,,,,,,,,,
2023-11-20,1095.99169921875,1129.22998046875,1151.3699951171875,1117.1800537109375,1122.989990234375,9846375.0,,,,,,,,,,,,
2023-11-27,1116.0338134765625,1149.8800048828125,1171.31005859375,1129.22998046875,1129.22998046875,8817435.0,,,,,,,,,,,,
2023-12-04,1118.8485107421875,1152.780029296875,1169.97998046875,1141.6099853515625,1160.0,9836555.0,,,,,,,,,,,,
2023-12-11,1084.9854736328125,1117.8900146484375,1126.9599609375,1074.0,1100.0,23687430.0,,,,,,,,,,,,
2023-12-18,1092.4102783203125,1125.5400390625,1137.800048828125,1094.239990234375,1117.0,8706800.0,,,,,,,,,,,,
2023-12-25,1125.4482421875,1159.5799560546875,1178.1600341796875,1120.260009765625,1125.5400390625,9473305.0,,,,,,,,,,,,
2024-01-01,1132.776123046875,1167.1300048828125,1194.0,1160.0,1160.0,8345270.0,,,,,,,,,,,,
2024-01-08,1104.2802734375,1137.77001953125,1176.199951171875,1129.02001953125,1176.1800537109375,8122410.0,,,,,,,,,,,,
2024-01-15,1100.2718505859375,1133.6400146484375,1159.800048828125,1104.1300048828125,1147.5899658203125,7955810.0,,,,,,,,,,,,
2024-01-22,1136.6292724609375,1171.0999755859375,1185.0,1128.18994140625,1133.6400146484375,10251715.0,,,,,,,,,,,,
2024-01-29,1172.3460693359375,1207.9000244140625,1229.8800048828125,1148.0400390625,1160.0,15742365.0,,,,,,,,,,,,
2024-02-05,1194.93115234375,1231.1700439453125,1243.989990234375,1198.219970703125,1207.800048828125,10697000.0,,,,,,,,,,,,
2024-02-12,1226.2415771484375,1263.4300537109375,1281.969970703125,1234.02001953125,1246.8599853515625,10852490.0,,,,,,,,,,,,
2024-02-19,1250.5057373046875,1288.4300537109375,1298.81005859375,1246.27001953125,1263.4300537109375,7051275.0,,,,,,,,,,,,
2024-02-26,1202.2491455078125,1238.7099609375,1301.1800537109375,1234.4200439453125,1289.010009765625,12006265.0,,,,,,,,,,,,
