Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'BANKBARODA.NS')","('High', 'BANKBARODA.NS')","('Low', 'BANKBARODA.NS')","('Open', 'BANKBARODA.NS')","('Volume', 'BANKBARODA.NS')","('Date', '')","('Close', 'BANKBARODA.NS')","('High', 'BANKBARODA.NS')","('Low', 'BANKBARODA.NS')","('Open', 'BANKBARODA.NS')","('Volume', 'BANKBARODA.NS')"
2020-06-01,42.64364242553711,46.5,47.0,39.400001525878906,39.70000076293945,347415704.0,,,,,,,,,,,,
2020-06-08,41.68072509765625,45.45000076293945,49.0,41.84999847412109,48.0,288178055.0,,,,,,,,,,,,
2020-06-15,43.14802551269531,47.04999923706055,47.5,43.650001525878906,45.20000076293945,217037373.0,,,,,,,,,,,,
2020-06-22,47.54995346069336,51.84999847412109,54.79999923706055,47.400001525878906,47.54999923706055,365227597.0,,,,,,,,,,,,
2020-06-29,46.54117965698242,50.75,52.400001525878906,48.20000076293945,51.5,189313848.0,,,,,,,,,,,,
2020-07-06,47.320682525634766,51.59999847412109,54.09999847412109,49.70000076293945,51.0,235931450.0,,,,,,,,,,,,
2020-07-13,45.30314254760742,49.400001525878906,52.45000076293945,46.900001525878906,52.0,143611319.0,,,,,,,,,,,,
2020-07-20,44.569480895996094,48.59999847412109,50.29999923706055,47.70000076293945,49.45000076293945,132210255.0,,,,,,,,,,,,
2020-07-27,42.91876220703125,46.79999923706055,48.650001525878906,45.45000076293945,48.59999847412109,135167795.0,,,,,,,,,,,,
2020-08-03,44.34021759033203,48.34999847412109,48.84999847412109,45.900001525878906,46.45000076293945,133654078.0,,,,,,,,,,,,
2020-08-10,42.276817321777344,46.09999847412109,49.900001525878906,45.79999923706055,48.95000076293945,200768330.0,,,,,,,,,,,,
2020-08-17,44.34021759033203,48.34999847412109,48.84999847412109,45.650001525878906,46.70000076293945,133653588.0,,,,,,,,,,,,
2020-08-24,47.320682525634766,51.59999847412109,52.20000076293945,47.5,48.70000076293945,241343577.0,,,,,,,,,,,,
2020-08-31,42.09340286254883,45.900001525878906,53.95000076293945,45.75,53.5,189269676.0,,,,,,,,,,,,
2020-09-07,42.13925552368164,45.95000076293945,46.5,43.79999923706055,46.0,107569821.0,,,,,,,,,,,,
2020-09-14,41.31389236450195,45.04999923706055,46.70000076293945,44.900001525878906,46.150001525878906,64952297.0,,,,,,,,,,,,
2020-09-21,38.10415649414063,41.54999923706055,45.29999923706055,39.5,45.29999923706055,117732672.0,,,,,,,,,,,,
2020-09-28,38.470985412597656,41.95000076293945,43.59999847412109,40.29999923706055,42.09999847412109,106847631.0,,,,,,,,,,,,
2020-10-05,40.626094818115234,44.29999923706055,44.45000076293945,40.79999923706055,42.09999847412109,121770330.0,,,,,,,,,,,,
2020-10-12,36.95782470703125,40.29999923706055,45.54999923706055,39.900001525878906,44.400001525878906,114502091.0,,,,,,,,,,,,
2020-10-19,39.57146835327149,43.150001525878906,43.84999847412109,40.54999923706055,41.0,166841818.0,,,,,,,,,,,,
2020-10-26,38.24171829223633,41.70000076293945,43.75,41.04999923706055,43.04999923706055,158697673.0,,,,,,,,,,,,
2020-11-02,42.0016975402832,45.79999923706055,46.54999923706055,41.84999847412109,42.09999847412109,192724277.0,,,,,,,,,,,,
2020-11-09,42.78120422363281,46.650001525878906,48.900001525878906,44.400001525878906,46.34999847412109,164746720.0,,,,,,,,,,,,
2020-11-16,43.606563568115234,47.54999923706055,49.900001525878906,46.54999923706055,46.54999923706055,119913515.0,,,,,,,,,,,,
2020-11-23,47.0914192199707,51.34999847412109,52.5,46.0,47.84999847412109,264469722.0,,,,,,,,,,,,
2020-11-30,54.15283966064453,59.04999923706055,59.75,51.150001525878906,51.34999847412109,281468784.0,,,,,,,,,,,,
2020-12-07,60.022071838378906,65.44999694824219,68.25,58.5,59.20000076293945,455379797.0,,,,,,,,,,,,
2020-12-14,57.86696243286133,63.09999847412109,68.0999984741211,62.0,66.3499984741211,194474759.0,,,,,,,,,,,,
2020-12-21,55.80356216430664,60.84999847412109,63.5,56.20000076293945,62.25,175008343.0,,,,,,,,,,,,
2020-12-28,59.15085983276367,64.5,64.80000305175781,60.75,61.5,167775683.0,,,,,,,,,,,,
2021-01-04,60.11378479003906,65.55000305175781,67.69999694824219,64.30000305175781,65.0999984741211,170437785.0,,,,,,,,,,,,
2021-01-11,68.9176254272461,75.1500015258789,77.9000015258789,63.09999847412109,66.0,366798311.0,,,,,,,,,,,,
2021-01-18,67.26690673828125,73.3499984741211,80.80000305175781,72.05000305175781,75.44999694824219,256026021.0,,,,,,,,,,,,
2021-01-25,62.40645599365234,68.05000305175781,76.1500015258789,64.5,74.5999984741211,352501564.0,,,,,,,,,,,,
2021-02-01,75.65807342529297,82.5,89.0,67.69999694824219,68.94999694824219,443729908.0,,,,,,,,,,,,
2021-02-08,71.85224914550781,78.3499984741211,85.0999984741211,76.8499984741211,83.5,258921778.0,,,,,,,,,,,,
2021-02-15,83.63655853271484,91.1999969482422,99.8499984741211,78.5999984741211,79.0999984741211,635414274.0,,,,,,,,,,,,
2021-02-22,78.31757354736328,85.4000015258789,93.75,85.0,91.4000015258789,325407134.0,,,,,,,,,,,,
2021-03-01,73.96150207519531,80.6500015258789,87.80000305175781,79.5,85.4000015258789,309076255.0,,,,,,,,,,,,
2021-03-08,70.93517303466797,77.3499984741211,83.5,76.5999984741211,82.0,175841350.0,,,,,,,,,,,,
2021-03-15,67.58788299560547,73.69999694824219,79.94999694824219,69.55000305175781,77.94999694824219,313391683.0,,,,,,,,,,,,
2021-03-22,64.88253021240234,70.75,75.8499984741211,68.0,73.80000305175781,255874581.0,,,,,,,,,,,,
2021-03-29,69.33030700683594,75.5999984741211,76.0,70.75,70.75,176596986.0,,,,,,,,,,,,
2021-04-05,67.86299896240234,74.0,77.4000015258789,70.80000305175781,75.0999984741211,211769271.0,,,,,,,,,,,,
2021-04-12,61.76450347900391,67.3499984741211,72.0,63.25,72.0,213837041.0,,,,,,,,,,,,
2021-04-19,57.72940444946289,62.95000076293945,65.80000305175781,61.75,65.0,178009928.0,,,,,,,,,,,,
2021-04-26,61.21426010131836,66.75,69.75,63.20000076293945,63.5,230494117.0,,,,,,,,,,,,
2021-05-03,64.6991195678711,70.55000305175781,73.0,64.3499984741211,65.94999694824219,293383518.0,,,,,,,,,,,,
2021-05-10,67.86299896240234,74.0,79.94999694824219,70.69999694824219,71.3499984741211,322132601.0,,,,,,,,,,,,
2021-05-17,74.09906768798828,80.80000305175781,81.1500015258789,73.80000305175781,74.80000305175781,376082410.0,,,,,,,,,,,,
2021-05-24,76.89611053466797,83.8499984741211,84.5999984741211,79.80000305175781,82.30000305175781,439779049.0,,,,,,,,,,,,
2021-05-31,75.06198120117188,81.8499984741211,83.5,78.5999984741211,83.0,320439813.0,,,,,,,,,,,,
2021-06-07,77.44635772705078,84.44999694824219,86.25,80.19999694824219,82.5999984741211,293511415.0,,,,,,,,,,,,
2021-06-14,73.54882049560547,80.19999694824219,87.0,77.05000305175781,84.0,293137957.0,,,,,,,,,,,,
2021-06-21,76.57514190673828,83.5,84.19999694824219,77.4000015258789,78.30000305175781,229975855.0,,,,,,,,,,,,
2021-06-28,78.1341552734375,85.19999694824219,88.9000015258789,84.19999694824219,84.25,296671208.0,,,,,,,,,,,,
2021-07-05,76.71270751953125,83.6500015258789,87.19999694824219,82.4000015258789,85.9000015258789,169240840.0,,,,,,,,,,,,
2021-07-12,74.92442321777344,81.69999694824219,85.1500015258789,81.4000015258789,84.4000015258789,162010884.0,,,,,,,,,,,,
2021-07-19,73.22784423828125,79.8499984741211,81.5999984741211,78.4000015258789,81.4000015258789,104666282.0,,,,,,,,,,,,
2021-07-26,73.64053344726562,80.30000305175781,81.5,76.9000015258789,79.80000305175781,134825385.0,,,,,,,,,,,,
2021-08-02,76.48343658447266,83.4000015258789,84.5999984741211,80.30000305175781,80.94999694824219,217123995.0,,,,,,,,,,,,
2021-08-09,74.23661041259766,80.94999694824219,85.4000015258789,77.5,85.25,190219671.0,,,,,,,,,,,,
2021-08-16,68.00056457519531,74.1500015258789,81.75,73.5999984741211,80.8499984741211,112959199.0,,,,,,,,,,,,
2021-08-23,68.36738586425781,74.55000305175781,76.5,72.5,75.30000305175781,114513627.0,,,,,,,,,,,,
2021-08-30,72.63174438476562,79.19999694824219,80.30000305175781,74.75,74.94999694824219,115137121.0,,,,,,,,,,,,
2021-09-06,72.58589935302734,79.1500015258789,80.5,76.69999694824219,79.5999984741211,72113349.0,,,,,,,,,,,,
2021-09-13,75.47466278076172,82.30000305175781,86.6500015258789,78.0,78.75,208387865.0,,,,,,,,,,,,
2021-09-20,71.39371490478516,77.8499984741211,82.1500015258789,76.9000015258789,81.4000015258789,118906615.0,,,,,,,,,,,,
2021-09-27,75.61222076416016,82.44999694824219,83.69999694824219,77.80000305175781,78.1500015258789,179070924.0,,,,,,,,,,,,
2021-10-04,80.79364776611328,88.0999984741211,88.9000015258789,82.0,82.94999694824219,209273943.0,,,,,,,,,,,,
2021-10-11,81.3897476196289,88.75,90.1999969482422,86.30000305175781,89.69999694824219,196240937.0,,,,,,,,,,,,
2021-10-18,86.708740234375,94.5500030517578,97.4000015258789,86.9000015258789,90.5,479699617.0,,,,,,,,,,,,
2021-10-25,89.41409301757812,97.5,103.75,93.0,95.5,500334494.0,,,,,,,,,,,,
2021-11-01,94.09113311767578,102.5999984741211,104.3499984741211,97.25,98.4000015258789,172704575.0,,,,,,,,,,,,
2021-11-08,92.9448013305664,101.3499984741211,108.0,99.25,103.0,311220735.0,,,,,,,,,,,,
2021-11-15,88.26775360107422,96.25,102.4499969482422,95.5,102.0,124355512.0,,,,,,,,,,,,
2021-11-22,81.48146057128906,88.8499984741211,96.9000015258789,88.0,96.5,200552489.0,,,,,,,,,,,,
2021-11-29,81.25218963623047,88.5999984741211,90.5999984741211,85.05000305175781,88.0999984741211,144369015.0,,,,,,,,,,,,
2021-12-06,86.38776397705078,94.1999969482422,94.6999969482422,86.75,89.19999694824219,131721324.0,,,,,,,,,,,,
2021-12-13,77.85903930664062,84.9000015258789,95.3000030517578,84.6500015258789,95.0,106101272.0,,,,,,,,,,,,
2021-12-20,72.86101531982422,79.44999694824219,83.75,78.55000305175781,83.69999694824219,147487765.0,,,,,,,,,,,,
2021-12-27,75.1536865234375,81.94999694824219,82.30000305175781,77.05000305175781,78.5,109103492.0,,,,,,,,,,,,
2022-01-03,80.33512115478516,87.5999984741211,88.55000305175781,81.5999984741211,81.5999984741211,153644046.0,,,,,,,,,,,,
2022-01-10,85.8375244140625,93.5999984741211,94.6500015258789,87.69999694824219,88.0999984741211,136430851.0,,,,,,,,,,,,
2022-01-17,85.01216125488281,92.6999969482422,97.5,91.5,93.1500015258789,162890821.0,,,,,,,,,,,,
2022-01-24,94.73308563232422,103.3000030517578,106.5,90.6999969482422,92.3000030517578,273298615.0,,,,,,,,,,,,
2022-01-31,97.71354675292967,106.5500030517578,111.9000015258789,102.4000015258789,103.9499969482422,295541318.0,,,,,,,,,,,,
2022-02-07,104.13302612304688,113.5500030517578,118.8000030517578,108.25,108.8000030517578,428398849.0,,,,,,,,,,,,
2022-02-14,96.61306762695312,105.3499984741211,111.25,104.0500030517578,109.0,219291766.0,,,,,,,,,,,,
2022-02-21,97.9428253173828,106.8000030517578,108.9499969482422,99.0500030517578,105.3499984741211,286025776.0,,,,,,,,,,,,
2022-02-28,92.21114349365234,100.5500030517578,108.0,100.0500030517578,104.5,177765985.0,,,,,,,,,,,,
2022-03-07,95.74186706542967,104.4000015258789,105.4499969482422,91.0,98.0999984741211,320208092.0,,,,,,,,,,,,
2022-03-14,98.99744415283205,107.9499969482422,109.8000030517578,103.5500030517578,104.9499969482422,152989200.0,,,,,,,,,,,,
2022-03-21,99.5018310546875,108.5,109.1500015258789,103.5,107.9000015258789,151579353.0,,,,,,,,,,,,
2022-03-28,106.3798370361328,116.0,116.4000015258789,107.3000030517578,108.9499969482422,238568782.0,,,,,,,,,,,,
2022-04-04,110.32322692871094,120.3000030517578,122.5999984741211,114.5,116.1999969482422,166163717.0,,,,,,,,,,,,
2022-04-11,109.54371643066406,119.4499969482422,122.6999969482422,117.0999984741211,120.75,59877080.0,,,,,,,,,,,,
2022-04-18,102.2071762084961,111.4499969482422,118.6999969482422,111.1999969482422,118.6999969482422,130345770.0,,,,,,,,,,,,
2022-04-25,103.53693389892578,112.9000015258789,117.3499984741211,109.0500030517578,110.3499984741211,112557258.0,,,,,,,,,,,,
2022-05-02,96.2462387084961,104.9499969482422,115.25,102.0,111.4000015258789,97792288.0,,,,,,,,,,,,
2022-05-09,87.12141418457031,95.0,105.0999984741211,94.0,103.9499969482422,118490141.0,,,,,,,,,,,,
2022-05-16,91.2023696899414,99.4499969482422,102.8499984741211,94.5,96.0,122711176.0,,,,,,,,,,,,
2022-05-23,90.46871948242188,98.6500015258789,101.0,92.5500030517578,99.9499969482422,127629190.0,,,,,,,,,,,,
2022-05-30,93.67845916748048,102.1500015258789,105.8499984741211,99.6500015258789,99.8000030517578,124476698.0,,,,,,,,,,,,
2022-06-06,96.38380432128906,105.0999984741211,105.4499969482422,99.1999969482422,102.0,108857798.0,,,,,,,,,,,,
2022-06-13,87.16728210449219,95.0500030517578,102.9499969482422,94.0999984741211,102.1999969482422,102880897.0,,,,,,,,,,,,
2022-06-20,94.4208984375,99.9499969482422,100.3499984741211,89.8499984741211,95.5999984741211,135813593.0,,,,,,,,,,,,
2022-06-27,91.58686065673828,96.9499969482422,102.3000030517578,95.5999984741211,101.0999984741211,104165450.0,,,,,,,,,,,,
2022-07-04,99.75835418701172,105.5999984741211,106.3000030517578,96.9499969482422,97.0,152687144.0,,,,,,,,,,,,
2022-07-11,98.29409790039062,104.0500030517578,110.5,103.3000030517578,104.9000015258789,128013607.0,,,,,,,,,,,,
2022-07-18,109.67750549316406,116.0999984741211,116.4499969482422,104.25,105.0999984741211,144194835.0,,,,,,,,,,,,
2022-07-25,109.81920623779295,116.25,119.8499984741211,114.25,115.6999969482422,118968687.0,,,,,,,,,,,,
2022-08-01,111.3779296875,117.9000015258789,123.5500030517578,113.3499984741211,117.5,202354054.0,,,,,,,,,,,,
2022-08-08,116.33750915527344,123.1500015258789,124.3499984741211,116.5,117.9000015258789,84413697.0,,,,,,,,,,,,
2022-08-15,113.6924057006836,120.3499984741211,127.0,119.5500030517578,123.1500015258789,114173776.0,,,,,,,,,,,,
2022-08-22,121.20262145996094,128.3000030517578,129.5500030517578,117.0,120.0,146984726.0,,,,,,,,,,,,
2022-08-29,123.89495086669922,131.14999389648438,134.6999969482422,122.1500015258789,124.0500030517578,102062905.0,,,,,,,,,,,,
2022-09-05,130.4132537841797,138.0500030517578,141.6999969482422,131.25,131.25,116580838.0,,,,,,,,,,,,
2022-09-12,129.6575164794922,137.25,141.85000610351562,134.6999969482422,139.0,82511485.0,,,,,,,,,,,,
2022-09-19,125.17028045654295,132.5,143.4499969482422,131.6999969482422,136.8000030517578,141086818.0,,,,,,,,,,,,
2022-09-26,125.0758056640625,132.39999389648438,133.64999389648438,124.0,130.0,146593995.0,,,,,,,,,,,,
2022-10-03,127.8153839111328,135.3000030517578,135.89999389648438,126.9000015258789,131.89999389648438,81829748.0,,,,,,,,,,,,
2022-10-10,123.23368072509766,130.4499969482422,134.4499969482422,129.10000610351562,132.4499969482422,82786980.0,,,,,,,,,,,,
2022-10-17,135.6090087890625,143.5500030517578,144.89999389648438,129.60000610351562,130.5500030517578,147192244.0,,,,,,,,,,,,
2022-10-24,138.86814880371094,147.0,151.60000610351562,142.5,144.6999969482422,94718846.0,,,,,,,,,,,,
2022-10-31,136.55369567871094,144.5500030517578,151.8000030517578,143.60000610351562,148.0,103165546.0,,,,,,,,,,,,
2022-11-07,152.80221557617188,161.75,168.8000030517578,152.0,159.0,291912271.0,,,,,,,,,,,,
2022-11-14,154.07752990722656,163.10000610351562,165.6999969482422,159.89999389648438,162.25,109752187.0,,,,,,,,,,,,
2022-11-21,158.5647735595703,167.85000610351562,172.6999969482422,161.1999969482422,162.6999969482422,133450906.0,,,,,,,,,,,,
2022-11-28,161.7294464111328,171.1999969482422,174.25,164.4499969482422,168.4499969482422,110220518.0,,,,,,,,,,,,
2022-12-05,178.16690063476562,188.6000061035156,197.1999969482422,170.3000030517578,172.3000030517578,275195975.0,,,,,,,,,,,,
2022-12-12,171.9320068359375,182.0,194.8500061035156,181.0,188.5,161842485.0,,,,,,,,,,,,
2022-12-19,159.69837951660156,169.0500030517578,186.6999969482422,168.10000610351562,182.6499938964844,120556316.0,,,,,,,,,,,,
2022-12-26,175.4273223876953,185.6999969482422,188.3999938964844,167.10000610351562,169.0500030517578,138509025.0,,,,,,,,,,,,
2023-01-02,173.1128692626953,183.25,189.8999938964844,181.1999969482422,186.6000061035156,96643984.0,,,,,,,,,,,,
2023-01-09,174.67156982421875,184.8999938964844,187.6999969482422,177.14999389648438,184.3000030517578,81714960.0,,,,,,,,,,,,
2023-01-16,169.42860412597656,179.35000610351562,188.0,176.0,185.5,89944419.0,,,,,,,,,,,,
2023-01-23,148.5511474609375,157.25,182.1000061035156,156.10000610351562,180.4499969482422,117157877.0,,,,,,,,,,,,
2023-01-30,154.54986572265625,163.60000610351562,169.89999389648438,146.5,158.10000610351562,295110838.0,,,,,,,,,,,,
2023-02-06,159.93455505371094,169.3000030517578,173.85000610351562,163.60000610351562,165.5,146659389.0,,,,,,,,,,,,
2023-02-13,157.57286071777344,166.8000030517578,171.35000610351562,163.6999969482422,169.5,93893673.0,,,,,,,,,,,,
2023-02-20,146.04774475097656,154.60000610351562,168.39999389648438,153.14999389648438,167.0,126009083.0,,,,,,,,,,,,
2023-02-27,163.3354034423828,172.89999389648438,173.75,153.60000610351562,154.5,285476123.0,,,,,,,,,,,,
2023-03-06,158.5175323486328,167.8000030517578,176.39999389648438,166.0500030517578,173.5500030517578,67684447.0,,,,,,,,,,,,
2023-03-13,151.19625854492188,160.0500030517578,170.0,155.60000610351562,167.0,111803123.0,,,,,,,,,,,,
2023-03-20,150.9600830078125,159.8000030517578,168.25,155.6999969482422,159.6999969482422,118055839.0,,,,,,,,,,,,
2023-03-27,159.50946044921875,168.85000610351562,169.8000030517578,158.5,159.5,148464272.0,,,,,,,,,,,,
2023-04-03,157.6673126220703,166.89999389648438,170.25,165.10000610351562,169.10000610351562,78729003.0,,,,,,,,,,,,
2023-04-10,161.9183807373047,171.39999389648438,173.89999389648438,165.35000610351562,167.5,76383582.0,,,,,,,,,,,,
2023-04-17,166.68902587890625,176.4499969482422,179.14999389648438,170.6999969482422,171.0,96391176.0,,,,,,,,,,,,
2023-04-24,177.3639373779297,187.75,188.5,176.25,176.5,91640773.0,,,,,,,,,,,,
2023-05-01,173.25454711914062,183.3999938964844,189.3500061035156,180.5500030517578,187.75,75158675.0,,,,,,,,,,,,
2023-05-08,168.86178588867188,178.75,185.25,172.8000030517578,184.1000061035156,99663090.0,,,,,,,,,,,,
2023-05-15,171.83753967285156,181.8999938964844,190.0,177.3000030517578,178.89999389648438,158708007.0,,,,,,,,,,,,
2023-05-22,173.39625549316406,183.5500030517578,185.1000061035156,179.3000030517578,182.0,69536850.0,,,,,,,,,,,,
2023-05-29,176.41925048828125,186.75,187.1499938964844,182.1000061035156,185.0,57258523.0,,,,,,,,,,,,
2023-06-05,174.6243438720703,184.8500061035156,189.1499938964844,184.1000061035156,187.3000030517578,50658809.0,,,,,,,,,,,,
2023-06-12,177.694580078125,188.1000061035156,188.6999969482422,182.6499938964844,184.8999938964844,57608674.0,,,,,,,,,,,,
2023-06-19,181.56776428222656,192.1999969482422,198.5500030517578,188.3000030517578,188.6999969482422,115423671.0,,,,,,,,,,,,
2023-06-26,179.82009887695312,190.3500061035156,192.5,185.3500061035156,191.9499969482422,61911768.0,,,,,,,,,,,,
2023-07-03,203.3240966796875,209.0,210.5,190.0,191.6000061035156,123125085.0,,,,,,,,,,,,
2023-07-10,193.011962890625,198.3999938964844,210.8000030517578,195.0500030517578,209.75,95469179.0,,,,,,,,,,,,
2023-07-17,191.26084899902344,196.6000061035156,202.6499938964844,196.1999969482422,198.5,106270061.0,,,,,,,,,,,,
2023-07-24,195.63864135742188,201.1000061035156,202.8500061035156,195.6000061035156,197.8999938964844,88203647.0,,,,,,,,,,,,
2023-07-31,186.15342712402344,191.3500061035156,203.75,189.6000061035156,202.0,104559786.0,,,,,,,,,,,,
2023-08-07,187.41812133789065,192.6499938964844,196.4499969482422,187.6999969482422,189.0,118972009.0,,,,,,,,,,,,
2023-08-14,186.4939117431641,191.6999969482422,192.6499938964844,185.75,192.6000061035156,76835609.0,,,,,,,,,,,,
2023-08-21,184.5968780517578,189.75,194.9499969482422,188.8000030517578,192.3500061035156,66726499.0,,,,,,,,,,,,
2023-08-28,185.42379760742188,190.6000061035156,192.8999938964844,186.3000030517578,190.25,64809474.0,,,,,,,,,,,,
2023-09-04,192.4282684326172,197.8000030517578,200.0,190.1999969482422,191.1499938964844,72844867.0,,,,,,,,,,,,
2023-09-11,205.07521057128903,210.8000030517578,213.1999969482422,197.8500061035156,198.6999969482422,128857213.0,,,,,,,,,,,,
2023-09-18,209.50164794921875,215.3500061035156,219.6499938964844,206.4499969482422,209.8999938964844,125422088.0,,,,,,,,,,,,
2023-09-25,208.13966369628903,213.9499969482422,219.4499969482422,209.75,216.3000030517578,85494476.0,,,,,,,,,,,,
2023-10-02,209.4530029296875,215.3000030517578,218.1999969482422,210.0,213.9499969482422,60803164.0,,,,,,,,,,,,
2023-10-09,197.9734649658203,203.5,215.3000030517578,201.1999969482422,212.3999938964844,109510195.0,,,,,,,,,,,,
2023-10-16,196.8060607910156,202.3000030517578,208.6499938964844,201.1999969482422,201.4499969482422,78466931.0,,,,,,,,,,,,
2023-10-23,191.5040740966797,196.8500061035156,203.75,187.8500061035156,202.3000030517578,75288295.0,,,,,,,,,,,,
2023-10-30,198.26531982421875,203.8000030517578,204.25,194.6000061035156,197.1499938964844,62356909.0,,,,,,,,,,,,
2023-11-06,189.55838012695312,194.8500061035156,201.6999969482422,190.6499938964844,200.0,134242529.0,,,,,,,,,,,,
2023-11-13,191.45542907714844,196.8000030517578,200.0,193.3999938964844,195.1999969482422,62388278.0,,,,,,,,,,,,
2023-11-20,187.8559112548828,193.1000061035156,198.6999969482422,192.75,197.5,45825551.0,,,,,,,,,,,,
2023-11-27,196.3682861328125,201.8500061035156,203.8500061035156,192.75,193.1000061035156,63481207.0,,,,,,,,,,,,
2023-12-04,206.2426300048828,212.0,215.6999969482422,205.1499938964844,205.1499938964844,126731210.0,,,,,,,,,,,,
2023-12-11,218.59771728515625,224.6999969482422,226.3999938964844,212.8999938964844,213.0,110787731.0,,,,,,,,,,,,
2023-12-18,217.5276031494141,223.6000061035156,229.5,215.1000061035156,224.4499969482422,83226820.0,,,,,,,,,,,,
2023-12-25,224.8239288330078,231.1000061035156,235.9499969482422,222.8999938964844,223.6000061035156,83215236.0,,,,,,,,,,,,
2024-01-01,228.2775115966797,234.6499938964844,240.1000061035156,227.25,232.4499969482422,76658647.0,,,,,,,,,,,,
2024-01-08,223.6565093994141,229.8999938964844,232.25,219.4499969482422,231.5,83445294.0,,,,,,,,,,,,
2024-01-15,224.3861389160156,230.6499938964844,234.25,222.0,230.6999969482422,86425331.0,,,,,,,,,,,,
2024-01-22,220.8839111328125,227.0500030517578,235.75,219.6499938964844,230.6499938964844,93636306.0,,,,,,,,,,,,
2024-01-29,248.3180694580078,255.25,261.0,227.6499938964844,227.6499938964844,180700397.0,,,,,,,,,,,,
2024-02-05,256.3440246582031,263.5,266.5,242.6499938964844,257.6499938964844,174292677.0,,,,,,,,,,,,
2024-02-12,268.1640625,275.6499938964844,280.75,249.1999969482422,266.1000061035156,128527883.0,,,,,,,,,,,,
2024-02-19,261.5487365722656,268.8500061035156,280.1499938964844,265.29998779296875,275.6499938964844,82773526.0,,,,,,,,,,,,
2024-02-26,263.7862548828125,271.1499938964844,273.1000061035156,258.3500061035156,268.8500061035156,67674068.0,,,,,,,,,,,,
2024-03-04,274.098388671875,281.75,284.5,271.29998779296875,273.54998779296875,69888047.0,,,,,,,,,,,,
2024-03-11,247.10202026367188,254.0,285.6000061035156,250.1499938964844,283.8500061035156,81682765.0,,,,,,,,,,,,
2024-03-18,252.74449157714844,259.79998779296875,260.8999938964844,243.8000030517578,253.4499969482422,60690470.0,,,,,,,,,,,,
2024-03-25,256.8790588378906,264.04998779296875,266.3999938964844,257.70001220703125,259.79998779296875,39423091.0,,,,,,,,,,,,
2024-04-01,261.59735107421875,268.8999938964844,276.70001220703125,265.1000061035156,266.0,62193859.0,,,,,,,,,,,,
