Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'JSL.NS')","('High', 'JSL.NS')","('Low', 'JSL.NS')","('Open', 'JSL.NS')","('Volume', 'JSL.NS')","('Date', '')","('Close', 'JSL.NS')","('High', 'JSL.NS')","('Low', 'JSL.NS')","('Open', 'JSL.NS')","('Volume', 'JSL.NS')"
2020-10-05,42.69843292236328,43.34999847412109,45.79999923706055,42.84999847412109,45.79999923706055,967995.0,,,,,,,,,,,,
2020-10-12,55.7492790222168,56.59999847412109,58.29999923706055,45.150001525878906,45.150001525878906,19137052.0,,,,,,,,,,,,
2020-10-19,56.88199234008789,57.75,62.0,57.0,58.75,8348950.0,,,,,,,,,,,,
2020-10-26,61.65909576416016,62.59999847412109,63.20000076293945,52.5,58.150001525878906,10451893.0,,,,,,,,,,,,
2020-11-02,57.52222442626953,58.400001525878906,62.650001525878906,56.5,62.650001525878906,5812848.0,,,,,,,,,,,,
2020-11-09,60.82187271118164,61.75,63.650001525878906,58.5,59.150001525878906,4037772.0,,,,,,,,,,,,
2020-11-16,64.86024475097656,65.8499984741211,67.3499984741211,61.5,61.95000076293945,5266832.0,,,,,,,,,,,,
2020-11-23,62.79181289672852,63.75,67.0,62.5,66.0999984741211,3036832.0,,,,,,,,,,,,
2020-11-30,69.4896011352539,70.55000305175781,73.0,62.54999923706055,63.75,5489735.0,,,,,,,,,,,,
2020-12-07,66.63318634033203,67.6500015258789,71.4000015258789,64.80000305175781,70.0999984741211,3180123.0,,,,,,,,,,,,
2020-12-14,70.32683563232422,71.4000015258789,72.69999694824219,65.69999694824219,68.3499984741211,6404760.0,,,,,,,,,,,,
2020-12-21,71.01630401611328,72.0999984741211,74.25,62.5,72.3499984741211,5366337.0,,,,,,,,,,,,
2020-12-28,75.10392761230469,76.25,85.3499984741211,72.19999694824219,72.75,16133911.0,,,,,,,,,,,,
2021-01-04,87.21906280517578,88.55000305175781,92.0,77.30000305175781,77.75,19592077.0,,,,,,,,,,,,
2021-01-11,88.05628204345703,89.4000015258789,96.0,85.05000305175781,89.0,11927619.0,,,,,,,,,,,,
2021-01-18,84.31339263916016,85.5999984741211,91.1500015258789,85.0999984741211,89.05000305175781,4952803.0,,,,,,,,,,,,
2021-01-25,79.97953033447266,81.19999694824219,88.80000305175781,78.0,86.44999694824219,2885703.0,,,,,,,,,,,,
2021-02-01,75.3009262084961,76.44999694824219,82.69999694824219,68.69999694824219,80.30000305175781,12618076.0,,,,,,,,,,,,
2021-02-08,72.59225463867188,73.69999694824219,79.5,73.5,76.55000305175781,5270330.0,,,,,,,,,,,,
2021-02-15,68.65237426757812,69.69999694824219,74.4000015258789,69.0999984741211,74.30000305175781,4170970.0,,,,,,,,,,,,
2021-02-22,70.12983703613281,71.19999694824219,74.69999694824219,68.4000015258789,70.05000305175781,3937838.0,,,,,,,,,,,,
2021-03-01,72.59225463867188,73.69999694824219,79.9000015258789,69.75,71.75,11763394.0,,,,,,,,,,,,
2021-03-08,70.91780853271484,72.0,74.8499984741211,71.55000305175781,74.6500015258789,1582392.0,,,,,,,,,,,,
2021-03-15,64.7617416381836,65.75,73.4000015258789,60.45000076293945,73.4000015258789,3465881.0,,,,,,,,,,,,
2021-03-22,65.10647583007812,66.0999984741211,67.5,63.650001525878906,66.5,3884123.0,,,,,,,,,,,,
2021-03-29,68.80011749267578,69.8499984741211,70.9000015258789,66.0999984741211,66.0999984741211,3199518.0,,,,,,,,,,,,
2021-04-05,78.40357208251953,79.5999984741211,80.75,68.0,70.0,8658667.0,,,,,,,,,,,,
2021-04-12,74.168212890625,75.30000305175781,77.8499984741211,70.5,77.8499984741211,4171097.0,,,,,,,,,,,,
2021-04-19,76.87687683105469,78.05000305175781,81.3499984741211,71.0,73.69999694824219,18483526.0,,,,,,,,,,,,
2021-04-26,87.90853118896484,89.25,93.0,78.30000305175781,79.8499984741211,22695256.0,,,,,,,,,,,,
2021-05-03,96.6747589111328,98.1500015258789,101.9000015258789,87.30000305175781,89.69999694824219,17494825.0,,,,,,,,,,,,
2021-05-10,90.02622985839844,91.4000015258789,102.9000015258789,90.1999969482422,99.4000015258789,21421572.0,,,,,,,,,,,,
2021-05-17,94.36009216308594,95.8000030517578,98.3000030517578,90.6500015258789,92.0,9953762.0,,,,,,,,,,,,
2021-05-24,91.158935546875,92.5500030517578,97.0,91.0,96.0,7500808.0,,,,,,,,,,,,
2021-05-31,90.81419372558594,92.1999969482422,95.4000015258789,90.6999969482422,93.6500015258789,6918798.0,,,,,,,,,,,,
2021-06-07,103.66804504394533,105.25,106.6999969482422,91.4000015258789,92.6999969482422,21113834.0,,,,,,,,,,,,
2021-06-14,94.9510726928711,96.4000015258789,110.6999969482422,90.5500030517578,105.0,25379848.0,,,,,,,,,,,,
2021-06-21,105.14551544189452,106.75,108.5999984741211,92.3000030517578,94.0,14828260.0,,,,,,,,,,,,
2021-06-28,107.60792541503906,109.25,113.4499969482422,105.3000030517578,106.6500015258789,12593224.0,,,,,,,,,,,,
2021-07-05,118.98432159423828,120.8000030517578,124.1999969482422,105.3000030517578,110.5999984741211,21034720.0,,,,,,,,,,,,
2021-07-12,121.93923950195312,123.8000030517578,129.60000610351562,117.0500030517578,124.0,22972343.0,,,,,,,,,,,,
2021-07-19,152.3748016357422,154.6999969482422,158.39999389648438,118.75,122.9499969482422,46499137.0,,,,,,,,,,,,
2021-07-26,159.86056518554688,162.3000030517578,168.39999389648438,144.0,160.8000030517578,42747322.0,,,,,,,,,,,,
2021-08-02,161.09178161621094,163.5500030517578,165.8000030517578,151.0500030517578,164.0500030517578,12397092.0,,,,,,,,,,,,
2021-08-09,156.85643005371094,159.25,167.89999389648438,140.0,164.5,15155304.0,,,,,,,,,,,,
2021-08-16,134.74383544921875,136.8000030517578,158.75,135.0500030517578,157.89999389648438,7331494.0,,,,,,,,,,,,
2021-08-23,144.39654541015625,146.60000610351562,153.9499969482422,125.6500015258789,139.39999389648438,24670572.0,,,,,,,,,,,,
2021-08-30,149.2721405029297,151.5500030517578,157.1999969482422,145.3000030517578,148.1999969482422,10772238.0,,,,,,,,,,,,
2021-09-06,161.58424377441406,164.0500030517578,167.75,152.60000610351562,152.89999389648438,16639678.0,,,,,,,,,,,,
2021-09-13,161.3380126953125,163.8000030517578,174.39999389648438,158.6999969482422,164.39999389648438,14003291.0,,,,,,,,,,,,
2021-09-20,157.8413848876953,160.25,166.6999969482422,149.0,161.0,9496718.0,,,,,,,,,,,,
2021-09-27,165.8196258544922,168.35000610351562,169.89999389648438,155.0,162.0,9946627.0,,,,,,,,,,,,
2021-10-04,165.8196258544922,168.35000610351562,181.3999938964844,163.85000610351562,170.0,13489522.0,,,,,,,,,,,,
2021-10-11,169.46401977539062,172.0500030517578,175.9499969482422,164.64999389648438,169.4499969482422,6444630.0,,,,,,,,,,,,
2021-10-18,165.52415466308594,168.0500030517578,188.3999938964844,166.5500030517578,173.60000610351562,10813846.0,,,,,,,,,,,,
2021-10-25,188.867919921875,191.75,207.8999938964844,160.9499969482422,167.3000030517578,29475604.0,,,,,,,,,,,,
2021-11-01,190.0006256103516,192.8999938964844,201.0,191.8000030517578,193.3999938964844,4575239.0,,,,,,,,,,,,
2021-11-08,181.48065185546875,184.25,198.0,178.1999969482422,193.8999938964844,6388866.0,,,,,,,,,,,,
2021-11-15,172.61590576171875,175.25,185.8999938964844,171.35000610351562,185.6999969482422,3808812.0,,,,,,,,,,,,
2021-11-22,165.77037048339844,168.3000030517578,182.0,163.64999389648438,173.0,6002431.0,,,,,,,,,,,,
2021-11-29,160.3530731201172,162.8000030517578,168.9499969482422,152.1999969482422,168.25,8245697.0,,,,,,,,,,,,
2021-12-06,170.4982452392578,173.10000610351562,175.89999389648438,159.8000030517578,163.60000610351562,4476337.0,,,,,,,,,,,,
2021-12-13,185.17428588867188,188.0,195.5,174.60000610351562,174.89999389648438,9698608.0,,,,,,,,,,,,
2021-12-20,180.544921875,183.3000030517578,188.8500061035156,175.0500030517578,187.9499969482422,4690434.0,,,,,,,,,,,,
2021-12-27,195.2209625244141,198.1999969482422,203.8999938964844,181.0,183.0,8778724.0,,,,,,,,,,,,
2022-01-03,192.56155395507807,195.5,206.5,194.1999969482422,199.1999969482422,8948814.0,,,,,,,,,,,,
2022-01-10,201.91876220703125,205.0,212.6999969482422,188.3999938964844,196.6000061035156,11964043.0,,,,,,,,,,,,
2022-01-17,208.6658172607422,211.8500061035156,219.8000030517578,201.5,205.5,10402302.0,,,,,,,,,,,,
2022-01-24,198.02813720703125,201.0500030517578,212.8000030517578,188.8000030517578,212.3500061035156,5820878.0,,,,,,,,,,,,
2022-01-31,213.1966552734375,216.4499969482422,219.6999969482422,199.3000030517578,204.8999938964844,6155027.0,,,,,,,,,,,,
2022-02-07,201.42626953125,204.5,224.3999938964844,203.0,218.0,6010717.0,,,,,,,,,,,,
2022-02-14,193.05404663085932,196.0,206.4499969482422,185.3500061035156,204.5,5575950.0,,,,,,,,,,,,
2022-02-21,186.7009735107422,189.5500030517578,197.1999969482422,173.5,193.5500030517578,5325133.0,,,,,,,,,,,,
2022-02-28,194.4822540283203,197.4499969482422,200.0,184.75,186.0,4321138.0,,,,,,,,,,,,
2022-03-07,175.62008666992188,178.3000030517578,197.75,177.6999969482422,196.8500061035156,7308636.0,,,,,,,,,,,,
2022-03-14,184.8295288085937,187.6499938964844,189.3000030517578,174.8000030517578,180.0,4422439.0,,,,,,,,,,,,
2022-03-21,186.0115203857422,188.8500061035156,195.5,185.3999938964844,189.25,5405852.0,,,,,,,,,,,,
2022-03-28,198.52061462402344,201.5500030517578,207.8500061035156,186.4499969482422,189.1000061035156,5225849.0,,,,,,,,,,,,
2022-04-04,200.39205932617188,203.4499969482422,204.6000061035156,196.3500061035156,204.25,4142006.0,,,,,,,,,,,,
2022-04-11,199.7025756835937,202.75,209.5,199.1999969482422,205.25,3059238.0,,,,,,,,,,,,
2022-04-18,197.3386688232422,200.3500061035156,214.6999969482422,197.1000061035156,202.75,4016870.0,,,,,,,,,,,,
2022-04-25,180.15093994140625,182.8999938964844,202.5,181.1499938964844,197.9499969482422,3457960.0,,,,,,,,,,,,
2022-05-02,163.89892578125,166.39999389648438,192.6999969482422,163.1999969482422,178.85000610351562,5072566.0,,,,,,,,,,,,
2022-05-09,143.26380920410156,145.4499969482422,167.6999969482422,131.9499969482422,165.14999389648438,8224312.0,,,,,,,,,,,,
2022-05-16,151.09432983398438,153.39999389648438,156.0,135.10000610351562,146.10000610351562,4295129.0,,,,,,,,,,,,
2022-05-23,116.12791442871094,117.9000015258789,146.0500030517578,112.0,146.0,14202330.0,,,,,,,,,,,,
2022-05-30,114.35497283935548,116.0999984741211,120.25,110.8499984741211,120.0,9171041.0,,,,,,,,,,,,
2022-06-06,111.59705352783205,113.3000030517578,116.6500015258789,112.0999984741211,115.3000030517578,3928246.0,,,,,,,,,,,,
2022-06-13,100.17140197753906,101.6999969482422,111.3000030517578,95.8000030517578,110.3499984741211,5853015.0,,,,,,,,,,,,
2022-06-20,97.31500244140624,98.8000030517578,103.9000015258789,95.0500030517578,101.6999969482422,6443049.0,,,,,,,,,,,,
2022-06-27,98.29997253417967,99.8000030517578,105.75,97.3499984741211,101.0,5894496.0,,,,,,,,,,,,
2022-07-04,101.7473602294922,103.3000030517578,104.9000015258789,97.4499969482422,100.0,3429370.0,,,,,,,,,,,,
2022-07-11,107.31243896484376,108.9499969482422,113.4000015258789,102.0,102.8499984741211,6721005.0,,,,,,,,,,,,
2022-07-18,118.19635009765624,120.0,120.75,109.75,110.0,5222527.0,,,,,,,,,,,,
2022-07-25,117.06362915039062,118.8499984741211,123.8000030517578,112.6999969482422,120.0,6055250.0,,,,,,,,,,,,
2022-08-01,114.9459457397461,116.6999969482422,121.9499969482422,113.8000030517578,119.6500015258789,5828259.0,,,,,,,,,,,,
2022-08-08,116.37415313720705,118.1500015258789,122.0,115.5999984741211,117.0,5948197.0,,,,,,,,,,,,
2022-08-15,124.05691528320312,125.9499969482422,132.89999389648438,117.5,118.1500015258789,7433288.0,,,,,,,,,,,,
2022-08-22,127.0118179321289,128.9499969482422,130.0,120.0500030517578,124.8499984741211,4149642.0,,,,,,,,,,,,
2022-08-29,127.06108856201172,129.0,133.0,123.1500015258789,124.0,3302755.0,,,,,,,,,,,,
2022-09-05,130.65621948242188,132.64999389648438,137.39999389648438,127.3000030517578,129.0,3884216.0,,,,,,,,,,,,
2022-09-12,135.77806091308594,137.85000610351562,141.89999389648438,129.14999389648438,133.0,5922211.0,,,,,,,,,,,,
2022-09-19,135.03933715820312,137.10000610351562,146.6999969482422,134.0,137.75,7179798.0,,,,,,,,,,,,
2022-09-26,123.36744689941406,125.25,135.8000030517578,120.0,135.0,4431139.0,,,,,,,,,,,,
2022-10-03,129.0802764892578,131.0500030517578,134.25,123.6500015258789,125.0500030517578,1991038.0,,,,,,,,,,,,
2022-10-10,130.114501953125,132.10000610351562,134.5,122.0999984741211,128.3000030517578,3016365.0,,,,,,,,,,,,
2022-10-17,130.85321044921875,132.85000610351562,137.3000030517578,126.6999969482422,131.10000610351562,2661366.0,,,,,,,,,,,,
2022-10-24,136.41827392578125,138.5,143.5,133.1999969482422,135.10000610351562,2589549.0,,,,,,,,,,,,
2022-10-31,151.53759765625,153.85000610351562,154.6999969482422,137.5500030517578,138.5,8183710.0,,,,,,,,,,,,
2022-11-07,160.1560516357422,162.60000610351562,167.14999389648438,153.6999969482422,156.0,6668219.0,,,,,,,,,,,,
2022-11-14,164.09593200683594,166.60000610351562,174.35000610351562,163.0,163.89999389648438,5814673.0,,,,,,,,,,,,
2022-11-21,173.89637756347656,176.5500030517578,183.0,172.0,173.25,10944901.0,,,,,,,,,,,,
2022-11-28,174.2903594970703,176.9499969482422,180.0,169.14999389648438,176.0,6480174.0,,,,,,,,,,,,
2022-12-05,192.4630279541016,195.3999938964844,209.5,176.6999969482422,178.4499969482422,19262747.0,,,,,,,,,,,,
2022-12-12,212.2117156982422,215.4499969482422,225.0,192.1000061035156,194.4499969482422,11996949.0,,,,,,,,,,,,
2022-12-19,204.43045043945312,207.5500030517578,229.5,202.75,217.1499938964844,6529451.0,,,,,,,,,,,,
2022-12-26,235.55548095703125,239.1499938964844,242.5,208.0,208.0,16108541.0,,,,,,,,,,,,
2023-01-02,235.70323181152344,239.3000030517578,255.0,230.3500061035156,241.0,8503328.0,,,,,,,,,,,,
2023-01-09,232.9453125,236.5,244.3500061035156,230.4499969482422,242.3000030517578,3336039.0,,,,,,,,,,,,
2023-01-16,251.6104888916016,255.4499969482422,263.1000061035156,237.0,238.8999938964844,5860827.0,,,,,,,,,,,,
2023-01-23,253.18641662597656,257.04998779296875,262.95001220703125,230.1999969482422,259.79998779296875,5783824.0,,,,,,,,,,,,
2023-01-30,262.19891357421875,266.20001220703125,272.6000061035156,250.0,254.9499969482422,4164352.0,,,,,,,,,,,,
2023-02-06,253.48193359375,257.3500061035156,268.95001220703125,255.3999938964844,266.25,2066250.0,,,,,,,,,,,,
2023-02-13,260.031982421875,264.0,265.75,247.3999938964844,257.95001220703125,3390169.0,,,,,,,,,,,,
2023-02-20,262.19891357421875,266.20001220703125,275.29998779296875,262.45001220703125,265.45001220703125,3648399.0,,,,,,,,,,,,
2023-02-27,275.3482360839844,279.54998779296875,284.6000061035156,242.6999969482422,265.5,4438779.0,,,,,,,,,,,,
2023-03-06,307.6552429199219,312.3500061035156,329.0,279.6499938964844,282.25,15603892.0,,,,,,,,,,,,
2023-03-13,288.6946105957031,293.1000061035156,325.5,285.3999938964844,316.95001220703125,19917209.0,,,,,,,,,,,,
2023-03-20,287.0694274902344,291.45001220703125,299.79998779296875,280.54998779296875,297.3999938964844,2490144.0,,,,,,,,,,,,
2023-03-27,285.4441833496094,289.79998779296875,293.0,270.5,291.1000061035156,5635512.0,,,,,,,,,,,,
2023-04-03,284.0159912109375,288.3500061035156,296.20001220703125,284.45001220703125,295.0,3348700.0,,,,,,,,,,,,
2023-04-10,261.9034118652344,265.8999938964844,288.54998779296875,255.0,288.0,3622517.0,,,,,,,,,,,,
2023-04-17,264.0703430175781,268.1000061035156,269.5,257.1499938964844,267.0,3467654.0,,,,,,,,,,,,
2023-04-24,277.6629333496094,281.8999938964844,289.8999938964844,265.0,269.3999938964844,3484179.0,,,,,,,,,,,,
2023-05-01,288.7210998535156,291.0,294.95001220703125,275.1000061035156,281.8999938964844,2317936.0,,,,,,,,,,,,
2023-05-08,275.7733154296875,277.95001220703125,302.0,274.0,292.0,4130745.0,,,,,,,,,,,,
2023-05-15,282.7680969238281,285.0,304.0,270.3999938964844,276.95001220703125,8128214.0,,,,,,,,,,,,
2023-05-22,287.9273681640625,290.20001220703125,301.6499938964844,281.8999938964844,286.29998779296875,3703559.0,,,,,,,,,,,,
2023-05-29,288.3242492675781,290.6000061035156,301.0,276.1000061035156,294.20001220703125,2635098.0,,,,,,,,,,,,
2023-06-05,312.38433837890625,314.8500061035156,317.5,283.6000061035156,291.0,4107338.0,,,,,,,,,,,,
2023-06-12,323.198974609375,325.75,338.45001220703125,311.6000061035156,315.45001220703125,3717982.0,,,,,,,,,,,,
2023-06-19,322.2068176269531,324.75,344.79998779296875,317.04998779296875,329.1499938964844,2288062.0,,,,,,,,,,,,
2023-06-26,327.81256103515625,330.3999938964844,339.0,322.79998779296875,324.75,2061360.0,,,,,,,,,,,,
2023-07-03,360.30609130859375,363.1499938964844,370.2999877929688,332.6000061035156,333.79998779296875,3027989.0,,,,,,,,,,,,
2023-07-10,361.7447509765625,364.6000061035156,374.6000061035156,351.75,365.9500122070313,3328238.0,,,,,,,,,,,,
2023-07-17,368.7394714355469,371.6499938964844,374.6000061035156,343.54998779296875,367.2000122070313,3748230.0,,,,,,,,,,,,
2023-07-24,390.716064453125,393.7999877929688,394.6499938964844,355.6000061035156,371.0,2792344.0,,,,,,,,,,,,
2023-07-31,390.0711364746094,393.1499938964844,405.0,383.3500061035156,396.2000122070313,2784957.0,,,,,,,,,,,,
2023-08-07,408.2278442382813,411.4500122070313,421.8999938964844,388.0,396.8999938964844,1924528.0,,,,,,,,,,,,
2023-08-14,415.3218688964844,418.6000061035156,420.0,398.0499877929688,413.7999877929688,1128094.0,,,,,,,,,,,,
2023-08-21,419.04248046875,422.3500061035156,438.0,406.0499877929688,422.0,2735699.0,,,,,,,,,,,,
2023-08-28,460.01904296875,463.6499938964844,464.0,412.3999938964844,424.8999938964844,2482438.0,,,,,,,,,,,,
2023-09-04,488.0478210449219,491.8999938964844,494.0,465.0,469.25,4843589.0,,,,,,,,,,,,
2023-09-11,487.3533020019531,491.2000122070313,541.0,483.1000061035156,497.8500061035156,9276105.0,,,,,,,,,,,,
2023-09-18,454.6357421875,456.8999938964844,499.25,454.3500061035156,491.2000122070313,3253097.0,,,,,,,,,,,,
2023-09-25,473.4918212890625,475.8500061035156,492.9500122070313,440.0499877929688,455.0,7607122.0,,,,,,,,,,,,
2023-10-02,474.0888671875,476.4500122070313,510.0,470.0,475.8500061035156,4583809.0,,,,,,,,,,,,
2023-10-09,462.297607421875,464.6000061035156,471.5,454.2999877929688,458.0,3113870.0,,,,,,,,,,,,
2023-10-16,466.67578125,469.0,478.8999938964844,447.1000061035156,465.8500061035156,6276739.0,,,,,,,,,,,,
2023-10-23,447.67041015625,449.8999938964844,479.0,443.8500061035156,479.0,4298373.0,,,,,,,,,,,,
2023-10-30,442.3449401855469,443.5499877929688,456.3999938964844,427.1499938964844,449.8999938964844,4572263.0,,,,,,,,,,,,
2023-11-06,473.31060791015625,474.6000061035156,484.3500061035156,443.6000061035156,448.7999877929688,6346082.0,,,,,,,,,,,,
2023-11-13,505.4729614257813,506.8500061035156,509.0,461.2999877929688,487.8999938964844,6945182.0,,,,,,,,,,,,
2023-11-20,541.0759887695312,542.5499877929688,547.6500244140625,500.2000122070313,510.9500122070313,10894231.0,,,,,,,,,,,,
2023-11-27,515.695068359375,517.0999755859375,546.4500122070312,492.6000061035156,542.5499877929688,17780580.0,,,,,,,,,,,,
2023-12-04,538.7323608398438,540.2000122070312,545.4000244140625,519.0999755859375,523.9500122070312,7673726.0,,,,,,,,,,,,
2023-12-11,542.42236328125,543.9000244140625,569.75,534.5999755859375,546.1500244140625,13545716.0,,,,,,,,,,,,
2023-12-18,547.608154296875,549.0999755859375,564.7999877929688,504.3500061035156,540.0,10074369.0,,,,,,,,,,,,
2023-12-25,570.545654296875,572.0999755859375,578.0,544.0,549.0999755859375,7021879.0,,,,,,,,,,,,
2024-01-01,604.5530395507812,606.2000122070312,619.9000244140625,565.1500244140625,575.5,10466878.0,,,,,,,,,,,,
2024-01-08,609.1903686523438,610.8499755859375,622.5,594.2999877929688,611.9000244140625,8529199.0,,,,,,,,,,,,
2024-01-15,581.0670776367188,582.6500244140625,612.0499877929688,557.25,610.9000244140625,19724364.0,,,,,,,,,,,,
2024-01-22,536.8873901367188,538.3499755859375,582.6500244140625,513.5,582.6500244140625,20842033.0,,,,,,,,,,,,
2024-01-29,594.9292602539062,596.5499877929688,610.0,536.0,538.6500244140625,12310214.0,,,,,,,,,,,,
2024-02-05,605.6998901367188,607.3499755859375,639.0,593.75,605.5999755859375,12807674.0,,,,,,,,,,,,
2024-02-12,629.5349731445312,631.25,643.2999877929688,527.0999755859375,616.25,17910773.0,,,,,,,,,,,,
2024-02-19,641.0535888671875,642.7999877929688,654.0,622.0,633.9500122070312,9407450.0,,,,,,,,,,,,
2024-02-26,648.5830688476562,650.3499755859375,673.9500122070312,628.2000122070312,636.1500244140625,6590892.0,,,,,,,,,,,,
2024-03-04,689.87060546875,691.75,707.9500122070312,658.0,662.0499877929688,9514777.0,,,,,,,,,,,,
2024-03-11,662.7445068359375,664.5499877929688,707.5,601.5499877929688,691.75,13213914.0,,,,,,,,,,,,
2024-03-18,691.1670532226562,693.0499877929688,695.0,643.4000244140625,663.7000122070312,6372224.0,,,,,,,,,,,,
2024-03-25,692.5632934570312,694.4500122070312,717.8499755859375,685.75,693.0499877929688,4329078.0,,,,,,,,,,,,
2024-04-01,700.8905639648438,702.7999877929688,725.9500122070312,681.0499877929688,704.9500122070312,6788735.0,,,,,,,,,,,,
2024-04-08,681.044677734375,682.9000244140625,712.0,678.0,708.0,4607660.0,,,,,,,,,,,,
2024-04-15,690.7183227539062,692.5999755859375,704.0,652.3499755859375,678.0,6490195.0,,,,,,,,,,,,
2024-04-22,699.2451171875,701.1500244140625,748.0,697.0999755859375,700.0,6893036.0,,,,,,,,,,,,
2024-04-29,730.8589477539062,732.8499755859375,740.0,691.8499755859375,709.9000244140625,6621973.0,,,,,,,,,,,,
