Date,Close,High,Low,Open,Volume
2020-01-01,10214.697265625,10677.72389128494,9980.187304530147,10622.244152224657,148790
2020-02-01,10349.7724609375,11512.984847032196,10175.899688628677,10175.899688628677,103368
2020-03-01,9543.3662109375,10393.495887850098,7806.168766393167,10296.754608980033,194882
2020-04-01,9809.939453125,10761.362684049076,9283.812537129174,9442.95617785831,140795
2020-05-01,9193.8994140625,9897.105181566716,9045.861205386893,9809.93649302187,64260
2020-06-01,9433.98828125,9515.99952413019,9082.989273276422,9286.553542229221,144476
2020-07-01,9620.0341796875,10550.176746630801,9307.927180132929,9307.927180132929,170608
2020-08-01,9280.837890625,9950.170438143054,9223.360686034976,9655.441628343247,222475
2020-09-01,9243.5283203125,9525.386653138834,9006.276676203304,9381.344220823077,161366
2020-10-01,9476.2236328125,9720.53848606997,9089.12149057256,9232.79270907872,113201
2020-11-01,9776.205078125,10887.747454090451,9275.401787237692,9478.919770546485,266021
2020-12-01,10390.701171875,11167.44905091579,9844.575192352073,9965.49387753171,325858
2021-01-01,10610.1552734375,10777.901605265844,10275.929138575537,10479.570839312604,147677
2021-02-01,12123.8134765625,12950.486569137658,10416.695718654204,10610.953017191268,386581
2021-03-01,11978.2197265625,12461.025223663268,11440.713833097967,12372.97594507044,116368
2021-04-01,12799.7119140625,13341.516156798954,11574.157330122021,11922.527538507491,140440
2021-05-01,12401.9326171875,13130.841014947433,12282.470971676494,12820.023927824785,134116
2021-06-01,12710.109375,13501.489267054765,12201.881103469937,12543.772745283399,160431
2021-07-01,12111.71484375,13085.382274565278,12087.26369960756,12787.379408166418,123935
2021-08-01,13251.1943359375,13455.881034317352,11757.836957349318,12120.69404175506,217508
2021-09-01,13442.4111328125,13935.883191466928,12875.250791187165,13300.286889264189,226330
2021-10-01,13589.5498046875,14158.95527683588,12953.524438889997,13466.480737190306,108074
2021-11-01,14365.361328125,14833.80864244477,13448.429443817282,13844.668745348357,250088
2021-12-01,14848.462890625,15669.62914723982,13579.1350256859,14551.962131550723,338334
2022-01-01,14171.0810546875,15798.71737648892,13811.812089379142,14929.767979477101,396516
2022-02-01,14878.52734375,15223.484736943425,14052.030556562468,14284.899237972115,229901
2022-03-01,13934.8330078125,15273.063035147878,13243.098960856072,14974.030371610996,299994
2022-04-01,13556.197265625,14348.752680695676,13173.500323735832,14016.418747737713,208001
2022-05-01,13358.083984375,13753.491853104513,12374.082739077234,13533.095722762384,80483
2022-06-01,12923.2841796875,14001.91978347715,12645.7103629581,13254.795912565902,119003
2022-07-01,14005.689453125,14113.083843680446,12783.55363604199,12885.438879195914,173323
2022-08-01,13522.171875,14983.069272778692,13291.432419400451,13958.420664446729,148513
2022-09-01,13422.0751953125,14456.00323944814,13049.769720827822,13535.994474129779,236498
2022-10-01,13617.09765625,13801.824031163704,13283.26462528147,13381.137904673215,254376
2022-11-01,13714.486328125,13803.562520765043,13260.547117741367,13591.286650024309,153418
2022-12-01,14116.7509765625,14265.33864165443,13314.620185688595,13804.085435403185,136258
2023-01-01,13763.248046875,14115.536769330098,13011.278125467445,14019.100652628787,89610
2023-02-01,13374.201171875,13964.959322107994,13013.560819131544,13682.88534586711,120433
2023-03-01,13031.34765625,13832.737546268972,12836.408843807614,13168.453539809727,95199
2023-04-01,13681.4169921875,14039.54479032424,12885.692873854585,13095.138092328072,82449
2023-05-01,13217.591796875,13812.126598644429,13053.181684019815,13681.418178713277,290182
2023-06-01,13993.3876953125,14243.031307716123,13214.416589108321,13283.67835065847,114023
2023-07-01,15399.32421875,15727.900186705743,13871.812587032395,14063.379983485935,140967
2023-08-01,15587.9619140625,16216.345294213264,14805.278840750536,15432.880901083201,145789
2023-09-01,17537.537109375,18168.11848945088,15458.084459929223,15571.599068024101,177900
2023-10-01,17135.302734375,17706.83196058653,16240.96155346293,17537.536465932124,128923
2023-11-01,16841.45703125,18805.09982690273,16411.723485296927,17134.62082929215,180394
2023-12-01,17063.41796875,17351.262051789716,16384.40991639354,16939.465962086542,147229
2024-01-01,16944.625,17246.568635606003,16690.97330873252,17074.718093894604,181905
2024-02-01,15468.9462890625,16996.553214881405,15098.958498946631,16961.180575516406,182990
2024-03-01,16693.84765625,16814.601848331953,15132.737383972193,15570.58424540622,175351
2024-04-01,15946.205078125,16764.406943743976,15433.214033040655,16693.8477429194,161733
2024-05-01,15750.111328125,16180.462941219606,15286.082594439267,15946.20519855698,177793
2024-06-01,16382.720703125,16828.456716659246,15438.342755807244,15784.182815551216,168683
2024-07-01,16670.28125,17499.083211921716,16192.495630604335,16427.836789590394,148838
2024-08-01,16287.361328125,17255.505851481495,16130.564812501183,16665.793170078712,141783
2024-09-01,16443.56640625,16507.024232962154,15862.925462078854,16322.27098951935,164055
2024-10-01,15870.6669921875,16775.25447396712,15234.703899888684,16448.791532383773,189678
2024-11-01,15670.9736328125,16179.57520148583,15133.3290382987,16067.205136257053,192497
2024-12-01,14598.4306640625,16062.83760032431,14296.81839534733,15775.11537029997,107574
2025-01-01,14386.7060546875,14846.565538845416,13807.690271900126,14591.485293442203,95069
2025-02-01,13435.537109375,14683.755121726505,13294.751258860484,14386.706336639561,169964
2025-03-01,13600.650390625,14275.0,12105.599609375,13431.0498046875,244778
2025-04-01,14243.0,14436.0,13200.0,13601.0,177978
2025-05-01,13584.0,14543.0,13519.0,14243.0,131427
2025-06-01,13415.0,13729.0,13363.0,13729.0,124967
