Date,Close,High,Low,Open,Volume
2020-01-01,1246.309814453125,1253.318157675292,1168.079758209149,1190.8798170667683,71005907
2020-02-01,1080.8843994140625,1259.4161333811219,1057.6292539068563,1249.3131567052706,70352323
2020-03-01,735.880615234375,1103.4568285881994,601.6290496845045,1096.7670270345354,136036620
2020-04-01,828.373046875,870.3200867106563,704.008644240577,744.6635638541294,109030010
2020-05-01,860.3986206054688,865.2439869322895,730.6812533507776,828.3730452362838,107091269
2020-06-01,870.9200439453125,918.3123205699694,806.6381589730183,871.8429709006592,141492017
2020-07-01,843.0476684570312,890.0708097619544,827.2194480803921,868.4742957103,103130778
2020-08-01,872.1198120117188,945.953909931898,833.9106146543434,842.6322853914604,110131352
2020-09-01,839.3762817382812,903.9866810535252,784.8205686180451,898.3542316350081,97930585
2020-10-01,865.3507080078125,926.0044140362528,815.5895397384411,847.1499594567747,128043695
2020-11-01,1044.9376220703125,1095.7693820603845,857.1113919677784,865.8160792830565,135062979
2020-12-01,1221.9442138671875,1270.2488049651788,1047.801026933224,1081.8704801347058,133493313
2021-01-01,1266.6424560546875,1325.1963896497405,1217.578729729715,1217.578729729715,80148708
2021-02-01,1368.94580078125,1511.7716884884098,1269.0150835089296,1277.1291586837901,89923800
2021-03-01,1346.549072265625,1485.1992824272008,1290.6999083607736,1381.75728767668,75484962
2021-04-01,1272.0992431640625,1374.0228469908886,1239.4059249432155,1358.9810754354398,48204801
2021-05-01,1392.860595703125,1423.1815056502428,1251.8853648254942,1257.9115493806326,64894556
2021-06-01,1424.0357666015625,1502.281526891262,1373.453531139216,1391.1999564072366,56513132
2021-07-01,1519.79052734375,1563.160311308318,1400.2628814311495,1420.7614541541634,54346879
2021-08-01,1604.8953857421875,1617.1322095465853,1499.8506980645263,1541.6478960396391,45594762
2021-09-01,1634.4078369140625,1737.149223192808,1588.5797289541417,1604.943529549267,45305971
2021-10-01,1695.5440673828125,1809.1305707686156,1616.2686610288279,1629.177264657679,51924175
2021-11-01,1693.7205810546875,1901.9865485225255,1665.3119748222928,1704.5177798289417,59348794
2021-12-01,1819.591796875,1832.1645105247092,1691.1291593668002,1693.000626802298,47423210
2022-01-01,1832.3564453125,1994.8903605078474,1775.6351882664615,1818.7280288457296,43324725
2022-02-01,1743.62744140625,1927.179800381863,1680.523819954503,1851.0235901677133,45726560
2022-03-01,1696.5037841796875,1753.4169450184993,1530.8027598186786,1743.6275322260717,54738103
2022-04-01,1626.1539306640625,1783.2171904915774,1585.5085030635553,1688.2018504169455,42953801
2022-05-01,1587.907958984375,1618.0920797311205,1441.545937984002,1601.4404240520062,48045645
2022-06-01,1495.5318603515625,1606.3350564071193,1397.7332188743717,1586.9961692336549,45520427
2022-07-01,1735.277587890625,1758.743449535923,1472.8336451403845,1498.1230568496337,44010200
2022-08-01,1868.749755859375,1889.6486477974643,1723.429553778243,1757.4510057704813,37820256
2022-09-01,1796.041015625,1939.2227747255977,1747.1473998175916,1851.7390405274505,41447320
2022-10-01,1966.537109375,1977.7642360171337,1763.2832580965635,1800.2208346167781,34531607
2022-11-01,2016.8404541015625,2037.2046765977411,1915.1161660694977,1975.1883798081233,35723843
2022-12-01,2027.484130859375,2149.7669943599576,1992.7822980954447,2026.9494605917969,41471157
2023-01-01,2065.0048828125,2233.411073922076,2000.4614216652635,2034.3855753380317,44603125
2023-02-01,2050.181396484375,2198.758046402637,2022.138139386666,2073.364683013627,45064472
2023-03-01,2103.692138671875,2183.4481901420295,2041.2871226703448,2041.2871226703448,46048462
2023-04-01,2298.294677734375,2302.766163268585,2094.7492958395105,2119.0503317541225,33280508
2023-05-01,2143.98291015625,2348.792212592037,2107.871668905162,2298.2944745734485,52043036
2023-06-01,2406.33740234375,2414.0650848685873,2140.581111695114,2155.0160230133515,37566287
2023-07-01,2606.38330078125,2614.791363958768,2352.3401861636503,2408.912948136528,37013810
2023-08-01,2627.136474609375,2689.4444287371502,2513.990940657061,2606.3835312890683,33190957
2023-09-01,2972.24755859375,3006.4571329344913,2642.6859578506896,2664.0177121959523,46954858
2023-10-01,2879.350830078125,3062.09644015709,2807.687630817811,2972.2473831948073,39716500
2023-11-01,3056.444091796875,3071.5337341572085,2822.3350369237037,2897.438611412183,29899995
2023-12-01,3466.172119140625,3499.5460199341983,3068.0932109162036,3076.8421029658293,39204400
2024-01-01,3420.70703125,3674.476752081602,3329.5799747746314,3477.968669175228,46679976
2024-02-01,3418.544189453125,3453.392638186695,3207.6837508277204,3420.9525707058633,59150939
2024-03-01,3700.035400390625,3748.646542546278,3421.9356420024887,3442.235164218504,44604016
2024-04-01,3533.313232421875,3794.5048804690423,3413.4814446589603,3716.697965771631,42599949
2024-05-01,3607.040771484375,3681.259716412045,3170.4759941291177,3533.3133427482794,74979898
2024-06-01,3488.240966796875,3853.3882718517275,3121.1767967292462,3789.9826875953972,80599323
2024-07-01,3779.748779296875,3786.6840981579703,3428.0290370556195,3502.534128443582,63537812
2024-08-01,3670.41845703125,3803.4775559995737,3479.0532848221915,3774.795106129161,41128693
2024-09-01,3641.58740234375,3803.328947292147,3483.9078276353484,3671.7559912940856,47612688
2024-10-01,3588.829345703125,3689.5895710578075,3232.4035003250247,3633.1162612967187,55908756
2024-11-01,3690.38232421875,3726.2477822812034,3420.548783299933,3591.454856802594,31304209
2024-12-01,3574.314697265625,3926.8766887298816,3517.19748832877,3672.5982684754417,38382660
2025-01-01,3534.4365234375,3689.688782422655,3363.629625371354,3566.7353906736007,43850790
2025-02-01,3134.61572265625,3595.665684677664,3111.976762791947,3544.938827529317,49934259
2025-03-01,3460.03076171875,3495.400840898514,3123.9154739424403,3136.696179582988,36574499
2025-04-01,3310.128662109375,3469.244790929943,2937.9002344747996,3447.844281394979,45600207
2025-05-01,3641.1416015625,3661.1549020460297,3253.754502332502,3310.128640735099,46142345
2025-06-01,3650.751953125,3674.629120441087,3572.2838211784424,3641.141630932022,11771352
