Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'PHOENIXLTD.NS')","('High', 'PHOENIXLTD.NS')","('Low', 'PHOENIXLTD.NS')","('Open', 'PHOENIXLTD.NS')","('Volume', 'PHOENIXLTD.NS')","('Date', '')","('Close', 'PHOENIXLTD.NS')","('High', 'PHOENIXLTD.NS')","('Low', 'PHOENIXLTD.NS')","('Open', 'PHOENIXLTD.NS')","('Volume', 'PHOENIXLTD.NS')"
2021-09-01,473.85455322265625,479.2250061035156,515.0,413.625,437.5,22558086.0,,,,,,,,,,,,
2021-10-01,477.1803588867188,482.0249938964844,504.9500122070313,445.0249938964844,477.2000122070313,7656920.0,,,,,,,,,,,,
2021-11-01,469.1617736816406,473.9249877929688,597.5,446.2250061035156,476.8500061035156,16581556.0,,,,,,,,,,,,
2021-12-01,487.7232971191406,492.6749877929688,548.75,472.0,476.3999938964844,9143098.0,,,,,,,,,,,,
2022-01-01,492.9453430175781,497.9500122070313,523.9749755859375,447.4500122070313,495.0,11201890.0,,,,,,,,,,,,
2022-02-01,474.7054748535156,479.5249938964844,509.2749938964844,445.5499877929688,497.9500122070313,6934754.0,,,,,,,,,,,,
2022-03-01,544.4473876953125,549.9749755859375,555.0,442.5249938964844,479.5249938964844,9485304.0,,,,,,,,,,,,
2022-04-01,537.7652587890625,543.2249755859375,562.5,477.6749877929688,547.5,7182500.0,,,,,,,,,,,,
2022-05-01,577.5859985351562,583.4500122070312,599.3499755859375,493.0,532.5,11642680.0,,,,,,,,,,,,
2022-06-01,585.9014892578125,591.8499755859375,622.4749755859375,494.8999938964844,587.4249877929688,10245888.0,,,,,,,,,,,,
2022-07-01,620.6982421875,627.0,639.5,572.75,591.8499755859375,7642450.0,,,,,,,,,,,,
2022-08-01,696.1819458007812,703.25,722.9749755859375,608.1500244140625,627.0,13636256.0,,,,,,,,,,,,
2022-09-01,692.5191040039062,699.5499877929688,732.9000244140625,650.6500244140625,700.0,10788790.0,,,,,,,,,,,,
2022-10-01,707.966796875,713.9249877929688,747.5,669.0,704.2999877929688,10327686.0,,,,,,,,,,,,
2022-11-01,723.1390991210938,729.2249755859375,812.0,705.5250244140625,715.0250244140625,9131288.0,,,,,,,,,,,,
2022-12-01,705.3141479492188,711.25,754.7750244140625,631.875,732.875,7355496.0,,,,,,,,,,,,
2023-01-01,678.6138916015625,684.3250122070312,728.4500122070312,662.5,715.0,6711780.0,,,,,,,,,,,,
2023-02-01,685.778564453125,691.5499877929688,729.0,636.5,691.4749755859375,13014166.0,,,,,,,,,,,,
2023-03-01,645.0463256835938,650.4749755859375,714.375,593.2000122070312,688.0,20823660.0,,,,,,,,,,,,
2023-04-01,716.8173217773438,722.8499755859375,724.3499755859375,630.9249877929688,647.9000244140625,6952656.0,,,,,,,,,,,,
2023-05-01,727.4280395507812,733.5499877929688,759.9249877929688,695.0499877929688,722.8499755859375,8992870.0,,,,,,,,,,,,
2023-06-01,775.1513671875,781.6749877929688,822.4249877929688,729.625,734.9500122070312,8296426.0,,,,,,,,,,,,
2023-07-01,858.1528930664062,865.375,877.125,776.5,785.7999877929688,7010794.0,,,,,,,,,,,,
2023-08-01,892.4144897460938,899.9249877929688,900.125,826.0499877929688,869.9749755859375,8006092.0,,,,,,,,,,,,
2023-09-01,899.60400390625,907.1749877929688,955.0,881.7750244140625,902.2000122070312,12135034.0,,,,,,,,,,,,
2023-10-01,905.0748901367188,907.6749877929688,1030.0,864.0250244140625,907.1749877929688,11912748.0,,,,,,,,,,,,
2023-11-01,1182.1290283203125,1185.5250244140625,1219.0,910.0999755859376,910.0999755859376,15760436.0,,,,,,,,,,,,
2023-12-01,1119.1099853515625,1122.324951171875,1207.25,1071.0,1185.5,12634154.0,,,,,,,,,,,,
2024-01-01,1208.428466796875,1211.9000244140625,1337.2249755859375,1109.0,1120.0,23544500.0,,,,,,,,,,,,
2024-02-01,1376.3958740234375,1380.3499755859375,1471.0,1158.0,1211.550048828125,27563284.0,,,,,,,,,,,,
2024-03-01,1387.4141845703125,1391.4000244140625,1485.800048828125,1215.4000244140625,1409.824951171875,25435956.0,,,,,,,,,,,,
2024-04-01,1571.310791015625,1575.824951171875,1632.5,1390.5,1391.4000244140625,19941250.0,,,,,,,,,,,,
2024-05-01,1545.3853759765625,1549.824951171875,1658.4749755859375,1387.5,1575.824951171875,49995090.0,,,,,,,,,,,,
2024-06-01,1789.010498046875,1794.1500244140625,1972.5,1490.0,1612.5,14895492.0,,,,,,,,,,,,
2024-07-01,1793.44775390625,1798.5999755859375,2068.5,1715.824951171875,1794.300048828125,16536656.0,,,,,,,,,,,,
2024-08-01,1879.301025390625,1884.699951171875,1918.9749755859373,1558.5,1798.75,14173822.0,,,,,,,,,,,,
2024-09-01,1845.6500244140625,1845.6500244140625,1968.0,1645.199951171875,1892.0,13975036.0,,,,,,,,,,,,
2024-10-01,1522.1500244140625,1522.1500244140625,1850.8499755859373,1338.050048828125,1850.0,19839224.0,,,,,,,,,,,,
2024-11-01,1656.25,1656.25,1727.699951171875,1392.0999755859375,1559.0,12388193.0,,,,,,,,,,,,
2024-12-01,1634.0,1634.0,1902.0,1575.449951171875,1656.25,13316584.0,,,,,,,,,,,,
2025-01-01,1457.8499755859375,1457.8499755859375,1797.949951171875,1449.050048828125,1641.0,15634327.0,,,,,,,,,,,,
