Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'SUNTECK.NS')","('High', 'SUNTECK.NS')","('Low', 'SUNTECK.NS')","('Open', 'SUNTECK.NS')","('Volume', 'SUNTECK.NS')","('Date', '')","('Close', 'SUNTECK.NS')","('High', 'SUNTECK.NS')","('Low', 'SUNTECK.NS')","('Open', 'SUNTECK.NS')","('Volume', 'SUNTECK.NS')"
2023-08-01,358.9267883300781,361.1000061035156,396.1499938964844,351.25,366.3500061035156,9218806.0,,,,,,,,,,,,
2023-09-01,448.5838928222656,451.2999877929688,454.0,360.5499877929688,362.5,14276484.0,,,,,,,,,,,,
2023-10-01,427.7508544921875,428.8500061035156,487.5,390.2000122070313,451.2999877929688,13324574.0,,,,,,,,,,,,
2023-11-01,496.9729919433594,498.25,511.3999938964844,423.7999877929688,430.3999938964844,12449450.0,,,,,,,,,,,,
2023-12-01,444.4080505371094,445.5499877929688,511.2999877929688,419.9500122070313,501.0,21169744.0,,,,,,,,,,,,
2024-01-01,468.4961853027344,469.7000122070313,480.3500061035156,426.3500061035156,447.0,24212254.0,,,,,,,,,,,,
2024-02-01,461.1151123046875,462.2999877929688,502.2000122070313,443.0,474.7000122070313,12176770.0,,,,,,,,,,,,
2024-03-01,388.501708984375,389.5,479.0,380.0499877929688,463.9500122070313,6735395.0,,,,,,,,,,,,
2024-04-01,437.57562255859375,438.7000122070313,466.6499938964844,393.5499877929688,395.7000122070313,7352861.0,,,,,,,,,,,,
2024-05-01,469.7928161621094,471.0,488.0,406.5499877929688,438.7000122070313,10967951.0,,,,,,,,,,,,
2024-06-01,557.816650390625,559.25,619.4000244140625,432.0499877929688,486.0,28650472.0,,,,,,,,,,,,
2024-07-01,599.0108032226562,600.5499877929688,699.0,517.5999755859375,567.0,24596026.0,,,,,,,,,,,,
2024-08-01,567.8907470703125,569.3499755859375,635.0,543.1500244140625,601.0,10256257.0,,,,,,,,,,,,
2024-09-01,579.1118774414062,580.5999755859375,620.0,551.0499877929688,576.5,16333530.0,,,,,,,,,,,,
2024-10-01,552.6500244140625,552.6500244140625,602.75,521.4500122070312,580.5999755859375,6824340.0,,,,,,,,,,,,
2024-11-01,515.1500244140625,515.1500244140625,570.0,486.0,548.7999877929688,3809941.0,,,,,,,,,,,,
2024-12-01,507.8500061035156,507.8500061035156,544.5999755859375,486.25,511.0,5612523.0,,,,,,,,,,,,
2025-01-01,462.5499877929688,462.5499877929688,545.0,429.7999877929688,512.0,12412223.0,,,,,,,,,,,,
