Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'BIOCON.NS')","('High', 'BIOCON.NS')","('Low', 'BIOCON.NS')","('Open', 'BIOCON.NS')","('Volume', 'BIOCON.NS')","('Date', '')","('Close', 'BIOCON.NS')","('High', 'BIOCON.NS')","('Low', 'BIOCON.NS')","('Open', 'BIOCON.NS')","('Volume', 'BIOCON.NS')"
2022-10-01,266.3591003417969,269.8500061035156,299.1499938964844,258.25,290.95001220703125,42369960.0,,,,,,,,,,,,
2022-11-01,279.1909484863281,282.8500061035156,295.0,267.20001220703125,270.95001220703125,52735789.0,,,,,,,,,,,,
2022-12-01,258.4626159667969,261.8500061035156,286.5,259.1000061035156,284.79998779296875,45859633.0,,,,,,,,,,,,
2023-01-01,232.00930786132807,235.0500030517578,265.95001220703125,229.6499938964844,261.8500061035156,37510779.0,,,,,,,,,,,,
2023-02-01,226.1856231689453,229.1499938964844,245.5,217.3500061035156,237.0,112633559.0,,,,,,,,,,,,
2023-03-01,203.6805877685547,206.3500061035156,232.6999969482422,191.5500030517578,230.8000030517578,155778883.0,,,,,,,,,,,,
2023-04-01,229.5416412353516,232.5500030517578,234.3000030517578,206.6499938964844,209.1000061035156,88030753.0,,,,,,,,,,,,
2023-05-01,242.02798461914065,245.1999969482422,260.6000061035156,232.5500030517578,232.5500030517578,76639141.0,,,,,,,,,,,,
2023-06-01,262.0653686523437,265.5,267.79998779296875,234.0,247.0,72957236.0,,,,,,,,,,,,
2023-07-01,253.7740478515625,257.1000061035156,270.5,243.3999938964844,268.04998779296875,84464556.0,,,,,,,,,,,,
2023-08-01,258.9910888671875,259.3500061035156,276.5,249.6999969482422,258.8999938964844,99004012.0,,,,,,,,,,,,
2023-09-01,271.82330322265625,272.20001220703125,279.8999938964844,258.79998779296875,259.8500061035156,65137645.0,,,,,,,,,,,,
2023-10-01,219.3460235595703,219.6499938964844,274.8999938964844,217.5,272.20001220703125,61432170.0,,,,,,,,,,,,
2023-11-01,237.97021484375,238.3000030517578,239.1499938964844,218.3000030517578,221.0,60401441.0,,,,,,,,,,,,
2023-12-01,249.30450439453125,249.6499938964844,256.8999938964844,236.8999938964844,241.0,68717097.0,,,,,,,,,,,,
2024-01-01,268.028564453125,268.3999938964844,294.5,249.6499938964844,249.8000030517578,156020651.0,,,,,,,,,,,,
2024-02-01,276.1173400878906,276.5,307.1000061035156,261.0,268.29998779296875,191364507.0,,,,,,,,,,,,
2024-03-01,263.784423828125,264.1499938964844,287.20001220703125,244.5500030517578,276.54998779296875,118730478.0,,,,,,,,,,,,
2024-04-01,298.1368103027344,298.54998779296875,314.70001220703125,259.8500061035156,265.5,185292163.0,,,,,,,,,,,,
2024-05-01,308.822021484375,309.25,331.0,292.20001220703125,298.54998779296875,214236460.0,,,,,,,,,,,,
2024-06-01,350.6141052246094,351.1000061035156,354.8999938964844,269.54998779296875,314.8999938964844,148450558.0,,,,,,,,,,,,
2024-07-01,361.8485412597656,362.3500061035156,376.7999877929688,320.3999938964844,352.6000061035156,101392159.0,,,,,,,,,,,,
2024-08-01,359.1000061035156,359.1000061035156,370.4500122070313,323.3500061035156,362.5,80796366.0,,,,,,,,,,,,
2024-09-01,363.1000061035156,363.1000061035156,395.7999877929688,351.0,368.0,147310636.0,,,,,,,,,,,,
2024-10-01,316.1000061035156,316.1000061035156,371.7999877929688,303.0,362.3999938964844,71128561.0,,,,,,,,,,,,
2024-11-01,365.1499938964844,365.1499938964844,368.2999877929688,306.1000061035156,316.20001220703125,77428878.0,,,,,,,,,,,,
2024-12-01,365.3500061035156,365.3500061035156,381.5,329.0,375.0,67574150.0,,,,,,,,,,,,
2025-01-01,388.0499877929688,388.0499877929688,404.7000122070313,356.75,366.8999938964844,113599238.0,,,,,,,,,,,,
