Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'KAJARIACER.NS')","('High', 'KAJARIACER.NS')","('Low', 'KAJARIACER.NS')","('Open', 'KAJARIACER.NS')","('Volume', 'KAJARIACER.NS')","('Date', '')","('Close', 'KAJARIACER.NS')","('High', 'KAJARIACER.NS')","('Low', 'KAJARIACER.NS')","('Open', 'KAJARIACER.NS')","('Volume', 'KAJARIACER.NS')"
2024-01-01,1372.223876953125,1384.0,1433.0999755859375,1282.550048828125,1311.8499755859375,5930862.0,,,,,,,,,,,,
2024-02-01,1265.48974609375,1276.3499755859375,1412.5999755859375,1186.4000244140625,1390.800048828125,5209804.0,,,,,,,,,,,,
2024-03-01,1145.023681640625,1154.8499755859375,1296.0,1110.3499755859375,1292.0,3951436.0,,,,,,,,,,,,
2024-04-01,1194.2015380859375,1204.449951171875,1290.0,1172.5,1180.0,5724227.0,,,,,,,,,,,,
2024-05-01,1195.04443359375,1205.300048828125,1323.0,1132.4000244140625,1204.449951171875,9566271.0,,,,,,,,,,,,
2024-06-01,1396.1683349609375,1408.1500244140625,1474.25,1122.8499755859375,1255.0,7399783.0,,,,,,,,,,,,
2024-07-01,1469.1917724609375,1481.800048828125,1545.0,1340.449951171875,1409.6500244140625,6243090.0,,,,,,,,,,,,
2024-08-01,1339.35595703125,1350.8499755859375,1499.1500244140625,1325.0,1483.25,2282829.0,,,,,,,,,,,,
2024-09-01,1459.8919677734375,1465.9000244140625,1578.699951171875,1347.6500244140625,1350.9000244140625,5938696.0,,,,,,,,,,,,
2024-10-01,1195.7291259765625,1200.6500244140625,1501.6500244140625,1192.6500244140625,1471.0,3824326.0,,,,,,,,,,,,
2024-11-01,1201.9534912109375,1206.9000244140625,1243.449951171875,1125.0,1210.0,1631691.0,,,,,,,,,,,,
2024-12-01,1158.949951171875,1158.949951171875,1236.75,1103.3499755859375,1211.0,4455000.0,,,,,,,,,,,,
2025-01-01,1031.6500244140625,1031.6500244140625,1181.9000244140625,1015.7999877929688,1155.0,3749428.0,,,,,,,,,,,,
