Date,Adj Close,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'JBCHEPHARM.NS')","('High', 'JBCHEPHARM.NS')","('Low', 'JBCHEPHARM.NS')","('Open', 'JBCHEPHARM.NS')","('Volume', 'JBCHEPHARM.NS')","('Date', '')","('Close', 'JBCHEPHARM.NS')","('High', 'JBCHEPHARM.NS')","('Low', 'JBCHEPHARM.NS')","('Open', 'JBCHEPHARM.NS')","('Volume', 'JBCHEPHARM.NS')"
2023-09-01,1472.0767822265625,1482.0999755859375,1524.5,1371.0999755859375,1394.5,4630382.0,,,,,,,,,,,,
2023-10-01,1388.7939453125,1398.25,1519.699951171875,1244.449951171875,1482.0999755859375,3128177.0,,,,,,,,,,,,
2023-11-01,1441.087890625,1450.9000244140625,1540.0,1371.0,1398.0,2630636.0,,,,,,,,,,,,
2023-12-01,1613.6629638671875,1624.6500244140625,1639.8499755859375,1412.550048828125,1469.75,5267110.0,,,,,,,,,,,,
2024-01-01,1672.561767578125,1683.949951171875,1741.550048828125,1551.300048828125,1625.0,2988416.0,,,,,,,,,,,,
2024-02-01,1551.28759765625,1561.8499755859375,1940.0,1480.0,1663.050048828125,5146457.0,,,,,,,,,,,,
2024-03-01,1644.6739501953125,1650.4000244140625,1694.699951171875,1509.050048828125,1548.0,2560007.0,,,,,,,,,,,,
2024-04-01,1898.6396484375,1905.25,1920.0,1651.1500244140625,1656.0,3549919.0,,,,,,,,,,,,
2024-05-01,1765.7523193359375,1771.9000244140625,1915.0,1635.5,1905.25,4186365.0,,,,,,,,,,,,
2024-06-01,1748.562255859375,1754.6500244140625,1926.8499755859373,1667.050048828125,1782.0,3388064.0,,,,,,,,,,,,
2024-07-01,1917.9224853515625,1924.5999755859373,1963.199951171875,1690.0999755859375,1800.050048828125,4932431.0,,,,,,,,,,,,
2024-08-01,1947.021240234375,1953.800048828125,2030.0,1825.0,1920.050048828125,3597217.0,,,,,,,,,,,,
2024-09-01,1875.0,1875.0,1991.3499755859373,1826.6500244140625,1934.050048828125,4048822.0,,,,,,,,,,,,
2024-10-01,1961.050048828125,1961.050048828125,1979.0,1666.0,1878.5,5447891.0,,,,,,,,,,,,
2024-11-01,1735.300048828125,1735.300048828125,1984.0,1655.25,1961.050048828125,2525813.0,,,,,,,,,,,,
2024-12-01,1844.1500244140625,1844.1500244140625,1952.0,1734.0,1736.0,5233764.0,,,,,,,,,,,,
2025-01-01,1803.9000244140625,1803.9000244140625,1918.5,1735.0,1840.5,2800849.0,,,,,,,,,,,,
