Date,Close,High,Low,Open,Volume
2020-01-01,410.0571594238281,436.6830337649642,407.1774233754396,408.7825401062588,92209293
2020-02-01,352.0845642089844,417.091334902232,348.8271619039651,408.78256601554796,124815088
2020-03-01,335.0359191894531,394.47317628537496,296.710787422842,359.47653091613546,234583762
2020-04-01,441.6900634765625,480.06272535494384,321.8170112093363,335.70155734590844,383517727
2020-05-01,451.0098571777344,457.99968364690056,412.9700168253688,441.6901079002428,203821880
2020-06-01,449.7735595703125,487.57564970979575,432.7031701500604,459.80655553308617,254352618
2020-07-01,505.64453125,514.4887815043622,443.3067326396823,450.2965583037255,230609330
2020-08-01,494.7557067871094,537.07503201926,488.8595195279485,507.92697917539334,223672479
2020-09-01,476.8324890136719,509.7519740228918,460.2059877627228,496.60324314633544,233431260
2020-10-01,443.77001953125,504.32091448368465,430.9071204144022,481.26299425398093,162465333
2020-11-01,487.5038757324219,501.17666704621035,437.3862032123263,445.8185540912209,235023259
2020-12-01,564.3953857421875,571.1603525231552,488.4566898035432,493.5541856404421,222828029
2021-01-01,558.5355834960938,598.3629121994406,524.4250979029325,564.5382571308417,162671076
2021-02-01,566.5391845703125,623.5171063520369,552.2470753919016,567.873138022194,186129882
2021-03-01,574.5674438476562,612.0037258961922,540.254855727919,576.6819560859291,120684307
2021-04-01,629.0159912109375,640.6937681463921,569.7138388505899,576.6820806585473,162984571
2021-05-01,642.3276977539062,693.7965605432066,617.0498121956518,628.535408438774,187577952
2021-06-01,649.1998901367188,659.67624649203,627.3340270325763,644.0577728462139,84619114
2021-07-01,743.871826171875,753.2909549283039,638.3870640622976,648.7673296033239,102259957
2021-08-01,763.1906127929688,773.0903094321247,714.4609685895314,754.4923370727183,109028522
2021-09-01,788.5220947265625,802.6880396309247,723.7635314621093,766.1649639924714,78988034
2021-10-01,766.1168212890625,820.0822829144555,751.0353785756062,782.4991935681996,59201656
2021-11-01,726.2208251953125,805.6271623300333,718.945137107662,769.923243035761,78044019
2021-12-01,814.9747924804688,820.0340541557246,707.0438767416766,729.25643290474,102921203
2022-01-01,804.1817016601562,839.3556167117988,756.2873452920545,814.300225168163,75255545
2022-02-01,813.240234375,870.0484708016982,785.3901787428132,816.6130756334047,72185894
2022-03-01,888.4721069335938,904.2552954962293,785.8570757351814,819.6574285132258,74420646
2022-04-01,901.9728393554688,939.2696929488035,870.8434873035748,887.7436639180198,38601043
2022-05-01,835.877685546875,904.546712096072,811.2073820325386,895.9509680572888,88126009
2022-06-01,806.7394409179688,849.8639917551833,767.2086718126308,849.8639917551833,61530579
2022-07-01,916.1048583984375,924.6034985672703,798.289435685722,806.0596209829406,60085554
2022-08-01,867.3955078125,912.9482439964966,840.1513067729308,912.9482439964966,53123241
2022-09-01,924.4234008789062,931.0984417940224,834.9190304167143,870.1945667420848,70643466
2022-10-01,990.930419921875,1001.0648483931132,911.3655747682146,928.613563860399,51074449
2022-11-01,1019.3360595703125,1043.6000690861079,968.1280320359724,995.8514888345558,46678876
2022-12-01,975.8262329101562,1030.8345631049199,948.833624657157,1028.0573703027342,57594089
2023-01-01,1008.0808715820312,1044.7693872189698,961.9888339598414,975.8262053297201,45278126
2023-02-01,932.1703491210938,1017.2895831957004,929.6367716472232,1009.9811180097945,43090957
2023-03-01,965.1864624023438,978.3423188579453,928.8606562831827,933.6713951168148,44633588
2023-04-01,969.6536254882812,1005.1939616687332,941.77109022141,963.1247740497297,33806250
2023-05-01,957.57763671875,970.880783342058,905.6415899838842,969.6535602161442,62719438
2023-06-01,1032.438232421875,1035.7763032451364,957.234024326074,961.9465490766171,58607257
2023-07-01,1122.5655517578125,1134.2977567991838,1010.0046236772201,1033.8127521089796,53683804
2023-08-01,1095.2049560546875,1152.4480134547512,1084.0223815802087,1126.5359850617594,51144864
2023-09-01,1141.56103515625,1150.181980952776,1085.746544888192,1095.5990543699359,42060591
2023-10-01,1072.5440673828125,1144.8121942629614,1052.5927373703241,1141.560938571003,34318492
2023-11-01,1207.769775390625,1212.9916531980168,1066.6325858727892,1075.8939682616185,36462755
2023-12-01,1240.8741455078125,1253.189781237851,1190.7249730309998,1214.8636190618752,39180032
2024-01-01,1397.529052734375,1417.6775052496657,1234.0267184638271,1242.4013508845396,47105406
2024-02-01,1554.6766357421875,1564.3814534866146,1378.2675312867568,1405.9530579892603,51274739
2024-03-01,1605.75,1619.0771163762304,1506.6136814259844,1565.5702838888888,53134787
2024-04-01,1488.3817138671875,1623.8828141131567,1464.2045280965551,1616.699026348745,56457137
2024-05-01,1446.4681396484375,1549.7164644063619,1426.8489186350134,1488.3817540600521,61840589
2024-06-01,1506.9605712890625,1524.8952459691168,1364.6224535708423,1482.8329757280856,48278450
2024-07-01,1703.647705078125,1715.1417418167534,1484.6165562276437,1506.9605417548107,42925724
2024-08-01,1810.7373046875,1817.1983659905648,1671.2281052806707,1715.1632736058946,47647285
2024-09-01,1915.157958984375,1948.606401248264,1790.5092710122683,1818.9875446865813,40917398
2024-10-01,1837.8240966796875,1940.5549490865326,1809.097199302082,1913.319065884176,38309046
2024-11-01,1770.2314453125,1853.7778663822876,1713.0759022106583,1848.8575681639204,38347472
2024-12-01,1875.0496826171875,1898.5580301377488,1763.4224953240325,1789.2169917528524,40556337
2025-01-01,1733.502685546875,1891.5501838806094,1682.9573306305927,1878.5784337075859,44037536
2025-02-01,1583.70556640625,1778.2829174961753,1576.896625897732,1729.5764541326691,46136210
