Date,Close,High,Low,Open,Volume
2020-01-01,231.3437957763672,242.1800142667987,198.50820841540877,198.50820841540877,4103086
2020-02-01,251.61502075195312,280.2002110110057,225.83229956715687,234.44989767213303,5490928
2020-03-01,237.74278259277344,278.79896411373994,193.8374357092357,265.7674720929039,5709084
2020-04-01,265.5730285644531,280.5677409388902,209.66416661465777,249.43585029222263,11336930
2020-05-01,324.71881103515625,331.7401440137523,257.83763927293626,265.57300611376246,13852412
2020-06-01,336.76220703125,354.0656175798811,312.6754451196608,329.4076517697865,10624152
2020-07-01,349.49578857421875,357.01693962482585,331.8353331949763,337.97603617816844,12700918
2020-08-01,366.6563720703125,394.55128210179413,345.6399646980621,353.2087349252475,17678730
2020-09-01,470.4530944824219,547.3783583050418,358.4449909145127,361.7771488645812,41535208
2020-10-01,480.6093444824219,512.6753726626764,448.9482991555825,471.22299587675366,7372908
2020-11-01,473.9388732910156,501.71672609929396,420.86075787182773,444.6601468491606,5237984
2020-12-01,484.61163330078125,521.7281989989777,467.4112906100431,481.2287497616142,5274114
2021-01-01,477.0120544433594,514.009504146272,466.1248321021192,485.5884084068981,5365332
2021-02-01,532.9727783203125,601.7742121493902,455.5235377510276,477.417070921369,17400710
2021-03-01,602.5463256835938,632.566878918341,531.8265122047696,536.8659296771843,8214800
2021-04-01,669.6905517578125,676.7217504569053,579.7729606751359,608.5696309073446,6255748
2021-05-01,696.3034057617188,726.419918886212,654.6442056065173,678.9773648874566,5507304
2021-06-01,799.2035522460938,808.3705390000747,689.6802415646347,702.6387429719034,7076150
2021-07-01,870.2593383789062,929.9884061677512,790.0606265650089,797.6677349431916,9019780
2021-08-01,817.177490234375,899.5599729161133,783.8933518709237,873.4989639097315,4462446
2021-09-01,896.0322875976562,952.6897546262097,801.5072494840152,815.9055833070813,8275396
2021-10-01,809.2210083007812,920.8767378106338,776.3342393991154,902.7938564413863,5011066
2021-11-01,790.1978149414062,853.46382719825,741.639272345602,794.2001830645036,3748306
2021-12-01,858.189453125,871.0162912926683,747.4257958302804,790.8247130075225,4696612
2022-01-01,839.3832397460938,881.4802121542399,791.3310422301648,864.9886474853947,3454710
2022-02-01,778.5765380859375,904.1440796388969,753.2364286653861,841.4567567839333,4403418
2022-03-01,763.4381103515625,796.5225285519366,719.8587696345122,782.6827958769068,4247474
2022-04-01,833.2427368164062,865.7696822486163,750.834648360491,763.438238359631,4363078
2022-05-01,788.039306640625,845.8946079636863,750.4466601357359,833.121368841555,2006188
2022-06-01,762.3474731445312,795.9651107815333,650.6360126830025,788.0394042477111,2683662
2022-07-01,858.06201171875,860.364590449827,749.9135362054925,764.9408921346264,1860652
2022-08-01,864.121337890625,911.3363275461669,826.7711265666005,862.8609909745622,2703426
2022-09-01,934.747802734375,997.1681692416647,859.3758880427433,867.9452901099929,3859532
2022-10-01,960.8941040039062,1006.9060081480001,912.9832839920932,942.1485134266828,2920610
2022-11-01,982.6585693359375,1046.8318180493015,952.0326999751787,966.493562245518,2974004
2022-12-01,946.774169921875,1040.9160460920007,935.0886054692522,985.9208227253322,2754378
2023-01-01,994.6849975585938,997.508973310706,924.9610938917222,951.3997072798278,1604710
2023-02-01,943.9501342773438,1015.1346739254791,928.296394452343,992.2505029861185,1526352
2023-03-01,966.46240234375,978.2232079976287,885.2861123288712,952.7944906435703,1194000
2023-04-01,1041.5262451171875,1087.5179043602345,949.7138307715153,966.2914130042805,4061494
2023-05-01,1029.1295166015625,1050.8906301623938,855.7741287967376,1041.5260638796708,4098232
2023-06-01,1157.47119140625,1196.9835303707766,1018.12673280848,1026.9289812189281,3643376
2023-07-01,1223.0723876953125,1356.4997231843608,1112.506326561769,1157.4711188280355,4711848
2023-08-01,1353.83447265625,1436.2332837967874,1205.0765241365343,1230.8475230904032,5367204
2023-09-01,1464.7869873046875,1506.6917204847593,1355.083621628198,1378.210301224006,4630382
2023-10-01,1381.91650390625,1501.9477514821642,1229.9130526084327,1464.786995674062,3128177
2023-11-01,1433.9515380859375,1522.0107047307736,1354.9848546661626,1381.669457930923,2630636
2023-12-01,1605.6719970703125,1620.694393024369,1396.049625322611,1452.5814065987618,5267110
2024-01-01,1664.2791748046875,1721.2064266682607,1533.1787998458324,1606.0178375108862,2988416
2024-02-01,1543.60546875,1917.3381926465502,1462.711610884997,1643.623389124162,5146457
2024-03-01,1636.5294189453125,1680.4570318414778,1496.3674036813375,1534.9900042729046,2560007
2024-04-01,1889.2374267578125,1903.8634611599527,1637.2730210288007,1642.0822352504592,3549919
2024-05-01,1757.0081787109375,1898.9054776632138,1621.754521523857,1889.2374210537014,4186365
2024-06-01,1739.9031982421875,1910.6559076784436,1653.0394501629619,1767.0233129839914,3388064
2024-07-01,1908.4248046875,1946.7003693778238,1675.895644147024,1784.921649402332,4932431
2024-08-01,1937.37939453125,2012.9389254838798,1809.6618418759017,1903.9130454006684,3597217
2024-09-01,1865.71484375,1981.4886445610048,1817.6043012723287,1924.4724718154907,4048822
2024-10-01,1951.3387451171875,1969.1998064478619,1657.7498117949156,1869.1974918707976,5447891
2024-11-01,1726.7066650390625,1974.1750285496657,1647.0530322615093,1951.3387278894088,2525813
2024-12-01,1835.0177001953125,1942.3335972458835,1725.4131442747757,1727.4032401735933,5233764
2025-01-01,1755.1650390625,1908.9994222092948,1681.8299349519352,1831.3856849498084,3135440
2025-02-01,1605.16162109375,1781.0860253641508,1581.6287128379465,1763.6230067618487,1016317
