Date,Close,High,Low,Open,Volume
2020-01-01,175.50970458984375,200.45473191777907,173.82018799899893,184.00690606168922,886712613
2020-02-01,128.15386962890625,183.80812995509527,126.26560614795784,174.31708788440903,1055369812
2020-03-01,70.61134338378906,133.07330108380623,63.107953726677195,132.17886371099317,1625401538
2020-04-01,92.67428588867188,93.17119894973713,64.39993574697495,70.06474161020233,1172889811
2020-05-01,86.46287536621094,92.67428882642724,79.10856031285647,92.67428882642724,1137152288
2020-06-01,97.6434097290039,118.41437575778967,87.45669268348442,88.3511376478419,2061553847
2020-07-01,104.00390625,111.90482096798306,97.59372314800825,98.38878708667582,1236331449
2020-08-01,142.31588745117188,147.03656119278793,102.264702150625,102.36408323925345,1866004733
2020-09-01,132.47702026367188,154.24180547580988,121.39585789107767,142.51465463101854,1583849546
2020-10-01,131.83103942871094,144.89986306386007,125.22210126130892,135.0609745802923,1287524170
2020-11-01,179.23654174804688,182.7149330698531,130.2906067197739,132.82485112256654,1284628508
2020-12-01,182.71493530273438,187.63437148506208,155.73254747794783,181.22419614659975,1191039967
2021-01-01,261.078125,305.0052198165106,183.36091292047053,183.8081316263844,3110819324
2021-02-01,320.9561462402344,339.78913235101015,253.77349683723082,268.08458639351693,2011804897
2021-03-01,299.93670654296875,354.7959197045882,280.50741830986,327.96261485298066,1453844779
2021-04-01,292.0357971191406,322.9934731744938,278.8178921732702,304.85614737315683,1147880867
2021-05-01,316.7820739746094,334.5715553570758,283.2404426125919,287.5138827729751,1050745318
2021-06-01,337.50335693359375,358.52277333788163,313.65153001714424,317.22931012044495,709228073
2021-07-01,292.13519287109375,355.9885194998001,281.8490867179904,339.3916115751471,916621826
2021-08-01,285.5262451171875,309.57685044559065,266.79264616736145,297.3030912401005,504374201
2021-09-01,331.29193115234375,335.8138277026744,285.5262217887015,287.2157382630916,547130332
2021-10-01,480.71368408203125,526.7278191724077,323.6891644042191,330.59623742039616,1344147576
2021-11-01,455.7686767578125,533.3865048494714,440.3643714902031,483.44674099802796,676681297
2021-12-01,479.4217224121094,503.27354969956923,437.283500270097,464.96156425075355,433230539
2022-01-01,514.553466796875,525.2370974449994,464.76277278024816,490.45318370691996,431279282
2022-02-01,451.2467346191406,511.5719918290451,402.9468097753504,504.86366556416687,492777210
2022-03-01,431.07208251953125,455.66927915897423,374.0264689043937,451.24674076284214,670781175
2022-04-01,434.8983154296875,459.84335706460837,414.4254913270732,431.32053533800905,335633541
2022-05-01,440.8115539550781,446.7248313741215,363.93912948250784,435.2461520655851,471123560
2022-06-01,409.257568359375,443.24643248908285,374.3245876494429,442.3519950812832,341676264
2022-07-01,446.82421875,457.9053736526466,399.816226219847,408.114680185842,313104937
2022-08-01,468.1914978027344,491.3476345937376,444.8365836532604,449.1597334020815,316991103
2022-09-01,402.10205078125,471.4711012327178,387.9400286922864,459.64457657162694,344727174
2022-10-01,410.2017517089844,415.0714938766433,388.6854211921419,402.99651197575565,255155966
2022-11-01,436.6871643066406,438.47606941053533,406.6736355190489,412.3384258584713,272538198
2022-12-01,385.55487060546875,440.8612903008598,372.883587075269,440.2649885394875,285898367
2023-01-01,449.30877685546875,451.99208907409894,378.6477364982332,390.0767364187835,416341489
2023-02-01,418.1026611328125,458.65075472790323,410.4998670457125,453.9797598286936,199377042
2023-03-01,418.2020263671875,439.32083178092483,397.977688740189,418.8977167948362,181112839
2023-04-01,481.95599365234375,484.9871512157757,416.91006134224983,420.3884527956417,214616265
2023-05-01,523.0507202148438,533.8337709475999,471.62021404168786,481.9560308499664,291541815
2023-06-01,591.8731079101562,595.3018200068029,519.621939994693,524.2432555151729,261017872
2023-07-01,640.3221435546875,661.2919106418825,581.3385888330982,596.2956594937332,261753677
2023-08-01,599.1510620117188,650.8914193263938,591.4747383988303,643.0156988312124,275091873
2023-09-01,628.26123046875,645.0095338616784,600.0483063039371,602.3412182888371,182497184
2023-10-01,626.7160034179688,675.7147585610674,606.4285730110928,628.2612227247864,215850154
2023-11-01,704.226806640625,715.0434026130719,624.3731952987239,628.0618245329177,218144440
2023-12-01,777.550537109375,800.4299448136563,694.1080235776705,705.8218753220691,214351607
2024-01-01,881.4798583984375,893.7420064965648,773.861943717745,782.5850252089274,233552948
2024-02-01,947.2767944335938,972.9974105343903,873.6041178011029,897.2312187304829,220831680
2024-03-01,989.7457275390625,1062.3217526890671,918.3660228659993,955.9998883716373,272969298
2024-04-01,1004.79931640625,1026.332841733585,941.0958743045207,996.9235956615686,169277676
2024-05-01,920.1604614257812,1047.1186545977403,916.1727671184105,1004.7992974386781,307138368
2024-06-01,986.705078125,1007.1420107863413,852.7684242663344,960.0373733108108,247689731
2024-07-01,1156.6500244140625,1179.0,967.2000122070312,989.75,272457360
2024-08-01,1111.3499755859375,1176.0,1008.4000244140625,1167.0,284783154
2024-09-01,974.6500244140625,1105.0,949.2000122070312,1105.0,296458308
2024-10-01,834.0499877929688,984.5,825.7000122070312,976.9000244140625,274830221
2024-11-01,786.4500122070312,847.9500122070312,759.2000122070312,847.9500122070312,255661808
2024-12-01,740.1500244140625,820.3499755859375,717.7000122070312,787.2999877929688,270105598
2025-01-01,716.0999755859375,810.0,683.2000122070312,740.4500122070312,343805415
2025-02-01,677.75,725.4500122070312,675.0999755859375,719.5,106791595
