Date,Close,High,Low,Open,Volume
2019-12-30,57.46622848510742,58.35807819254301,56.32233241200974,57.000914338854166,23928008
2020-01-06,57.60194778442383,58.551961784388986,54.32536299380956,57.21418718909059,71990927
2020-01-13,54.228424072265625,58.06726229051565,53.43351358380537,57.93154445713956,89429923
2020-01-20,56.2641716003418,57.272353515603534,51.960022701721385,54.38352921657996,82331429
2020-01-27,49.73039627075195,55.992741318172726,49.5365141552851,55.992741318172726,151359110
2020-02-03,51.30082321166992,53.89882598906263,48.179345629620414,49.63344872579994,126842454
2020-02-10,48.063018798828125,52.71615320292153,47.054840520117025,51.18449649165183,185607667
2020-02-17,47.67525863647461,49.109972504187716,45.174198600679595,48.10179421624745,72505672
2020-02-24,40.191463470458984,47.1130043511004,39.41593867079148,47.1130043511004,181751910
2020-03-02,37.84550857543945,42.13027181269309,36.33323749907935,41.02515064150686,239828716
2020-03-09,24.758560180664062,37.63223835724691,19.756438510344577,36.798549306754225,340020967
2020-03-16,26.58650016784668,27.68264402851933,23.25820439057147,25.310985051944897,271854553
2020-03-23,25.17147445678711,27.443482996609127,19.39180097368011,24.71308540201425,136312282
2020-03-30,21.803319931030273,25.012033988425983,21.60401937725988,24.31448761552236,78424577
2020-04-06,26.327407836914062,26.825655515140532,21.6040195505115,21.803320105880168,188886371
2020-04-13,34.59832000732422,35.73432613474565,24.77287525068343,26.60642776347399,432304666
2020-04-20,28.699068069458008,35.23607800830623,28.16096173737481,35.076639782169615,289825626
2020-04-27,34.89727020263672,36.67103298097349,29.037877393475107,29.037877393475107,486955349
2020-05-04,30.692062377929688,33.0437921075128,28.699069603883043,33.003929766200834,265818811
2020-05-11,32.7647705078125,34.99692037759333,30.971076660562645,31.289956803472116,336614242
2020-05-18,31.56897735595703,33.282950389036074,30.73192015442149,32.76477335815066,136853114
2020-05-25,37.98640441894531,39.44129073084862,31.568976036015467,31.568976036015467,369679536
2020-06-01,41.45420455932617,42.17168205430293,37.54794438144428,38.38500145891716,425658074
2020-06-08,37.84689712524414,42.33112820741705,34.37909259600802,41.9723894240276,271609046
2020-06-15,38.803531646728516,39.68044738556901,35.873835461261955,37.84689494610431,245973442
2020-06-22,38.26542663574219,40.65701487292723,37.189210259420996,39.062621478072074,165600552
2020-06-29,39.10248565673828,41.573791268291316,36.930125342475044,38.066127860723846,406655158
2020-07-06,38.34514236450195,40.59722345506482,37.767175570335084,39.461217325367535,172412691
2020-07-13,37.20914077758789,39.16227293035456,36.4318734082977,38.76367180597297,120639860
2020-07-20,38.04618835449219,39.122404545647655,37.12941407252662,37.54794259130931,119712551
2020-07-27,37.82696533203125,38.26542507456085,36.551452152264616,38.185704109502225,108119633
2020-08-03,39.78009796142578,40.5573653228146,37.966476591648735,38.066125016633485,170487610
2020-08-10,47.83177947998047,48.86813343439672,39.680447469934506,39.81995451560876,525152749
2020-08-17,46.8552131652832,51.618461958522744,46.57619535447381,47.43318366579617,267670019
2020-08-24,46.49647521972656,47.971288974891365,45.978298216062235,47.41325334331294,146219497
2020-08-31,44.9020881652832,47.67234273396084,42.869234951338214,46.95486883923457,157120931
2020-09-07,44.72271728515625,46.038089140487095,43.267834663416586,45.16117333353474,97053074
2020-09-14,48.88806915283203,50.123723772045885,44.84229766819525,44.84229766819525,210715429
2020-09-21,43.786006927490234,49.06743236553171,40.77658987311708,48.96778023882877,151880096
2020-09-28,46.297183990478516,46.934940665504605,44.32412045097719,44.44370005943182,77197523
2020-10-05,48.270240783691406,49.087366820004,45.519913672420316,46.715709681753616,134972631
2020-10-12,42.35105514526367,48.68876615343901,41.63357758731282,48.68876615343901,181181837
2020-10-19,44.02516555786133,44.62306352038814,41.45420802919124,43.04860135919768,173400136
2020-10-26,42.09196472167969,44.523415205146044,41.394418333764435,44.06502800282405,163126214
2020-11-02,46.655921936035156,46.99472958353567,41.912603740440986,42.45070825814384,152916397
2020-11-09,51.81776428222656,53.21285709404987,46.87514593270877,47.03458415715263,307744275
2020-11-16,55.6243782043457,56.02297563297491,50.143651502558775,51.8576245268794,182441166
2020-11-23,59.01245880126953,59.63028793673292,56.12262110324637,56.162483441144175,264511690
2020-11-30,63.31732177734375,64.41346937322882,58.314917049967484,59.01246349633313,165574012
2020-12-07,61.503700256347656,64.25402353400531,60.58692212026644,63.3173179387931,97799573
2020-12-14,62.6795654296875,64.77220465484051,60.98552362215478,62.101598617608786,137260431
2020-12-21,61.404048919677734,61.94215336403026,55.68416348307923,61.583414594331806,129162261
2020-12-28,65.40995788574219,66.56589138461258,61.82257038539623,62.14145051104752,148695881
