Date,Close,High,Low,Open,Volume
2019-12-30,2000.825439453125,2021.1460928733989,1954.0472713066733,1971.1402291270936,8391421
2020-01-06,2012.5548095703125,2054.7870024609833,1985.506175356501,2004.781124082508,16299960
2020-01-13,2017.599853515625,2048.9216566697078,1986.3233326497589,2016.4633568701793,14811299
2020-01-20,1985.1419677734375,2038.6028314981904,1960.411837239532,1995.5977402615138,12883561
2020-01-27,1972.7464599609375,1998.808430644004,1880.481143629201,1995.3911967057913,14304392
2020-02-03,1946.9576416015625,1999.947458895403,1901.440131171583,1961.0366005816957,15400241
2020-02-10,1990.37890625,2015.712040586228,1930.964653708055,1950.9212074340765,8485322
2020-02-17,1965.41064453125,2032.1150028191405,1960.3530940872988,2001.9977382148634,8338688
2020-02-24,1822.6614990234375,1985.5951482756452,1813.4121634796804,1964.6817208352718,15101363
2020-03-02,1928.640869140625,1957.1634209461115,1809.493334609742,1854.4186062741646,15193746
2020-03-09,1646.0133056640625,1895.334563008118,1372.4067720506314,1890.8694662710066,28495930
2020-03-16,1637.9483642578125,1703.1492258251606,1409.4949518700198,1599.2653244104638,34498906
2020-03-23,1674.7454833984375,1698.1524495955655,1484.9654731530952,1487.0307936999006,25007192
2020-03-30,1518.424072265625,1748.6385824258002,1514.5688509199845,1621.047630742238,23118387
2020-04-06,1621.18505859375,1657.7641623574184,1518.4238075449202,1518.4238075449202,17020589
2020-04-13,1657.94775390625,1699.9426115032718,1537.5625851021161,1616.457797341108,23893193
2020-04-20,1669.2841796875,1744.0487510641,1578.0428699848226,1679.7943233933177,21118127
2020-04-27,1849.1044921875,1865.214038174144,1675.204537238097,1681.905400207376,16210300
2020-05-04,1737.990234375,1814.7283453335183,1728.7650909858323,1804.6312225218498,16005591
2020-05-11,1737.5316162109375,1830.333349906882,1712.105152895973,1752.3101128245926,13799929
2020-05-18,1854.5205078125,1865.2143031714597,1718.4388048375154,1750.4742500728216,16769218
2020-05-25,1810.4598388671875,1857.8704384238865,1766.9963408922833,1854.5200073673586,18770893
2020-06-01,1880.130615234375,1927.6329998741303,1818.4922328520415,1826.661747499771,17513340
2020-06-08,1877.6014404296875,1962.7586521187025,1851.3638130444233,1913.275407488599,16147832
2020-06-15,1882.296875,1924.092984312299,1842.111848330068,1877.2334724097045,14875224
2020-06-22,1950.6527099609375,1962.758754022729,1849.752826698015,1887.2680327141625,19307672
2020-06-29,2025.038330078125,2029.9637288027236,1910.329403433748,1940.663737104826,16595439
2020-07-06,2045.936279296875,2119.907828836787,2003.2655288854594,2029.9634610259366,26668097
2020-07-13,2026.0517578125,2147.803590129075,1993.1396367893046,2043.773669132682,24600815
2020-07-20,1990.59765625,2065.5657043131364,1960.7951539700932,2030.8267543010916,14410332
2020-07-27,2105.010009765625,2175.6876547281677,1996.2257171350257,1997.6097423606795,30253016
2020-08-03,2117.882080078125,2148.007612196618,2053.0173721654933,2113.360794876529,18654444
2020-08-10,2068.794921875,2145.2393474367927,2060.444815594465,2138.7805623047248,14085614
2020-08-17,2074.7470703125,2112.023409095894,2065.197202013492,2088.03362812757,13832467
2020-08-24,2065.473876953125,2110.500891694786,2045.082474754638,2076.592261857466,12970063
2020-08-31,2111.838623046875,2144.547717101737,2055.7394057019123,2066.811610759553,21598648
2020-09-07,2190.54345703125,2205.629200331387,2106.809911456724,2112.022984243413,22395171
2020-09-14,2260.482666015625,2341.7711886347397,2197.6942215674735,2199.77025985527,26916336
2020-09-21,2235.01708984375,2357.457189217094,2124.5718802785555,2274.415644391443,36253677
2020-09-28,2328.346435546875,2343.61689778814,2183.0699134514716,2251.348515985457,17870480
2020-10-05,2595.463134765625,2661.942542091573,2401.7919113237895,2417.4313553829884,64493147
2020-10-12,2549.652587890625,2634.1703020149234,2516.159115665473,2597.8166447217236,25132145
2020-10-19,2489.63623046875,2570.437240513131,2444.5099982757583,2570.437240513131,20068995
2020-10-26,2469.296630859375,2518.685160539172,2409.4370524027627,2492.5545933900657,16312670
2020-11-02,2508.7705078125,2522.113935561753,2409.25187869608,2464.8025526354822,17045316
2020-11-09,2474.393798828125,2542.6391056152843,2442.564388630426,2530.6858271321075,16933470
2020-11-16,2465.034423828125,2497.234384819771,2415.738413684474,2461.8840145376457,12600007
2020-11-23,2483.01025390625,2541.711557359679,2469.4353993304935,2492.600834596258,18557090
2020-11-30,2527.396240234375,2570.344836378792,2431.8618615724113,2483.0111151352776,11653124
2020-12-07,2579.332763671875,2631.593904237869,2507.5660517470837,2515.7667077485266,13857423
2020-12-14,2651.052978515625,2685.337830037847,2552.8315119925014,2596.382539601811,16354468
2020-12-21,2695.854736328125,2706.974146419746,2580.629758763711,2651.0526893439774,10185064
2020-12-28,2713.367919921875,2735.375087376206,2636.2270066345886,2696.4571491411784,13463509
2021-01-04,2891.880615234375,2898.4596903155593,2725.135832706903,2733.5217667617967,24238184
2021-01-11,2996.0791015625,3033.746016438482,2891.417462868167,2992.9748421186,27755532
2021-01-18,3066.53515625,3089.60528648535,2959.121300774496,3017.238037952332,16421092
2021-01-25,2888.5185546875,3100.607166404483,2877.9813388009657,3071.9665195158136,13589146
2021-02-01,2931.78076171875,3005.9585403230226,2826.0847198490096,2877.981127584207,13796945
2021-02-08,2962.278564453125,3013.3395267671876,2929.1816410689526,2961.071623649137,11256612
2021-02-15,2851.846923828125,2979.174272060636,2800.1359269992836,2979.174272060636,17659986
2021-02-22,2687.012939453125,2874.267325502467,2673.737046979039,2874.267325502467,22751300
2021-03-01,2792.6162109375,2860.75927831972,2693.9757403350563,2716.4425127788204,17202643
2021-03-08,2838.942138671875,2893.7630724953838,2777.8083964733682,2799.9966078428224,9937617
2021-03-15,2831.747802734375,2929.0421810525836,2773.1206307235366,2823.2067424979105,21263161
2021-03-22,2847.158935546875,2942.039429729287,2802.457253784719,2830.355148552038,15211879
2021-03-29,2938.326171875,2984.7452267229464,2841.6816090193593,2847.159193484742,12509153
2021-04-05,3084.3134765625,3114.1145944194177,2925.3282458118556,2943.8958640017117,15589939
2021-04-12,2966.316162109375,3099.0283939896744,2852.960989443169,3084.313465962586,21733841
2021-04-19,2886.801025390625,2994.3540662993455,2869.6724394567527,2942.039700743814,9425288
2021-04-26,2818.23974609375,2931.2238972872897,2803.710673827021,2879.884381670545,10294414
2021-05-03,2908.52490234375,2933.5449529782413,2788.856675600852,2808.259748893386,9180108
2021-05-10,2832.9541015625,2937.582575728732,2822.2777220219564,2920.639625588304,8575271
2021-05-17,2859.877197265625,2900.2617640830426,2818.56424960183,2836.203485683001,10989634
2021-05-24,2918.458740234375,2987.298103976597,2851.9865668296497,2860.8061867466035,13141112
2021-05-31,2932.873779296875,2957.689597648446,2906.0522695856116,2938.7045422775846,8388084
2021-06-07,3054.200439453125,3087.0392520667274,2923.4048056044044,2934.0400265185426,12172081
2021-06-14,3076.12451171875,3132.752845475121,3033.443319735282,3059.0519893725195,10441741
2021-06-21,3154.02294921875,3171.608393409187,3033.5826200442,3045.9905290076945,11184426
2021-06-28,3102.385986328125,3164.005541242326,3074.165090670575,3164.005541242326,7218290
2021-07-05,2992.95458984375,3147.679844621798,2986.284286495073,3117.826330979861,15623866
2021-07-12,2980.499267578125,3018.9356086371126,2962.0273663234957,3018.0026866319713,9235338
2021-07-19,3003.880126953125,3030.7133779138876,2950.867821767201,2973.166663044534,8044530
2021-07-26,2961.433349609375,3015.660926027369,2928.6630185527965,2991.8662851306954,8773572
2021-08-02,3094.5244140625,3107.800773640602,2961.0123496148576,2973.1668051074353,14169885
2021-08-09,3238.13427734375,3253.6546754333785,3094.711774621978,3107.7076028543947,11154762
2021-08-16,3327.983154296875,3361.1741648257525,3212.983314999638,3234.954829011712,11886965
